2025-05-29 10:53:02.827767
0.05530" LEYEY="-0.03863" LEYEZ="0.58723" LPUPILD="0.00549" LPUPILV="1" REYEX="0.00101" REYEY="-0.03888" REYEZ="0.60993" RPUPILD="0.00512" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.19532" FPOGY="-0.20890" FPOGS="2933.88354" FPOGD="0.07495" FPOGID="6942" FPOGV="1" LPOGX="0.22496" LPOGY="-0.19937" LPOGV="1" RPOGX="0.17065" RPOGY="-0.20866" RPOGV="1" BPOGX="0.19781" BPOGY="-0.20401" BPOGV="1" LPCX="0.24807" LPCY="0.70112" LPD="25.44975" LPS="0.79343" LPV="1" RPCX="0.49995" RPCY="0.69480" RPD="25.26734" RPS="0.80343" RPV="1" LEYEX="-0.05530" LEYEY="-0.03863" LEYEZ="0.58723" LPUPILD="0.00541" LPUPILV="1" REYEX="0.00101" REYEY="-0.03888" REYEZ="0.60993" RPUPILD="0.00516" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.68970" FPOGY="-0.31339" FPOGS="2934.83862" FPOGD="0.03369" FPOGID="6946" FPOGV="1" LPOGX="0.72717" LPOGY="-0.31261" LPOGV="1" RPOGX="0.66266" RPOGY="-0.32619" RPOGV="1" BPOGX="0.69491" BPOGY="-0.31940" BPOGV="1" LPCX="0.26866" LPCY="0.70020" LPD="26.27350" LPS="0.83193" LPV="1" RPCX="0.52060" RPCY="0.69478" RPD="25.73173" RPS="0.83193" RPV="1" LEYEX="-0.05176" LEYEY="-0.03810" LEYEZ="0.58116" LPUPILD="0.00525" LPUPILV="1" REYEX="0.00417" REYEY="-0.03935" REYEZ="0.61727" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.69044" FPOGY="-0.31425" FPOGS="2934.83862" FPOGD="0.04150" FPOGID="6946" FPOGV="1" LPOGX="0.72717" LPOGY="-0.31261" LPOGV="1" RPOGX="0.66266" RPOGY="-0.32619" RPOGV="1" BPOGX="0.69491" BPOGY="-0.31940" BPOGV="1" LPCX="0.26868" LPCY="0.70019" LPD="26.29111" LPS="0.83193" LPV="1" RPCX="0.52060" RPCY="0.69478" RPD="25.73173" RPS="0.83193" RPV="1" LEYEX="-0.05211" LEYEY="-0.03840" LEYEZ="0.58511" LPUPILD="0.00523" LPUPILV="1" REYEX="0.00407" REYEY="-0.03847" REYEZ="0.60276" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.69075" FPOGY="-0.31782" FPOGS="2934.83862" FPOGD="0.04761" FPOGID="6946" FPOGV="1" LPOGX="0.72497" LPOGY="-0.31614" LPOGV="1" RPOGX="0.66078" RPOGY="-0.36941" RPOGV="1" BPOGX="0.69287" BPOGY="-0.34277" BPOGV="1" LPCX="0.26861" LPCY="0.70028" LPD="26.16123" LPS="0.83193" LPV="1" RPCX="0.52075" RPCY="0.69479" RPD="25.33810" RPS="0.83193" RPV="1" LEYEX="-0.05211" LEYEY="-0.03840" LEYEZ="0.58511" LPUPILD="0.00524" LPUPILV="1" REYEX="0.00407" REYEY="-0.03847" REYEZ="0.60276" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.68951" FPOGY="-0.31988" FPOGS="2934.83862" FPOGD="0.05420" FPOGID="6946" FPOGV="1" LPOGX="0.72509" LPOGY="-0.31048" LPOGV="1" RPOGX="0.63424" RPOGY="-0.36224" RPOGV="1" BPOGX="0.67966" BPOGY="-0.33636" BPOGV="1" LPCX="0.26857" LPCY="0.70044" LPD="26.24472" LPS="0.83193" LPV="1" RPCX="0.52063" RPCY="0.69476" RPD="25.41325" RPS="0.83193" RPV="1" LEYEX="-0.05211" LEYEY="-0.03840" LEYEZ="0.58511" LPUPILD="0.00526" LPUPILV="1" REYEX="0.00407" REYEY="-0.03847" REYEZ="0.60276" RPUPILD="0.00527" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.68866" FPOGY="-0.32319" FPOGS="2934.83862" FPOGD="0.06128" FPOGID="6946" FPOGV="1" LPOGX="0.72555" LPOGY="-0.32697" LPOGV="1" RPOGX="0.63632" RPOGY="-0.37899" RPOGV="1" BPOGX="0.68094" BPOGY="-0.35298" BPOGV="1" LPCX="0.26859" LPCY="0.70036" LPD="26.09153" LPS="0.84170" LPV="1" RPCX="0.52060" RPCY="0.69484" RPD="25.47469" RPS="0.84170" RPV="1" LEYEX="-0.05452" LEYEY="-0.04017" LEYEZ="0.61209" LPUPILD="0.00522" LPUPILV="1" REYEX="0.00407" REYEY="-0.03847" REYEZ="0.60276" RPUPILD="0.00521" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.68816" FPOGY="-0.32585" FPOGS="2934.83862" FPOGD="0.06812" FPOGID="6946" FPOGV="1" LPOGX="0.72927" LPOGY="-0.32189" LPOGV="1" RPOGX="0.63702" RPOGY="-0.38301" RPOGV="1" BPOGX="0.68314" BPOGY="-0.35245" BPOGV="1" LPCX="0.26865" LPCY="0.70053" LPD="26.38768" LPS="0.85147" LPV="1" RPCX="0.52048" RPCY="0.69472" RPD="25.35185" RPS="0.85147" RPV="1" LEYEX="-0.05452" LEYEY="-0.04017" LEYEZ="0.61209" LPUPILD="0.00535" LPUPILV="1" REYEX="0.00407" REYEY="-0.03847" REYEZ="0.60276" RPUPILD="0.00517" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.68789" FPOGY="-0.32868" FPOGS="2934.83862" FPOGD="0.07275" FPOGID="6946" FPOGV="1" LPOGX="0.72641" LPOGY="-0.32994" LPOGV="1" RPOGX="0.64345" RPOGY="-0.38966" RPOGV="1" BPOGX="0.68493" BPOGY="-0.35980" BPOGV="1" LPCX="0.26867" LPCY="0.70056" LPD="26.52791" LPS="0.86125" LPV="1" RPCX="0.52040" RPCY="0.69495" RPD="25.05453" RPS="0.86125" RPV="1" LEYEX="-0.05452" LEYEY="-0.04017" LEYEZ="0.61209" LPUPILD="0.00530" LPUPILV="1" REYEX="0.00407" REYEY="-0.03847" REYEZ="0.60276" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.68766" FPOGY="-0.33107" FPOGS="2934.83862" FPOGD="0.07593" FPOGID="6946" FPOGV="1" LPOGX="0.72641" LPOGY="-0.32994" LPOGV="1" RPOGX="0.64345" RPOGY="-0.38966" RPOGV="1" BPOGX="0.68493" BPOGY="-0.35980" BPOGV="1" LPCX="0.26860" LPCY="0.70073" LPD="26.47361" LPS="0.86125" LPV="1" RPCX="0.52039" RPCY="0.69499" RPD="25.08254" RPS="0.86125" RPV="1" LEYEX="-0.05176" LEYEY="-0.03827" LEYEZ="0.58116" LPUPILD="0.00534" LPUPILV="1" REYEX="0.00406" REYEY="-0.03849" REYEZ="0.60232" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
