2025-07-08 11:48:15.643506
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="326.79718" FPOGD="0.46216" FPOGID="185" FPOGV="0" LPOGX="1.24745" LPOGY="1.67191" LPOGV="0" RPOGX="0.52442" RPOGY="0.55617" RPOGV="0" BPOGX="1.24745" BPOGY="1.67191" BPOGV="0" LPCX="0.55142" LPCY="0.70399" LPD="10.89581" LPS="1.29999" LPV="0" RPCX="0.62008" RPCY="0.74384" RPD="11.44908" RPS="1.29999" RPV="0" LEYEX="0.01995" LEYEY="-0.05328" LEYEZ="0.87491" LPUPILD="0.00425" LPUPILV="1" REYEX="0.02812" REYEY="-0.04683" REYEZ="0.61282" RPUPILD="0.00326" RPUPILV="1" BKID="29" BKDUR="0.00000" BKPMIN="25" />
<REC FPOGX="0.55214" FPOGY="0.56907" FPOGS="327.44687" FPOGD="0.02658" FPOGID="186" FPOGV="0" LPOGX="0.27244" LPOGY="1.18839" LPOGV="1" RPOGX="0.49780" RPOGY="0.18017" RPOGV="1" BPOGX="0.38512" BPOGY="0.68428" BPOGV="1" LPCX="0.55367" LPCY="0.70775" LPD="11.26042" LPS="0.86999" LPV="1" RPCX="0.62330" RPCY="0.74140" RPD="20.61664" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00933" LPUPILV="1" REYEX="0.02842" REYEY="-0.04641" REYEZ="0.60365" RPUPILD="0.01390" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.64968" FPOGY="0.63561" FPOGS="327.44687" FPOGD="0.02658" FPOGID="186" FPOGV="0" LPOGX="1.00014" LPOGY="1.28016" LPOGV="1" RPOGX="0.49429" RPOGY="0.12412" RPOGV="1" BPOGX="0.74722" BPOGY="0.70214" BPOGV="1" LPCX="0.55322" LPCY="0.70678" LPD="10.72371" LPS="0.86999" LPV="1" RPCX="0.62325" RPCY="0.74141" RPD="20.60051" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.01055" LPUPILV="1" REYEX="0.02842" REYEY="-0.04641" REYEZ="0.60365" RPUPILD="0.01374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.68219" FPOGY="0.65778" FPOGS="327.44687" FPOGD="0.02658" FPOGID="186" FPOGV="0" LPOGX="1.00014" LPOGY="1.28016" LPOGV="1" RPOGX="0.49429" RPOGY="0.12412" RPOGV="1" BPOGX="0.74722" BPOGY="0.70214" BPOGV="1" LPCX="0.55339" LPCY="0.70743" LPD="11.12854" LPS="0.86999" LPV="1" RPCX="0.62325" RPCY="0.74139" RPD="20.59410" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00978" LPUPILV="1" REYEX="0.02842" REYEY="-0.04641" REYEZ="0.60365" RPUPILD="0.01380" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.76181" FPOGY="0.65520" FPOGS="327.44687" FPOGD="0.02658" FPOGID="186" FPOGV="0" LPOGX="1.09025" LPOGY="1.00181" LPOGV="1" RPOGX="0.49178" RPOGY="0.12085" RPOGV="1" BPOGX="0.79101" BPOGY="0.56133" BPOGV="1" LPCX="0.55327" LPCY="0.70705" LPD="11.15100" LPS="0.86999" LPV="1" RPCX="0.62327" RPCY="0.74140" RPD="20.59080" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.01004" LPUPILV="1" REYEX="0.02842" REYEY="-0.04641" REYEZ="0.60365" RPUPILD="0.01376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.77416" FPOGY="0.63069" FPOGS="327.44687" FPOGD="0.02658" FPOGID="186" FPOGV="0" LPOGX="1.07588" LPOGY="1.09819" LPOGV="1" RPOGX="0.49712" RPOGY="0.11417" RPOGV="1" BPOGX="0.78650" BPOGY="0.60618" BPOGV="1" LPCX="0.55316" LPCY="0.70750" LPD="10.87631" LPS="0.86999" LPV="1" RPCX="0.62326" RPCY="0.74139" RPD="20.52779" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.01000" LPUPILV="1" REYEX="0.02842" REYEY="-0.04641" REYEZ="0.60365" RPUPILD="0.01378" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.77827" FPOGY="0.62252" FPOGS="327.44687" FPOGD="0.02658" FPOGID="186" FPOGV="0" LPOGX="1.07588" LPOGY="1.09819" LPOGV="1" RPOGX="0.49712" RPOGY="0.11417" RPOGV="1" BPOGX="0.78650" BPOGY="0.60618" BPOGV="1" LPCX="0.55312" LPCY="0.70716" LPD="10.83572" LPS="0.86999" LPV="1" RPCX="0.62327" RPCY="0.74144" RPD="20.57099" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.01035" LPUPILV="1" REYEX="0.02842" REYEY="-0.04641" REYEZ="0.60365" RPUPILD="0.01372" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.77954" FPOGY="0.61307" FPOGS="327.50021" FPOGD="0.02036" FPOGID="187" FPOGV="1" LPOGX="1.07129" LPOGY="1.03823" LPOGV="1" RPOGX="0.49543" RPOGY="0.13119" RPOGV="1" BPOGX="0.78336" BPOGY="0.58471" BPOGV="1" LPCX="0.55291" LPCY="0.70728" LPD="10.26188" LPS="0.86999" LPV="1" RPCX="0.62330" RPCY="0.74140" RPD="20.61664" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.01065" LPUPILV="1" REYEX="0.02842" REYEY="-0.04641" REYEZ="0.60365" RPUPILD="0.01375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.77920" FPOGY="0.61337" FPOGS="327.50021" FPOGD="0.02679" FPOGID="187" FPOGV="1" LPOGX="1.05838" LPOGY="1.09832" LPOGV="1" RPOGX="0.49731" RPOGY="0.13078" RPOGV="1" BPOGX="0.77784" BPOGY="0.61455" BPOGV="1" LPCX="0.55295" LPCY="0.70770" LPD="10.42778" LPS="0.86999" LPV="1" RPCX="0.62333" RPCY="0.74143" RPD="20.50995" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.01006" LPUPILV="1" REYEX="0.02842" REYEY="-0.04641" REYEZ="0.60365" RPUPILD="0.01381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.77898" FPOGY="0.61356" FPOGS="327.50021" FPOGD="0.03351" FPOGID="187" FPOGV="1" LPOGX="1.05838" LPOGY="1.09832" LPOGV="1" RPOGX="0.49731" RPOGY="0.13078" RPOGV="1" BPOGX="0.77784" BPOGY="0.61455" BPOGV="1" LPCX="0.55295" LPCY="0.70770" LPD="10.42778" LPS="0.86999" LPV="1" RPCX="0.62330" RPCY="0.74143" RPD="20.56334" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.01006" LPUPILV="1" REYEX="0.02842" REYEY="-0.04645" REYEZ="0.60365" RPUPILD="0.01378" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.77911" FPOGY="0.60703" FPOGS="327.50021" FPOGD="0.04053" FPOGID="187" FPOGV="1" LPOGX="1.06330" LPOGY="0.99217" LPOGV="1" RPOGX="0.49656" RPOGY="0.14354" RPOGV="1" BPOGX="0.77993" BPOGY="0.56785" BPOGV="1" LPCX="0.55299" LPCY="0.70791" LPD="10.83981" LPS="0.86999" LPV="1" RPCX="0.62334" RPCY="0.74151" RPD="20.45501" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00939" LPUPILV="1" REYEX="0.02842" REYEY="-0.04645" REYEZ="0.60365" RPUPILD="0.01393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.73119" FPOGY="0.61599" FPOGS="327.50021" FPOGD="0.04691" FPOGID="187" FPOGV="1" LPOGX="0.29483" LPOGY="1.20976" LPOGV="1" RPOGX="0.49667" RPOGY="0.14767" RPOGV="1" BPOGX="0.39575" BPOGY="0.67871" BPOGV="1" LPCX="0.55300" LPCY="0.70739" LPD="10.45626" LPS="0.86999" LPV="1" RPCX="0.62335" RPCY="0.74150" RPD="20.47943" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00980" LPUPILV="1" REYEX="0.02842" REYEY="-0.04645" REYEZ="0.60365" RPUPILD="0.01387" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.69392" FPOGY="0.62296" FPOGS="327.50021" FPOGD="0.05359" FPOGID="187" FPOGV="1" LPOGX="0.29483" LPOGY="1.20976" LPOGV="1" RPOGX="0.49667" RPOGY="0.14767" RPOGV="1" BPOGX="0.39575" BPOGY="0.67871" BPOGV="1" LPCX="0.55300" LPCY="0.70739" LPD="10.45626" LPS="0.86999" LPV="1" RPCX="0.62328" RPCY="0.74152" RPD="20.40465" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00981" LPUPILV="1" REYEX="0.02842" REYEY="-0.04650" REYEZ="0.60365" RPUPILD="0.01380" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.66290" FPOGY="0.62311" FPOGS="327.50021" FPOGD="0.06052" FPOGID="187" FPOGV="1" LPOGX="0.27366" LPOGY="1.09424" LPOGV="1" RPOGX="0.49370" RPOGY="0.15470" RPOGV="1" BPOGX="0.38368" BPOGY="0.62447" BPOGV="1" LPCX="0.55305" LPCY="0.70757" LPD="10.61846" LPS="0.86999" LPV="1" RPCX="0.62333" RPCY="0.74155" RPD="20.35202" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00957" LPUPILV="1" REYEX="0.02842" REYEY="-0.04650" REYEZ="0.60365" RPUPILD="0.01393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.64035" FPOGY="0.62738" FPOGS="327.50021" FPOGD="0.06702" FPOGID="187" FPOGV="1" LPOGX="0.33689" LPOGY="1.18820" LPOGV="1" RPOGX="0.49294" RPOGY="0.15201" RPOGV="1" BPOGX="0.41491" BPOGY="0.67010" BPOGV="1" LPCX="0.55301" LPCY="0.70801" LPD="10.86983" LPS="0.86999" LPV="1" RPCX="0.62333" RPCY="0.74157" RPD="20.34403" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00909" LPUPILV="1" REYEX="0.02842" REYEY="-0.04650" REYEZ="0.60365" RPUPILD="0.01395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.62157" FPOGY="0.63094" FPOGS="327.50021" FPOGD="0.07370" FPOGID="187" FPOGV="1" LPOGX="0.33689" LPOGY="1.18820" LPOGV="1" RPOGX="0.49294" RPOGY="0.15201" RPOGV="1" BPOGX="0.41491" BPOGY="0.67010" BPOGV="1" LPCX="0.55304" LPCY="0.70825" LPD="10.81213" LPS="0.86999" LPV="1" RPCX="0.62334" RPCY="0.74158" RPD="20.24226" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00879" LPUPILV="1" REYEX="0.02842" REYEY="-0.04654" REYEZ="0.60364" RPUPILD="0.01403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.60488" FPOGY="0.63515" FPOGS="327.50021" FPOGD="0.08041" FPOGID="187" FPOGV="1" LPOGX="0.31403" LPOGY="1.21197" LPOGV="1" RPOGX="0.49528" RPOGY="0.15925" RPOGV="1" BPOGX="0.40465" BPOGY="0.68561" BPOGV="1" LPCX="0.55308" LPCY="0.70841" LPD="10.93585" LPS="0.86999" LPV="1" RPCX="0.62327" RPCY="0.74168" RPD="20.66009" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00839" LPUPILV="1" REYEX="0.02842" REYEY="-0.04654" REYEZ="0.60364" RPUPILD="0.01386" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.56050" FPOGY="0.63942" FPOGS="327.50021" FPOGD="0.08041" FPOGID="187" FPOGV="0" LPOGX="0.32288" LPOGY="1.19994" LPOGV="1" RPOGX="0.49876" RPOGY="0.15503" RPOGV="1" BPOGX="0.41082" BPOGY="0.67748" BPOGV="1" LPCX="0.55308" LPCY="0.70919" LPD="10.77618" LPS="0.86999" LPV="1" RPCX="0.62325" RPCY="0.74165" RPD="20.58341" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00806" LPUPILV="1" REYEX="0.02842" REYEY="-0.04654" REYEZ="0.60364" RPUPILD="0.01402" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.48526" FPOGY="0.65555" FPOGS="327.50021" FPOGD="0.08041" FPOGID="187" FPOGV="0" LPOGX="0.32051" LPOGY="1.20061" LPOGV="1" RPOGX="0.49952" RPOGY="0.14276" RPOGV="1" BPOGX="0.41002" BPOGY="0.67169" BPOGV="1" LPCX="0.55309" LPCY="0.70899" LPD="10.89618" LPS="0.87565" LPV="1" RPCX="0.62321" RPCY="0.74170" RPD="20.68862" RPS="0.88144" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00784" LPUPILV="1" REYEX="0.02934" REYEY="-0.04812" REYEZ="0.62413" RPUPILD="0.01399" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.45171" FPOGY="0.65682" FPOGS="327.50021" FPOGD="0.08041" FPOGID="187" FPOGV="0" LPOGX="0.28101" LPOGY="1.20602" LPOGV="1" RPOGX="0.48819" RPOGY="0.11268" RPOGV="1" BPOGX="0.38460" BPOGY="0.65935" BPOGV="1" LPCX="0.55258" LPCY="0.70777" LPD="10.61562" LPS="0.88710" LPV="1" RPCX="0.62317" RPCY="0.74170" RPD="20.74123" RPS="0.89289" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00995" LPUPILV="1" REYEX="0.02934" REYEY="-0.04812" REYEZ="0.62413" RPUPILD="0.01375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.53645" FPOGY="0.63825" FPOGS="327.58734" FPOGD="0.02029" FPOGID="188" FPOGV="1" LPOGX="1.09194" LPOGY="1.06399" LPOGV="1" RPOGX="0.48945" RPOGY="0.10112" RPOGV="1" BPOGX="0.79070" BPOGY="0.58255" BPOGV="1" LPCX="0.55243" LPCY="0.70807" LPD="11.41714" LPS="0.89854" LPV="1" RPCX="0.62319" RPCY="0.74169" RPD="20.71817" RPS="0.90433" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00940" LPUPILV="1" REYEX="0.02934" REYEY="-0.04812" REYEZ="0.62413" RPUPILD="0.01375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.58756" FPOGY="0.62710" FPOGS="327.58734" FPOGD="0.02676" FPOGID="188" FPOGV="1" LPOGX="1.09457" LPOGY="1.06384" LPOGV="1" RPOGX="0.48945" RPOGY="0.10112" RPOGV="1" BPOGX="0.79201" BPOGY="0.58248" BPOGV="1" LPCX="0.55241" LPCY="0.70787" LPD="11.12277" LPS="0.90433" LPV="1" RPCX="0.62318" RPCY="0.74168" RPD="20.70498" RPS="0.90433" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00966" LPUPILV="1" REYEX="0.02853" REYEY="-0.04701" REYEZ="0.60976" RPUPILD="0.01377" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.62349" FPOGY="0.61672" FPOGS="327.58734" FPOGD="0.03369" FPOGID="188" FPOGV="1" LPOGX="1.06991" LPOGY="1.01281" LPOGV="1" RPOGX="0.53626" RPOGY="0.11682" RPOGV="1" BPOGX="0.80309" BPOGY="0.56482" BPOGV="1" LPCX="0.55222" LPCY="0.70840" LPD="10.75050" LPS="0.89868" LPV="1" RPCX="0.62309" RPCY="0.74170" RPD="20.71269" RPS="0.89289" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00933" LPUPILV="1" REYEX="0.02853" REYEY="-0.04701" REYEZ="0.60976" RPUPILD="0.01378" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.59645" FPOGY="0.58983" FPOGS="327.58734" FPOGD="0.04013" FPOGID="188" FPOGV="1" LPOGX="0.33086" LPOGY="0.72018" LPOGV="1" RPOGX="0.53762" RPOGY="0.13684" RPOGV="1" BPOGX="0.43424" BPOGY="0.42851" BPOGV="1" LPCX="0.55239" LPCY="0.70922" LPD="10.84834" LPS="0.88723" LPV="1" RPCX="0.62297" RPCY="0.74166" RPD="20.63106" RPS="0.88144" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00837" LPUPILV="1" REYEX="0.02853" REYEY="-0.04701" REYEZ="0.60976" RPUPILD="0.01387" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.57638" FPOGY="0.57070" FPOGS="327.58734" FPOGD="0.04684" FPOGID="188" FPOGV="1" LPOGX="0.33531" LPOGY="0.72449" LPOGV="1" RPOGX="0.53639" RPOGY="0.14913" RPOGV="1" BPOGX="0.43585" BPOGY="0.43681" BPOGV="1" LPCX="0.55230" LPCY="0.70922" LPD="10.64243" LPS="0.87578" LPV="1" RPCX="0.62297" RPCY="0.74157" RPD="20.39794" RPS="0.86999" RPV="1" LEYEX="0.00936" LEYEY="-0.02592" LEYEZ="0.43975" LPUPILD="0.00812" LPUPILV="1" REYEX="0.02823" REYEY="-0.04648" REYEZ="0.60346" RPUPILD="0.01393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
