2025-05-28 15:04:07.796859
05135" REYEZ="0.66535" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.62083" FPOGY="-0.12377" FPOGS="3907.39355" FPOGD="0.12720" FPOGID="8172" FPOGV="0" LPOGX="0.87720" LPOGY="-0.06627" LPOGV="1" RPOGX="0.72342" RPOGY="-0.25192" RPOGV="1" BPOGX="0.80031" BPOGY="-0.15910" BPOGV="1" LPCX="0.35011" LPCY="0.74575" LPD="18.57049" LPS="1.04750" LPV="1" RPCX="0.60184" RPCY="0.74164" RPD="18.34130" RPS="1.04750" RPV="1" LEYEX="-0.04020" LEYEY="-0.05319" LEYEZ="0.67871" LPUPILD="0.00400" LPUPILV="1" REYEX="0.02489" REYEY="-0.05135" REYEZ="0.66535" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.89760" FPOGY="-0.04933" FPOGS="3908.33813" FPOGD="0.11353" FPOGID="8177" FPOGV="1" LPOGX="0.98393" LPOGY="0.06654" LPOGV="1" RPOGX="0.82782" RPOGY="-0.15429" RPOGV="1" BPOGX="0.90588" BPOGY="-0.04388" BPOGV="1" LPCX="0.35384" LPCY="0.74741" LPD="20.29315" LPS="1.04806" LPV="1" RPCX="0.60693" RPCY="0.74333" RPD="19.50241" RPS="1.04806" RPV="1" LEYEX="-0.03799" LEYEY="-0.05205" LEYEZ="0.66223" LPUPILD="0.00424" LPUPILV="1" REYEX="0.02631" REYEY="-0.05178" REYEZ="0.66836" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89757" FPOGY="-0.04854" FPOGS="3908.33813" FPOGD="0.12036" FPOGID="8177" FPOGV="1" LPOGX="0.96648" LPOGY="0.04850" LPOGV="1" RPOGX="0.82753" RPOGY="-0.11698" RPOGV="1" BPOGX="0.89701" BPOGY="-0.03424" BPOGV="1" LPCX="0.35402" LPCY="0.74729" LPD="19.97329" LPS="1.04806" LPV="1" RPCX="0.60701" RPCY="0.74337" RPD="19.61048" RPS="1.03997" RPV="1" LEYEX="-0.03799" LEYEY="-0.05205" LEYEZ="0.66223" LPUPILD="0.00418" LPUPILV="1" REYEX="0.02631" REYEY="-0.05178" REYEZ="0.66836" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89788" FPOGY="-0.04741" FPOGS="3908.33813" FPOGD="0.12695" FPOGID="8177" FPOGV="1" LPOGX="0.96029" LPOGY="0.05631" LPOGV="1" RPOGX="0.84747" RPOGY="-0.10813" RPOGV="1" BPOGX="0.90388" BPOGY="-0.02591" BPOGV="1" LPCX="0.35406" LPCY="0.74731" LPD="20.01919" LPS="1.03997" LPV="1" RPCX="0.60716" RPCY="0.74328" RPD="19.70672" RPS="1.03188" RPV="1" LEYEX="-0.03799" LEYEY="-0.05205" LEYEZ="0.66223" LPUPILD="0.00415" LPUPILV="1" REYEX="0.02631" REYEY="-0.05178" REYEZ="0.66836" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89799" FPOGY="-0.04577" FPOGS="3908.33813" FPOGD="0.13354" FPOGID="8177" FPOGV="1" LPOGX="0.95827" LPOGY="0.06478" LPOGV="1" RPOGX="0.84189" RPOGY="-0.09107" RPOGV="1" BPOGX="0.90008" BPOGY="-0.01314" BPOGV="1" LPCX="0.35411" LPCY="0.74744" LPD="20.16436" LPS="1.03188" LPV="1" RPCX="0.60720" RPCY="0.74308" RPD="19.24158" RPS="1.01660" RPV="1" LEYEX="-0.03799" LEYEY="-0.05205" LEYEZ="0.66223" LPUPILD="0.00417" LPUPILV="1" REYEX="0.02568" REYEY="-0.05049" REYEZ="0.65108" RPUPILD="0.00409" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89741" FPOGY="-0.04416" FPOGS="3908.33813" FPOGD="0.14014" FPOGID="8177" FPOGV="1" LPOGX="0.98032" LPOGY="0.07628" LPOGV="1" RPOGX="0.79014" RPOGY="-0.09701" RPOGV="1" BPOGX="0.88523" BPOGY="-0.01037" BPOGV="1" LPCX="0.35426" LPCY="0.74737" LPD="20.56705" LPS="1.01660" LPV="1" RPCX="0.60725" RPCY="0.74330" RPD="19.49882" RPS="1.00941" RPV="1" LEYEX="-0.03799" LEYEY="-0.05205" LEYEZ="0.66223" LPUPILD="0.00416" LPUPILV="1" REYEX="0.02568" REYEY="-0.05049" REYEZ="0.65108" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89722" FPOGY="-0.04237" FPOGS="3908.33813" FPOGD="0.14746" FPOGID="8177" FPOGV="1" LPOGX="0.99154" LPOGY="0.08764" LPOGV="1" RPOGX="0.79443" RPOGY="-0.09354" RPOGV="1" BPOGX="0.89299" BPOGY="-0.00295" BPOGV="1" LPCX="0.35434" LPCY="0.74743" LPD="20.53287" LPS="1.00941" LPV="1" RPCX="0.60745" RPCY="0.74327" RPD="18.72867" RPS="1.00222" RPV="1" LEYEX="-0.03799" LEYEY="-0.05205" LEYEZ="0.66223" LPUPILD="0.00416" LPUPILV="1" REYEX="0.02568" REYEY="-0.05049" REYEZ="0.65108" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89705" FPOGY="-0.04076" FPOGS="3908.33813" FPOGD="0.15356" FPOGID="8177" FPOGV="1" LPOGX="0.98948" LPOGY="0.09522" LPOGV="1" RPOGX="0.79708" RPOGY="-0.10276" RPOGV="1" BPOGX="0.89328" BPOGY="-0.00377" BPOGV="1" LPCX="0.35436" LPCY="0.74735" LPD="20.45243" LPS="1.00222" LPV="1" RPCX="0.60747" RPCY="0.74344" RPD="19.04215" RPS="1.01031" RPV="1" LEYEX="-0.03732" LEYEY="-0.05127" LEYEZ="0.65229" LPUPILD="0.00416" LPUPILV="1" REYEX="0.02710" REYEY="-0.05314" REYEZ="0.68452" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89695" FPOGY="-0.03974" FPOGS="3908.33813" FPOGD="0.16016" FPOGID="8177" FPOGV="1" LPOGX="0.96936" LPOGY="0.08865" LPOGV="1" RPOGX="0.81969" RPOGY="-0.11897" RPOGV="1" BPOGX="0.89452" BPOGY="-0.01516" BPOGV="1" LPCX="0.35453" LPCY="0.74736" LPD="20.39293" LPS="1.01031" LPV="1" RPCX="0.60780" RPCY="0.74340" RPD="19.68887" RPS="1.02559" RPV="1" LEYEX="-0.03732" LEYEY="-0.05127" LEYEZ="0.65229" LPUPILD="0.00416" LPUPILV="1" REYEX="0.02710" REYEY="-0.05314" REYEZ="0.68452" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
