2025-05-29 12:56:16.826580
.65610" RPUPILD="0.00538" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.53107" FPOGY="0.51379" FPOGS="113.76148" FPOGD="0.04005" FPOGID="361" FPOGV="1" LPOGX="0.61387" LPOGY="0.44902" LPOGV="1" RPOGX="0.47140" RPOGY="0.52678" RPOGV="1" BPOGX="0.54264" BPOGY="0.48790" BPOGV="1" LPCX="0.29372" LPCY="0.47375" LPD="30.81748" LPS="0.99540" LPV="1" RPCX="0.57538" RPCY="0.48610" RPD="26.04524" RPS="0.98821" RPV="1" LEYEX="-0.05078" LEYEY="0.00406" LEYEZ="0.64377" LPUPILD="0.00579" LPUPILV="1" REYEX="0.01832" REYEY="0.00186" REYEZ="0.63637" RPUPILD="0.00544" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.55125" FPOGY="0.42134" FPOGS="114.61828" FPOGD="0.09412" FPOGID="363" FPOGV="1" LPOGX="0.62738" LPOGY="0.39000" LPOGV="1" RPOGX="0.48010" RPOGY="0.46076" RPOGV="1" BPOGX="0.55374" BPOGY="0.42538" BPOGV="1" LPCX="0.29939" LPCY="0.47181" LPD="31.17829" LPS="0.99475" LPV="1" RPCX="0.58052" RPCY="0.48420" RPD="28.41930" RPS="0.99475" RPV="1" LEYEX="-0.05038" LEYEY="0.00453" LEYEZ="0.65681" LPUPILD="0.00579" LPUPILV="1" REYEX="0.01958" REYEY="0.00210" REYEZ="0.63691" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55143" FPOGY="0.42167" FPOGS="114.61828" FPOGD="0.10051" FPOGID="363" FPOGV="1" LPOGX="0.62853" LPOGY="0.39168" LPOGV="1" RPOGX="0.47957" RPOGY="0.46163" RPOGV="1" BPOGX="0.55405" BPOGY="0.42665" BPOGV="1" LPCX="0.29942" LPCY="0.47181" LPD="31.27553" LPS="0.99475" LPV="1" RPCX="0.58054" RPCY="0.48424" RPD="28.51227" RPS="0.99475" RPV="1" LEYEX="-0.05038" LEYEY="0.00453" LEYEZ="0.65681" LPUPILD="0.00579" LPUPILV="1" REYEX="0.01958" REYEY="0.00210" REYEZ="0.63691" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55158" FPOGY="0.42197" FPOGS="114.61828" FPOGD="0.10735" FPOGID="363" FPOGV="1" LPOGX="0.62853" LPOGY="0.39168" LPOGV="1" RPOGX="0.47957" RPOGY="0.46163" RPOGV="1" BPOGX="0.55405" BPOGY="0.42665" BPOGV="1" LPCX="0.29942" LPCY="0.47181" LPD="31.27553" LPS="0.99475" LPV="1" RPCX="0.58054" RPCY="0.48424" RPD="28.51227" RPS="0.99475" RPV="1" LEYEX="-0.05038" LEYEY="0.00453" LEYEZ="0.65681" LPUPILD="0.00579" LPUPILV="1" REYEX="0.01958" REYEY="0.00210" REYEZ="0.63691" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55183" FPOGY="0.42227" FPOGS="114.61828" FPOGD="0.11433" FPOGID="363" FPOGV="1" LPOGX="0.63120" LPOGY="0.39293" LPOGV="1" RPOGX="0.48104" RPOGY="0.46202" RPOGV="1" BPOGX="0.55612" BPOGY="0.42748" BPOGV="1" LPCX="0.29944" LPCY="0.47182" LPD="31.30277" LPS="0.99475" LPV="1" RPCX="0.58056" RPCY="0.48426" RPD="28.52963" RPS="0.99475" RPV="1" LEYEX="-0.05038" LEYEY="0.00453" LEYEZ="0.65681" LPUPILD="0.00580" LPUPILV="1" REYEX="0.01958" REYEY="0.00210" REYEZ="0.63691" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55227" FPOGY="0.42262" FPOGS="114.61828" FPOGD="0.12102" FPOGID="363" FPOGV="1" LPOGX="0.63659" LPOGY="0.40193" LPOGV="1" RPOGX="0.48390" RPOGY="0.45591" RPOGV="1" BPOGX="0.56024" BPOGY="0.42892" BPOGV="1" LPCX="0.29943" LPCY="0.47185" LPD="31.23752" LPS="0.99475" LPV="1" RPCX="0.58058" RPCY="0.48427" RPD="28.49366" RPS="0.99475" RPV="1" LEYEX="-0.05038" LEYEY="0.00453" LEYEZ="0.65681" LPUPILD="0.00580" LPUPILV="1" REYEX="0.01958" REYEY="0.00210" REYEZ="0.63691" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55267" FPOGY="0.42317" FPOGS="114.61828" FPOGD="0.12772" FPOGID="363" FPOGV="1" LPOGX="0.63689" LPOGY="0.40664" LPOGV="1" RPOGX="0.48358" RPOGY="0.46038" RPOGV="1" BPOGX="0.56023" BPOGY="0.43351" BPOGV="1" LPCX="0.29946" LPCY="0.47181" LPD="31.33601" LPS="0.98772" LPV="1" RPCX="0.58061" RPCY="0.48428" RPD="28.45878" RPS="0.98772" RPV="1" LEYEX="-0.04926" LEYEY="0.00444" LEYEZ="0.64285" LPUPILD="0.00579" LPUPILV="1" REYEX="0.01958" REYEY="0.00205" REYEZ="0.63691" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55202" FPOGY="0.42373" FPOGS="114.61828" FPOGD="0.13444" FPOGID="363" FPOGV="1" LPOGX="0.61807" LPOGY="0.43055" LPOGV="1" RPOGX="0.45967" RPOGY="0.43933" RPOGV="1" BPOGX="0.53887" BPOGY="0.43494" BPOGV="1" LPCX="0.29967" LPCY="0.47207" LPD="31.36055" LPS="0.98070" LPV="1" RPCX="0.58067" RPCY="0.48451" RPD="28.51784" RPS="0.98070" RPV="1" LEYEX="-0.04926" LEYEY="0.00444" LEYEZ="0.64285" LPUPILD="0.00576" LPUPILV="1" REYEX="0.01958" REYEY="0.00205" REYEZ="0.63691" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55095" FPOGY="0.42475" FPOGS="114.61828" FPOGD="0.14093" FPOGID="363" FPOGV="1" LPOGX="0.59044" LPOGY="0.44140" LPOGV="1" RPOGX="0.46669" RPOGY="0.45090" RPOGV="1" BPOGX="0.52856" BPOGY="0.44615" BPOGV="1" LPCX="0.29974" LPCY="0.47214" LPD="31.43147" LPS="0.97367" LPV="1" RPCX="0.58070" RPCY="0.48457" RPD="28.40685" RPS="0.97367" RPV="1" LEYEX="-0.04926" LEYEY="0.00444" LEYEZ="0.64285" LPUPILD="0.00577" LPUPILV="1" REYEX="0.01958" REYEY="0.00205" REYEZ="0.63691" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
