2025-05-29 12:56:35.630869
"0.64510" RPUPILD="0.00513" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.87508" FPOGY="1.00514" FPOGS="132.44295" FPOGD="0.16774" FPOGID="428" FPOGV="1" LPOGX="0.90705" LPOGY="0.99400" LPOGV="1" RPOGX="0.83125" RPOGY="0.97895" RPOGV="1" BPOGX="0.86915" BPOGY="0.98648" BPOGV="1" LPCX="0.31438" LPCY="0.48560" LPD="30.28257" LPS="0.96665" LPV="1" RPCX="0.59608" RPCY="0.49998" RPD="29.22514" RPS="0.96021" RPV="1" LEYEX="-0.04616" LEYEY="0.00249" LEYEZ="0.63735" LPUPILD="0.00555" LPUPILV="1" REYEX="0.02195" REYEY="-0.00019" REYEZ="0.62417" RPUPILD="0.00513" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54564" FPOGY="0.45206" FPOGS="133.53468" FPOGD="0.04105" FPOGID="432" FPOGV="1" LPOGX="0.63797" LPOGY="0.43789" LPOGV="1" RPOGX="0.46483" RPOGY="0.45277" RPOGV="1" BPOGX="0.55140" BPOGY="0.44533" BPOGV="1" LPCX="0.29869" LPCY="0.47500" LPD="31.40747" LPS="0.96665" LPV="1" RPCX="0.57996" RPCY="0.48797" RPD="28.01052" RPS="0.96665" RPV="1" LEYEX="-0.04853" LEYEY="0.00379" LEYEZ="0.63091" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00524" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54677" FPOGY="0.45151" FPOGS="133.53468" FPOGD="0.04745" FPOGID="432" FPOGV="1" LPOGX="0.63887" LPOGY="0.44345" LPOGV="1" RPOGX="0.47038" RPOGY="0.45187" RPOGV="1" BPOGX="0.55462" BPOGY="0.44766" BPOGV="1" LPCX="0.29872" LPCY="0.47504" LPD="31.28904" LPS="0.96665" LPV="1" RPCX="0.58003" RPCY="0.48792" RPD="28.12502" RPS="0.96665" RPV="1" LEYEX="-0.04853" LEYEY="0.00379" LEYEZ="0.63091" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00526" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54769" FPOGY="0.45043" FPOGS="133.53468" FPOGD="0.05403" FPOGID="432" FPOGV="1" LPOGX="0.64026" LPOGY="0.44254" LPOGV="1" RPOGX="0.46993" RPOGY="0.44105" RPOGV="1" BPOGX="0.55509" BPOGY="0.44179" BPOGV="1" LPCX="0.29872" LPCY="0.47504" LPD="31.28904" LPS="0.96665" LPV="1" RPCX="0.58001" RPCY="0.48795" RPD="27.95493" RPS="0.96665" RPV="1" LEYEX="-0.04853" LEYEY="0.00379" LEYEZ="0.63091" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00526" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54843" FPOGY="0.44956" FPOGS="133.53468" FPOGD="0.06068" FPOGID="432" FPOGV="1" LPOGX="0.64026" LPOGY="0.44254" LPOGV="1" RPOGX="0.46993" RPOGY="0.44105" RPOGV="1" BPOGX="0.55509" BPOGY="0.44179" BPOGV="1" LPCX="0.29876" LPCY="0.47504" LPD="31.25430" LPS="0.96665" LPV="1" RPCX="0.58005" RPCY="0.48793" RPD="28.10850" RPS="0.96665" RPV="1" LEYEX="-0.04853" LEYEY="0.00379" LEYEZ="0.63091" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00528" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54911" FPOGY="0.44914" FPOGS="133.53468" FPOGD="0.06734" FPOGID="432" FPOGV="1" LPOGX="0.64190" LPOGY="0.43924" LPOGV="1" RPOGX="0.46991" RPOGY="0.45062" RPOGV="1" BPOGX="0.55590" BPOGY="0.44493" BPOGV="1" LPCX="0.29876" LPCY="0.47504" LPD="31.25430" LPS="0.96665" LPV="1" RPCX="0.58007" RPCY="0.48799" RPD="27.95990" RPS="0.96665" RPV="1" LEYEX="-0.04853" LEYEY="0.00379" LEYEZ="0.63091" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00527" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54970" FPOGY="0.44842" FPOGS="133.53468" FPOGD="0.07405" FPOGID="432" FPOGV="1" LPOGX="0.64153" LPOGY="0.44204" LPOGV="1" RPOGX="0.47077" RPOGY="0.43889" RPOGV="1" BPOGX="0.55615" BPOGY="0.44046" BPOGV="1" LPCX="0.29876" LPCY="0.47499" LPD="31.18385" LPS="0.96665" LPV="1" RPCX="0.58004" RPCY="0.48793" RPD="28.10196" RPS="0.96665" RPV="1" LEYEX="-0.04853" LEYEY="0.00379" LEYEZ="0.63091" LPUPILD="0.00581" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00528" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55019" FPOGY="0.44745" FPOGS="133.53468" FPOGD="0.08141" FPOGID="432" FPOGV="1" LPOGX="0.64126" LPOGY="0.43747" LPOGV="1" RPOGX="0.47100" RPOGY="0.43416" RPOGV="1" BPOGX="0.55613" BPOGY="0.43581" BPOGV="1" LPCX="0.29876" LPCY="0.47503" LPD="31.29308" LPS="0.97367" LPV="1" RPCX="0.57995" RPCY="0.48790" RPD="28.02762" RPS="0.97367" RPV="1" LEYEX="-0.05095" LEYEY="0.00397" LEYEZ="0.66164" LPUPILD="0.00580" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00523" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55057" FPOGY="0.44801" FPOGS="133.53468" FPOGD="0.08772" FPOGID="432" FPOGV="1" LPOGX="0.64118" LPOGY="0.42730" LPOGV="1" RPOGX="0.46969" RPOGY="0.48314" RPOGV="1" BPOGX="0.55543" BPOGY="0.45522" BPOGV="1" LPCX="0.29867" LPCY="0.47497" LPD="31.32927" LPS="0.98070" LPV="1" RPCX="0.57992" RPCY="0.48779" RPD="27.95087" RPS="0.98070" RPV="1" LEYEX="-0.05095" LEYEY="0.00397" LEYEZ="0.66164" LPUPILD="0.00581" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00520" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55065" FPOGY="0.44788" FPOGS="133.53468" FPOGD="0.09384" FPOGID="432" FPOGV="1" LPOGX="0.63641" LPOGY="0.41916" LPOGV="1" RPOGX="0.46721" RPOGY="0.47300" RPOGV="1" BPOGX="0.55181" BPOGY="0.44608" BPOGV="1" LPCX="0.29869" LPCY="0.47500" LPD="31.38453" LPS="0.98772" LPV="1" RPCX="0.57992" RPCY="0.48770" RPD="27.84310" RPS="0.98772" RPV="1" LEYEX="-0.05095" LEYEY="0.00397" LEYEZ="0.66164" LPUPILD="0.00581" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00518" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55072" FPOGY="0.44776" FPOGS="133.53468" FPOGD="0.10054" FPOGID="432" FPOGV="1" LPOGX="0.63641" LPOGY="0.41916" LPOGV="1" RPOGX="0.46721" RPOGY="0.47300" RPOGV="1" BPOGX="0.55181" BPOGY="0.44608" BPOGV="1" LPCX="0.29869" LPCY="0.47500" LPD="31.38453" LPS="0.98772" LPV="1" RPCX="0.57992" RPCY="0.48770" RPD="27.84310" RPS="0.98772" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00581" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00518" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55049" FPOGY="0.44750" FPOGS="133.53468" FPOGD="0.10719" FPOGID="432" FPOGV="1" LPOGX="0.62789" LPOGY="0.42190" LPOGV="1" RPOGX="0.46569" RPOGY="0.46449" RPOGV="1" BPOGX="0.54679" BPOGY="0.44320" BPOGV="1" LPCX="0.29866" LPCY="0.47493" LPD="31.45984" LPS="0.98070" LPV="1" RPCX="0.57990" RPCY="0.48765" RPD="27.72176" RPS="0.98070" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00581" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00526" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.55004" FPOGY="0.44747" FPOGS="133.53468" FPOGD="0.11398" FPOGID="432" FPOGV="1" LPOGX="0.62826" LPOGY="0.42653" LPOGV="1" RPOGX="0.45641" RPOGY="0.46754" RPOGV="1" BPOGX="0.54234" BPOGY="0.44704" BPOGV="1" LPCX="0.29863" LPCY="0.47490" LPD="31.26213" LPS="0.97367" LPV="1" RPCX="0.57985" RPCY="0.48766" RPD="27.81443" RPS="0.97367" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00581" LPUPILV="1" REYEX="0.01953" REYEY="0.00134" REYEZ="0.63854" RPUPILD="0.00523" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54964" FPOGY="0.44769" FPOGS="133.53468" FPOGD="0.12094" FPOGID="432" FPOGV="1" LPOGX="0.62863" LPOGY="0.43117" LPOGV="1" RPOGX="0.45628" RPOGY="0.47204" RPOGV="1" BPOGX="0.54245" BPOGY="0.45161" BPOGV="1" LPCX="0.29863" LPCY="0.47494" LPD="31.21586" LPS="0.96665" LPV="1" RPCX="0.57983" RPCY="0.48762" RPD="27.75342" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00581" LPUPILV="1" REYEX="0.01953" REYEY="0.00144" REYEZ="0.63853" RPUPILD="0.00524" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54916" FPOGY="0.44761" FPOGS="133.53468" FPOGD="0.12755" FPOGID="432" FPOGV="1" LPOGX="0.62494" LPOGY="0.43094" LPOGV="1" RPOGX="0.45526" RPOGY="0.46139" RPOGV="1" BPOGX="0.54010" BPOGY="0.44616" BPOGV="1" LPCX="0.29855" LPCY="0.47489" LPD="31.27725" LPS="0.96665" LPV="1" RPCX="0.57981" RPCY="0.48761" RPD="27.73536" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01953" REYEY="0.00144" REYEZ="0.63853" RPUPILD="0.00524" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54868" FPOGY="0.44734" FPOGS="133.53468" FPOGD="0.13457" FPOGID="432" FPOGV="1" LPOGX="0.62373" LPOGY="0.42769" LPOGV="1" RPOGX="0.45425" RPOGY="0.45604" RPOGV="1" BPOGX="0.53899" BPOGY="0.44187" BPOGV="1" LPCX="0.29852" LPCY="0.47492" LPD="31.28312" LPS="0.96665" LPV="1" RPCX="0.57979" RPCY="0.48758" RPD="27.72721" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00579" LPUPILV="1" REYEX="0.01953" REYEY="0.00144" REYEZ="0.63853" RPUPILD="0.00523" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54824" FPOGY="0.44709" FPOGS="133.53468" FPOGD="0.14102" FPOGID="432" FPOGV="1" LPOGX="0.62373" LPOGY="0.42769" LPOGV="1" RPOGX="0.45425" RPOGY="0.45604" RPOGV="1" BPOGX="0.53899" BPOGY="0.44187" BPOGV="1" LPCX="0.29852" LPCY="0.47492" LPD="31.28312" LPS="0.96665" LPV="1" RPCX="0.57977" RPCY="0.48757" RPD="27.77814" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00579" LPUPILV="1" REYEX="0.01938" REYEY="0.00143" REYEZ="0.63653" RPUPILD="0.00522" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54766" FPOGY="0.44698" FPOGS="133.53468" FPOGD="0.14772" FPOGID="432" FPOGV="1" LPOGX="0.62165" LPOGY="0.42646" LPOGV="1" RPOGX="0.44839" RPOGY="0.46263" RPOGV="1" BPOGX="0.53502" BPOGY="0.44454" BPOGV="1" LPCX="0.29839" LPCY="0.47489" LPD="31.33847" LPS="0.96665" LPV="1" RPCX="0.57976" RPCY="0.48753" RPD="27.81177" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00580" LPUPILV="1" REYEX="0.01938" REYEY="0.00143" REYEZ="0.63653" RPUPILD="0.00524" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54699" FPOGY="0.44666" FPOGS="133.53468" FPOGD="0.15453" FPOGID="432" FPOGV="1" LPOGX="0.61361" LPOGY="0.42436" LPOGV="1" RPOGX="0.44947" RPOGY="0.45416" RPOGV="1" BPOGX="0.53154" BPOGY="0.43926" BPOGV="1" LPCX="0.29841" LPCY="0.47489" LPD="31.29078" LPS="0.96665" LPV="1" RPCX="0.57976" RPCY="0.48748" RPD="27.97212" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01938" REYEY="0.00143" REYEZ="0.63653" RPUPILD="0.00522" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54637" FPOGY="0.44636" FPOGS="133.53468" FPOGD="0.16118" FPOGID="432" FPOGV="1" LPOGX="0.61361" LPOGY="0.42436" LPOGV="1" RPOGX="0.44947" RPOGY="0.45416" RPOGV="1" BPOGX="0.53154" BPOGY="0.43926" BPOGV="1" LPCX="0.29841" LPCY="0.47487" LPD="31.32409" LPS="0.96665" LPV="1" RPCX="0.57975" RPCY="0.48744" RPD="28.04029" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01938" REYEY="0.00143" REYEZ="0.63653" RPUPILD="0.00522" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54587" FPOGY="0.44601" FPOGS="133.53468" FPOGD="0.16785" FPOGID="432" FPOGV="1" LPOGX="0.61546" LPOGY="0.42732" LPOGV="1" RPOGX="0.45109" RPOGY="0.44733" RPOGV="1" BPOGX="0.53328" BPOGY="0.43732" BPOGV="1" LPCX="0.29838" LPCY="0.47486" LPD="31.32208" LPS="0.96665" LPV="1" RPCX="0.57970" RPCY="0.48736" RPD="27.98655" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00580" LPUPILV="1" REYEX="0.01938" REYEY="0.00143" REYEZ="0.63653" RPUPILD="0.00524" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54525" FPOGY="0.44560" FPOGS="133.53468" FPOGD="0.17474" FPOGID="432" FPOGV="1" LPOGX="0.61279" LPOGY="0.42811" LPOGV="1" RPOGX="0.44545" RPOGY="0.44151" RPOGV="1" BPOGX="0.52912" BPOGY="0.43481" BPOGV="1" LPCX="0.29836" LPCY="0.47487" LPD="31.34455" LPS="0.96665" LPV="1" RPCX="0.57973" RPCY="0.48734" RPD="27.98612" RPS="0.96665" RPV="1" LEYEX="-0.04900" LEYEY="0.00381" LEYEZ="0.63577" LPUPILD="0.00580" LPUPILV="1" REYEX="0.01938" REYEY="0.00143" REYEZ="0.63653" RPUPILD="0.00526" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54468" FPOGY="0.44536" FPOGS="133.53468" FPOGD="0.18124" FPOGID="432" FPOGV="1" LPOGX="0.61322" LPOGY="0.43226" LPOGV="1" RPOGX="0.44539" RPOGY="0.44574" RPOGV="1" BPOGX="0.52931" BPOGY="0.43900" BPOGV="1" LPCX="0.29839" LPCY="0.47488" LPD="31.32290" LPS="0.96036" LPV="1" RPCX="0.57973" RPCY="0.48732" RPD="28.03945" RPS="0.96036" RPV="1" LEYEX="-0.04762" LEYEY="0.00370" LEYEZ="0.61729" LPUPILD="0.00582" LPUPILV="1" REYEX="0.01945" REYEY="0.00149" REYEZ="0.63885" RPUPILD="0.00526" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54422" FPOGY="0.44503" FPOGS="133.53468" FPOGD="0.18806" FPOGID="432" FPOGV="1" LPOGX="0.61323" LPOGY="0.43094" LPOGV="1" RPOGX="0.44954" RPOGY="0.44039" RPOGV="1" BPOGX="0.53138" BPOGY="0.43566" BPOGV="1" LPCX="0.29837" LPCY="0.47483" LPD="31.42546" LPS="0.95407" LPV="1" RPCX="0.57973" RPCY="0.48730" RPD="28.10382" RPS="0.95407" RPV="1" LEYEX="-0.04762" LEYEY="0.00370" LEYEZ="0.61729" LPUPILD="0.00583" LPUPILV="1" REYEX="0.01945" REYEY="0.00149" REYEZ="0.63885" RPUPILD="0.00525" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54375" FPOGY="0.44474" FPOGS="133.53468" FPOGD="0.19464" FPOGID="432" FPOGV="1" LPOGX="0.61226" LPOGY="0.42144" LPOGV="1" RPOGX="0.44797" RPOGY="0.45139" RPOGV="1" BPOGX="0.53011" BPOGY="0.43641" BPOGV="1" LPCX="0.29838" LPCY="0.47477" LPD="31.42767" LPS="0.94779" LPV="1" RPCX="0.57982" RPCY="0.48727" RPD="27.86140" RPS="0.94779" RPV="1" LEYEX="-0.04762" LEYEY="0.00370" LEYEZ="0.61729" LPUPILD="0.00581" LPUPILV="1" REYEX="0.01945" REYEY="0.00149" REYEZ="0.63885" RPUPILD="0.00530" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54332" FPOGY="0.44461" FPOGS="133.53468" FPOGD="0.20145" FPOGID="432" FPOGV="1" LPOGX="0.61270" LPOGY="0.42572" LPOGV="1" RPOGX="0.44790" RPOGY="0.45563" RPOGV="1" BPOGX="0.53030" BPOGY="0.44068" BPOGV="1" LPCX="0.29839" LPCY="0.47479" LPD="31.38921" LPS="0.94150" LPV="1" RPCX="0.57982" RPCY="0.48727" RPD="27.86140" RPS="0.94150" RPV="1" LEYEX="-0.04762" LEYEY="0.00370" LEYEZ="0.61729" LPUPILD="0.00585" LPUPILV="1" REYEX="0.01947" REYEY="0.00153" REYEZ="0.63641" RPUPILD="0.00530" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.54330" FPOGY="0.44440" FPOGS="133.53468" FPOGD="0.20818" FPOGID="432" FPOGV="1" LPOGX="0.62785" LPOGY="0.42919" LPOGV="1" RPOGX="0.45748" RPOGY="0.44661" RPOGV="1" BPOGX="0.54266" BPOGY="0.43790" BPOGV="1" LPCX="0.29852" LPCY="0.47474" LPD="31.45860" LPS="0.94150" LPV="1" RPCX="0.57984" RPCY="0.48724" RPD="27.91278" RPS="0.94150" RPV="1" LEYEX="-0.04762" LEYEY="0.00370" LEYEZ="0.61729" LPUPILD="0.00583" LPUPILV="1" REYEX="0.01947" REYEY="0.00153" REYEZ="0.63641" RPUPILD="0.00527" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
