2025-06-03 10:26:48.709510
0.01624" REYEZ="0.63696" RPUPILD="0.00254" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.72084" FPOGY="-0.50218" FPOGS="2709.31323" FPOGD="0.08716" FPOGID="3667" FPOGV="1" LPOGX="0.79241" LPOGY="-0.50516" LPOGV="1" RPOGX="0.55537" RPOGY="-0.64653" RPOGV="1" BPOGX="0.67389" BPOGY="-0.57585" BPOGV="1" LPCX="0.22448" LPCY="0.53237" LPD="13.90813" LPS="1.00955" LPV="1" RPCX="0.51952" RPCY="0.56997" RPD="13.62383" RPS="1.01673" RPV="1" LEYEX="-0.07032" LEYEY="-0.00911" LEYEZ="0.65998" LPUPILD="0.00269" LPUPILV="1" REYEX="0.00435" REYEY="-0.01624" REYEZ="0.63696" RPUPILD="0.00252" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.71781" FPOGY="-0.50875" FPOGS="2709.31323" FPOGD="0.09424" FPOGID="3667" FPOGV="1" LPOGX="0.79388" LPOGY="-0.52950" LPOGV="1" RPOGX="0.55692" RPOGY="-0.67206" RPOGV="1" BPOGX="0.67540" BPOGY="-0.60078" BPOGV="1" LPCX="0.22460" LPCY="0.53237" LPD="13.91510" LPS="1.02464" LPV="1" RPCX="0.51962" RPCY="0.57010" RPD="13.79528" RPS="1.03183" RPV="1" LEYEX="-0.07250" LEYEY="-0.00941" LEYEZ="0.68191" LPUPILD="0.00269" LPUPILV="1" REYEX="0.00471" REYEY="-0.01692" REYEZ="0.66155" RPUPILD="0.00255" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.71575" FPOGY="-0.51302" FPOGS="2709.31323" FPOGD="0.10107" FPOGID="3667" FPOGV="1" LPOGX="0.81027" LPOGY="-0.50619" LPOGV="1" RPOGX="0.55930" RPOGY="-0.64790" RPOGV="1" BPOGX="0.68478" BPOGY="-0.57704" BPOGV="1" LPCX="0.22495" LPCY="0.53230" LPD="14.05614" LPS="1.03973" LPV="1" RPCX="0.52000" RPCY="0.57006" RPD="13.87192" RPS="1.03973" RPV="1" LEYEX="-0.07250" LEYEY="-0.00941" LEYEZ="0.68191" LPUPILD="0.00268" LPUPILV="1" REYEX="0.00471" REYEY="-0.01692" REYEZ="0.66155" RPUPILD="0.00251" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.50327" FPOGY="-0.27236" FPOGS="2710.24414" FPOGD="0.06714" FPOGID="3671" FPOGV="1" LPOGX="0.65539" LPOGY="-0.19320" LPOGV="1" RPOGX="0.37027" RPOGY="-0.30451" RPOGV="1" BPOGX="0.51283" BPOGY="-0.24885" BPOGV="1" LPCX="0.21728" LPCY="0.53877" LPD="15.62935" LPS="1.02818" LPV="1" RPCX="0.51262" RPCY="0.57534" RPD="15.06898" RPS="1.02818" RPV="1" LEYEX="-0.06951" LEYEY="-0.00944" LEYEZ="0.64203" LPUPILD="0.00328" LPUPILV="1" REYEX="0.00348" REYEY="-0.01770" REYEZ="0.68202" RPUPILD="0.00318" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.50319" FPOGY="-0.27153" FPOGS="2710.24414" FPOGD="0.07324" FPOGID="3671" FPOGV="1" LPOGX="0.64703" LPOGY="-0.19718" LPOGV="1" RPOGX="0.35738" RPOGY="-0.32754" RPOGV="1" BPOGX="0.50220" BPOGY="-0.26236" BPOGV="1" LPCX="0.21754" LPCY="0.53895" LPD="16.07720" LPS="1.02818" LPV="1" RPCX="0.51258" RPCY="0.57531" RPD="15.02733" RPS="1.02818" RPV="1" LEYEX="-0.06951" LEYEY="-0.00944" LEYEZ="0.64203" LPUPILD="0.00328" LPUPILV="1" REYEX="0.00348" REYEY="-0.01770" REYEZ="0.68202" RPUPILD="0.00319" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.50444" FPOGY="-0.27102" FPOGS="2710.24414" FPOGD="0.08032" FPOGID="3671" FPOGV="1" LPOGX="0.64998" LPOGY="-0.20308" LPOGV="1" RPOGX="0.38903" RPOGY="-0.32681" RPOGV="1" BPOGX="0.51951" BPOGY="-0.26495" BPOGV="1" LPCX="0.21754" LPCY="0.53895" LPD="16.07720" LPS="1.02818" LPV="1" RPCX="0.51254" RPCY="0.57528" RPD="15.27906" RPS="1.02818" RPV="1" LEYEX="-0.06951" LEYEY="-0.00944" LEYEZ="0.64203" LPUPILD="0.00328" LPUPILV="1" REYEX="0.00348" REYEY="-0.01770" REYEZ="0.68202" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.50551" FPOGY="-0.27084" FPOGS="2710.24414" FPOGD="0.08691" FPOGID="3671" FPOGV="1" LPOGX="0.64978" LPOGY="-0.21176" LPOGV="1" RPOGX="0.38908" RPOGY="-0.32534" RPOGV="1" BPOGX="0.51943" BPOGY="-0.26855" BPOGV="1" LPCX="0.21722" LPCY="0.53866" LPD="15.72130" LPS="1.03520" LPV="1" RPCX="0.51212" RPCY="0.57480" RPD="14.82850" RPS="1.02711" RPV="1" LEYEX="-0.07124" LEYEY="-0.00967" LEYEZ="0.65756" LPUPILD="0.00325" LPUPILV="1" REYEX="0.00326" REYEY="-0.01673" REYEZ="0.64849" RPUPILD="0.00322" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.50605" FPOGY="-0.27050" FPOGS="2710.24414" FPOGD="0.09351" FPOGID="3671" FPOGV="1" LPOGX="0.64310" LPOGY="-0.17689" LPOGV="1" RPOGX="0.38395" RPOGY="-0.35436" RPOGV="1" BPOGX="0.51353" BPOGY="-0.26562" BPOGV="1" LPCX="0.21715" LPCY="0.53842" LPD="15.16536" LPS="1.03414" LPV="1" RPCX="0.51210" RPCY="0.57466" RPD="14.23381" RPS="1.02605" RPV="1" LEYEX="-0.07124" LEYEY="-0.00967" LEYEZ="0.65756" LPUPILD="0.00334" LPUPILV="1" REYEX="0.00326" REYEY="-0.01673" REYEZ="0.64849" RPUPILD="0.00337" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.50595" FPOGY="-0.26899" FPOGS="2710.24414" FPOGD="0.10156" FPOGID="3671" FPOGV="1" LPOGX="0.63029" LPOGY="-0.18948" LPOGV="1" RPOGX="0.37870" RPOGY="-0.30324" RPOGV="1" BPOGX="0.50450" BPOGY="-0.24636" BPOGV="1" LPCX="0.21722" LPCY="0.53847" LPD="15.11716" LPS="1.03308" LPV="1" RPCX="0.51217" RPCY="0.57472" RPD="14.16852" RPS="1.02499" RPV="1" LEYEX="-0.07124" LEYEY="-0.00967" LEYEZ="0.65756" LPUPILD="0.00334" LPUPILV="1" REYEX="0.00326" REYEY="-0.01673" REYEZ="0.64849" RPUPILD="0.00336" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
