2025-06-04 15:04:02.116337
" REYEZ="0.72865" RPUPILD="0.00507" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.51105" FPOGY="0.33448" FPOGS="3463.27222" FPOGD="0.02026" FPOGID="7214" FPOGV="1" LPOGX="0.56214" LPOGY="0.45062" LPOGV="1" RPOGX="0.45495" RPOGY="0.21595" RPOGV="1" BPOGX="0.50855" BPOGY="0.33328" BPOGV="1" LPCX="0.19771" LPCY="0.84240" LPD="26.47289" LPS="1.21198" LPV="1" RPCX="0.43134" RPCY="0.88146" RPD="23.40004" RPS="1.21198" RPV="1" LEYEX="-0.08165" LEYEY="-0.07515" LEYEZ="0.70567" LPUPILD="0.00574" LPUPILV="1" REYEX="-0.01923" REYEY="-0.08656" REYEZ="0.72865" RPUPILD="0.00508" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.49173" FPOGY="0.38277" FPOGS="3464.02930" FPOGD="0.18018" FPOGID="7217" FPOGV="1" LPOGX="0.57185" LPOGY="0.55795" LPOGV="1" RPOGX="0.40557" RPOGY="0.36934" RPOGV="1" BPOGX="0.48871" BPOGY="0.46364" BPOGV="1" LPCX="0.19626" LPCY="0.84801" LPD="27.56866" LPS="1.20174" LPV="1" RPCX="0.42880" RPCY="0.88670" RPD="23.82696" RPS="1.20174" RPV="1" LEYEX="-0.08242" LEYEY="-0.07669" LEYEZ="0.70958" LPUPILD="0.00602" LPUPILV="1" REYEX="-0.01982" REYEY="-0.08754" REYEZ="0.72629" RPUPILD="0.00523" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.49159" FPOGY="0.38506" FPOGS="3464.02930" FPOGD="0.18677" FPOGID="7217" FPOGV="1" LPOGX="0.58182" LPOGY="0.55674" LPOGV="1" RPOGX="0.39346" RPOGY="0.34112" RPOGV="1" BPOGX="0.48764" BPOGY="0.44893" BPOGV="1" LPCX="0.19623" LPCY="0.84800" LPD="27.45458" LPS="1.20174" LPV="1" RPCX="0.42878" RPCY="0.88666" RPD="24.02427" RPS="1.20174" RPV="1" LEYEX="-0.08242" LEYEY="-0.07669" LEYEZ="0.70958" LPUPILD="0.00600" LPUPILV="1" REYEX="-0.01982" REYEY="-0.08754" REYEZ="0.72629" RPUPILD="0.00525" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.49146" FPOGY="0.38718" FPOGS="3464.02930" FPOGD="0.19336" FPOGID="7217" FPOGV="1" LPOGX="0.58182" LPOGY="0.55674" LPOGV="1" RPOGX="0.39346" RPOGY="0.34112" RPOGV="1" BPOGX="0.48764" BPOGY="0.44893" BPOGV="1" LPCX="0.19625" LPCY="0.84804" LPD="27.37314" LPS="1.20174" LPV="1" RPCX="0.42878" RPCY="0.88665" RPD="24.00878" RPS="1.20174" RPV="1" LEYEX="-0.08242" LEYEY="-0.07669" LEYEZ="0.70958" LPUPILD="0.00599" LPUPILV="1" REYEX="-0.01981" REYEY="-0.08732" REYEZ="0.72588" RPUPILD="0.00526" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.49103" FPOGY="0.38904" FPOGS="3464.02930" FPOGD="0.20044" FPOGID="7217" FPOGV="1" LPOGX="0.56278" LPOGY="0.55404" LPOGV="1" RPOGX="0.39350" RPOGY="0.33533" RPOGV="1" BPOGX="0.47814" BPOGY="0.44469" BPOGV="1" LPCX="0.19621" LPCY="0.84801" LPD="27.48894" LPS="1.20174" LPV="1" RPCX="0.42876" RPCY="0.88657" RPD="23.92802" RPS="1.20174" RPV="1" LEYEX="-0.08242" LEYEY="-0.07669" LEYEZ="0.70958" LPUPILD="0.00602" LPUPILV="1" REYEX="-0.01981" REYEY="-0.08732" REYEZ="0.72588" RPUPILD="0.00524" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.49113" FPOGY="0.38990" FPOGS="3464.02930" FPOGD="0.20728" FPOGID="7217" FPOGV="1" LPOGX="0.58045" LPOGY="0.48875" LPOGV="1" RPOGX="0.40813" RPOGY="0.34421" RPOGV="1" BPOGX="0.49429" BPOGY="0.41648" BPOGV="1" LPCX="0.19590" LPCY="0.84805" LPD="27.64890" LPS="1.20174" LPV="1" RPCX="0.42845" RPCY="0.88659" RPD="24.09942" RPS="1.20174" RPV="1" LEYEX="-0.08242" LEYEY="-0.07669" LEYEZ="0.70958" LPUPILD="0.00600" LPUPILV="1" REYEX="-0.01981" REYEY="-0.08732" REYEZ="0.72588" RPUPILD="0.00520" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.49123" FPOGY="0.39070" FPOGS="3464.02930" FPOGD="0.21387" FPOGID="7217" FPOGV="1" LPOGX="0.58045" LPOGY="0.48875" LPOGV="1" RPOGX="0.40813" RPOGY="0.34421" RPOGV="1" BPOGX="0.49429" BPOGY="0.41648" BPOGV="1" LPCX="0.19572" LPCY="0.84793" LPD="27.68599" LPS="1.20174" LPV="1" RPCX="0.42813" RPCY="0.88644" RPD="23.93185" RPS="1.20174" RPV="1" LEYEX="-0.08191" LEYEY="-0.07607" LEYEZ="0.70339" LPUPILD="0.00601" LPUPILV="1" REYEX="-0.01988" REYEY="-0.08665" REYEZ="0.72027" RPUPILD="0.00528" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.48937" FPOGY="0.39066" FPOGS="3464.02930" FPOGD="0.22070" FPOGID="7217" FPOGV="1" LPOGX="0.48065" LPOGY="0.45558" LPOGV="1" RPOGX="0.37536" RPOGY="0.32313" RPOGV="1" BPOGX="0.42801" BPOGY="0.38936" BPOGV="1" LPCX="0.19463" LPCY="0.84790" LPD="27.69253" LPS="1.20174" LPV="1" RPCX="0.42722" RPCY="0.88642" RPD="24.01548" RPS="1.20174" RPV="1" LEYEX="-0.08191" LEYEY="-0.07607" LEYEZ="0.70339" LPUPILD="0.00600" LPUPILV="1" REYEX="-0.01988" REYEY="-0.08665" REYEZ="0.72027" RPUPILD="0.00520" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.47205" FPOGY="0.41148" FPOGS="3464.02930" FPOGD="0.22070" FPOGID="7217" FPOGV="0" LPOGX="0.47748" LPOGY="0.52399" LPOGV="1" RPOGX="0.33735" RPOGY="0.30306" RPOGV="1" BPOGX="0.40742" BPOGY="0.41353" BPOGV="1" LPCX="0.19436" LPCY="0.84788" LPD="27.42644" LPS="1.20174" LPV="1" RPCX="0.42694" RPCY="0.88635" RPD="24.15042" RPS="1.20174" RPV="1" LEYEX="-0.08191" LEYEY="-0.07607" LEYEZ="0.70339" LPUPILD="0.00600" LPUPILV="1" REYEX="-0.01988" REYEY="-0.08665" REYEZ="0.72027" RPUPILD="0.00523" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
