2025-05-30 10:39:53.508331
Z="0.66270" RPUPILD="0.00385" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.95587" FPOGY="0.35762" FPOGS="2642.74951" FPOGD="0.14722" FPOGID="4730" FPOGV="0" LPOGX="1.10444" LPOGY="0.50271" LPOGV="1" RPOGX="0.83203" RPOGY="0.21171" RPOGV="1" BPOGX="0.96823" BPOGY="0.35721" BPOGV="1" LPCX="0.24328" LPCY="0.41645" LPD="22.30170" LPS="1.01682" LPV="1" RPCX="0.54127" RPCY="0.43268" RPD="21.45224" RPS="1.02491" RPV="1" LEYEX="-0.06469" LEYEY="0.01543" LEYEZ="0.64287" LPUPILD="0.00403" LPUPILV="1" REYEX="0.00966" REYEY="0.01275" REYEZ="0.68559" RPUPILD="0.00383" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="1.02203" FPOGY="0.39668" FPOGS="2643.69385" FPOGD="0.13379" FPOGID="4735" FPOGV="1" LPOGX="1.13548" LPOGY="0.51129" LPOGV="1" RPOGX="0.89126" RPOGY="0.27869" RPOGV="1" BPOGX="1.01337" BPOGY="0.39499" BPOGV="1" LPCX="0.24535" LPCY="0.41651" LPD="22.09543" LPS="0.99558" LPV="1" RPCX="0.54358" RPCY="0.43320" RPD="21.38091" RPS="1.01086" RPV="1" LEYEX="-0.06488" LEYEY="0.01563" LEYEZ="0.64913" LPUPILD="0.00386" LPUPILV="1" REYEX="0.01005" REYEY="0.01272" REYEZ="0.68373" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="1.02212" FPOGY="0.39488" FPOGS="2643.69385" FPOGD="0.14087" FPOGID="4735" FPOGV="1" LPOGX="1.14901" LPOGY="0.46725" LPOGV="1" RPOGX="0.89903" RPOGY="0.24715" RPOGV="1" BPOGX="1.02402" BPOGY="0.35720" BPOGV="1" LPCX="0.24534" LPCY="0.41640" LPD="22.20695" LPS="1.01789" LPV="1" RPCX="0.54360" RPCY="0.43312" RPD="21.23415" RPS="1.02598" RPV="1" LEYEX="-0.06488" LEYEY="0.01563" LEYEZ="0.64913" LPUPILD="0.00389" LPUPILV="1" REYEX="0.01005" REYEY="0.01272" REYEZ="0.68373" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="1.02238" FPOGY="0.39268" FPOGS="2643.69385" FPOGD="0.14697" FPOGID="4735" FPOGV="1" LPOGX="1.14966" LPOGY="0.45795" LPOGV="1" RPOGX="0.90646" RPOGY="0.23036" RPOGV="1" BPOGX="1.02806" BPOGY="0.34415" BPOGV="1" LPCX="0.24533" LPCY="0.41633" LPD="22.05346" LPS="1.03300" LPV="1" RPCX="0.54359" RPCY="0.43311" RPD="21.28333" RPS="1.04109" RPV="1" LEYEX="-0.06488" LEYEY="0.01563" LEYEZ="0.64913" LPUPILD="0.00392" LPUPILV="1" REYEX="0.01005" REYEY="0.01272" REYEZ="0.68373" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="1.02289" FPOGY="0.39020" FPOGS="2643.69385" FPOGD="0.15381" FPOGID="4735" FPOGV="1" LPOGX="1.15621" LPOGY="0.44778" LPOGV="1" RPOGX="0.91287" RPOGY="0.21842" RPOGV="1" BPOGX="1.03454" BPOGY="0.33310" BPOGV="1" LPCX="0.24528" LPCY="0.41621" LPD="21.91547" LPS="1.04812" LPV="1" RPCX="0.54358" RPCY="0.43308" RPD="21.31052" RPS="1.05621" RPV="1" LEYEX="-0.06673" LEYEY="0.01612" LEYEZ="0.66760" LPUPILD="0.00391" LPUPILV="1" REYEX="0.01005" REYEY="0.01272" REYEZ="0.68373" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="1.02369" FPOGY="0.38990" FPOGS="2643.69385" FPOGD="0.16064" FPOGID="4735" FPOGV="1" LPOGX="1.17306" LPOGY="0.54722" LPOGV="1" RPOGX="0.91287" RPOGY="0.21842" RPOGV="1" BPOGX="1.04296" BPOGY="0.38282" BPOGV="1" LPCX="0.24531" LPCY="0.41615" LPD="21.90570" LPS="1.05621" LPV="1" RPCX="0.54360" RPCY="0.43288" RPD="21.38843" RPS="1.05621" RPV="1" LEYEX="-0.06673" LEYEY="0.01612" LEYEZ="0.66760" LPUPILD="0.00389" LPUPILV="1" REYEX="0.01005" REYEY="0.01272" REYEZ="0.68373" RPUPILD="0.00384" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="1.02425" FPOGY="0.38942" FPOGS="2643.69385" FPOGD="0.16724" FPOGID="4735" FPOGV="1" LPOGX="1.16346" LPOGY="0.53664" LPOGV="1" RPOGX="0.91287" RPOGY="0.21842" RPOGV="1" BPOGX="1.03817" BPOGY="0.37753" BPOGV="1" LPCX="0.24535" LPCY="0.41609" LPD="21.88140" LPS="1.05621" LPV="1" RPCX="0.54360" RPCY="0.43269" RPD="21.30372" RPS="1.05621" RPV="1" LEYEX="-0.06673" LEYEY="0.01612" LEYEZ="0.66760" LPUPILD="0.00387" LPUPILV="1" REYEX="0.01005" REYEY="0.01272" REYEZ="0.68373" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="1.02470" FPOGY="0.38910" FPOGS="2643.69385" FPOGD="0.17407" FPOGID="4735" FPOGV="1" LPOGX="1.16346" LPOGY="0.53664" LPOGV="1" RPOGX="0.90944" RPOGY="0.22481" RPOGV="1" BPOGX="1.03645" BPOGY="0.38072" BPOGV="1" LPCX="0.24535" LPCY="0.41609" LPD="21.88140" LPS="1.05621" LPV="1" RPCX="0.54360" RPCY="0.43269" RPD="21.30372" RPS="1.04812" RPV="1" LEYEX="-0.06673" LEYEY="0.01612" LEYEZ="0.66760" LPUPILD="0.00387" LPUPILV="1" REYEX="0.00978" REYEY="0.01231" REYEZ="0.66199" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="1.02503" FPOGY="0.38846" FPOGS="2643.69385" FPOGD="0.18115" FPOGID="4735" FPOGV="1" LPOGX="1.16307" LPOGY="0.53301" LPOGV="1" RPOGX="0.90501" RPOGY="0.20904" RPOGV="1" BPOGX="1.03404" BPOGY="0.37102" BPOGV="1" LPCX="0.24526" LPCY="0.41596" LPD="21.96944" LPS="1.04812" LPV="1" RPCX="0.54360" RPCY="0.43265" RPD="21.36622" RPS="1.04003" RPV="1" LEYEX="-0.06673" LEYEY="0.01612" LEYEZ="0.66760" LPUPILD="0.00387" LPUPILV="1" REYEX="0.00978" REYEY="0.01231" REYEZ="0.66199" RPUPILD="0.00379" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
