FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.57045,0.37575,285.80313,0.09348,1014,1,0.59310,0.38853,1,0.59969,0.34235,1,0.59640,0.36544,1,0.45872,0.48472,23.55142,0.97392,1,0.72570,0.49493,27.06561,0.98111,1,-0.00976,0.00182,0.63835,0.00451,1,0.05710,-0.00010,0.66398,0.00518,1,0,0.00000,46
0.00000,0.00000,286.54617,0.14740,1018,0,0.53839,0.45044,0,0.40729,1.45977,0,0.40729,1.45977,0,0.45292,0.48560,18.17188,1.02785,0,0.71745,0.49892,7.79494,1.02785,0,-0.01111,0.00184,0.64424,0.00459,1,0.05665,0.00061,0.67574,0.00237,1,135,0.00000,47
0.00000,0.00000,286.54617,0.14740,1018,0,0.53839,0.45044,0,0.40729,1.45977,0,0.40729,1.45977,0,0.45292,0.48560,18.17188,1.02785,0,0.71745,0.49892,7.79494,1.02785,0,-0.01111,0.00184,0.64424,0.00459,1,0.05665,0.00061,0.67574,0.00237,1,135,0.00000,47
0.26843,0.22186,286.54617,0.14740,1018,0,0.53687,0.44372,1,0.40729,1.45977,0,0.53687,0.44372,1,0.71570,0.49175,25.92360,1.02785,1,0.71745,0.49892,7.79494,1.02785,0,0.05374,0.00019,0.64576,0.00510,1,0.05665,0.00061,0.67574,0.00237,1,0,0.07411,48
0.57130,0.32756,286.54617,0.14740,1018,0,0.60574,0.21139,1,0.40729,1.45977,0,0.60574,0.21139,1,0.71585,0.49196,25.91223,1.02785,1,0.71745,0.49892,7.79494,1.02785,0,0.05374,0.00019,0.64576,0.00510,1,0.05665,0.00061,0.67574,0.00237,1,0,0.00000,48
0.58985,0.27792,286.54617,0.14740,1018,0,0.60839,0.22827,1,0.40729,1.45977,0,0.60839,0.22827,1,0.71587,0.49202,25.77036,1.02785,1,0.71745,0.49892,7.79494,1.02785,0,0.05374,0.00019,0.64576,0.00510,1,0.05665,0.00061,0.67574,0.00237,1,0,0.00000,48
0.59587,0.25947,286.54617,0.14740,1018,0,0.60791,0.22257,1,0.40729,1.45977,0,0.60791,0.22257,1,0.71585,0.49202,25.74460,1.03487,1,0.71745,0.49892,7.79494,1.03487,0,0.05448,0.00015,0.65400,0.00509,1,0.05665,0.00061,0.67574,0.00237,1,0,0.00000,48
0.61044,0.22942,286.54617,0.14740,1018,0,0.61502,0.23741,1,0.40729,1.45977,0,0.61502,0.23741,1,0.71585,0.49217,25.77771,1.04190,1,0.71745,0.49892,7.79494,1.04190,0,0.05448,0.00015,0.65400,0.00506,1,0.05665,0.00061,0.67574,0.00237,1,0,0.00000,48
0.60503,0.23788,286.54617,0.14740,1018,0,0.59961,0.24634,1,0.40729,1.45977,0,0.59961,0.24634,1,0.71584,0.49217,25.70744,1.04892,1,0.71745,0.49892,7.79494,1.04892,0,0.05448,0.00015,0.65400,0.00505,1,0.05665,0.00061,0.67574,0.00237,1,0,0.00000,48
0.60305,0.23888,286.54617,0.14740,1018,0,0.59909,0.24089,1,0.40729,1.45977,0,0.59909,0.24089,1,0.71586,0.49224,25.62386,1.05595,1,0.71745,0.49892,7.79494,1.05595,0,0.05500,0.00010,0.66020,0.00507,1,0.05665,0.00061,0.67574,0.00237,1,0,0.00000,48
0.60531,0.23833,286.86139,0.02008,1019,1,0.61209,0.23668,1,0.40729,1.45977,0,0.61209,0.23668,1,0.71591,0.49229,25.51730,1.05595,1,0.71745,0.49892,7.79494,1.05595,0,0.05500,0.00010,0.66020,0.00506,1,0.05665,0.00061,0.67574,0.00237,1,0,0.00000,48
0.55190,0.23066,286.86139,0.02658,1019,1,0.30179,0.18054,1,0.37472,0.21944,1,0.33825,0.19999,1,0.44837,0.48483,20.02793,1.05595,1,0.71592,0.49226,25.47512,1.05595,1,0.05500,0.00010,0.66020,0.00412,1,0.05665,0.00061,0.67574,0.00509,1,0,0.00000,48
0.51659,0.22755,286.86139,0.03308,1019,1,0.30418,0.18599,1,0.37595,0.23801,1,0.34006,0.21200,1,0.44843,0.48482,20.19832,1.04892,1,0.71592,0.49226,25.47512,1.03365,1,-0.01171,0.00164,0.64509,0.00414,1,0.05317,0.00010,0.63770,0.00510,1,0,0.00000,48
0.49161,0.22704,286.86139,0.04086,1019,1,0.30324,0.19265,1,0.38024,0.25529,1,0.34174,0.22397,1,0.44845,0.48466,20.67247,1.02662,1,0.71597,0.49229,25.50319,1.01134,1,-0.01171,0.00164,0.64509,0.00414,1,0.05317,0.00010,0.63770,0.00504,1,0,0.00000,48
0.47381,0.22741,286.86139,0.04657,1019,1,0.31583,0.20503,1,0.38253,0.25496,1,0.34918,0.23000,1,0.44840,0.48458,21.11581,1.00432,1,0.71596,0.49232,25.47005,0.98904,1,-0.01171,0.00164,0.64509,0.00412,1,0.05317,0.00010,0.63770,0.00505,1,0,0.00000,48
0.46045,0.22974,286.86139,0.05325,1019,1,0.32353,0.22281,1,0.38367,0.27396,1,0.35360,0.24839,1,0.44834,0.48457,21.17900,0.98201,1,0.71596,0.49234,25.40711,0.96673,1,-0.01160,0.00158,0.63904,0.00415,1,0.05317,0.00010,0.63770,0.00504,1,0,0.00000,48
0.45000,0.23010,286.86139,0.06018,1019,1,0.32423,0.22739,1,0.38771,0.23919,1,0.35597,0.23329,1,0.44831,0.48452,21.31728,0.96673,1,0.71601,0.49231,25.43344,0.96673,1,-0.01160,0.00158,0.63904,0.00416,1,0.05317,0.00010,0.63770,0.00501,1,0,0.00000,48
0.44181,0.22900,286.86139,0.06668,1019,1,0.33322,0.21159,1,0.38661,0.22440,1,0.35992,0.21799,1,0.44839,0.48443,21.67083,0.96673,1,0.71603,0.49234,25.53585,0.96673,1,-0.01160,0.00158,0.63904,0.00409,1,0.05317,0.00010,0.63770,0.00501,1,0,0.00000,48
0.43497,0.22781,286.86139,0.07346,1019,1,0.33322,0.21159,1,0.38626,0.21791,1,0.35974,0.21475,1,0.44856,0.48451,21.38188,0.96673,1,0.71620,0.49236,25.73560,0.97392,1,-0.01159,0.00164,0.64401,0.00416,1,0.05518,0.00010,0.66125,0.00504,1,0,0.00000,48
0.43310,0.22698,286.86139,0.08023,1019,1,0.39289,0.23883,1,0.42823,0.19522,1,0.41056,0.21702,1,0.44933,0.48455,21.45376,0.97392,1,0.71741,0.49256,25.69004,0.98111,1,-0.01159,0.00164,0.64401,0.00415,1,0.05518,0.00010,0.66125,0.00506,1,0,0.00000,48
0.40591,0.22575,286.86139,0.08023,1019,0,0.40427,0.21865,1,0.49721,0.24948,1,0.45074,0.23407,1,0.45001,0.48443,21.46517,0.98111,1,0.71826,0.49259,25.38491,0.98830,1,-0.01159,0.00164,0.64401,0.00412,1,0.05518,0.00010,0.66125,0.00510,1,0,0.00000,48
0.42795,0.22691,286.86139,0.08023,1019,0,0.40234,0.21276,1,0.49762,0.24339,1,0.44998,0.22807,1,0.45118,0.48441,21.16652,0.98830,1,0.71922,0.49277,25.52185,0.99549,1,-0.01118,0.00164,0.64265,0.00416,1,0.05577,-0.00000,0.66354,0.00503,1,0,0.00000,48
0.46103,0.22974,286.86139,0.08023,1019,0,0.49153,0.25182,1,0.56285,0.21899,1,0.52719,0.23541,1,0.45247,0.48453,21.52439,0.99549,1,0.72059,0.49278,24.74988,0.99549,1,-0.01118,0.00164,0.64265,0.00414,1,0.05577,-0.00000,0.66354,0.00491,1,0,0.00000,48
