2025-05-27 11:04:22.655151
<ACK ID="ENABLE_SEND_POG_FIX" STATE="1" />
<ACK ID="ENABLE_SEND_POG_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_POG_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_POG_BEST" STATE="1" />
<ACK ID="ENABLE_SEND_PUPIL_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_PUPIL_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_EYE_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_EYE_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_BLINK" STATE="1" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.01675" FPOGY="0.78381" FPOGS="3182.64209" FPOGD="0.26562" FPOGID="9280" FPOGV="1" LPOGX="0.09302" LPOGY="0.74074" LPOGV="1" RPOGX="-0.03267" RPOGY="0.82274" RPOGV="1" BPOGX="0.03017" BPOGY="0.78174" BPOGV="1" LPCX="0.24778" LPCY="0.66635" LPD="26.97408" LPS="1.04280" LPV="1" RPCX="0.51027" RPCY="0.65278" RPD="24.39381" RPS="1.04280" RPV="1" LEYEX="-0.06490" LEYEY="-0.03550" LEYEZ="0.68691" LPUPILD="0.00549" LPUPILV="1" REYEX="0.00380" REYEY="-0.03136" REYEZ="0.65743" RPUPILD="0.00503" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.01702" FPOGY="0.78373" FPOGS="3182.64209" FPOGD="0.27197" FPOGID="9280" FPOGV="1" LPOGX="0.08910" LPOGY="0.73865" LPOGV="1" RPOGX="-0.03260" RPOGY="0.82278" RPOGV="1" BPOGX="0.02825" BPOGY="0.78072" BPOGV="1" LPCX="0.24829" LPCY="0.66622" LPD="27.17168" LPS="1.04983" LPV="1" RPCX="0.51102" RPCY="0.65266" RPD="25.02634" RPS="1.04264" RPV="1" LEYEX="-0.06183" LEYEY="-0.03401" LEYEZ="0.65916" LPUPILD="0.00552" LPUPILV="1" REYEX="0.00423" REYEY="-0.03054" REYEZ="0.64130" RPUPILD="0.00502" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.02080" FPOGY="0.78038" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="1" LPOGX="0.22906" LPOGY="0.61473" LPOGV="1" RPOGX="0.13015" RPOGY="0.66462" RPOGV="1" BPOGX="0.17960" BPOGY="0.63967" BPOGV="1" LPCX="0.25151" LPCY="0.66415" LPD="28.26422" LPS="1.03473" LPV="1" RPCX="0.51446" RPCY="0.65102" RPD="26.22761" RPS="1.02754" RPV="1" LEYEX="-0.06183" LEYEY="-0.03401" LEYEZ="0.65916" LPUPILD="0.00559" LPUPILV="1" REYEX="0.00423" REYEY="-0.03054" REYEZ="0.64130" RPUPILD="0.00519" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.05065" FPOGY="0.75277" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.33064" LPOGY="0.54128" LPOGV="1" RPOGX="0.21032" RPOGY="0.52884" RPOGV="1" BPOGX="0.27048" BPOGY="0.53506" BPOGV="1" LPCX="0.25372" LPCY="0.66258" LPD="28.10515" LPS="1.01964" LPV="1" RPCX="0.51668" RPCY="0.64963" RPD="26.18413" RPS="1.01245" RPV="1" LEYEX="-0.06183" LEYEY="-0.03401" LEYEZ="0.65916" LPUPILD="0.00566" LPUPILV="1" REYEX="0.00423" REYEY="-0.03054" REYEZ="0.64130" RPUPILD="0.00519" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.16225" FPOGY="0.64688" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.33569" LPOGY="0.54864" LPOGV="1" RPOGX="0.21202" RPOGY="0.53334" RPOGV="1" BPOGX="0.27385" BPOGY="0.54099" BPOGV="1" LPCX="0.25446" LPCY="0.66195" LPD="28.42715" LPS="1.00454" LPV="1" RPCX="0.51762" RPCY="0.64911" RPD="26.30027" RPS="1.00454" RPV="1" LEYEX="-0.06152" LEYEY="-0.03385" LEYEZ="0.66761" LPUPILD="0.00565" LPUPILV="1" REYEX="0.00542" REYEY="-0.03121" REYEZ="0.66260" RPUPILD="0.00514" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.24174" FPOGY="0.57534" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.44716" LPOGY="0.45925" LPOGV="1" RPOGX="0.35425" RPOGY="0.40528" RPOGV="1" BPOGX="0.40071" BPOGY="0.43226" BPOGV="1" LPCX="0.25822" LPCY="0.65947" LPD="28.38251" LPS="1.00454" LPV="1" RPCX="0.52086" RPCY="0.64715" RPD="26.61912" RPS="1.01173" RPV="1" LEYEX="-0.06152" LEYEY="-0.03385" LEYEZ="0.66761" LPUPILD="0.00555" LPUPILV="1" REYEX="0.00542" REYEY="-0.03121" REYEZ="0.66260" RPUPILD="0.00501" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.37546" FPOGY="0.43128" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.49591" LPOGY="0.35796" LPOGV="1" RPOGX="0.40773" RPOGY="0.28321" RPOGV="1" BPOGX="0.45182" BPOGY="0.32058" BPOGV="1" LPCX="0.26018" LPCY="0.65820" LPD="27.57231" LPS="1.01173" LPV="1" RPCX="0.52244" RPCY="0.64630" RPD="26.09874" RPS="1.01892" RPV="1" LEYEX="-0.06152" LEYEY="-0.03385" LEYEZ="0.66761" LPUPILD="0.00551" LPUPILV="1" REYEX="0.00542" REYEY="-0.03121" REYEZ="0.66260" RPUPILD="0.00500" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.41322" FPOGY="0.37166" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.49465" LPOGY="0.35307" LPOGV="1" RPOGX="0.40732" RPOGY="0.27104" RPOGV="1" BPOGX="0.45099" BPOGY="0.31205" BPOGV="1" LPCX="0.26112" LPCY="0.65766" LPD="28.16235" LPS="1.01892" LPV="1" RPCX="0.52334" RPCY="0.64570" RPD="26.10031" RPS="1.03420" RPV="1" LEYEX="-0.05979" LEYEY="-0.03299" LEYEZ="0.65955" LPUPILD="0.00550" LPUPILV="1" REYEX="0.00640" REYEY="-0.03199" REYEZ="0.68794" RPUPILD="0.00498" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.46664" FPOGY="0.35031" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.62603" LPOGY="0.37080" LPOGV="1" RPOGX="0.52095" RPOGY="0.24439" RPOGV="1" BPOGX="0.57349" BPOGY="0.30759" BPOGV="1" LPCX="0.26388" LPCY="0.65644" LPD="27.88847" LPS="1.03420" LPV="1" RPCX="0.52550" RPCY="0.64490" RPD="25.57076" RPS="1.04229" RPV="1" LEYEX="-0.05979" LEYEY="-0.03299" LEYEZ="0.65955" LPUPILD="0.00553" LPUPILV="1" REYEX="0.00640" REYEY="-0.03199" REYEZ="0.68794" RPUPILD="0.00493" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.53011" FPOGY="0.29920" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.63574" LPOGY="0.32852" LPOGV="1" RPOGX="0.49596" RPOGY="0.22740" RPOGV="1" BPOGX="0.56585" BPOGY="0.27796" BPOGV="1" LPCX="0.26471" LPCY="0.65625" LPD="28.18853" LPS="1.04229" LPV="1" RPCX="0.52589" RPCY="0.64485" RPD="25.79065" RPS="1.05038" RPV="1" LEYEX="-0.05979" LEYEY="-0.03299" LEYEZ="0.65955" LPUPILD="0.00555" LPUPILV="1" REYEX="0.00640" REYEY="-0.03199" REYEZ="0.68794" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.54803" FPOGY="0.28247" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.63507" LPOGY="0.31716" LPOGV="1" RPOGX="0.49681" RPOGY="0.21430" RPOGV="1" BPOGX="0.56594" BPOGY="0.26573" BPOGV="1" LPCX="0.26521" LPCY="0.65605" LPD="28.24733" LPS="1.05828" LPV="1" RPCX="0.52635" RPCY="0.64479" RPD="25.79234" RPS="1.06637" RPV="1" LEYEX="-0.06078" LEYEY="-0.03359" LEYEZ="0.67552" LPUPILD="0.00556" LPUPILV="1" REYEX="0.00672" REYEY="-0.03155" REYEZ="0.67854" RPUPILD="0.00495" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.55975" FPOGY="0.27257" FPOGS="3182.64209" FPOGD="0.27954" FPOGID="9280" FPOGV="0" LPOGX="0.65255" LPOGY="0.33121" LPOGV="1" RPOGX="0.51385" RPOGY="0.17432" RPOGV="1" BPOGX="0.58320" BPOGY="0.25277" BPOGV="1" LPCX="0.26534" LPCY="0.65577" LPD="28.16837" LPS="1.07427" LPV="1" RPCX="0.52649" RPCY="0.64459" RPD="25.91838" RPS="1.07427" RPV="1" LEYEX="-0.06078" LEYEY="-0.03359" LEYEZ="0.67552" LPUPILD="0.00563" LPUPILV="1" REYEX="0.00672" REYEY="-0.03155" REYEZ="0.67854" RPUPILD="0.00497" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56647" FPOGY="0.26332" FPOGS="3182.96826" FPOGD="0.02002" FPOGID="9281" FPOGV="1" LPOGX="0.65232" LPOGY="0.31617" LPOGV="1" RPOGX="0.52095" RPOGY="0.15501" RPOGV="1" BPOGX="0.58663" BPOGY="0.23559" BPOGV="1" LPCX="0.26536" LPCY="0.65570" LPD="28.31265" LPS="1.08218" LPV="1" RPCX="0.52658" RPCY="0.64452" RPD="25.63931" RPS="1.08218" RPV="1" LEYEX="-0.06078" LEYEY="-0.03359" LEYEZ="0.67552" LPUPILD="0.00557" LPUPILV="1" REYEX="0.00672" REYEY="-0.03155" REYEZ="0.67854" RPUPILD="0.00497" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57043" FPOGY="0.25786" FPOGS="3182.96826" FPOGD="0.02661" FPOGID="9281" FPOGV="1" LPOGX="0.65212" LPOGY="0.31065" LPOGV="1" RPOGX="0.52041" RPOGY="0.16135" RPOGV="1" BPOGX="0.58626" BPOGY="0.23600" BPOGV="1" LPCX="0.26537" LPCY="0.65568" LPD="28.31116" LPS="1.09008" LPV="1" RPCX="0.52665" RPCY="0.64444" RPD="25.64354" RPS="1.07480" RPV="1" LEYEX="-0.06078" LEYEY="-0.03354" LEYEZ="0.67552" LPUPILD="0.00555" LPUPILV="1" REYEX="0.00607" REYEY="-0.02810" REYEZ="0.60439" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57152" FPOGY="0.25620" FPOGS="3182.96826" FPOGD="0.03345" FPOGID="9281" FPOGV="1" LPOGX="0.64816" LPOGY="0.29409" LPOGV="1" RPOGX="0.50576" RPOGY="0.20177" RPOGV="1" BPOGX="0.57696" BPOGY="0.24793" BPOGV="1" LPCX="0.26529" LPCY="0.65557" LPD="28.10870" LPS="1.07480" LPV="1" RPCX="0.52680" RPCY="0.64429" RPD="25.40723" RPS="1.05953" RPV="1" LEYEX="-0.06078" LEYEY="-0.03354" LEYEZ="0.67552" LPUPILD="0.00557" LPUPILV="1" REYEX="0.00607" REYEY="-0.02810" REYEZ="0.60439" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57001" FPOGY="0.26426" FPOGS="3182.96826" FPOGD="0.04028" FPOGID="9281" FPOGV="1" LPOGX="0.65164" LPOGY="0.34790" LPOGV="1" RPOGX="0.47026" RPOGY="0.27730" RPOGV="1" BPOGX="0.56095" BPOGY="0.31260" BPOGV="1" LPCX="0.26527" LPCY="0.65542" LPD="27.94478" LPS="1.05953" LPV="1" RPCX="0.52687" RPCY="0.64423" RPD="25.08908" RPS="1.04425" RPV="1" LEYEX="-0.06078" LEYEY="-0.03354" LEYEZ="0.67552" LPUPILD="0.00554" LPUPILV="1" REYEX="0.00607" REYEY="-0.02810" REYEZ="0.60439" RPUPILD="0.00497" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56889" FPOGY="0.27135" FPOGS="3182.96826" FPOGD="0.04688" FPOGID="9281" FPOGV="1" LPOGX="0.65206" LPOGY="0.35834" LPOGV="1" RPOGX="0.47001" RPOGY="0.28360" RPOGV="1" BPOGX="0.56103" BPOGY="0.32097" BPOGV="1" LPCX="0.26528" LPCY="0.65533" LPD="27.99849" LPS="1.04425" LPV="1" RPCX="0.52692" RPCY="0.64413" RPD="25.35570" RPS="1.03616" RPV="1" LEYEX="-0.06078" LEYEY="-0.03344" LEYEZ="0.67552" LPUPILD="0.00552" LPUPILV="1" REYEX="0.00668" REYEY="-0.03049" REYEZ="0.66005" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56910" FPOGY="0.27187" FPOGS="3182.96826" FPOGD="0.05273" FPOGID="9281" FPOGV="1" LPOGX="0.65583" LPOGY="0.31881" LPOGV="1" RPOGX="0.48574" RPOGY="0.23324" RPOGV="1" BPOGX="0.57079" BPOGY="0.27603" BPOGV="1" LPCX="0.26537" LPCY="0.65501" LPD="27.91534" LPS="1.03616" LPV="1" RPCX="0.52703" RPCY="0.64388" RPD="25.25562" RPS="1.04335" RPV="1" LEYEX="-0.06078" LEYEY="-0.03344" LEYEZ="0.67552" LPUPILD="0.00554" LPUPILV="1" REYEX="0.00668" REYEY="-0.03049" REYEZ="0.66005" RPUPILD="0.00493" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56934" FPOGY="0.27305" FPOGS="3182.96826" FPOGD="0.05933" FPOGID="9281" FPOGV="1" LPOGX="0.65437" LPOGY="0.36104" LPOGV="1" RPOGX="0.48859" RPOGY="0.20627" RPOGV="1" BPOGX="0.57148" BPOGY="0.28366" BPOGV="1" LPCX="0.26533" LPCY="0.65492" LPD="27.91094" LPS="1.04335" LPV="1" RPCX="0.52714" RPCY="0.64365" RPD="25.35977" RPS="1.05054" RPV="1" LEYEX="-0.06078" LEYEY="-0.03344" LEYEZ="0.67552" LPUPILD="0.00553" LPUPILV="1" REYEX="0.00668" REYEY="-0.03049" REYEZ="0.66005" RPUPILD="0.00492" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.56955" FPOGY="0.27321" FPOGS="3182.96826" FPOGD="0.06616" FPOGID="9281" FPOGV="1" LPOGX="0.65420" LPOGY="0.35614" LPOGV="1" RPOGX="0.48930" RPOGY="0.19344" RPOGV="1" BPOGX="0.57175" BPOGY="0.27479" BPOGV="1" LPCX="0.26527" LPCY="0.65482" LPD="28.06599" LPS="1.05054" LPV="1" RPCX="0.52715" RPCY="0.64361" RPD="25.23311" RPS="1.06582" RPV="1" LEYEX="-0.06078" LEYEY="-0.03334" LEYEZ="0.67552" LPUPILD="0.00552" LPUPILV="1" REYEX="0.00691" REYEY="-0.03133" REYEZ="0.67808" RPUPILD="0.00493" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57049" FPOGY="0.27338" FPOGS="3182.96826" FPOGD="0.07324" FPOGID="9281" FPOGV="1" LPOGX="0.65453" LPOGY="0.34993" LPOGV="1" RPOGX="0.50708" RPOGY="0.20076" RPOGV="1" BPOGX="0.58081" BPOGY="0.27534" BPOGV="1" LPCX="0.26529" LPCY="0.65446" LPD="27.89453" LPS="1.06582" LPV="1" RPCX="0.52723" RPCY="0.64334" RPD="25.29512" RPS="1.07391" RPV="1" LEYEX="-0.06078" LEYEY="-0.03334" LEYEZ="0.67552" LPUPILD="0.00551" LPUPILV="1" REYEX="0.00691" REYEY="-0.03133" REYEZ="0.67808" RPUPILD="0.00491" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57117" FPOGY="0.27365" FPOGS="3182.96826" FPOGD="0.07935" FPOGID="9281" FPOGV="1" LPOGX="0.64579" LPOGY="0.32045" LPOGV="1" RPOGX="0.51290" RPOGY="0.23313" RPOGV="1" BPOGX="0.57934" BPOGY="0.27679" BPOGV="1" LPCX="0.26528" LPCY="0.65434" LPD="27.93082" LPS="1.07391" LPV="1" RPCX="0.52731" RPCY="0.64319" RPD="25.15448" RPS="1.08199" RPV="1" LEYEX="-0.06078" LEYEY="-0.03334" LEYEZ="0.67552" LPUPILD="0.00552" LPUPILV="1" REYEX="0.00691" REYEY="-0.03133" REYEZ="0.67808" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57177" FPOGY="0.27344" FPOGS="3182.96826" FPOGD="0.08691" FPOGID="9281" FPOGV="1" LPOGX="0.64553" LPOGY="0.31480" LPOGV="1" RPOGX="0.51344" RPOGY="0.22676" RPOGV="1" BPOGX="0.57948" BPOGY="0.27078" BPOGV="1" LPCX="0.26532" LPCY="0.65419" LPD="28.20712" LPS="1.08199" LPV="1" RPCX="0.52731" RPCY="0.64305" RPD="25.16754" RPS="1.09008" RPV="1" LEYEX="-0.06078" LEYEY="-0.03318" LEYEZ="0.67552" LPUPILD="0.00553" LPUPILV="1" REYEX="0.00691" REYEY="-0.03112" REYEZ="0.67807" RPUPILD="0.00491" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57266" FPOGY="0.27118" FPOGS="3182.96826" FPOGD="0.09375" FPOGID="9281" FPOGV="1" LPOGX="0.64756" LPOGY="0.31787" LPOGV="1" RPOGX="0.52265" RPOGY="0.16113" RPOGV="1" BPOGX="0.58510" BPOGY="0.23950" BPOGV="1" LPCX="0.26530" LPCY="0.65389" LPD="27.98887" LPS="1.09008" LPV="1" RPCX="0.52742" RPCY="0.64276" RPD="25.22997" RPS="1.09008" RPV="1" LEYEX="-0.06078" LEYEY="-0.03318" LEYEZ="0.67552" LPUPILD="0.00552" LPUPILV="1" REYEX="0.00691" REYEY="-0.03112" REYEZ="0.67807" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57345" FPOGY="0.26803" FPOGS="3182.96826" FPOGD="0.09985" FPOGID="9281" FPOGV="1" LPOGX="0.64548" LPOGY="0.30058" LPOGV="1" RPOGX="0.52531" RPOGY="0.14113" RPOGV="1" BPOGX="0.58539" BPOGY="0.22086" BPOGV="1" LPCX="0.26523" LPCY="0.65374" LPD="27.90298" LPS="1.09008" LPV="1" RPCX="0.52743" RPCY="0.64262" RPD="25.20319" RPS="1.09008" RPV="1" LEYEX="-0.06078" LEYEY="-0.03318" LEYEZ="0.67552" LPUPILD="0.00549" LPUPILV="1" REYEX="0.00691" REYEY="-0.03112" REYEZ="0.67807" RPUPILD="0.00490" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57411" FPOGY="0.26601" FPOGS="3182.96826" FPOGD="0.10669" FPOGID="9281" FPOGV="1" LPOGX="0.64573" LPOGY="0.30617" LPOGV="1" RPOGX="0.52354" RPOGY="0.16120" RPOGV="1" BPOGX="0.58463" BPOGY="0.23368" BPOGV="1" LPCX="0.26523" LPCY="0.65362" LPD="27.93492" LPS="1.08218" LPV="1" RPCX="0.52740" RPCY="0.64244" RPD="25.22676" RPS="1.06690" RPV="1" LEYEX="-0.05865" LEYEY="-0.03190" LEYEZ="0.65125" LPUPILD="0.00548" LPUPILV="1" REYEX="0.00662" REYEY="-0.02919" REYEZ="0.64020" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57500" FPOGY="0.26707" FPOGS="3182.96826" FPOGD="0.11377" FPOGID="9281" FPOGV="1" LPOGX="0.64390" LPOGY="0.32067" LPOGV="1" RPOGX="0.53646" RPOGY="0.24934" RPOGV="1" BPOGX="0.59018" BPOGY="0.28500" BPOGV="1" LPCX="0.26523" LPCY="0.65330" LPD="28.03129" LPS="1.05900" LPV="1" RPCX="0.52754" RPCY="0.64205" RPD="25.22191" RPS="1.04372" RPV="1" LEYEX="-0.05865" LEYEY="-0.03190" LEYEZ="0.65125" LPUPILD="0.00551" LPUPILV="1" REYEX="0.00662" REYEY="-0.02919" REYEZ="0.64020" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57425" FPOGY="0.26859" FPOGS="3182.96826" FPOGD="0.12134" FPOGID="9281" FPOGV="1" LPOGX="0.64919" LPOGY="0.36559" LPOGV="1" RPOGX="0.47224" RPOGY="0.22650" RPOGV="1" BPOGX="0.56072" BPOGY="0.29605" BPOGV="1" LPCX="0.26528" LPCY="0.65302" LPD="27.80510" LPS="1.03581" LPV="1" RPCX="0.52756" RPCY="0.64184" RPD="25.25930" RPS="1.02054" RPV="1" LEYEX="-0.05865" LEYEY="-0.03190" LEYEZ="0.65125" LPUPILD="0.00550" LPUPILV="1" REYEX="0.00662" REYEY="-0.02919" REYEZ="0.64020" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57358" FPOGY="0.27097" FPOGS="3182.96826" FPOGD="0.12769" FPOGID="9281" FPOGV="1" LPOGX="0.65009" LPOGY="0.38618" LPOGV="1" RPOGX="0.47148" RPOGY="0.24598" RPOGV="1" BPOGX="0.56079" BPOGY="0.31608" BPOGV="1" LPCX="0.26526" LPCY="0.65294" LPD="27.87968" LPS="1.00561" LPV="1" RPCX="0.52752" RPCY="0.64167" RPD="25.07940" RPS="0.99752" RPV="1" LEYEX="-0.05785" LEYEY="-0.03129" LEYEZ="0.64187" LPUPILD="0.00548" LPUPILV="1" REYEX="0.00691" REYEY="-0.03023" REYEZ="0.66302" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57286" FPOGY="0.27276" FPOGS="3182.96826" FPOGD="0.13379" FPOGID="9281" FPOGV="1" LPOGX="0.64655" LPOGY="0.35684" LPOGV="1" RPOGX="0.47047" RPOGY="0.26020" RPOGV="1" BPOGX="0.55851" BPOGY="0.30852" BPOGV="1" LPCX="0.26521" LPCY="0.65261" LPD="27.94969" LPS="0.99049" LPV="1" RPCX="0.52772" RPCY="0.64141" RPD="25.12600" RPS="0.99768" RPV="1" LEYEX="-0.05785" LEYEY="-0.03129" LEYEZ="0.64187" LPUPILD="0.00550" LPUPILV="1" REYEX="0.00691" REYEY="-0.03023" REYEZ="0.66302" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57212" FPOGY="0.27609" FPOGS="3182.96826" FPOGD="0.14111" FPOGID="9281" FPOGV="1" LPOGX="0.63911" LPOGY="0.38549" LPOGV="1" RPOGX="0.47408" RPOGY="0.30691" RPOGV="1" BPOGX="0.55659" BPOGY="0.34620" BPOGV="1" LPCX="0.26520" LPCY="0.65249" LPD="27.78098" LPS="0.99065" LPV="1" RPCX="0.52772" RPCY="0.64132" RPD="25.05540" RPS="0.99784" RPV="1" LEYEX="-0.05785" LEYEY="-0.03129" LEYEZ="0.64187" LPUPILD="0.00550" LPUPILV="1" REYEX="0.00691" REYEY="-0.03023" REYEZ="0.66302" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57145" FPOGY="0.27900" FPOGS="3182.96826" FPOGD="0.14722" FPOGID="9281" FPOGV="1" LPOGX="0.63910" LPOGY="0.38537" LPOGV="1" RPOGX="0.47437" RPOGY="0.30044" RPOGV="1" BPOGX="0.55674" BPOGY="0.34291" BPOGV="1" LPCX="0.26518" LPCY="0.65233" LPD="27.92436" LPS="0.99082" LPV="1" RPCX="0.52775" RPCY="0.64112" RPD="25.08415" RPS="1.00610" RPV="1" LEYEX="-0.05785" LEYEY="-0.03120" LEYEZ="0.64187" LPUPILD="0.00550" LPUPILV="1" REYEX="0.00719" REYEY="-0.03103" REYEZ="0.68505" RPUPILD="0.00491" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57107" FPOGY="0.28003" FPOGS="3182.96826" FPOGD="0.15381" FPOGID="9281" FPOGV="1" LPOGX="0.64127" LPOGY="0.36617" LPOGV="1" RPOGX="0.48346" RPOGY="0.24153" RPOGV="1" BPOGX="0.56236" BPOGY="0.30385" BPOGV="1" LPCX="0.26524" LPCY="0.65192" LPD="27.86864" LPS="1.00610" LPV="1" RPCX="0.52786" RPCY="0.64083" RPD="24.99739" RPS="1.01418" RPV="1" LEYEX="-0.05785" LEYEY="-0.03120" LEYEZ="0.64187" LPUPILD="0.00546" LPUPILV="1" REYEX="0.00719" REYEY="-0.03103" REYEZ="0.68505" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57095" FPOGY="0.27991" FPOGS="3182.96826" FPOGD="0.16064" FPOGID="9281" FPOGV="1" LPOGX="0.64153" LPOGY="0.34754" LPOGV="1" RPOGX="0.49451" RPOGY="0.20646" RPOGV="1" BPOGX="0.56802" BPOGY="0.27700" BPOGV="1" LPCX="0.26519" LPCY="0.65173" LPD="27.81376" LPS="1.01418" LPV="1" RPCX="0.52791" RPCY="0.64065" RPD="25.12816" RPS="1.02227" RPV="1" LEYEX="-0.05785" LEYEY="-0.03120" LEYEZ="0.64187" LPUPILD="0.00545" LPUPILV="1" REYEX="0.00719" REYEY="-0.03103" REYEZ="0.68505" RPUPILD="0.00488" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.57084" FPOGY="0.27934" FPOGS="3182.96826" FPOGD="0.16748" FPOGID="9281" FPOGV="1" LPOGX="0.64096" LPOGY="0.33677" LPOGV="1" RPOGX="0.49532" RPOGY="0.19343" RPOGV="1" BPOGX="0.56814" BPOGY="0.26510" BPOGV="1" LPCX="0.26519" LPCY="0.65158" LPD="27.82400" LPS="1.02930" LPV="1" RPCX="0.52793" RPCY="0.64054" RPD="25.15916" RPS="1.03739" RPV="1" LEYEX="-0.05865" LEYEY="-0.03146" LEYEZ="0.65125" LPUPILD="0.00549" LPUPILV="1" REYEX="0.00719" REYEY="-0.03083" REYEZ="0.68505" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
