FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.5476,0.21693,305.45718,0.0397,1608.0,1.0,0.59697,0.60434,1.0,0.52053,-0.13614,1.0,0.55875,0.2341,1.0,0.39691,0.63794,27.3754,1.06944,1.0,0.65287,0.6571,24.31619,1.06944,1.0,-0.02424,-0.02787,0.61929,0.00541,1.0,0.03768,-0.03316,0.64932,0.00504,1.0,0.0,0.0,10.0
0.54152,0.21702,306.08646,0.02008,1610.0,1.0,0.5776,0.49735,1.0,0.52397,-0.03554,1.0,0.55078,0.23091,1.0,0.39771,0.6383,26.92822,1.08517,1.0,0.65382,0.65788,24.08415,1.07007,1.0,-0.02581,-0.03012,0.66593,0.00584,1.0,0.03656,-0.03211,0.62595,0.00484,1.0,0.0,0.0,9.0
0.54526,0.22248,306.08646,0.02667,1610.0,1.0,0.59995,0.56459,1.0,0.52046,-0.07604,1.0,0.56021,0.24428,1.0,0.39775,0.63829,27.00523,1.07783,1.0,0.65384,0.65786,24.11289,1.07071,1.0,-0.02581,-0.03012,0.66593,0.00584,1.0,0.03656,-0.03211,0.62595,0.00484,1.0,0.0,0.0,9.0
0.54682,0.22674,306.08646,0.03336,1610.0,1.0,0.58844,0.56201,1.0,0.52085,-0.0659,1.0,0.55464,0.24806,1.0,0.39777,0.63827,27.03275,1.07847,1.0,0.65387,0.65785,23.96536,1.07134,1.0,-0.02581,-0.03012,0.66593,0.00584,1.0,0.03656,-0.03211,0.62595,0.00484,1.0,0.0,0.0,9.0
0.54795,0.22968,306.08646,0.04034,1610.0,1.0,0.58889,0.56002,1.0,0.52052,-0.06533,1.0,0.55471,0.24734,1.0,0.39776,0.63826,27.01186,1.0791,1.0,0.65387,0.65785,23.96536,1.07198,1.0,-0.02581,-0.03007,0.66593,0.00582,1.0,0.03656,-0.03211,0.62595,0.00482,1.0,0.0,0.0,9.0
0.54864,0.2319,306.08646,0.04697,1610.0,1.0,0.58539,0.57276,1.0,0.52155,-0.07796,1.0,0.55347,0.2474,1.0,0.39786,0.63829,27.06622,1.07198,1.0,0.6539,0.65783,23.99274,1.07198,1.0,-0.02581,-0.03007,0.66593,0.00582,1.0,0.03656,-0.03211,0.62595,0.00482,1.0,0.0,0.0,9.0
0.54854,0.23223,306.08646,0.05396,1610.0,1.0,0.57835,0.56191,1.0,0.51716,-0.09214,1.0,0.54775,0.23489,1.0,0.39787,0.63827,26.98948,1.07198,1.0,0.65394,0.65785,24.05459,1.07198,1.0,-0.02581,-0.03007,0.66593,0.00582,1.0,0.03656,-0.03211,0.62595,0.00482,1.0,0.0,0.0,9.0
0.54842,0.23326,306.08646,0.06036,1610.0,1.0,0.57332,0.58442,1.0,0.52136,-0.09938,1.0,0.54734,0.24252,1.0,0.39792,0.63824,26.94456,1.06421,1.0,0.65398,0.65786,24.03332,1.06421,1.0,-0.02483,-0.02898,0.64179,0.00552,1.0,0.03656,-0.03211,0.62595,0.0048,1.0,0.0,0.0,9.0
0.54786,0.23387,306.08646,0.06711,1610.0,1.0,0.56997,0.59599,1.0,0.51462,-0.11607,1.0,0.5423,0.23996,1.0,0.39795,0.63825,26.93867,1.05645,1.0,0.65406,0.65782,23.86602,1.05645,1.0,-0.02483,-0.02898,0.64179,0.00552,1.0,0.03656,-0.03211,0.62595,0.0048,1.0,0.0,0.0,9.0
0.547,0.23476,306.08646,0.07404,1610.0,1.0,0.55924,0.61819,1.0,0.51587,-0.12912,1.0,0.53756,0.24454,1.0,0.39796,0.63826,26.92967,1.04869,1.0,0.65406,0.65782,23.86602,1.04869,1.0,-0.02483,-0.02898,0.64179,0.00552,1.0,0.03656,-0.03211,0.62595,0.0048,1.0,0.0,0.0,9.0
0.54594,0.2361,306.08646,0.0802,1610.0,1.0,0.55924,0.61819,1.0,0.50722,-0.11369,1.0,0.53323,0.25225,1.0,0.39798,0.63827,26.93485,1.04869,1.0,0.65406,0.6578,23.91084,1.06378,1.0,-0.02559,-0.02992,0.66265,0.00562,1.0,0.03839,-0.03363,0.65557,0.005,1.0,0.0,0.0,9.0
0.54505,0.23504,306.08646,0.08719,1610.0,1.0,0.57098,0.54298,1.0,0.49591,-0.10061,1.0,0.53344,0.22119,1.0,0.39802,0.63821,27.01383,1.07155,1.0,0.65408,0.65777,23.99474,1.08664,1.0,-0.02559,-0.02992,0.66265,0.00562,1.0,0.03839,-0.03363,0.65557,0.005,1.0,0.0,0.0,9.0
0.54449,0.23146,306.08646,0.09378,1610.0,1.0,0.58536,0.45152,1.0,0.48778,-0.08877,1.0,0.53657,0.18138,1.0,0.39801,0.63821,27.00917,1.0944,1.0,0.65408,0.65782,23.92886,1.10949,1.0,-0.02559,-0.02992,0.66265,0.00562,1.0,0.03839,-0.03363,0.65557,0.005,1.0,0.0,0.0,9.0
0.54415,0.22684,306.08646,0.10095,1610.0,1.0,0.59934,0.38672,1.0,0.47893,-0.07168,1.0,0.53914,0.15752,1.0,0.39802,0.63818,26.97859,1.11725,1.0,0.65408,0.65783,23.88492,1.12438,1.0,-0.02559,-0.02992,0.66265,0.00599,1.0,0.03742,-0.03282,0.63985,0.00516,1.0,0.0,0.0,9.0
0.5455,0.2199,306.08646,0.10721,1610.0,1.0,0.65658,0.31282,1.0,0.47754,-0.09509,1.0,0.56706,0.10887,1.0,0.39806,0.63811,26.9126,1.12438,1.0,0.65409,0.65783,23.93136,1.11642,1.0,-0.02559,-0.02992,0.66265,0.00599,1.0,0.03742,-0.03282,0.63985,0.00516,1.0,0.0,0.0,9.0
0.54675,0.21496,306.08646,0.1138,1610.0,1.0,0.64414,0.37213,1.0,0.49203,-0.10997,1.0,0.56809,0.13108,1.0,0.39806,0.63811,26.9126,1.11642,1.0,0.65416,0.65797,23.85018,1.10845,1.0,-0.02559,-0.02992,0.66265,0.00599,1.0,0.03742,-0.03282,0.63985,0.00516,1.0,0.0,0.0,9.0
0.54769,0.21134,306.08646,0.12064,1610.0,1.0,0.63704,0.40199,1.0,0.49203,-0.10997,1.0,0.56453,0.14601,1.0,0.39807,0.63814,26.81933,1.10845,1.0,0.65416,0.65805,24.05709,1.10845,1.0,-0.02559,-0.02992,0.66265,0.00591,1.0,0.03839,-0.03363,0.65557,0.00524,1.0,0.0,0.0,9.0
0.5482,0.20856,306.08646,0.12711,1610.0,1.0,0.63197,0.39365,1.0,0.48399,-0.08194,1.0,0.55798,0.15585,1.0,0.3981,0.63811,26.8629,1.10845,1.0,0.65415,0.65794,24.19288,1.11642,1.0,-0.02559,-0.02992,0.66265,0.00591,1.0,0.03839,-0.03363,0.65557,0.00524,1.0,0.0,0.0,9.0
0.5485,0.20511,306.08646,0.13431,1610.0,1.0,0.63634,0.36406,1.0,0.47237,-0.09195,1.0,0.55436,0.13605,1.0,0.39812,0.63811,26.85838,1.11642,1.0,0.65417,0.65805,24.09199,1.12438,1.0,-0.02559,-0.02992,0.66265,0.00591,1.0,0.03839,-0.03363,0.65557,0.00524,1.0,0.0,0.0,9.0
0.54913,0.17511,306.08646,0.13431,1610.0,0.0,0.64311,0.33519,1.0,0.46742,-0.08203,1.0,0.55526,0.12658,1.0,0.39813,0.63812,26.87568,1.12438,1.0,0.65423,0.65806,23.892,1.13235,1.0,-0.02565,-0.02994,0.66424,0.00602,1.0,0.03839,-0.03363,0.65557,0.00532,1.0,0.0,0.0,9.0
0.55235,0.14673,306.08646,0.13431,1610.0,0.0,0.65268,0.30974,1.0,0.45846,-0.07305,1.0,0.55557,0.11835,1.0,0.39817,0.63813,26.81086,1.13235,1.0,0.65423,0.65807,23.87193,1.13235,1.0,-0.02565,-0.02994,0.66424,0.00602,1.0,0.03839,-0.03363,0.65557,0.00532,1.0,0.0,0.0,9.0
0.55194,0.13209,306.08646,0.13431,1610.0,0.0,0.64998,0.30594,1.0,0.45226,-0.10034,1.0,0.55112,0.1028,1.0,0.39809,0.63808,26.78865,1.13235,1.0,0.65424,0.65806,24.00849,1.13235,1.0,-0.02565,-0.02994,0.66424,0.00602,1.0,0.03839,-0.03363,0.65557,0.00532,1.0,0.0,0.0,9.0
0.55154,0.12699,306.22672,0.02039,1611.0,1.0,0.64328,0.33445,1.0,0.4574,-0.11103,1.0,0.55034,0.11171,1.0,0.39809,0.63808,26.78865,1.12459,1.0,0.65427,0.65808,24.00739,1.12459,1.0,-0.02472,-0.02892,0.64151,0.0058,1.0,0.03839,-0.03363,0.65557,0.00531,1.0,0.0,0.0,9.0
0.55132,0.12753,306.22672,0.02734,1611.0,1.0,0.63815,0.36164,1.0,0.4627,-0.10225,1.0,0.55043,0.1297,1.0,0.39809,0.63808,26.78865,1.11682,1.0,0.65425,0.65802,23.84875,1.11682,1.0,-0.02472,-0.02892,0.64151,0.0058,1.0,0.03839,-0.03363,0.65557,0.00531,1.0,0.0,0.0,9.0
0.55127,0.13027,306.22672,0.03381,1611.0,1.0,0.6361,0.38555,1.0,0.46592,-0.09764,1.0,0.55101,0.14396,1.0,0.39811,0.63808,26.78909,1.10906,1.0,0.65427,0.65785,24.08302,1.10906,1.0,-0.02472,-0.02892,0.64151,0.0058,1.0,0.03839,-0.03363,0.65557,0.00531,1.0,0.0,0.0,9.0
0.55111,0.13352,306.22672,0.04047,1611.0,1.0,0.62944,0.4138,1.0,0.47091,-0.10769,1.0,0.55017,0.15306,1.0,0.39811,0.63808,26.78909,1.1013,1.0,0.65425,0.65783,24.07253,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00568,1.0,0.03839,-0.03363,0.65557,0.00521,1.0,0.0,0.0,9.0
0.55182,0.13351,306.22672,0.04712,1611.0,1.0,0.63858,0.37999,1.0,0.47505,-0.11321,1.0,0.55681,0.13339,1.0,0.39809,0.63806,26.77749,1.1013,1.0,0.65428,0.65786,23.99415,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00568,1.0,0.03839,-0.03363,0.65557,0.00521,1.0,0.0,0.0,9.0
0.55243,0.13411,306.22672,0.05396,1611.0,1.0,0.64103,0.38214,1.0,0.47352,-0.10435,1.0,0.55728,0.13889,1.0,0.39811,0.63805,26.78055,1.1013,1.0,0.65423,0.65783,24.08182,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00568,1.0,0.03839,-0.03363,0.65557,0.00521,1.0,0.0,0.0,9.0
0.55291,0.13458,306.22672,0.06058,1611.0,1.0,0.64103,0.38214,1.0,0.47352,-0.10435,1.0,0.55728,0.13889,1.0,0.39811,0.63805,26.8287,1.1013,1.0,0.65425,0.65786,23.95802,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00569,1.0,0.03839,-0.03363,0.65557,0.00519,1.0,0.0,0.0,9.0
0.55287,0.13454,306.22672,0.0672,1611.0,1.0,0.63283,0.40223,1.0,0.47211,-0.134,1.0,0.55247,0.13412,1.0,0.39811,0.63804,26.787,1.1013,1.0,0.65426,0.65777,23.93534,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00569,1.0,0.03839,-0.03363,0.65557,0.00519,1.0,0.0,0.0,9.0
0.55324,0.13418,306.22672,0.0744,1611.0,1.0,0.63587,0.37357,1.0,0.47868,-0.11326,1.0,0.55728,0.13015,1.0,0.39809,0.63806,26.80605,1.1013,1.0,0.65421,0.65771,23.99896,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00569,1.0,0.03839,-0.03363,0.65557,0.00519,1.0,0.0,0.0,9.0
0.55355,0.13387,306.22672,0.08075,1611.0,1.0,0.63587,0.37357,1.0,0.47868,-0.11326,1.0,0.55728,0.13015,1.0,0.39809,0.63806,26.80605,1.1013,1.0,0.65419,0.65774,23.91582,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00568,1.0,0.03839,-0.03363,0.65557,0.00518,1.0,0.0,0.0,9.0
0.55402,0.13476,306.22672,0.0874,1611.0,1.0,0.64688,0.36891,1.0,0.47338,-0.07609,1.0,0.56013,0.14641,1.0,0.39808,0.63807,26.78074,1.1013,1.0,0.6542,0.65771,23.84613,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00568,1.0,0.03839,-0.03363,0.65557,0.00518,1.0,0.0,0.0,9.0
0.55495,0.13315,306.22672,0.09399,1611.0,1.0,0.66661,0.32401,1.0,0.46926,-0.10276,1.0,0.56793,0.11062,1.0,0.39805,0.63798,26.54402,1.1013,1.0,0.65423,0.65765,23.83975,1.1013,1.0,-0.02472,-0.02892,0.64151,0.00568,1.0,0.03839,-0.03363,0.65557,0.00518,1.0,0.0,0.0,9.0
0.55585,0.13104,306.22672,0.10086,1611.0,1.0,0.67454,0.29138,1.0,0.46425,-0.09264,1.0,0.56939,0.09937,1.0,0.39804,0.63801,26.64363,1.10906,1.0,0.65421,0.65766,23.9157,1.10906,1.0,-0.02565,-0.02994,0.66424,0.00589,1.0,0.03839,-0.03363,0.65557,0.00522,1.0,0.0,0.0,9.0
0.55678,0.12919,306.22672,0.10773,1611.0,1.0,0.68024,0.26224,1.0,0.46291,-0.06298,1.0,0.57157,0.09963,1.0,0.39799,0.63795,26.58773,1.11682,1.0,0.65418,0.65769,23.86021,1.11682,1.0,-0.02565,-0.02994,0.66424,0.00589,1.0,0.03839,-0.03363,0.65557,0.00522,1.0,0.0,0.0,9.0
0.55738,0.12776,306.22672,0.11444,1611.0,1.0,0.67592,0.24881,1.0,0.45948,-0.04202,1.0,0.5677,0.1034,1.0,0.398,0.63793,26.5621,1.12459,1.0,0.65414,0.65763,23.76842,1.12459,1.0,-0.02565,-0.02994,0.66424,0.00589,1.0,0.03839,-0.03363,0.65557,0.00522,1.0,0.0,0.0,9.0
0.558,0.1259,306.22672,0.12097,1611.0,1.0,0.68365,0.21671,1.0,0.45454,-0.03188,1.0,0.56909,0.09242,1.0,0.398,0.63789,26.43694,1.13235,1.0,0.65415,0.6576,23.85512,1.13235,1.0,-0.02565,-0.02994,0.66424,0.00597,1.0,0.03839,-0.03363,0.65557,0.00531,1.0,0.0,0.0,9.0
0.55745,0.12461,306.22672,0.12784,1611.0,1.0,0.64136,0.23972,1.0,0.45263,-0.03959,1.0,0.54699,0.10006,1.0,0.39797,0.63793,26.56862,1.13235,1.0,0.65418,0.6576,23.83835,1.13235,1.0,-0.02565,-0.02994,0.66424,0.00597,1.0,0.03839,-0.03363,0.65557,0.00531,1.0,0.0,0.0,9.0
0.55697,0.12343,306.22672,0.13437,1611.0,1.0,0.64503,0.2343,1.0,0.44975,-0.03453,1.0,0.54739,0.09989,1.0,0.39796,0.6379,26.50678,1.13235,1.0,0.65412,0.65758,23.66593,1.13235,1.0,-0.02565,-0.02994,0.66424,0.00597,1.0,0.03839,-0.03363,0.65557,0.00531,1.0,0.0,0.0,9.0
0.55665,0.12212,306.22672,0.14105,1611.0,1.0,0.64503,0.2343,1.0,0.45491,-0.04526,1.0,0.54997,0.09452,1.0,0.39795,0.63792,26.59669,1.13235,1.0,0.65405,0.65765,23.82268,1.12438,1.0,-0.02559,-0.02992,0.66265,0.00599,1.0,0.03742,-0.03282,0.63985,0.00514,1.0,0.0,0.0,9.0
0.55643,0.1219,306.22672,0.14758,1611.0,1.0,0.6408,0.26559,1.0,0.46244,-0.03134,1.0,0.55162,0.11712,1.0,0.39795,0.63792,26.57995,1.12438,1.0,0.65405,0.65764,23.84178,1.11642,1.0,-0.02559,-0.02992,0.66265,0.00599,1.0,0.03742,-0.03282,0.63985,0.00514,1.0,0.0,0.0,9.0
0.55582,0.1258,306.22672,0.15454,1611.0,1.0,0.60929,0.46229,1.0,0.47405,-0.0315,1.0,0.54167,0.2154,1.0,0.39789,0.63788,26.50194,1.11642,1.0,0.65405,0.65764,23.84178,1.10845,1.0,-0.02559,-0.02992,0.66265,0.00599,1.0,0.03742,-0.03282,0.63985,0.00514,1.0,0.0,0.0,9.0
0.55523,0.12971,306.22672,0.16116,1611.0,1.0,0.60336,0.48802,1.0,0.47886,-0.04088,1.0,0.54111,0.22357,1.0,0.39788,0.63792,26.56592,1.10845,1.0,0.65408,0.65763,23.75255,1.10048,1.0,-0.02581,-0.03007,0.66593,0.00588,1.0,0.03742,-0.03282,0.63985,0.00502,1.0,0.0,0.0,9.0
0.55459,0.13453,306.22672,0.16785,1611.0,1.0,0.60131,0.51915,1.0,0.47609,-0.00893,1.0,0.5387,0.25511,1.0,0.39783,0.63787,26.51661,1.10048,1.0,0.654,0.65753,23.89169,1.10048,1.0,-0.02581,-0.03007,0.66593,0.00588,1.0,0.03742,-0.03282,0.63985,0.00502,1.0,0.0,0.0,9.0
0.55431,0.13839,306.22672,0.1745,1611.0,1.0,0.61578,0.46402,1.0,0.47831,0.01357,1.0,0.54705,0.23879,1.0,0.39778,0.63776,26.42754,1.10048,1.0,0.65394,0.65748,23.70027,1.10048,1.0,-0.02581,-0.03007,0.66593,0.00588,1.0,0.03742,-0.03282,0.63985,0.00502,1.0,0.0,0.0,9.0
0.55397,0.14214,306.22672,0.18127,1611.0,1.0,0.61578,0.46402,1.0,0.47365,0.02257,1.0,0.54472,0.24329,1.0,0.39776,0.63775,26.41223,1.10048,1.0,0.65402,0.65734,23.54964,1.10845,1.0,-0.0249,-0.02896,0.64245,0.0056,1.0,0.03811,-0.03342,0.65247,0.00511,1.0,0.0,0.0,9.0
0.55375,0.14607,306.22672,0.18811,1611.0,1.0,0.63366,0.46006,1.0,0.46172,0.0521,1.0,0.54769,0.25608,1.0,0.39765,0.63769,26.39419,1.10845,1.0,0.6539,0.65725,23.45254,1.11642,1.0,-0.0249,-0.02896,0.64245,0.0056,1.0,0.03811,-0.03342,0.65247,0.00511,1.0,0.0,0.0,9.0
0.55137,0.16992,306.22672,0.18811,1611.0,0.0,0.67727,0.23712,1.0,0.50359,-0.03159,1.0,0.59043,0.10276,1.0,0.39766,0.63744,26.43622,1.11642,1.0,0.65379,0.65676,22.90195,1.12438,1.0,-0.0249,-0.02896,0.64245,0.0056,1.0,0.03811,-0.03342,0.65247,0.00511,1.0,0.0,0.0,9.0
0.57197,0.13431,306.22672,0.18811,1611.0,0.0,0.67747,0.23628,1.0,0.50768,-0.03888,1.0,0.59258,0.0987,1.0,0.39759,0.63733,26.45648,1.11662,1.0,0.65381,0.65685,23.89876,1.11662,1.0,-0.02528,-0.02924,0.65095,0.00577,1.0,0.03764,-0.03291,0.64534,0.00517,1.0,0.0,0.0,9.0
0.57627,0.09345,306.22672,0.18811,1611.0,0.0,0.74734,-0.10334,1.0,0.42241,0.12683,1.0,0.58488,0.01174,1.0,0.39749,0.63592,25.42344,1.10886,1.0,0.65363,0.65568,23.53974,1.10089,1.0,-0.02528,-0.02924,0.65095,0.00577,1.0,0.03764,-0.03291,0.64534,0.00517,1.0,0.0,0.0,9.0
0.5694,0.06999,306.22672,0.18811,1611.0,0.0,0.70042,0.01129,1.0,0.36109,0.1878,1.0,0.53076,0.09954,1.0,0.39775,0.63535,24.93396,1.09313,1.0,0.65346,0.65511,23.77396,1.08517,1.0,-0.02528,-0.02924,0.65095,0.00577,1.0,0.03764,-0.03291,0.64534,0.00517,1.0,0.0,0.0,9.0
0.54813,0.09316,306.22672,0.18811,1611.0,0.0,0.69264,0.04487,1.0,0.36109,0.1878,1.0,0.52686,0.11633,1.0,0.39746,0.63513,25.33016,1.08517,1.0,0.65339,0.65494,23.35,1.08517,1.0,-0.02581,-0.02977,0.66593,0.00549,1.0,0.03821,-0.03344,0.65759,0.005,1.0,0.0,0.0,9.0
0.55893,0.03481,306.22672,0.18811,1611.0,0.0,0.7774,-0.3661,1.0,0.38363,0.20228,1.0,0.58051,-0.08191,1.0,0.39779,0.63448,25.05455,1.09293,1.0,0.65324,0.65464,24.12138,1.10089,1.0,-0.02581,-0.02977,0.66593,0.00549,1.0,0.03821,-0.03344,0.65759,0.005,1.0,0.0,0.0,9.0
0.56644,-0.00371,306.44257,0.01886,1612.0,1.0,0.79016,-0.4524,1.0,0.38783,0.2139,1.0,0.58899,-0.11925,1.0,0.39773,0.63447,25.04765,1.10865,1.0,0.65317,0.65441,23.58756,1.11662,1.0,-0.02581,-0.02977,0.66593,0.00549,1.0,0.03821,-0.03344,0.65759,0.005,1.0,0.0,0.0,9.0
