FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.5916,0.42214,214.9897,0.06683,944.0,1.0,0.57963,0.84918,1.0,0.55384,0.19285,1.0,0.56673,0.52102,1.0,0.28777,0.66741,29.04236,1.20312,1.0,0.50723,0.66036,30.48815,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00706,1.0,0.00176,-0.03565,0.68897,0.00758,1.0,0.0,0.0,35.0
0.58952,0.43038,214.9897,0.07373,944.0,1.0,0.57963,0.84918,1.0,0.55384,0.19285,1.0,0.56673,0.52102,1.0,0.28777,0.66741,29.04236,1.20312,1.0,0.50723,0.66036,30.48815,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00704,1.0,0.00176,-0.03565,0.68897,0.00758,1.0,0.0,0.0,35.0
0.5888,0.43442,214.9897,0.0804,944.0,1.0,0.61111,0.77297,1.0,0.54905,0.19297,1.0,0.58008,0.48297,1.0,0.28772,0.66734,29.02715,1.20312,1.0,0.50722,0.66029,30.43752,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00704,1.0,0.00176,-0.03565,0.68897,0.00758,1.0,0.0,0.0,35.0
0.59079,0.42522,214.9897,0.08691,944.0,1.0,0.68465,0.41772,1.0,0.54882,0.1934,1.0,0.61674,0.30556,1.0,0.28769,0.6673,29.10005,1.20312,1.0,0.50721,0.66026,30.47632,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00704,1.0,0.00176,-0.03565,0.68897,0.00758,1.0,0.0,0.0,35.0
0.59252,0.41724,214.9897,0.0937,944.0,1.0,0.68465,0.41772,1.0,0.54882,0.1934,1.0,0.61674,0.30556,1.0,0.28768,0.6673,29.0785,1.20312,1.0,0.50721,0.66026,30.47632,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00705,1.0,0.00176,-0.03565,0.68897,0.00758,1.0,0.0,0.0,35.0
0.5797,0.40739,214.9897,0.10048,944.0,1.0,0.22078,0.32126,1.0,0.55392,0.19812,1.0,0.38735,0.25969,1.0,0.28769,0.6672,29.26055,1.20312,1.0,0.50719,0.66019,30.58897,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00705,1.0,0.00176,-0.03565,0.68897,0.00758,1.0,0.0,0.0,35.0
0.58083,0.40079,214.9897,0.10802,944.0,1.0,0.64327,0.39221,1.0,0.55445,0.19819,1.0,0.59886,0.2952,1.0,0.28766,0.6672,29.23613,1.20312,1.0,0.50718,0.66017,30.62124,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00705,1.0,0.00176,-0.03565,0.68897,0.00758,1.0,0.0,0.0,35.0
0.58183,0.39493,214.9897,0.11501,944.0,1.0,0.64327,0.39221,1.0,0.55445,0.19819,1.0,0.59886,0.2952,1.0,0.28766,0.6672,29.23941,1.20312,1.0,0.50718,0.66017,30.62124,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00709,1.0,0.00178,-0.0362,0.69759,0.00771,1.0,0.0,0.0,35.0
0.58116,0.39743,214.9897,0.12396,944.0,1.0,0.62639,0.70431,1.0,0.51193,0.18057,1.0,0.56916,0.44244,1.0,0.28764,0.6672,29.28704,1.20312,1.0,0.50718,0.66017,30.62124,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00709,1.0,0.00178,-0.0362,0.69759,0.00771,1.0,0.0,0.0,35.0
0.58214,0.39241,214.9897,0.12952,944.0,1.0,0.68979,0.41233,1.0,0.51182,0.1817,1.0,0.60081,0.29701,1.0,0.28764,0.66723,29.27915,1.20312,1.0,0.50713,0.66021,30.76183,1.20312,1.0,-0.05512,-0.03614,0.67197,0.00709,1.0,0.00178,-0.0362,0.69759,0.00771,1.0,0.0,0.0,35.0
