FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.60322,0.36076,404.72708,0.14035,617.0,1.0,0.53201,0.46489,1.0,0.63168,0.25184,1.0,0.58185,0.35837,1.0,0.37844,0.78463,24.5066,0.93378,1.0,0.66546,0.79544,26.59768,0.93958,1.0,-0.02776,-0.05473,0.60705,0.00413,1.0,0.03844,-0.05664,0.60318,0.00444,1.0,0.0,0.0,2.0
0.60268,0.36015,404.72708,0.14713,617.0,1.0,0.54841,0.42427,1.0,0.63336,0.26921,1.0,0.59088,0.34674,1.0,0.37851,0.78458,24.45439,0.94524,1.0,0.66548,0.79532,26.24712,0.95104,1.0,-0.02776,-0.05473,0.60705,0.00413,1.0,0.03844,-0.05664,0.60318,0.00444,1.0,0.0,0.0,2.0
0.59369,0.39244,405.43005,0.04721,620.0,1.0,0.54187,0.45455,1.0,0.6644,0.37723,1.0,0.60313,0.41589,1.0,0.37804,0.78471,24.93919,0.89069,1.0,0.66506,0.79513,26.12432,0.88542,1.0,-0.02776,-0.05473,0.60705,0.00413,1.0,0.03662,-0.05422,0.57743,0.00412,1.0,0.0,0.0,2.0
0.59459,0.39655,405.43005,0.05365,620.0,1.0,0.53808,0.4776,1.0,0.66554,0.38125,1.0,0.60181,0.42942,1.0,0.37802,0.78469,24.99522,0.88028,1.0,0.66509,0.79542,26.63091,0.875,1.0,-0.02776,-0.05473,0.60705,0.00401,1.0,0.03662,-0.05422,0.57743,0.00404,1.0,0.0,0.0,2.0
0.59548,0.40017,405.43005,0.06018,620.0,1.0,0.54193,0.48692,1.0,0.66503,0.37859,1.0,0.60348,0.43276,1.0,0.37804,0.78472,25.06895,0.875,1.0,0.66503,0.79548,26.79006,0.875,1.0,-0.02776,-0.05473,0.60705,0.00401,1.0,0.03662,-0.05422,0.57743,0.00404,1.0,0.0,0.0,2.0
0.59715,0.40479,405.43005,0.06754,620.0,1.0,0.56308,0.52664,1.0,0.6647,0.37536,1.0,0.61389,0.451,1.0,0.37806,0.78468,25.05121,0.875,1.0,0.66501,0.79513,26.13154,0.875,1.0,-0.02776,-0.05473,0.60705,0.00401,1.0,0.03662,-0.05422,0.57743,0.00404,1.0,0.0,0.0,2.0
0.59855,0.40864,405.43005,0.07388,620.0,1.0,0.56308,0.52664,1.0,0.6647,0.37536,1.0,0.61389,0.451,1.0,0.37807,0.78467,24.9006,0.875,1.0,0.66498,0.7952,26.26135,0.875,1.0,-0.02776,-0.05473,0.60705,0.00397,1.0,0.03662,-0.05422,0.57743,0.00398,1.0,0.0,0.0,2.0
0.59947,0.41156,405.43005,0.08069,620.0,1.0,0.55855,0.52869,1.0,0.66263,0.36433,1.0,0.61059,0.44651,1.0,0.37808,0.78471,24.99797,0.875,1.0,0.66507,0.79545,26.66181,0.875,1.0,-0.02776,-0.05473,0.60705,0.00397,1.0,0.03662,-0.05422,0.57743,0.00398,1.0,0.0,0.0,2.0
0.60123,0.41024,405.43005,0.08722,620.0,1.0,0.58285,0.40705,1.0,0.66522,0.37913,1.0,0.62404,0.39309,1.0,0.37805,0.78476,24.95972,0.875,1.0,0.66496,0.79534,26.66586,0.875,1.0,-0.02776,-0.05473,0.60705,0.00397,1.0,0.03662,-0.05422,0.57743,0.00398,1.0,0.0,0.0,2.0
0.60275,0.40909,405.43005,0.09378,620.0,1.0,0.58285,0.40705,1.0,0.66522,0.37913,1.0,0.62404,0.39309,1.0,0.37811,0.78474,24.93007,0.875,1.0,0.66496,0.79534,26.66586,0.875,1.0,-0.02776,-0.05473,0.60705,0.00397,1.0,0.03662,-0.05422,0.57743,0.00404,1.0,0.0,0.0,2.0
0.60385,0.40976,405.43005,0.10052,620.0,1.0,0.57306,0.44812,1.0,0.66757,0.39132,1.0,0.62032,0.41972,1.0,0.37805,0.78473,24.80125,0.875,1.0,0.66496,0.79534,26.66586,0.875,1.0,-0.02776,-0.05473,0.60705,0.00397,1.0,0.03662,-0.05422,0.57743,0.00404,1.0,0.0,0.0,2.0
0.60478,0.40954,405.43005,0.10727,620.0,1.0,0.57336,0.42996,1.0,0.6661,0.38232,1.0,0.61973,0.40614,1.0,0.37807,0.78475,25.01383,0.875,1.0,0.66502,0.7955,26.7639,0.875,1.0,-0.02776,-0.05473,0.60705,0.00397,1.0,0.03662,-0.05422,0.57743,0.00404,1.0,0.0,0.0,2.0
0.60561,0.40936,405.43005,0.11432,620.0,1.0,0.57336,0.42996,1.0,0.6661,0.38232,1.0,0.61973,0.40614,1.0,0.37804,0.78479,25.05287,0.875,1.0,0.66509,0.79543,26.60823,0.875,1.0,-0.02776,-0.05473,0.60705,0.00399,1.0,0.03662,-0.05422,0.57743,0.00403,1.0,0.0,0.0,2.0
0.60625,0.40907,405.43005,0.12115,620.0,1.0,0.57183,0.43527,1.0,0.66371,0.37255,1.0,0.61777,0.40391,1.0,0.37805,0.78474,25.01107,0.875,1.0,0.66493,0.79533,26.68322,0.875,1.0,-0.02776,-0.05473,0.60705,0.00399,1.0,0.03662,-0.05422,0.57743,0.00403,1.0,0.0,0.0,2.0
0.60662,0.41107,405.43005,0.12741,620.0,1.0,0.56201,0.51816,1.0,0.66504,0.37985,1.0,0.61353,0.449,1.0,0.37805,0.78474,25.01107,0.875,1.0,0.66521,0.7953,26.26112,0.875,1.0,-0.02776,-0.05473,0.60705,0.00399,1.0,0.03662,-0.05422,0.57743,0.00403,1.0,0.0,0.0,2.0
0.60699,0.41241,405.43005,0.13434,620.0,1.0,0.56517,0.50271,1.0,0.66391,0.37572,1.0,0.61454,0.43922,1.0,0.37808,0.78471,25.00252,0.88014,1.0,0.66514,0.79513,26.08517,0.88542,1.0,-0.02776,-0.05473,0.60705,0.00401,1.0,0.03819,-0.05642,0.60133,0.00417,1.0,0.0,0.0,2.0
0.60727,0.41224,405.43005,0.14059,620.0,1.0,0.56624,0.45832,1.0,0.66002,0.35909,1.0,0.61313,0.40871,1.0,0.37817,0.78462,24.80289,0.89056,1.0,0.66519,0.79525,26.47162,0.89583,1.0,-0.02776,-0.05473,0.60705,0.00401,1.0,0.03819,-0.05642,0.60133,0.00417,1.0,0.0,0.0,2.0
0.60761,0.41092,405.43005,0.14767,620.0,1.0,0.5765,0.431,1.0,0.65366,0.33275,1.0,0.61508,0.38187,1.0,0.37815,0.78453,24.75277,0.90097,1.0,0.66523,0.7953,26.33965,0.90625,1.0,-0.02776,-0.05473,0.60705,0.00401,1.0,0.03819,-0.05642,0.60133,0.00417,1.0,0.0,0.0,2.0
0.60803,0.40895,405.43005,0.15405,620.0,1.0,0.5832,0.39838,1.0,0.65232,0.32887,1.0,0.61776,0.36362,1.0,0.37813,0.7846,24.95855,0.91139,1.0,0.66526,0.79533,26.34697,0.91667,1.0,-0.02776,-0.05473,0.60705,0.00414,1.0,0.03743,-0.05534,0.58937,0.00427,1.0,0.0,0.0,2.0
