FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.54679,0.16174,732.80249,0.14111,2975.0,1.0,0.60783,-0.03578,1.0,0.55221,0.20547,1.0,0.58002,0.08485,1.0,0.24277,0.5086,23.15919,1.10058,1.0,0.49954,0.52042,23.80322,1.10058,1.0,-0.06578,-0.0039,0.66715,0.0051,1.0,-0.00019,-0.00624,0.64007,0.00503,1.0,0.0,0.0,6.0
0.56709,0.13763,732.80249,0.14111,2975.0,0.0,0.59008,-0.00694,1.0,0.56234,0.20037,1.0,0.57621,0.09672,1.0,0.24283,0.50857,23.081,1.10058,1.0,0.4995,0.52039,23.92663,1.10058,1.0,-0.06578,-0.0039,0.66715,0.0051,1.0,-0.00019,-0.00624,0.64007,0.00503,1.0,0.0,0.0,6.0
0.56426,0.1453,732.80249,0.14111,2975.0,0.0,0.54728,0.10826,1.0,0.57559,0.19769,1.0,0.56143,0.15297,1.0,0.24284,0.50857,23.13484,1.10058,1.0,0.49952,0.52043,23.85238,1.10058,1.0,-0.06578,-0.0039,0.66715,0.0051,1.0,-0.00019,-0.00624,0.64007,0.00503,1.0,0.0,0.0,6.0
0.56327,0.15065,732.80249,0.14111,2975.0,0.0,0.54537,0.12305,1.0,0.57723,0.19962,1.0,0.5613,0.16133,1.0,0.2428,0.5086,23.00196,1.09281,1.0,0.4995,0.52058,24.37154,1.09281,1.0,-0.0629,-0.00374,0.63847,0.00481,1.0,-0.00019,-0.00624,0.64007,0.00511,1.0,0.0,0.0,6.0
0.56057,0.15907,732.95044,0.01978,2976.0,1.0,0.53247,0.1657,1.0,0.57242,0.20297,1.0,0.55244,0.18434,1.0,0.24283,0.50857,22.8608,1.08505,1.0,0.49952,0.52058,24.35302,1.08505,1.0,-0.0629,-0.00374,0.63847,0.00481,1.0,-0.00019,-0.00624,0.64007,0.00511,1.0,0.0,0.0,6.0
0.55928,0.16362,732.95044,0.02667,2976.0,1.0,0.5393,0.15831,1.0,0.56901,0.20528,1.0,0.55416,0.1818,1.0,0.24288,0.50859,22.92418,1.07729,1.0,0.49952,0.52059,24.34577,1.07729,1.0,-0.0629,-0.00374,0.63847,0.00481,1.0,-0.00019,-0.00624,0.64007,0.00511,1.0,0.0,0.0,6.0
0.55845,0.1679,732.95044,0.03339,2976.0,1.0,0.5376,0.17233,1.0,0.5709,0.20626,1.0,0.55425,0.18929,1.0,0.24288,0.50859,22.92418,1.06953,1.0,0.49952,0.5206,24.34787,1.06953,1.0,-0.06352,-0.00382,0.64477,0.00474,1.0,-0.00019,-0.00624,0.64007,0.005,1.0,0.0,0.0,6.0
0.5564,0.17236,732.95044,0.03986,2976.0,1.0,0.52262,0.19167,1.0,0.56563,0.20661,1.0,0.54413,0.19914,1.0,0.24291,0.50859,22.87561,1.06953,1.0,0.49954,0.52062,24.27409,1.06953,1.0,-0.06352,-0.00382,0.64477,0.00474,1.0,-0.00019,-0.00624,0.64007,0.005,1.0,0.0,0.0,6.0
0.55514,0.17533,732.95044,0.04651,2976.0,1.0,0.53158,0.18517,1.0,0.56112,0.20711,1.0,0.54635,0.19614,1.0,0.24291,0.50857,22.97057,1.06953,1.0,0.49956,0.52062,24.27176,1.06953,1.0,-0.06352,-0.00382,0.64477,0.00474,1.0,-0.00019,-0.00624,0.64007,0.005,1.0,0.0,0.0,6.0
0.55417,0.17764,732.95044,0.05298,2976.0,1.0,0.53158,0.18517,1.0,0.56112,0.20711,1.0,0.54635,0.19614,1.0,0.24293,0.50849,23.02538,1.06953,1.0,0.49954,0.52063,24.27124,1.06953,1.0,-0.06352,-0.00382,0.64477,0.00476,1.0,-0.00019,-0.00624,0.64007,0.00498,1.0,0.0,0.0,6.0
0.5532,0.1798,732.95044,0.0603,2976.0,1.0,0.52759,0.19123,1.0,0.56135,0.20708,1.0,0.54447,0.19916,1.0,0.243,0.50847,22.92669,1.06953,1.0,0.49955,0.52063,24.32566,1.06953,1.0,-0.06352,-0.00382,0.64477,0.00476,1.0,-0.00019,-0.00624,0.64007,0.00498,1.0,0.0,0.0,6.0
0.55184,0.1821,732.95044,0.06696,2976.0,1.0,0.51924,0.2032,1.0,0.55724,0.20717,1.0,0.53824,0.20518,1.0,0.24301,0.50846,22.94086,1.06953,1.0,0.4996,0.52064,24.3267,1.06953,1.0,-0.06352,-0.00382,0.64477,0.00476,1.0,-0.00019,-0.00624,0.64007,0.00498,1.0,0.0,0.0,6.0
