FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.58155,0.27119,389.39896,0.05408,2028.0,1.0,0.65109,0.36472,1.0,0.51436,0.10081,1.0,0.58273,0.23277,1.0,0.34185,0.44523,19.72801,1.09338,1.0,0.61051,0.45556,20.63268,1.09338,1.0,-0.17791,0.04194,3.02271,0.0041,0.0,0.02714,0.00686,0.64396,0.00436,1.0,0.0,0.0,4.0
0.60592,0.33242,389.9621,0.09344,2031.0,1.0,0.64032,0.47654,1.0,0.5726,0.17055,1.0,0.60646,0.32355,1.0,0.33971,0.44649,19.17556,1.06948,1.0,0.6081,0.45627,20.14613,1.06948,1.0,-0.0385,0.00858,0.63231,0.00389,1.0,0.02692,0.00683,0.65042,0.0042,1.0,0.0,0.0,4.0
0.60629,0.32742,389.9621,0.10001,2031.0,1.0,0.68073,0.37607,1.0,0.54287,0.12888,1.0,0.6118,0.25247,1.0,0.33971,0.44652,19.14622,1.06948,1.0,0.60807,0.45633,20.26018,1.06948,1.0,-0.0385,0.00858,0.63231,0.00389,1.0,0.02692,0.00683,0.65042,0.0042,1.0,0.0,0.0,4.0
0.60633,0.32499,389.9621,0.10681,2031.0,1.0,0.64894,0.47713,1.0,0.56491,0.09514,1.0,0.60692,0.28614,1.0,0.33969,0.44651,19.20002,1.06948,1.0,0.60807,0.45628,20.18581,1.06948,1.0,-0.0385,0.00858,0.63231,0.00389,1.0,0.02692,0.00683,0.65042,0.0042,1.0,0.0,0.0,4.0
0.60643,0.32275,389.9621,0.11362,2031.0,1.0,0.64894,0.47713,1.0,0.56753,0.09222,1.0,0.60823,0.28468,1.0,0.33971,0.44655,19.22709,1.06948,1.0,0.60798,0.45625,20.1329,1.06235,1.0,-0.0385,0.00858,0.63231,0.0039,1.0,0.02581,0.00656,0.6247,0.00401,1.0,0.0,0.0,4.0
0.60661,0.3229,389.9621,0.12042,2031.0,1.0,0.64439,0.5384,1.0,0.57523,0.11269,1.0,0.60981,0.32555,1.0,0.33967,0.44657,19.17969,1.06235,1.0,0.60795,0.45633,20.19172,1.05523,1.0,-0.0385,0.00858,0.63231,0.0039,1.0,0.02581,0.00656,0.6247,0.00401,1.0,0.0,0.0,4.0
0.60739,0.32089,389.9621,0.12686,2031.0,1.0,0.66331,0.44928,1.0,0.58109,0.11605,1.0,0.6222,0.28266,1.0,0.33967,0.44657,19.17969,1.05523,1.0,0.60795,0.45638,20.21154,1.0481,1.0,-0.0385,0.00858,0.63231,0.0039,1.0,0.02581,0.00656,0.6247,0.00401,1.0,0.0,0.0,4.0
0.61452,0.29408,389.9621,0.12686,2031.0,0.0,0.65515,0.48189,1.0,0.58109,0.11605,1.0,0.61812,0.29897,1.0,0.3396,0.44657,19.21664,1.0481,1.0,0.60787,0.45618,20.07438,1.0481,1.0,-0.0385,0.00858,0.63231,0.00382,1.0,0.02652,0.0068,0.64315,0.00406,1.0,0.0,0.0,4.0
0.61412,0.31257,389.9621,0.12686,2031.0,0.0,0.64875,0.5414,1.0,0.57867,0.12073,1.0,0.61371,0.33107,1.0,0.33961,0.44659,19.17727,1.0481,1.0,0.60788,0.45623,19.87313,1.05523,1.0,-0.0385,0.00858,0.63231,0.00382,1.0,0.02652,0.0068,0.64315,0.00406,1.0,0.0,0.0,4.0
0.61795,0.30303,389.9621,0.12686,2031.0,0.0,0.67403,0.43408,1.0,0.57719,0.1338,1.0,0.62561,0.28394,1.0,0.33953,0.44649,19.36007,1.05523,1.0,0.60791,0.45633,20.15468,1.06235,1.0,-0.0385,0.00858,0.63231,0.00382,1.0,0.02652,0.0068,0.64315,0.00406,1.0,0.0,0.0,4.0
