2025-05-30 12:14:19.114988
YEZ="0.67590" RPUPILD="0.00525" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.91665" FPOGY="0.45265" FPOGS="510.24097" FPOGD="0.38849" FPOGID="1516" FPOGV="0" LPOGX="1.01527" LPOGY="0.55106" LPOGV="1" RPOGX="0.83285" RPOGY="0.34658" RPOGV="1" BPOGX="0.92406" BPOGY="0.44882" BPOGV="1" LPCX="0.33506" LPCY="0.70149" LPD="23.43613" LPS="1.12383" LPV="1" RPCX="0.59609" RPCY="0.70267" RPD="24.30099" RPS="1.12383" RPV="1" LEYEX="-0.04553" LEYEY="-0.04433" LEYEZ="0.70203" LPUPILD="0.00482" LPUPILV="1" REYEX="0.02382" REYEY="-0.04309" REYEZ="0.67590" RPUPILD="0.00526" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.67898" FPOGY="0.52819" FPOGS="511.17242" FPOGD="0.34839" FPOGID="1520" FPOGV="0" LPOGX="0.71505" LPOGY="0.59345" LPOGV="1" RPOGX="0.61953" RPOGY="0.52682" RPOGV="1" BPOGX="0.66729" BPOGY="0.56013" BPOGV="1" LPCX="0.32468" LPCY="0.70182" LPD="22.78902" LPS="1.15669" LPV="1" RPCX="0.58760" RPCY="0.70148" RPD="24.06964" RPS="1.17395" RPV="1" LEYEX="-0.04951" LEYEY="-0.04601" LEYEZ="0.73038" LPUPILD="0.00506" LPUPILV="1" REYEX="0.02300" REYEY="-0.04464" REYEZ="0.70528" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.60508" FPOGY="0.61784" FPOGS="511.17242" FPOGD="0.34839" FPOGID="1520" FPOGV="0" LPOGX="0.57373" LPOGY="0.79175" LPOGV="1" RPOGX="0.48865" RPOGY="0.62325" RPOGV="1" BPOGX="0.53119" BPOGY="0.70750" BPOGV="1" LPCX="0.32225" LPCY="0.70303" LPD="17.60565" LPS="1.17395" LPV="1" RPCX="0.58469" RPCY="0.70330" RPD="18.07782" RPS="1.18311" RPV="1" LEYEX="-0.04951" LEYEY="-0.04601" LEYEZ="0.73038" LPUPILD="0.00476" LPUPILV="1" REYEX="0.02300" REYEY="-0.04464" REYEZ="0.70528" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.56026" FPOGY="0.71421" FPOGS="511.17242" FPOGD="0.34839" FPOGID="1520" FPOGV="0" LPOGX="0.56441" LPOGY="0.93703" LPOGV="1" RPOGX="0.37683" RPOGY="0.87683" RPOGV="1" BPOGX="0.47062" BPOGY="0.90693" BPOGV="1" LPCX="0.32000" LPCY="0.70421" LPD="14.60804" LPS="1.18311" LPV="1" RPCX="0.58305" RPCY="0.70349" RPD="15.96593" RPS="1.19228" RPV="1" LEYEX="-0.04951" LEYEY="-0.04601" LEYEZ="0.73038" LPUPILD="0.00447" LPUPILV="1" REYEX="0.02300" REYEY="-0.04464" REYEZ="0.70528" RPUPILD="0.00411" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.49097" FPOGY="0.84063" FPOGS="511.17242" FPOGD="0.34839" FPOGID="1520" FPOGV="0" LPOGX="0.56539" LPOGY="0.93819" LPOGV="1" RPOGX="0.37680" RPOGY="0.87675" RPOGV="1" BPOGX="0.47110" BPOGY="0.90747" BPOGV="1" LPCX="0.32038" LPCY="0.70420" LPD="13.80629" LPS="1.17308" LPV="1" RPCX="0.58253" RPCY="0.70366" RPD="15.34491" RPS="1.19273" RPV="1" LEYEX="-0.04678" LEYEY="-0.04271" LEYEZ="0.67955" LPUPILD="0.00464" LPUPILV="1" REYEX="0.02298" REYEY="-0.04596" REYEZ="0.72957" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.38251" FPOGY="0.96492" FPOGS="511.17242" FPOGD="0.34839" FPOGID="1520" FPOGV="0" LPOGX="0.29852" LPOGY="1.13100" LPOGV="1" RPOGX="0.24960" RPOGY="1.04741" RPOGV="1" BPOGX="0.27406" BPOGY="1.08921" BPOGV="1" LPCX="0.31607" LPCY="0.70510" LPD="9.76190" LPS="1.17353" LPV="1" RPCX="0.57843" RPCY="0.70465" RPD="11.91735" RPS="1.18401" RPV="1" LEYEX="-0.04678" LEYEY="-0.04271" LEYEZ="0.67955" LPUPILD="0.00299" LPUPILV="1" REYEX="0.02298" REYEY="-0.04596" REYEZ="0.72957" RPUPILD="0.00313" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.33926" FPOGY="1.02869" FPOGS="511.17242" FPOGD="0.34839" FPOGID="1520" FPOGV="0" LPOGX="0.27401" LPOGY="1.21674" LPOGV="1" RPOGX="0.23148" RPOGY="1.09571" RPOGV="1" BPOGX="0.25275" BPOGY="1.15622" BPOGV="1" LPCX="0.31641" LPCY="0.70504" LPD="7.97052" LPS="1.16481" LPV="1" RPCX="0.57770" RPCY="0.70463" RPD="11.46021" RPS="1.17529" RPV="1" LEYEX="-0.04678" LEYEY="-0.04271" LEYEZ="0.67955" LPUPILD="0.00250" LPUPILV="1" REYEX="0.02298" REYEY="-0.04596" REYEZ="0.72957" RPUPILD="0.00301" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.25388" FPOGY="1.11370" FPOGS="511.17242" FPOGD="0.34839" FPOGID="1520" FPOGV="0" LPOGX="0.27401" LPOGY="1.21674" LPOGV="0" RPOGX="0.23484" RPOGY="1.09566" RPOGV="1" BPOGX="0.23484" BPOGY="1.09566" BPOGV="1" LPCX="0.31641" LPCY="0.70504" LPD="7.97052" LPS="1.15609" LPV="0" RPCX="0.57687" RPCY="0.70456" RPD="11.30117" RPS="1.15609" RPV="1" LEYEX="-0.04678" LEYEY="-0.04271" LEYEZ="0.67955" LPUPILD="0.00250" LPUPILV="1" REYEX="0.02139" REYEY="-0.04437" REYEZ="0.70430" RPUPILD="0.00286" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
<REC FPOGX="0.19737" FPOGY="1.08537" FPOGS="511.17242" FPOGD="0.34839" FPOGID="1520" FPOGV="0" LPOGX="0.27401" LPOGY="1.21674" LPOGV="0" RPOGX="0.14086" RPOGY="1.05703" RPOGV="1" BPOGX="0.14086" BPOGY="1.05703" BPOGV="1" LPCX="0.31641" LPCY="0.70504" LPD="7.97052" LPS="1.15609" LPV="0" RPCX="0.57508" RPCY="0.70450" RPD="12.54476" RPS="1.14561" RPV="1" LEYEX="-0.04678" LEYEY="-0.04271" LEYEZ="0.67955" LPUPILD="0.00250" LPUPILV="1" REYEX="0.02139" REYEY="-0.04437" REYEZ="0.70430" RPUPILD="0.00372" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="4" />
