2025-05-28 14:10:56.484614
YEZ="0.59088" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.43057" FPOGY="0.08875" FPOGS="715.77612" FPOGD="0.45551" FPOGID="718" FPOGV="1" LPOGX="0.56219" LPOGY="0.06303" LPOGV="1" RPOGX="0.27640" RPOGY="0.05454" RPOGV="1" BPOGX="0.41930" BPOGY="0.05878" BPOGV="1" LPCX="0.18586" LPCY="0.57651" LPD="23.28894" LPS="0.84431" LPV="1" RPCX="0.46532" RPCY="0.57234" RPD="22.22405" RPS="0.85431" RPV="1" LEYEX="-0.07288" LEYEY="-0.01616" LEYEZ="0.60680" LPUPILD="0.00492" LPUPILV="1" REYEX="-0.00756" REYEY="-0.01539" REYEZ="0.60705" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.55972" FPOGY="0.37518" FPOGS="717.12292" FPOGD="0.01971" FPOGID="722" FPOGV="1" LPOGX="0.69377" LPOGY="0.33889" LPOGV="1" RPOGX="0.41714" RPOGY="0.33613" RPOGV="1" BPOGX="0.55545" BPOGY="0.33751" BPOGV="1" LPCX="0.19048" LPCY="0.58232" LPD="24.52442" LPS="0.89870" LPV="1" RPCX="0.46923" RPCY="0.57811" RPD="22.78050" RPS="0.89291" RPV="1" LEYEX="-0.07811" LEYEY="-0.01797" LEYEZ="0.65639" LPUPILD="0.00462" LPUPILV="1" REYEX="-0.00705" REYEY="-0.01569" REYEZ="0.60307" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.55849" FPOGY="0.36677" FPOGS="717.12292" FPOGD="0.02661" FPOGID="722" FPOGV="1" LPOGX="0.68466" LPOGY="0.33339" LPOGV="1" RPOGX="0.42241" RPOGY="0.33285" RPOGV="1" BPOGX="0.55353" BPOGY="0.33312" BPOGV="1" LPCX="0.19037" LPCY="0.58241" LPD="24.38594" LPS="0.89857" LPV="1" RPCX="0.46926" RPCY="0.57820" RPD="23.00408" RPS="0.89278" RPV="1" LEYEX="-0.07811" LEYEY="-0.01797" LEYEZ="0.65639" LPUPILD="0.00462" LPUPILV="1" REYEX="-0.00705" REYEY="-0.01569" REYEZ="0.60307" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.55766" FPOGY="0.36118" FPOGS="717.12292" FPOGD="0.03308" FPOGID="722" FPOGV="1" LPOGX="0.68466" LPOGY="0.33350" LPOGV="1" RPOGX="0.42242" RPOGY="0.33297" RPOGV="1" BPOGX="0.55354" BPOGY="0.33323" BPOGV="1" LPCX="0.19031" LPCY="0.58242" LPD="24.37631" LPS="0.89844" LPV="1" RPCX="0.46920" RPCY="0.57819" RPD="22.92954" RPS="0.89265" RPV="1" LEYEX="-0.07811" LEYEY="-0.01802" LEYEZ="0.65639" LPUPILD="0.00462" LPUPILV="1" REYEX="-0.00713" REYEY="-0.01591" REYEZ="0.60974" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.55764" FPOGY="0.35981" FPOGS="717.12292" FPOGD="0.04053" FPOGID="722" FPOGV="1" LPOGX="0.70038" LPOGY="0.35680" LPOGV="1" RPOGX="0.41471" RPOGY="0.34638" RPOGV="1" BPOGX="0.55754" BPOGY="0.35159" BPOGV="1" LPCX="0.19025" LPCY="0.58243" LPD="24.36445" LPS="0.89265" LPV="1" RPCX="0.46910" RPCY="0.57816" RPD="22.88306" RPS="0.89265" RPV="1" LEYEX="-0.07811" LEYEY="-0.01802" LEYEZ="0.65639" LPUPILD="0.00463" LPUPILV="1" REYEX="-0.00713" REYEY="-0.01591" REYEZ="0.60974" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.55726" FPOGY="0.35890" FPOGS="717.12292" FPOGD="0.04645" FPOGID="722" FPOGV="1" LPOGX="0.69505" LPOGY="0.35850" LPOGV="1" RPOGX="0.41415" RPOGY="0.34660" RPOGV="1" BPOGX="0.55460" BPOGY="0.35255" BPOGV="1" LPCX="0.19011" LPCY="0.58253" LPD="24.50638" LPS="0.89265" LPV="1" RPCX="0.46910" RPCY="0.57824" RPD="22.57818" RPS="0.89265" RPV="1" LEYEX="-0.07811" LEYEY="-0.01802" LEYEZ="0.65639" LPUPILD="0.00461" LPUPILV="1" REYEX="-0.00713" REYEY="-0.01591" REYEZ="0.60974" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.55696" FPOGY="0.35844" FPOGS="717.12292" FPOGD="0.05396" FPOGID="722" FPOGV="1" LPOGX="0.69496" LPOGY="0.36307" LPOGV="1" RPOGX="0.41415" RPOGY="0.34649" RPOGV="1" BPOGX="0.55456" BPOGY="0.35478" BPOGV="1" LPCX="0.19004" LPCY="0.58260" LPD="24.39626" LPS="0.88699" LPV="1" RPCX="0.46901" RPCY="0.57816" RPD="22.81524" RPS="0.89278" RPV="1" LEYEX="-0.07229" LEYEY="-0.01664" LEYEZ="0.60637" LPUPILD="0.00464" LPUPILV="1" REYEX="-0.00735" REYEY="-0.01631" REYEZ="0.62473" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.55697" FPOGY="0.35596" FPOGS="717.12292" FPOGD="0.05988" FPOGID="722" FPOGV="1" LPOGX="0.68431" LPOGY="0.32968" LPOGV="1" RPOGX="0.42980" RPOGY="0.33744" RPOGV="1" BPOGX="0.55705" BPOGY="0.33356" BPOGV="1" LPCX="0.18994" LPCY="0.58262" LPD="24.41124" LPS="0.88713" LPV="1" RPCX="0.46893" RPCY="0.57823" RPD="22.92336" RPS="0.89291" RPV="1" LEYEX="-0.07229" LEYEY="-0.01664" LEYEZ="0.60637" LPUPILD="0.00464" LPUPILV="1" REYEX="-0.00735" REYEY="-0.01631" REYEZ="0.62473" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.55653" FPOGY="0.35451" FPOGS="717.12292" FPOGD="0.06726" FPOGID="722" FPOGV="1" LPOGX="0.68018" LPOGY="0.33432" LPOGV="1" RPOGX="0.42414" RPOGY="0.34582" RPOGV="1" BPOGX="0.55216" BPOGY="0.34007" BPOGV="1" LPCX="0.18986" LPCY="0.58266" LPD="24.43917" LPS="0.88726" LPV="1" RPCX="0.46893" RPCY="0.57824" RPD="22.95815" RPS="0.89305" RPV="1" LEYEX="-0.07229" LEYEY="-0.01664" LEYEZ="0.60637" LPUPILD="0.00461" LPUPILV="1" REYEX="-0.00735" REYEY="-0.01631" REYEZ="0.62473" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
