2025-05-29 11:10:31.817449
EYEZ="0.62809" RPUPILD="0.00253" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.50060" FPOGY="0.40556" FPOGS="3982.73560" FPOGD="0.12012" FPOGID="10043" FPOGV="0" LPOGX="0.53158" LPOGY="0.72979" LPOGV="0" RPOGX="0.24817" RPOGY="0.95182" RPOGV="0" BPOGX="0.24817" BPOGY="0.95182" BPOGV="0" LPCX="0.51257" LPCY="0.54618" LPD="10.23652" LPS="0.91685" LPV="0" RPCX="0.74452" RPCY="0.67779" RPD="8.21204" RPS="0.91685" RPV="0" LEYEX="0.00349" LEYEY="-0.00978" LEYEZ="0.62098" LPUPILD="0.00281" LPUPILV="1" REYEX="0.05920" REYEY="-0.03505" REYEZ="0.62809" RPUPILD="0.00253" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56215" FPOGY="0.38354" FPOGS="3983.73389" FPOGD="0.12061" FPOGID="10046" FPOGV="1" LPOGX="0.60590" LPOGY="0.48228" LPOGV="1" RPOGX="0.46703" RPOGY="0.30643" RPOGV="1" BPOGX="0.53647" BPOGY="0.39435" BPOGV="1" LPCX="0.49437" LPCY="0.54452" LPD="18.26624" LPS="0.91685" LPV="1" RPCX="0.72736" RPCY="0.66811" RPD="19.93643" RPS="0.91685" RPV="1" LEYEX="-0.00128" LEYEY="-0.00984" LEYEZ="0.63057" LPUPILD="0.00362" LPUPILV="1" REYEX="0.05581" REYEY="-0.03482" REYEZ="0.64391" RPUPILD="0.00422" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56098" FPOGY="0.38341" FPOGS="3983.73389" FPOGD="0.12720" FPOGID="10046" FPOGV="1" LPOGX="0.60732" LPOGY="0.47073" LPOGV="1" RPOGX="0.47026" RPOGY="0.29116" RPOGV="1" BPOGX="0.53879" BPOGY="0.38094" BPOGV="1" LPCX="0.49438" LPCY="0.54455" LPD="17.95637" LPS="0.91685" LPV="1" RPCX="0.72742" RPCY="0.66811" RPD="19.82955" RPS="0.91685" RPV="1" LEYEX="-0.00128" LEYEY="-0.00984" LEYEZ="0.63057" LPUPILD="0.00367" LPUPILV="1" REYEX="0.05581" REYEY="-0.03482" REYEZ="0.64391" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.55992" FPOGY="0.38329" FPOGS="3983.73389" FPOGD="0.13379" FPOGID="10046" FPOGV="1" LPOGX="0.60732" LPOGY="0.47073" LPOGV="1" RPOGX="0.47026" RPOGY="0.29116" RPOGV="1" BPOGX="0.53879" BPOGY="0.38094" BPOGV="1" LPCX="0.49430" LPCY="0.54466" LPD="18.04570" LPS="0.91685" LPV="1" RPCX="0.72749" RPCY="0.66815" RPD="19.85496" RPS="0.91685" RPV="1" LEYEX="-0.00128" LEYEY="-0.00984" LEYEZ="0.63057" LPUPILD="0.00369" LPUPILV="1" REYEX="0.05581" REYEY="-0.03482" REYEZ="0.64391" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.55916" FPOGY="0.38360" FPOGS="3983.73389" FPOGD="0.14062" FPOGID="10046" FPOGV="1" LPOGX="0.61037" LPOGY="0.47820" LPOGV="1" RPOGX="0.47596" RPOGY="0.30186" RPOGV="1" BPOGX="0.54317" BPOGY="0.39003" BPOGV="1" LPCX="0.49429" LPCY="0.54469" LPD="18.17053" LPS="0.91685" LPV="1" RPCX="0.72751" RPCY="0.66816" RPD="19.94945" RPS="0.91685" RPV="1" LEYEX="-0.00128" LEYEY="-0.00984" LEYEZ="0.63057" LPUPILD="0.00368" LPUPILV="1" REYEX="0.05581" REYEY="-0.03482" REYEZ="0.64391" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.55978" FPOGY="0.38244" FPOGS="3983.73389" FPOGD="0.14746" FPOGID="10046" FPOGV="1" LPOGX="0.63960" LPOGY="0.44277" LPOGV="1" RPOGX="0.50733" RPOGY="0.27088" RPOGV="1" BPOGX="0.57346" BPOGY="0.35683" BPOGV="1" LPCX="0.49432" LPCY="0.54448" LPD="18.46548" LPS="0.91685" LPV="1" RPCX="0.72749" RPCY="0.66795" RPD="19.78468" RPS="0.91685" RPV="1" LEYEX="-0.00128" LEYEY="-0.00984" LEYEZ="0.63057" LPUPILD="0.00369" LPUPILV="1" REYEX="0.05581" REYEY="-0.03482" REYEZ="0.64391" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56037" FPOGY="0.38104" FPOGS="3983.73389" FPOGD="0.15332" FPOGID="10046" FPOGV="1" LPOGX="0.63933" LPOGY="0.43847" LPOGV="1" RPOGX="0.50825" RPOGY="0.25956" RPOGV="1" BPOGX="0.57379" BPOGY="0.34901" BPOGV="1" LPCX="0.49439" LPCY="0.54396" LPD="18.20670" LPS="0.92314" LPV="1" RPCX="0.72743" RPCY="0.66727" RPD="19.59780" RPS="0.92957" RPV="1" LEYEX="-0.00114" LEYEY="-0.00987" LEYEZ="0.63582" LPUPILD="0.00375" LPUPILV="1" REYEX="0.05581" REYEY="-0.03482" REYEZ="0.64391" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56100" FPOGY="0.37660" FPOGS="3983.73389" FPOGD="0.16113" FPOGID="10046" FPOGV="1" LPOGX="0.64850" LPOGY="0.38659" LPOGV="1" RPOGX="0.50372" RPOGY="0.15323" RPOGV="1" BPOGX="0.57611" BPOGY="0.26991" BPOGV="1" LPCX="0.49461" LPCY="0.54340" LPD="18.66494" LPS="0.93586" LPV="1" RPCX="0.72738" RPCY="0.66625" RPD="19.02673" RPS="0.94229" RPV="1" LEYEX="-0.00114" LEYEY="-0.00987" LEYEZ="0.63582" LPUPILD="0.00376" LPUPILV="1" REYEX="0.05581" REYEY="-0.03482" REYEZ="0.64391" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56123" FPOGY="0.37333" FPOGS="3983.73389" FPOGD="0.16699" FPOGID="10046" FPOGV="1" LPOGX="0.62758" LPOGY="0.37368" LPOGV="1" RPOGX="0.50678" RPOGY="0.20948" RPOGV="1" BPOGX="0.56718" BPOGY="0.29158" BPOGV="1" LPCX="0.49467" LPCY="0.54336" LPD="18.33099" LPS="0.94858" LPV="1" RPCX="0.72730" RPCY="0.66651" RPD="19.64081" RPS="0.95501" RPV="1" LEYEX="-0.00114" LEYEY="-0.00987" LEYEZ="0.63582" LPUPILD="0.00378" LPUPILV="1" REYEX="0.05581" REYEY="-0.03482" REYEZ="0.64391" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56145" FPOGY="0.37021" FPOGS="3983.73389" FPOGD="0.17383" FPOGID="10046" FPOGV="1" LPOGX="0.62723" LPOGY="0.36898" LPOGV="1" RPOGX="0.50678" RPOGY="0.20948" RPOGV="1" BPOGX="0.56701" BPOGY="0.28923" BPOGV="1" LPCX="0.49463" LPCY="0.54348" LPD="18.67351" LPS="0.95501" LPV="1" RPCX="0.72746" RPCY="0.66623" RPD="19.21702" RPS="0.95501" RPV="1" LEYEX="-0.00117" LEYEY="-0.00968" LEYEZ="0.62640" LPUPILD="0.00382" LPUPILV="1" REYEX="0.05439" REYEY="-0.03345" REYEZ="0.62374" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56183" FPOGY="0.36808" FPOGS="3983.73389" FPOGD="0.18091" FPOGID="10046" FPOGV="1" LPOGX="0.62911" LPOGY="0.38031" LPOGV="1" RPOGX="0.51539" RPOGY="0.24081" RPOGV="1" BPOGX="0.57225" BPOGY="0.31056" BPOGV="1" LPCX="0.49466" LPCY="0.54372" LPD="18.43766" LPS="0.94872" LPV="1" RPCX="0.72780" RPCY="0.66679" RPD="20.30644" RPS="0.94229" RPV="1" LEYEX="-0.00117" LEYEY="-0.00968" LEYEZ="0.62640" LPUPILD="0.00381" LPUPILV="1" REYEX="0.05439" REYEY="-0.03345" REYEZ="0.62374" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56218" FPOGY="0.36499" FPOGS="3983.73389" FPOGD="0.18726" FPOGID="10046" FPOGV="1" LPOGX="0.62456" LPOGY="0.40028" LPOGV="1" RPOGX="0.51887" RPOGY="0.15622" RPOGV="1" BPOGX="0.57172" BPOGY="0.27825" BPOGV="1" LPCX="0.49470" LPCY="0.54368" LPD="18.38917" LPS="0.93601" LPV="1" RPCX="0.72790" RPCY="0.66678" RPD="20.36502" RPS="0.92957" RPV="1" LEYEX="-0.00117" LEYEY="-0.00968" LEYEZ="0.62640" LPUPILD="0.00381" LPUPILV="1" REYEX="0.05439" REYEY="-0.03345" REYEZ="0.62374" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56086" FPOGY="0.33173" FPOGS="3983.73389" FPOGD="0.18726" FPOGID="10046" FPOGV="0" LPOGX="0.62531" LPOGY="0.40935" LPOGV="1" RPOGX="0.51781" RPOGY="0.16894" RPOGV="1" BPOGX="0.57156" BPOGY="0.28914" BPOGV="1" LPCX="0.49464" LPCY="0.54362" LPD="18.34285" LPS="0.92329" LPV="1" RPCX="0.72791" RPCY="0.66653" RPD="19.78998" RPS="0.91685" RPV="1" LEYEX="-0.00116" LEYEY="-0.00964" LEYEZ="0.62119" LPUPILD="0.00380" LPUPILV="1" REYEX="0.05511" REYEY="-0.03383" REYEZ="0.63093" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56436" FPOGY="0.30969" FPOGS="3983.73389" FPOGD="0.18726" FPOGID="10046" FPOGV="0" LPOGX="0.63256" LPOGY="0.40337" LPOGV="1" RPOGX="0.50316" RPOGY="0.17191" RPOGV="1" BPOGX="0.56786" BPOGY="0.28764" BPOGV="1" LPCX="0.49477" LPCY="0.54357" LPD="18.30803" LPS="0.91685" LPV="1" RPCX="0.72799" RPCY="0.66647" RPD="19.74264" RPS="0.91685" RPV="1" LEYEX="-0.00116" LEYEY="-0.00964" LEYEZ="0.62119" LPUPILD="0.00381" LPUPILV="1" REYEX="0.05511" REYEY="-0.03383" REYEZ="0.63093" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56243" FPOGY="0.30147" FPOGS="3983.73389" FPOGD="0.18726" FPOGID="10046" FPOGV="0" LPOGX="0.63120" LPOGY="0.40724" LPOGV="1" RPOGX="0.48596" RPOGY="0.16285" RPOGV="1" BPOGX="0.55858" BPOGY="0.28505" BPOGV="1" LPCX="0.49475" LPCY="0.54365" LPD="18.57368" LPS="0.91685" LPV="1" RPCX="0.72801" RPCY="0.66656" RPD="19.53023" RPS="0.91685" RPV="1" LEYEX="-0.00116" LEYEY="-0.00964" LEYEZ="0.62119" LPUPILD="0.00377" LPUPILV="1" REYEX="0.05511" REYEY="-0.03383" REYEZ="0.63093" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56147" FPOGY="0.29601" FPOGS="3983.92749" FPOGD="0.02051" FPOGID="10047" FPOGV="1" LPOGX="0.63087" LPOGY="0.40271" LPOGV="1" RPOGX="0.48628" RPOGY="0.15650" RPOGV="1" BPOGX="0.55857" BPOGY="0.27961" BPOGV="1" LPCX="0.49477" LPCY="0.54365" LPD="18.60550" LPS="0.92314" LPV="1" RPCX="0.72817" RPCY="0.66672" RPD="19.81736" RPS="0.92314" RPV="1" LEYEX="-0.00114" LEYEY="-0.00987" LEYEZ="0.63582" LPUPILD="0.00383" LPUPILV="1" REYEX="0.05511" REYEY="-0.03383" REYEZ="0.63093" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.55993" FPOGY="0.29637" FPOGS="3983.92749" FPOGD="0.02710" FPOGID="10047" FPOGV="1" LPOGX="0.61369" LPOGY="0.39022" LPOGV="1" RPOGX="0.49384" RPOGY="0.20543" RPOGV="1" BPOGX="0.55376" BPOGY="0.29783" BPOGV="1" LPCX="0.49481" LPCY="0.54370" LPD="18.66711" LPS="0.92943" LPV="1" RPCX="0.72832" RPCY="0.66674" RPD="20.02647" RPS="0.92943" RPV="1" LEYEX="-0.00114" LEYEY="-0.00987" LEYEZ="0.63582" LPUPILD="0.00379" LPUPILV="1" REYEX="0.05511" REYEY="-0.03383" REYEZ="0.63093" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.55938" FPOGY="0.29577" FPOGS="3983.92749" FPOGD="0.03369" FPOGID="10047" FPOGV="1" LPOGX="0.61272" LPOGY="0.39499" LPOGV="1" RPOGX="0.50054" RPOGY="0.19050" RPOGV="1" BPOGX="0.55663" BPOGY="0.29275" BPOGV="1" LPCX="0.49487" LPCY="0.54353" LPD="18.54337" LPS="0.93571" LPV="1" RPCX="0.72834" RPCY="0.66671" RPD="20.15245" RPS="0.93571" RPV="1" LEYEX="-0.00114" LEYEY="-0.00987" LEYEZ="0.63582" LPUPILD="0.00373" LPUPILV="1" REYEX="0.05511" REYEY="-0.03383" REYEZ="0.63093" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.55901" FPOGY="0.29330" FPOGS="3983.92749" FPOGD="0.04028" FPOGID="10047" FPOGV="1" LPOGX="0.61178" LPOGY="0.38545" LPOGV="1" RPOGX="0.50181" RPOGY="0.17158" RPOGV="1" BPOGX="0.55679" BPOGY="0.27852" BPOGV="1" LPCX="0.49489" LPCY="0.54355" LPD="18.39830" LPS="0.94903" LPV="1" RPCX="0.72842" RPCY="0.66681" RPD="20.37440" RPS="0.95546" RPV="1" LEYEX="-0.00114" LEYEY="-0.01030" LEYEZ="0.66339" LPUPILD="0.00375" LPUPILV="1" REYEX="0.05626" REYEY="-0.03450" REYEZ="0.64242" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56034" FPOGY="0.29279" FPOGS="3983.92749" FPOGD="0.04688" FPOGID="10047" FPOGV="1" LPOGX="0.62248" LPOGY="0.35718" LPOGV="1" RPOGX="0.51684" RPOGY="0.22127" RPOGV="1" BPOGX="0.56966" BPOGY="0.28923" BPOGV="1" LPCX="0.49492" LPCY="0.54362" LPD="18.60723" LPS="0.96248" LPV="1" RPCX="0.72861" RPCY="0.66676" RPD="20.38706" RPS="0.96892" RPV="1" LEYEX="-0.00114" LEYEY="-0.01030" LEYEZ="0.66339" LPUPILD="0.00374" LPUPILV="1" REYEX="0.05626" REYEY="-0.03450" REYEZ="0.64242" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56182" FPOGY="0.29166" FPOGS="3983.92749" FPOGD="0.05371" FPOGID="10047" FPOGV="1" LPOGX="0.62392" LPOGY="0.35379" LPOGV="1" RPOGX="0.52345" RPOGY="0.21147" RPOGV="1" BPOGX="0.57368" BPOGY="0.28263" BPOGV="1" LPCX="0.49489" LPCY="0.54363" LPD="18.61176" LPS="0.97594" LPV="1" RPCX="0.72866" RPCY="0.66677" RPD="20.35097" RPS="0.98238" RPV="1" LEYEX="-0.00114" LEYEY="-0.01030" LEYEZ="0.66339" LPUPILD="0.00373" LPUPILV="1" REYEX="0.05626" REYEY="-0.03450" REYEZ="0.64242" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56299" FPOGY="0.29053" FPOGS="3983.92749" FPOGD="0.06055" FPOGID="10047" FPOGV="1" LPOGX="0.62356" LPOGY="0.34909" LPOGV="1" RPOGX="0.52345" RPOGY="0.21147" RPOGV="1" BPOGX="0.57350" BPOGY="0.28028" BPOGV="1" LPCX="0.49502" LPCY="0.54347" LPD="18.74827" LPS="0.98238" LPV="1" RPCX="0.72869" RPCY="0.66659" RPD="20.04486" RPS="0.98238" RPV="1" LEYEX="-0.00106" LEYEY="-0.01002" LEYEZ="0.64537" LPUPILD="0.00377" LPUPILV="1" REYEX="0.05430" REYEY="-0.03322" REYEZ="0.61950" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56340" FPOGY="0.28899" FPOGS="3983.92749" FPOGD="0.06714" FPOGID="10047" FPOGV="1" LPOGX="0.63643" LPOGY="0.37706" LPOGV="1" RPOGX="0.49862" RPOGY="0.17016" RPOGV="1" BPOGX="0.56752" BPOGY="0.27361" BPOGV="1" LPCX="0.49513" LPCY="0.54363" LPD="18.46978" LPS="0.97535" LPV="1" RPCX="0.72879" RPCY="0.66662" RPD="20.24021" RPS="0.96892" RPV="1" LEYEX="-0.00106" LEYEY="-0.01002" LEYEZ="0.64537" LPUPILD="0.00383" LPUPILV="1" REYEX="0.05430" REYEY="-0.03322" REYEZ="0.61950" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56419" FPOGY="0.29181" FPOGS="3983.92749" FPOGD="0.07373" FPOGID="10047" FPOGV="1" LPOGX="0.63631" LPOGY="0.39839" LPOGV="1" RPOGX="0.50941" RPOGY="0.24730" RPOGV="1" BPOGX="0.57286" BPOGY="0.32284" BPOGV="1" LPCX="0.49516" LPCY="0.54364" LPD="18.49146" LPS="0.96189" LPV="1" RPCX="0.72880" RPCY="0.66660" RPD="19.98042" RPS="0.95546" RPV="1" LEYEX="-0.00106" LEYEY="-0.01002" LEYEZ="0.64537" LPUPILD="0.00381" LPUPILV="1" REYEX="0.05430" REYEY="-0.03322" REYEZ="0.61950" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56484" FPOGY="0.29539" FPOGS="3983.92749" FPOGD="0.08105" FPOGID="10047" FPOGV="1" LPOGX="0.63720" LPOGY="0.41217" LPOGV="1" RPOGX="0.50799" RPOGY="0.26465" RPOGV="1" BPOGX="0.57260" BPOGY="0.33841" BPOGV="1" LPCX="0.49523" LPCY="0.54365" LPD="18.47447" LPS="0.94215" LPV="1" RPCX="0.72892" RPCY="0.66682" RPD="20.13141" RPS="0.93571" RPV="1" LEYEX="-0.00097" LEYEY="-0.00958" LEYEZ="0.61701" LPUPILD="0.00379" LPUPILV="1" REYEX="0.05430" REYEY="-0.03322" REYEZ="0.61950" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56395" FPOGY="0.29743" FPOGS="3983.92749" FPOGD="0.08765" FPOGID="10047" FPOGV="1" LPOGX="0.61261" LPOGY="0.37969" LPOGV="1" RPOGX="0.49209" RPOGY="0.26798" RPOGV="1" BPOGX="0.55235" BPOGY="0.32384" BPOGV="1" LPCX="0.49531" LPCY="0.54355" LPD="18.64778" LPS="0.92943" LPV="1" RPCX="0.72908" RPCY="0.66675" RPD="19.98946" RPS="0.92943" RPV="1" LEYEX="-0.00097" LEYEY="-0.00958" LEYEZ="0.61701" LPUPILD="0.00381" LPUPILV="1" REYEX="0.05430" REYEY="-0.03322" REYEZ="0.61950" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
<REC FPOGX="0.56349" FPOGY="0.30066" FPOGS="3983.92749" FPOGD="0.09424" FPOGID="10047" FPOGV="1" LPOGX="0.61832" LPOGY="0.41610" LPOGV="1" RPOGX="0.49584" RPOGY="0.27569" RPOGV="1" BPOGX="0.55708" BPOGY="0.34590" BPOGV="1" LPCX="0.49530" LPCY="0.54354" LPD="18.59599" LPS="0.92314" LPV="1" RPCX="0.72908" RPCY="0.66674" RPD="19.99901" RPS="0.92314" RPV="1" LEYEX="-0.00097" LEYEY="-0.00958" LEYEZ="0.61701" LPUPILD="0.00382" LPUPILV="1" REYEX="0.05430" REYEY="-0.03322" REYEZ="0.61950" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="33" />
