2025-06-25 13:01:36.636750
="0.72065" RPUPILD="0.00380" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.19372" FPOGY="0.34254" FPOGS="78.38330" FPOGD="0.45518" FPOGID="263" FPOGV="1" LPOGX="0.26905" LPOGY="0.31460" LPOGV="1" RPOGX="0.10789" RPOGY="0.47065" RPOGV="1" BPOGX="0.18847" BPOGY="0.39262" BPOGV="1" LPCX="0.23905" LPCY="0.71088" LPD="17.42652" LPS="1.16466" LPV="1" RPCX="0.49751" RPCY="0.69638" RPD="18.43120" RPS="1.16466" RPV="1" LEYEX="-0.06879" LEYEY="-0.04643" LEYEZ="0.69552" LPUPILD="0.00358" LPUPILV="1" REYEX="0.00005" REYEY="-0.04401" REYEZ="0.71033" RPUPILD="0.00374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.31051" FPOGY="0.31628" FPOGS="79.66233" FPOGD="0.09496" FPOGID="266" FPOGV="1" LPOGX="0.36798" LPOGY="0.22228" LPOGV="1" RPOGX="0.23650" RPOGY="0.41329" RPOGV="1" BPOGX="0.30224" BPOGY="0.31778" BPOGV="1" LPCX="0.21587" LPCY="0.72868" LPD="17.67464" LPS="1.24296" LPV="1" RPCX="0.47218" RPCY="0.71425" RPD="16.90375" RPS="1.24296" RPV="1" LEYEX="-0.07867" LEYEY="-0.05231" LEYEZ="0.72656" LPUPILD="0.00353" LPUPILV="1" REYEX="-0.00704" REYEY="-0.04782" REYEZ="0.71168" RPUPILD="0.00348" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.30999" FPOGY="0.31637" FPOGS="79.66233" FPOGD="0.10098" FPOGID="266" FPOGV="1" LPOGX="0.36798" LPOGY="0.22228" LPOGV="1" RPOGX="0.23650" RPOGY="0.41329" RPOGV="1" BPOGX="0.30224" BPOGY="0.31778" BPOGV="1" LPCX="0.21614" LPCY="0.72888" LPD="17.46744" LPS="1.24296" LPV="1" RPCX="0.47274" RPCY="0.71457" RPD="17.18701" RPS="1.24296" RPV="1" LEYEX="-0.07719" LEYEY="-0.05172" LEYEZ="0.71688" LPUPILD="0.00360" LPUPILV="1" REYEX="-0.00670" REYEY="-0.04786" REYEZ="0.70905" RPUPILD="0.00359" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.31252" FPOGY="0.31847" FPOGS="79.66233" FPOGD="0.10760" FPOGID="266" FPOGV="1" LPOGX="0.43937" LPOGY="0.28981" LPOGV="1" RPOGX="0.26654" RPOGY="0.41447" RPOGV="1" BPOGX="0.35295" BPOGY="0.35214" BPOGV="1" LPCX="0.21737" LPCY="0.72889" LPD="16.96755" LPS="1.24296" LPV="1" RPCX="0.47382" RPCY="0.71481" RPD="16.38686" RPS="1.24296" RPV="1" LEYEX="-0.07719" LEYEY="-0.05172" LEYEZ="0.71688" LPUPILD="0.00354" LPUPILV="1" REYEX="-0.00670" REYEY="-0.04786" REYEZ="0.70905" RPUPILD="0.00356" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.31628" FPOGY="0.31414" FPOGS="79.66233" FPOGD="0.11417" FPOGID="266" FPOGV="1" LPOGX="0.45387" LPOGY="0.16808" LPOGV="1" RPOGX="0.30659" RPOGY="0.31298" RPOGV="1" BPOGX="0.38023" BPOGY="0.24053" BPOGV="1" LPCX="0.21783" LPCY="0.72926" LPD="17.00132" LPS="1.24296" LPV="1" RPCX="0.47496" RPCY="0.71502" RPD="16.75079" RPS="1.24296" RPV="1" LEYEX="-0.07719" LEYEY="-0.05172" LEYEZ="0.71688" LPUPILD="0.00344" LPUPILV="1" REYEX="-0.00670" REYEY="-0.04786" REYEZ="0.70905" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.31964" FPOGY="0.31027" FPOGS="79.66233" FPOGD="0.12074" FPOGID="266" FPOGV="1" LPOGX="0.45387" LPOGY="0.16808" LPOGV="1" RPOGX="0.30659" RPOGY="0.31298" RPOGV="1" BPOGX="0.38023" BPOGY="0.24053" BPOGV="1" LPCX="0.21860" LPCY="0.72930" LPD="17.18705" LPS="1.24296" LPV="1" RPCX="0.47535" RPCY="0.71516" RPD="17.53938" RPS="1.24296" RPV="1" LEYEX="-0.07800" LEYEY="-0.05267" LEYEZ="0.72847" LPUPILD="0.00353" LPUPILV="1" REYEX="-0.00641" REYEY="-0.04903" REYEZ="0.72482" RPUPILD="0.00340" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.32230" FPOGY="0.31052" FPOGS="79.66233" FPOGD="0.12762" FPOGID="266" FPOGV="1" LPOGX="0.43855" LPOGY="0.25226" LPOGV="1" RPOGX="0.30700" RPOGY="0.37817" RPOGV="1" BPOGX="0.37278" BPOGY="0.31521" BPOGV="1" LPCX="0.21909" LPCY="0.72978" LPD="17.31213" LPS="1.24296" LPV="1" RPCX="0.47532" RPCY="0.71565" RPD="17.03921" RPS="1.24296" RPV="1" LEYEX="-0.07800" LEYEY="-0.05267" LEYEZ="0.72847" LPUPILD="0.00352" LPUPILV="1" REYEX="-0.00641" REYEY="-0.04903" REYEZ="0.72482" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.32318" FPOGY="0.31063" FPOGS="79.66233" FPOGD="0.13425" FPOGID="266" FPOGV="1" LPOGX="0.42462" LPOGY="0.26136" LPOGV="1" RPOGX="0.25684" RPOGY="0.36430" RPOGV="1" BPOGX="0.34073" BPOGY="0.31283" BPOGV="1" LPCX="0.21936" LPCY="0.72982" LPD="17.31507" LPS="1.24296" LPV="1" RPCX="0.47538" RPCY="0.71590" RPD="16.75605" RPS="1.24296" RPV="1" LEYEX="-0.07800" LEYEY="-0.05267" LEYEZ="0.72847" LPUPILD="0.00353" LPUPILV="1" REYEX="-0.00641" REYEY="-0.04903" REYEZ="0.72482" RPUPILD="0.00360" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.32401" FPOGY="0.31087" FPOGS="79.66233" FPOGD="0.14075" FPOGID="266" FPOGV="1" LPOGX="0.42462" LPOGY="0.26136" LPOGV="1" RPOGX="0.25828" RPOGY="0.37055" RPOGV="1" BPOGX="0.34145" BPOGY="0.31596" BPOGV="1" LPCX="0.21928" LPCY="0.73002" LPD="16.95432" LPS="1.24296" LPV="1" RPCX="0.47558" RPCY="0.71618" RPD="16.98192" RPS="1.23249" RPV="1" LEYEX="-0.07876" LEYEY="-0.05349" LEYEZ="0.73759" LPUPILD="0.00356" LPUPILV="1" REYEX="-0.00606" REYEY="-0.04861" REYEZ="0.71537" RPUPILD="0.00356" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
