2025-06-25 13:03:10.726184
" LEYEZ="0.65056" LPUPILD="0.00424" LPUPILV="1" REYEX="0.03088" REYEY="-0.04982" REYEZ="0.72756" RPUPILD="0.00419" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.39583" FPOGY="0.22429" FPOGS="173.74902" FPOGD="0.08711" FPOGID="693" FPOGV="1" LPOGX="0.46571" LPOGY="0.10917" LPOGV="1" RPOGX="0.32467" RPOGY="0.19382" RPOGV="1" BPOGX="0.39519" BPOGY="0.15150" BPOGV="1" LPCX="0.16512" LPCY="0.69396" LPD="20.18330" LPS="1.16018" LPV="1" RPCX="0.43279" RPCY="0.68433" RPD="18.88889" RPS="1.16018" RPV="1" LEYEX="-0.08914" LEYEY="-0.04304" LEYEZ="0.69640" LPUPILD="0.00386" LPUPILV="1" REYEX="-0.01787" REYEY="-0.04122" REYEZ="0.70286" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39554" FPOGY="0.22069" FPOGS="173.74902" FPOGD="0.09372" FPOGID="693" FPOGV="1" LPOGX="0.46521" LPOGY="0.20745" LPOGV="1" RPOGX="0.31769" RPOGY="0.13302" RPOGV="1" BPOGX="0.39145" BPOGY="0.17024" BPOGV="1" LPCX="0.16568" LPCY="0.69362" LPD="20.23679" LPS="1.16018" LPV="1" RPCX="0.43369" RPCY="0.68369" RPD="18.74108" RPS="1.16018" RPV="1" LEYEX="-0.08914" LEYEY="-0.04304" LEYEZ="0.69640" LPUPILD="0.00392" LPUPILV="1" REYEX="-0.01787" REYEY="-0.04122" REYEZ="0.70286" RPUPILD="0.00392" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39531" FPOGY="0.21777" FPOGS="173.74902" FPOGD="0.10049" FPOGID="693" FPOGV="1" LPOGX="0.46521" LPOGY="0.20745" LPOGV="1" RPOGX="0.31856" RPOGY="0.14070" RPOGV="1" BPOGX="0.39188" BPOGY="0.17407" BPOGV="1" LPCX="0.16570" LPCY="0.69387" LPD="20.08443" LPS="1.16018" LPV="1" RPCX="0.43376" RPCY="0.68409" RPD="19.47062" RPS="1.15102" RPV="1" LEYEX="-0.08869" LEYEY="-0.04286" LEYEZ="0.69699" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01704" REYEY="-0.04030" REYEZ="0.68883" RPUPILD="0.00390" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39535" FPOGY="0.21765" FPOGS="173.74902" FPOGD="0.10751" FPOGID="693" FPOGV="1" LPOGX="0.48282" LPOGY="0.18652" LPOGV="1" RPOGX="0.30898" RPOGY="0.24477" RPOGV="1" BPOGX="0.39590" BPOGY="0.21565" BPOGV="1" LPCX="0.16693" LPCY="0.69286" LPD="20.17107" LPS="1.15102" LPV="1" RPCX="0.43504" RPCY="0.68384" RPD="19.59336" RPS="1.14185" RPV="1" LEYEX="-0.08869" LEYEY="-0.04286" LEYEZ="0.69699" LPUPILD="0.00391" LPUPILV="1" REYEX="-0.01704" REYEY="-0.04030" REYEZ="0.68883" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39567" FPOGY="0.21714" FPOGS="173.74902" FPOGD="0.11348" FPOGID="693" FPOGV="1" LPOGX="0.47263" LPOGY="0.20206" LPOGV="1" RPOGX="0.32986" RPOGY="0.21510" RPOGV="1" BPOGX="0.40125" BPOGY="0.20858" BPOGV="1" LPCX="0.16770" LPCY="0.69239" LPD="19.67224" LPS="1.14185" LPV="1" RPCX="0.43564" RPCY="0.68336" RPD="19.55416" RPS="1.13268" RPV="1" LEYEX="-0.08869" LEYEY="-0.04286" LEYEZ="0.69699" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.01704" REYEY="-0.04030" REYEZ="0.68883" RPUPILD="0.00376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39603" FPOGY="0.21706" FPOGS="173.74902" FPOGD="0.12068" FPOGID="693" FPOGV="1" LPOGX="0.47422" LPOGY="0.20875" LPOGV="1" RPOGX="0.33067" RPOGY="0.22228" RPOGV="1" BPOGX="0.40245" BPOGY="0.21551" BPOGV="1" LPCX="0.16781" LPCY="0.69277" LPD="20.38382" LPS="1.13268" LPV="1" RPCX="0.43591" RPCY="0.68366" RPD="19.74911" RPS="1.12352" RPV="1" LEYEX="-0.08933" LEYEY="-0.04322" LEYEZ="0.70621" LPUPILD="0.00401" LPUPILV="1" REYEX="-0.01636" REYEY="-0.04004" REYEZ="0.68614" RPUPILD="0.00390" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39588" FPOGY="0.21612" FPOGS="173.74902" FPOGD="0.12750" FPOGID="693" FPOGV="1" LPOGX="0.45676" LPOGY="0.19921" LPOGV="1" RPOGX="0.32947" RPOGY="0.19760" RPOGV="1" BPOGX="0.39311" BPOGY="0.19840" BPOGV="1" LPCX="0.16915" LPCY="0.69182" LPD="20.95356" LPS="1.12352" LPV="1" RPCX="0.43711" RPCY="0.68322" RPD="19.49263" RPS="1.12352" RPV="1" LEYEX="-0.08933" LEYEY="-0.04322" LEYEZ="0.70621" LPUPILD="0.00391" LPUPILV="1" REYEX="-0.01636" REYEY="-0.04004" REYEZ="0.68614" RPUPILD="0.00391" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39561" FPOGY="0.21524" FPOGS="173.74902" FPOGD="0.13423" FPOGID="693" FPOGV="1" LPOGX="0.45583" LPOGY="0.21425" LPOGV="1" RPOGX="0.32421" RPOGY="0.18100" RPOGV="1" BPOGX="0.39002" BPOGY="0.19762" BPOGV="1" LPCX="0.16989" LPCY="0.69133" LPD="19.79739" LPS="1.12352" LPV="1" RPCX="0.43797" RPCY="0.68296" RPD="19.04612" RPS="1.12352" RPV="1" LEYEX="-0.08933" LEYEY="-0.04322" LEYEZ="0.70621" LPUPILD="0.00384" LPUPILV="1" REYEX="-0.01636" REYEY="-0.04004" REYEZ="0.68614" RPUPILD="0.00392" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39535" FPOGY="0.21444" FPOGS="173.74902" FPOGD="0.14098" FPOGID="693" FPOGV="1" LPOGX="0.45583" LPOGY="0.21425" LPOGV="1" RPOGX="0.32421" RPOGY="0.18100" RPOGV="1" BPOGX="0.39002" BPOGY="0.19762" BPOGV="1" LPCX="0.16977" LPCY="0.69196" LPD="20.01518" LPS="1.12352" LPV="1" RPCX="0.43805" RPCY="0.68322" RPD="19.66960" RPS="1.12352" RPV="1" LEYEX="-0.08839" LEYEY="-0.04286" LEYEZ="0.70376" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01547" REYEY="-0.03933" REYEZ="0.67407" RPUPILD="0.00387" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39514" FPOGY="0.21229" FPOGS="173.74902" FPOGD="0.14807" FPOGID="693" FPOGV="1" LPOGX="0.46104" LPOGY="0.16770" LPOGV="1" RPOGX="0.31995" RPOGY="0.16212" RPOGV="1" BPOGX="0.39049" BPOGY="0.16491" BPOGV="1" LPCX="0.17099" LPCY="0.69116" LPD="19.94029" LPS="1.12352" LPV="1" RPCX="0.43927" RPCY="0.68312" RPD="19.89423" RPS="1.12352" RPV="1" LEYEX="-0.08839" LEYEY="-0.04286" LEYEZ="0.70376" LPUPILD="0.00394" LPUPILV="1" REYEX="-0.01547" REYEY="-0.03933" REYEZ="0.67407" RPUPILD="0.00390" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39507" FPOGY="0.21168" FPOGS="173.74902" FPOGD="0.15425" FPOGID="693" FPOGV="1" LPOGX="0.48608" LPOGY="0.16193" LPOGV="1" RPOGX="0.30096" RPOGY="0.23333" RPOGV="1" BPOGX="0.39352" BPOGY="0.19763" BPOGV="1" LPCX="0.17171" LPCY="0.69091" LPD="20.39898" LPS="1.12352" LPV="1" RPCX="0.44005" RPCY="0.68280" RPD="19.11730" RPS="1.12352" RPV="1" LEYEX="-0.08839" LEYEY="-0.04286" LEYEZ="0.70376" LPUPILD="0.00388" LPUPILV="1" REYEX="-0.01547" REYEY="-0.03933" REYEZ="0.67407" RPUPILD="0.00387" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39504" FPOGY="0.21125" FPOGS="173.74902" FPOGD="0.16118" FPOGID="693" FPOGV="1" LPOGX="0.48755" LPOGY="0.16890" LPOGV="1" RPOGX="0.30093" RPOGY="0.23317" RPOGV="1" BPOGX="0.39424" BPOGY="0.20103" BPOGV="1" LPCX="0.17180" LPCY="0.69130" LPD="20.31252" LPS="1.11456" LPV="1" RPCX="0.43993" RPCY="0.68299" RPD="19.35045" RPS="1.12372" RPV="1" LEYEX="-0.08474" LEYEY="-0.04126" LEYEZ="0.67834" LPUPILD="0.00421" LPUPILV="1" REYEX="-0.01571" REYEY="-0.04139" REYEZ="0.71026" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39506" FPOGY="0.21001" FPOGS="173.74902" FPOGD="0.16805" FPOGID="693" FPOGV="1" LPOGX="0.46711" LPOGY="0.16874" LPOGV="1" RPOGX="0.32391" RPOGY="0.18932" RPOGV="1" BPOGX="0.39551" BPOGY="0.17903" BPOGV="1" LPCX="0.17306" LPCY="0.69083" LPD="20.58051" LPS="1.11477" LPV="1" RPCX="0.44134" RPCY="0.68311" RPD="19.51418" RPS="1.12393" RPV="1" LEYEX="-0.08474" LEYEY="-0.04126" LEYEZ="0.67834" LPUPILD="0.00393" LPUPILV="1" REYEX="-0.01571" REYEY="-0.04139" REYEZ="0.71026" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39489" FPOGY="0.20968" FPOGS="173.74902" FPOGD="0.17445" FPOGID="693" FPOGV="1" LPOGX="0.44699" LPOGY="0.21522" LPOGV="1" RPOGX="0.33412" RPOGY="0.18681" RPOGV="1" BPOGX="0.39056" BPOGY="0.20101" BPOGV="1" LPCX="0.17369" LPCY="0.69051" LPD="20.03258" LPS="1.11497" LPV="1" RPCX="0.44180" RPCY="0.68311" RPD="19.34233" RPS="1.12414" RPV="1" LEYEX="-0.08474" LEYEY="-0.04126" LEYEZ="0.67834" LPUPILD="0.00389" LPUPILV="1" REYEX="-0.01571" REYEY="-0.04139" REYEZ="0.71026" RPUPILD="0.00391" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39473" FPOGY="0.20936" FPOGS="173.74902" FPOGD="0.18109" FPOGID="693" FPOGV="1" LPOGX="0.44695" LPOGY="0.21507" LPOGV="1" RPOGX="0.33410" RPOGY="0.18664" RPOGV="1" BPOGX="0.39053" BPOGY="0.20085" BPOGV="1" LPCX="0.17367" LPCY="0.69102" LPD="20.40819" LPS="1.11518" LPV="1" RPCX="0.44191" RPCY="0.68315" RPD="19.41104" RPS="1.12435" RPV="1" LEYEX="-0.08420" LEYEY="-0.04120" LEYEZ="0.67730" LPUPILD="0.00407" LPUPILV="1" REYEX="-0.01515" REYEY="-0.04108" REYEZ="0.70399" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39337" FPOGY="0.20885" FPOGS="173.74902" FPOGD="0.18777" FPOGID="693" FPOGV="1" LPOGX="0.40352" LPOGY="0.16466" LPOGV="1" RPOGX="0.30677" RPOGY="0.22431" RPOGV="1" BPOGX="0.35515" BPOGY="0.19449" BPOGV="1" LPCX="0.17387" LPCY="0.69095" LPD="20.07605" LPS="1.12435" LPV="1" RPCX="0.44231" RPCY="0.68351" RPD="19.81786" RPS="1.12435" RPV="1" LEYEX="-0.08420" LEYEY="-0.04120" LEYEZ="0.67730" LPUPILD="0.00408" LPUPILV="1" REYEX="-0.01515" REYEY="-0.04108" REYEZ="0.70399" RPUPILD="0.00402" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.39150" FPOGY="0.20972" FPOGS="173.74902" FPOGD="0.19450" FPOGID="693" FPOGV="1" LPOGX="0.40285" LPOGY="0.22621" LPOGV="1" RPOGX="0.27170" RPOGY="0.24332" RPOGV="1" BPOGX="0.33728" BPOGY="0.23476" BPOGV="1" LPCX="0.17421" LPCY="0.69086" LPD="19.82860" LPS="1.12435" LPV="1" RPCX="0.44277" RPCY="0.68364" RPD="20.08134" RPS="1.12435" RPV="1" LEYEX="-0.08420" LEYEY="-0.04120" LEYEZ="0.67730" LPUPILD="0.00409" LPUPILV="1" REYEX="-0.01515" REYEY="-0.04108" REYEZ="0.70399" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.38975" FPOGY="0.21052" FPOGS="173.74902" FPOGD="0.20113" FPOGID="693" FPOGV="1" LPOGX="0.40285" LPOGY="0.22621" LPOGV="1" RPOGX="0.27170" RPOGY="0.24332" RPOGV="1" BPOGX="0.33728" BPOGY="0.23476" BPOGV="1" LPCX="0.17439" LPCY="0.69108" LPD="20.46485" LPS="1.12435" LPV="1" RPCX="0.44299" RPCY="0.68382" RPD="19.84380" RPS="1.12435" RPV="1" LEYEX="-0.08410" LEYEY="-0.04124" LEYEZ="0.67975" LPUPILD="0.00410" LPUPILV="1" REYEX="-0.01513" REYEY="-0.04219" REYEZ="0.72301" RPUPILD="0.00398" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.38898" FPOGY="0.21146" FPOGS="173.74902" FPOGD="0.20808" FPOGID="693" FPOGV="1" LPOGX="0.45204" LPOGY="0.19034" LPOGV="1" RPOGX="0.27807" RPOGY="0.29052" RPOGV="1" BPOGX="0.36505" BPOGY="0.24043" BPOGV="1" LPCX="0.17582" LPCY="0.69062" LPD="20.58704" LPS="1.12435" LPV="1" RPCX="0.44426" RPCY="0.68383" RPD="20.20181" RPS="1.12435" RPV="1" LEYEX="-0.08410" LEYEY="-0.04124" LEYEZ="0.67975" LPUPILD="0.00408" LPUPILV="1" REYEX="-0.01513" REYEY="-0.04219" REYEZ="0.72301" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.38858" FPOGY="0.21212" FPOGS="173.74902" FPOGD="0.21457" FPOGID="693" FPOGV="1" LPOGX="0.44137" LPOGY="0.17462" LPOGV="1" RPOGX="0.31012" RPOGY="0.29179" RPOGV="1" BPOGX="0.37574" BPOGY="0.23320" BPOGV="1" LPCX="0.17656" LPCY="0.69010" LPD="20.14234" LPS="1.12435" LPV="1" RPCX="0.44494" RPCY="0.68389" RPD="20.32285" RPS="1.12435" RPV="1" LEYEX="-0.08410" LEYEY="-0.04124" LEYEZ="0.67975" LPUPILD="0.00403" LPUPILV="1" REYEX="-0.01513" REYEY="-0.04219" REYEZ="0.72301" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.38816" FPOGY="0.21254" FPOGS="173.74902" FPOGD="0.22122" FPOGID="693" FPOGV="1" LPOGX="0.43956" LPOGY="0.16783" LPOGV="1" RPOGX="0.30917" RPOGY="0.28532" RPOGV="1" BPOGX="0.37437" BPOGY="0.22658" BPOGV="1" LPCX="0.17667" LPCY="0.69052" LPD="20.48257" LPS="1.13331" LPV="1" RPCX="0.44512" RPCY="0.68379" RPD="19.50922" RPS="1.13331" RPV="1" LEYEX="-0.08614" LEYEY="-0.04247" LEYEZ="0.70088" LPUPILD="0.00412" LPUPILV="1" REYEX="-0.01418" REYEY="-0.04112" REYEZ="0.70294" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.38771" FPOGY="0.21091" FPOGS="173.74902" FPOGD="0.22771" FPOGID="693" FPOGV="1" LPOGX="0.42218" LPOGY="0.13388" LPOGV="1" RPOGX="0.32282" RPOGY="0.17727" RPOGV="1" BPOGX="0.37250" BPOGY="0.15558" BPOGV="1" LPCX="0.17751" LPCY="0.69022" LPD="19.70737" LPS="1.14227" LPV="1" RPCX="0.44625" RPCY="0.68408" RPD="19.80621" RPS="1.14227" RPV="1" LEYEX="-0.08614" LEYEY="-0.04247" LEYEZ="0.70088" LPUPILD="0.00413" LPUPILV="1" REYEX="-0.01418" REYEY="-0.04112" REYEZ="0.70294" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
