2025-05-26 11:53:36.617106
0.06751" LEYEY="-0.06327" LEYEZ="0.67595" LPUPILD="0.00417" LPUPILV="1" REYEX="-0.00110" REYEY="-0.06259" REYEZ="0.63944" RPUPILD="0.00406" RPUPILV="1" BKID="1283" BKDUR="0.00000" BKPMIN="25" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="5644.23242" FPOGD="0.12109" FPOGID="12478" FPOGV="0" LPOGX="0.37463" LPOGY="0.95359" LPOGV="0" RPOGX="0.07689" RPOGY="1.19995" RPOGV="0" BPOGX="0.22576" BPOGY="1.07677" BPOGV="0" LPCX="0.23584" LPCY="0.80343" LPD="14.47010" LPS="1.05771" LPV="0" RPCX="0.49182" RPCY="0.81821" RPD="11.37768" RPS="1.05771" RPV="0" LEYEX="-0.06751" LEYEY="-0.06327" LEYEZ="0.67595" LPUPILD="0.00417" LPUPILV="1" REYEX="-0.00110" REYEY="-0.06259" REYEZ="0.63944" RPUPILD="0.00406" RPUPILV="1" BKID="1283" BKDUR="0.00000" BKPMIN="25" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.57811" FPOGY="0.27636" FPOGS="5647.15723" FPOGD="0.19629" FPOGID="12490" FPOGV="1" LPOGX="0.69650" LPOGY="0.33370" LPOGV="1" RPOGX="0.45016" RPOGY="0.21493" RPOGV="1" BPOGX="0.57333" BPOGY="0.27432" BPOGV="1" LPCX="0.25488" LPCY="0.79324" LPD="28.81768" LPS="1.12674" LPV="1" RPCX="0.50980" RPCY="0.80911" RPD="28.82393" RPS="1.12674" RPV="1" LEYEX="-0.06364" LEYEY="-0.06204" LEYEZ="0.67577" LPUPILD="0.00573" LPUPILV="1" REYEX="0.00268" REYEY="-0.06781" REYEZ="0.69981" RPUPILD="0.00584" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.57725" FPOGY="0.27601" FPOGS="5647.15723" FPOGD="0.20264" FPOGID="12490" FPOGV="1" LPOGX="0.69275" LPOGY="0.31967" LPOGV="1" RPOGX="0.40877" RPOGY="0.21047" RPOGV="1" BPOGX="0.55076" BPOGY="0.26507" BPOGV="1" LPCX="0.25491" LPCY="0.79322" LPD="28.65270" LPS="1.12674" LPV="1" RPCX="0.50983" RPCY="0.80917" RPD="28.83956" RPS="1.12674" RPV="1" LEYEX="-0.06364" LEYEY="-0.06204" LEYEZ="0.67577" LPUPILD="0.00574" LPUPILV="1" REYEX="0.00268" REYEY="-0.06781" REYEZ="0.69981" RPUPILD="0.00582" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.57645" FPOGY="0.27568" FPOGS="5647.15723" FPOGD="0.20947" FPOGID="12490" FPOGV="1" LPOGX="0.69275" LPOGY="0.31967" LPOGV="1" RPOGX="0.40877" RPOGY="0.21047" RPOGV="1" BPOGX="0.55076" BPOGY="0.26507" BPOGV="1" LPCX="0.25485" LPCY="0.79323" LPD="28.73591" LPS="1.12674" LPV="1" RPCX="0.50982" RPCY="0.80914" RPD="28.75525" RPS="1.12674" RPV="1" LEYEX="-0.06364" LEYEY="-0.06204" LEYEZ="0.67577" LPUPILD="0.00573" LPUPILV="1" REYEX="0.00268" REYEY="-0.06781" REYEZ="0.69981" RPUPILD="0.00584" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.57621" FPOGY="0.27579" FPOGS="5647.15723" FPOGD="0.21680" FPOGID="12490" FPOGV="1" LPOGX="0.69332" LPOGY="0.34576" LPOGV="1" RPOGX="0.44308" RPOGY="0.21361" RPOGV="1" BPOGX="0.56820" BPOGY="0.27968" BPOGV="1" LPCX="0.25487" LPCY="0.79325" LPD="28.75343" LPS="1.12674" LPV="1" RPCX="0.50982" RPCY="0.80916" RPD="28.83082" RPS="1.12674" RPV="1" LEYEX="-0.06364" LEYEY="-0.06204" LEYEZ="0.67577" LPUPILD="0.00572" LPUPILV="1" REYEX="0.00268" REYEY="-0.06781" REYEZ="0.69981" RPUPILD="0.00583" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.57584" FPOGY="0.27610" FPOGS="5647.15723" FPOGD="0.22510" FPOGID="12490" FPOGV="1" LPOGX="0.68508" LPOGY="0.35552" LPOGV="1" RPOGX="0.44141" RPOGY="0.21774" RPOGV="1" BPOGX="0.56325" BPOGY="0.28663" BPOGV="1" LPCX="0.25484" LPCY="0.79329" LPD="28.89909" LPS="1.12674" LPV="1" RPCX="0.50980" RPCY="0.80914" RPD="28.87495" RPS="1.12674" RPV="1" LEYEX="-0.06364" LEYEY="-0.06204" LEYEZ="0.67577" LPUPILD="0.00570" LPUPILV="1" REYEX="0.00268" REYEY="-0.06781" REYEZ="0.69981" RPUPILD="0.00584" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.57549" FPOGY="0.27602" FPOGS="5647.15723" FPOGD="0.23145" FPOGID="12490" FPOGV="1" LPOGX="0.68514" LPOGY="0.34322" LPOGV="1" RPOGX="0.44149" RPOGY="0.20284" RPOGV="1" BPOGX="0.56331" BPOGY="0.27303" BPOGV="1" LPCX="0.25481" LPCY="0.79330" LPD="28.79722" LPS="1.14594" LPV="1" RPCX="0.50978" RPCY="0.80913" RPD="28.89147" RPS="1.14594" RPV="1" LEYEX="-0.06878" LEYEY="-0.06693" LEYEZ="0.72910" LPUPILD="0.00570" LPUPILV="1" REYEX="0.00258" REYEY="-0.06812" REYEZ="0.70301" RPUPILD="0.00583" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.57501" FPOGY="0.27573" FPOGS="5647.15723" FPOGD="0.23682" FPOGID="12490" FPOGV="1" LPOGX="0.67434" LPOGY="0.32647" LPOGV="1" RPOGX="0.44102" RPOGY="0.20392" RPOGV="1" BPOGX="0.55768" BPOGY="0.26519" BPOGV="1" LPCX="0.25472" LPCY="0.79343" LPD="28.67758" LPS="1.16513" LPV="1" RPCX="0.50971" RPCY="0.80918" RPD="28.94378" RPS="1.16513" RPV="1" LEYEX="-0.06878" LEYEY="-0.06693" LEYEZ="0.72910" LPUPILD="0.00575" LPUPILV="1" REYEX="0.00258" REYEY="-0.06812" REYEZ="0.70301" RPUPILD="0.00586" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
<REC FPOGX="0.57499" FPOGY="0.27523" FPOGS="5647.15723" FPOGD="0.24365" FPOGID="12490" FPOGV="1" LPOGX="0.70933" LPOGY="0.34595" LPOGV="1" RPOGX="0.43941" RPOGY="0.16780" RPOGV="1" BPOGX="0.57437" BPOGY="0.25687" BPOGV="1" LPCX="0.25469" LPCY="0.79349" LPD="28.86143" LPS="1.18433" LPV="1" RPCX="0.50971" RPCY="0.80914" RPD="29.00293" RPS="1.18433" RPV="1" LEYEX="-0.06878" LEYEY="-0.06693" LEYEZ="0.72910" LPUPILD="0.00575" LPUPILV="1" REYEX="0.00258" REYEY="-0.06812" REYEZ="0.70301" RPUPILD="0.00585" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="26" />
