2025-05-29 13:10:35.932542
1" LEYEY="-0.00344" LEYEZ="0.69528" LPUPILD="0.00356" LPUPILV="1" REYEX="0.05721" REYEY="-0.00098" REYEZ="0.76683" RPUPILD="0.00344" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.16433" FPOGY="-0.04734" FPOGS="972.84583" FPOGD="0.06757" FPOGID="2885" FPOGV="1" LPOGX="0.16703" LPOGY="0.01762" LPOGV="1" RPOGX="0.11456" RPOGY="-0.09604" RPOGV="1" BPOGX="0.14079" BPOGY="-0.03921" BPOGV="1" LPCX="0.43500" LPCY="0.50895" LPD="16.81922" LPS="1.26083" LPV="1" RPCX="0.69133" RPCY="0.49628" RPD="17.54660" RPS="1.26083" RPV="1" LEYEX="-0.01722" LEYEY="-0.00369" LEYEZ="0.74546" LPUPILD="0.00356" LPUPILV="1" REYEX="0.05592" REYEY="-0.00101" REYEZ="0.74942" RPUPILD="0.00349" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.85745" FPOGY="-0.05359" FPOGS="973.93768" FPOGD="0.10736" FPOGID="2891" FPOGV="1" LPOGX="0.90779" LPOGY="0.01828" LPOGV="1" RPOGX="0.82241" RPOGY="-0.09069" RPOGV="1" BPOGX="0.86510" BPOGY="-0.03621" BPOGV="1" LPCX="0.45200" LPCY="0.50748" LPD="15.77748" LPS="1.22271" LPV="1" RPCX="0.70829" RPCY="0.49633" RPD="16.54050" RPS="1.22271" RPV="1" LEYEX="-0.01358" LEYEY="-0.00325" LEYEZ="0.71034" LPUPILD="0.00350" LPUPILV="1" REYEX="0.05741" REYEY="-0.00098" REYEZ="0.72919" RPUPILD="0.00358" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85696" FPOGY="-0.05225" FPOGS="973.93768" FPOGD="0.11401" FPOGID="2891" FPOGV="1" LPOGX="0.88730" LPOGY="0.05583" LPOGV="1" RPOGX="0.81000" RPOGY="-0.11499" RPOGV="1" BPOGX="0.84865" BPOGY="-0.02958" BPOGV="1" LPCX="0.45205" LPCY="0.50749" LPD="15.88174" LPS="1.21247" LPV="1" RPCX="0.70824" RPCY="0.49632" RPD="16.61784" RPS="1.21247" RPV="1" LEYEX="-0.01358" LEYEY="-0.00325" LEYEZ="0.71034" LPUPILD="0.00339" LPUPILV="1" REYEX="0.05741" REYEY="-0.00098" REYEZ="0.72919" RPUPILD="0.00359" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85653" FPOGY="-0.05106" FPOGS="973.93768" FPOGD="0.12189" FPOGID="2891" FPOGV="1" LPOGX="0.88730" LPOGY="0.05583" LPOGV="1" RPOGX="0.81000" RPOGY="-0.11499" RPOGV="1" BPOGX="0.84865" BPOGY="-0.02958" BPOGV="1" LPCX="0.45199" LPCY="0.50752" LPD="15.74300" LPS="1.21247" LPV="1" RPCX="0.70826" RPCY="0.49630" RPD="16.89705" RPS="1.21247" RPV="1" LEYEX="-0.01400" LEYEY="-0.00334" LEYEZ="0.72908" LPUPILD="0.00332" LPUPILV="1" REYEX="0.05712" REYEY="-0.00098" REYEZ="0.72690" RPUPILD="0.00359" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85627" FPOGY="-0.05106" FPOGS="973.93768" FPOGD="0.12842" FPOGID="2891" FPOGV="1" LPOGX="0.88336" LPOGY="-0.00759" LPOGV="1" RPOGX="0.81921" RPOGY="-0.09439" RPOGV="1" BPOGX="0.85128" BPOGY="-0.05099" BPOGV="1" LPCX="0.45186" LPCY="0.50752" LPD="15.33945" LPS="1.22271" LPV="1" RPCX="0.70819" RPCY="0.49629" RPD="16.82760" RPS="1.22271" RPV="1" LEYEX="-0.01400" LEYEY="-0.00334" LEYEZ="0.72908" LPUPILD="0.00343" LPUPILV="1" REYEX="0.05712" REYEY="-0.00098" REYEZ="0.72690" RPUPILD="0.00358" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85557" FPOGY="-0.05074" FPOGS="973.93768" FPOGD="0.13580" FPOGID="2891" FPOGV="1" LPOGX="0.88942" LPOGY="-0.01133" LPOGV="1" RPOGX="0.79374" RPOGY="-0.07739" RPOGV="1" BPOGX="0.84158" BPOGY="-0.04436" BPOGV="1" LPCX="0.45182" LPCY="0.50762" LPD="15.53444" LPS="1.23295" LPV="1" RPCX="0.70821" RPCY="0.49625" RPD="16.83106" RPS="1.23295" RPV="1" LEYEX="-0.01400" LEYEY="-0.00334" LEYEZ="0.72908" LPUPILD="0.00341" LPUPILV="1" REYEX="0.05712" REYEY="-0.00098" REYEZ="0.72690" RPUPILD="0.00360" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85503" FPOGY="-0.05088" FPOGS="973.93768" FPOGD="0.14124" FPOGID="2891" FPOGV="1" LPOGX="0.89102" LPOGY="-0.02084" LPOGV="1" RPOGX="0.79646" RPOGY="-0.08676" RPOGV="1" BPOGX="0.84374" BPOGY="-0.05380" BPOGV="1" LPCX="0.45178" LPCY="0.50763" LPD="15.90252" LPS="1.24319" LPV="1" RPCX="0.70818" RPCY="0.49625" RPD="16.93664" RPS="1.24319" RPV="1" LEYEX="-0.01399" LEYEY="-0.00339" LEYEZ="0.72901" LPUPILD="0.00340" LPUPILV="1" REYEX="0.05712" REYEY="-0.00087" REYEZ="0.72690" RPUPILD="0.00357" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85544" FPOGY="-0.05377" FPOGS="973.93768" FPOGD="0.14789" FPOGID="2891" FPOGV="1" LPOGX="0.87150" LPOGY="-0.05759" LPOGV="1" RPOGX="0.85752" RPOGY="-0.17731" RPOGV="1" BPOGX="0.86451" BPOGY="-0.11745" BPOGV="1" LPCX="0.45193" LPCY="0.50745" LPD="16.13056" LPS="1.24319" LPV="1" RPCX="0.70822" RPCY="0.49614" RPD="17.12219" RPS="1.24319" RPV="1" LEYEX="-0.01399" LEYEY="-0.00339" LEYEZ="0.72901" LPUPILD="0.00334" LPUPILV="1" REYEX="0.05712" REYEY="-0.00087" REYEZ="0.72690" RPUPILD="0.00352" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85530" FPOGY="-0.05474" FPOGS="973.93768" FPOGD="0.15466" FPOGID="2891" FPOGV="1" LPOGX="0.88311" LPOGY="-0.01066" LPOGV="1" RPOGX="0.82120" RPOGY="-0.14326" RPOGV="1" BPOGX="0.85216" BPOGY="-0.07696" BPOGV="1" LPCX="0.45191" LPCY="0.50742" LPD="16.40350" LPS="1.24319" LPV="1" RPCX="0.70827" RPCY="0.49602" RPD="17.26507" RPS="1.24319" RPV="1" LEYEX="-0.01399" LEYEY="-0.00339" LEYEZ="0.72901" LPUPILD="0.00331" LPUPILV="1" REYEX="0.05712" REYEY="-0.00087" REYEZ="0.72690" RPUPILD="0.00343" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85518" FPOGY="-0.05563" FPOGS="973.93768" FPOGD="0.16132" FPOGID="2891" FPOGV="1" LPOGX="0.88311" LPOGY="-0.01066" LPOGV="1" RPOGX="0.82120" RPOGY="-0.14326" RPOGV="1" BPOGX="0.85216" BPOGY="-0.07696" BPOGV="1" LPCX="0.45162" LPCY="0.50762" LPD="16.16007" LPS="1.24319" LPV="1" RPCX="0.70813" RPCY="0.49601" RPD="17.28169" RPS="1.24319" RPV="1" LEYEX="-0.01424" LEYEY="-0.00337" LEYEZ="0.73596" LPUPILD="0.00343" LPUPILV="1" REYEX="0.05653" REYEY="-0.00081" REYEZ="0.72068" RPUPILD="0.00344" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85312" FPOGY="-0.05508" FPOGS="973.93768" FPOGD="0.16797" FPOGID="2891" FPOGV="1" LPOGX="0.83311" LPOGY="0.03875" LPOGV="1" RPOGX="0.77037" RPOGY="-0.12161" RPOGV="1" BPOGX="0.80174" BPOGY="-0.04143" BPOGV="1" LPCX="0.45107" LPCY="0.50738" LPD="16.54094" LPS="1.24319" LPV="1" RPCX="0.70756" RPCY="0.49610" RPD="16.71205" RPS="1.24319" RPV="1" LEYEX="-0.01424" LEYEY="-0.00337" LEYEZ="0.73596" LPUPILD="0.00333" LPUPILV="1" REYEX="0.05653" REYEY="-0.00081" REYEZ="0.72068" RPUPILD="0.00372" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.84861" FPOGY="-0.05141" FPOGS="973.93768" FPOGD="0.17474" FPOGID="2891" FPOGV="1" LPOGX="0.76530" LPOGY="0.11195" LPOGV="1" RPOGX="0.69740" RPOGY="-0.02387" RPOGV="1" BPOGX="0.73135" BPOGY="0.04404" BPOGV="1" LPCX="0.45053" LPCY="0.50760" LPD="15.34275" LPS="1.24319" LPV="1" RPCX="0.70669" RPCY="0.49636" RPD="16.02859" RPS="1.24319" RPV="1" LEYEX="-0.01424" LEYEY="-0.00337" LEYEZ="0.73596" LPUPILD="0.00335" LPUPILV="1" REYEX="0.05653" REYEY="-0.00081" REYEZ="0.72068" RPUPILD="0.00365" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.84439" FPOGY="-0.04784" FPOGS="973.93768" FPOGD="0.18146" FPOGID="2891" FPOGV="1" LPOGX="0.76530" LPOGY="0.11195" LPOGV="1" RPOGX="0.69538" RPOGY="-0.01470" RPOGV="1" BPOGX="0.73034" BPOGY="0.04862" BPOGV="1" LPCX="0.44880" LPCY="0.50818" LPD="16.49674" LPS="1.24319" LPV="1" RPCX="0.70491" RPCY="0.49687" RPD="16.65389" RPS="1.23271" RPV="1" LEYEX="-0.01441" LEYEY="-0.00347" LEYEZ="0.72232" LPUPILD="0.00329" LPUPILV="1" REYEX="0.05429" REYEY="-0.00094" REYEZ="0.69957" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.80636" FPOGY="-0.03125" FPOGS="973.93768" FPOGD="0.18146" FPOGID="2891" FPOGV="0" LPOGX="0.63431" LPOGY="0.09523" LPOGV="1" RPOGX="0.58595" RPOGY="0.01175" RPOGV="1" BPOGX="0.61013" BPOGY="0.05349" BPOGV="1" LPCX="0.44746" LPCY="0.50850" LPD="15.59945" LPS="1.23271" LPV="1" RPCX="0.70360" RPCY="0.49667" RPD="16.85115" RPS="1.22224" RPV="1" LEYEX="-0.01441" LEYEY="-0.00347" LEYEZ="0.72232" LPUPILD="0.00329" LPUPILV="1" REYEX="0.05429" REYEY="-0.00094" REYEZ="0.69957" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.69000" FPOGY="0.03104" FPOGS="973.93768" FPOGD="0.18146" FPOGID="2891" FPOGV="0" LPOGX="0.59303" LPOGY="0.14436" LPOGV="1" RPOGX="0.55427" RPOGY="0.04228" RPOGV="1" BPOGX="0.57365" BPOGY="0.09332" BPOGV="1" LPCX="0.44715" LPCY="0.50859" LPD="15.75341" LPS="1.22224" LPV="1" RPCX="0.70297" RPCY="0.49675" RPD="16.10139" RPS="1.21176" RPV="1" LEYEX="-0.01441" LEYEY="-0.00347" LEYEZ="0.72232" LPUPILD="0.00322" LPUPILV="1" REYEX="0.05429" REYEY="-0.00094" REYEZ="0.69957" RPUPILD="0.00333" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.65134" FPOGY="0.05310" FPOGS="973.93768" FPOGD="0.18146" FPOGID="2891" FPOGV="0" LPOGX="0.59374" LPOGY="0.15219" LPOGV="1" RPOGX="0.55427" RPOGY="0.04228" RPOGV="1" BPOGX="0.57401" BPOGY="0.09724" BPOGV="1" LPCX="0.44586" LPCY="0.50873" LPD="15.62733" LPS="1.21176" LPV="1" RPCX="0.70192" RPCY="0.49702" RPD="16.52689" RPS="1.21176" RPV="1" LEYEX="-0.01520" LEYEY="-0.00355" LEYEZ="0.73989" LPUPILD="0.00335" LPUPILV="1" REYEX="0.05618" REYEY="-0.00098" REYEZ="0.72887" RPUPILD="0.00334" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56440" FPOGY="0.10642" FPOGS="973.93768" FPOGD="0.18146" FPOGID="2891" FPOGV="0" LPOGX="0.56558" LPOGY="0.16236" LPOGV="1" RPOGX="0.52550" RPOGY="0.09507" RPOGV="1" BPOGX="0.54554" BPOGY="0.12871" BPOGV="1" LPCX="0.44545" LPCY="0.50875" LPD="15.67561" LPS="1.21176" LPV="1" RPCX="0.70146" RPCY="0.49707" RPD="16.53347" RPS="1.22224" RPV="1" LEYEX="-0.01520" LEYEY="-0.00355" LEYEZ="0.73989" LPUPILD="0.00336" LPUPILV="1" REYEX="0.05618" REYEY="-0.00098" REYEZ="0.72887" RPUPILD="0.00341" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54670" FPOGY="0.11584" FPOGS="973.93768" FPOGD="0.18146" FPOGID="2891" FPOGV="0" LPOGX="0.55227" LPOGY="0.14019" LPOGV="1" RPOGX="0.50574" RPOGY="0.11033" RPOGV="1" BPOGX="0.52900" BPOGY="0.12526" BPOGV="1" LPCX="0.44533" LPCY="0.50881" LPD="15.72937" LPS="1.22224" LPV="1" RPCX="0.70133" RPCY="0.49709" RPD="16.54267" RPS="1.23271" RPV="1" LEYEX="-0.01520" LEYEY="-0.00355" LEYEZ="0.73989" LPUPILD="0.00329" LPUPILV="1" REYEX="0.05618" REYEY="-0.00098" REYEZ="0.72887" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54072" FPOGY="0.11630" FPOGS="973.93768" FPOGD="0.18146" FPOGID="2891" FPOGV="0" LPOGX="0.55123" LPOGY="0.13241" LPOGV="1" RPOGX="0.50629" RPOGY="0.10203" RPOGV="1" BPOGX="0.52876" BPOGY="0.11722" BPOGV="1" LPCX="0.44519" LPCY="0.50873" LPD="15.80993" LPS="1.23271" LPV="1" RPCX="0.70129" RPCY="0.49714" RPD="16.93331" RPS="1.24319" RPV="1" LEYEX="-0.01520" LEYEY="-0.00355" LEYEZ="0.73989" LPUPILD="0.00327" LPUPILV="1" REYEX="0.05684" REYEY="-0.00094" REYEZ="0.73738" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.54242" FPOGY="0.10444" FPOGS="974.14587" FPOGD="0.01953" FPOGID="2892" FPOGV="1" LPOGX="0.57277" LPOGY="0.09600" LPOGV="1" RPOGX="0.52223" RPOGY="0.04172" RPOGV="1" BPOGX="0.54750" BPOGY="0.06886" BPOGV="1" LPCX="0.44503" LPCY="0.50864" LPD="15.56567" LPS="1.24319" LPV="1" RPCX="0.70131" RPCY="0.49678" RPD="16.74861" RPS="1.24319" RPV="1" LEYEX="-0.01520" LEYEY="-0.00355" LEYEZ="0.73989" LPUPILD="0.00329" LPUPILV="1" REYEX="0.05684" REYEY="-0.00094" REYEZ="0.73738" RPUPILD="0.00335" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53907" FPOGY="0.10887" FPOGS="974.14587" FPOGD="0.02600" FPOGID="2892" FPOGV="1" LPOGX="0.54220" LPOGY="0.16104" LPOGV="1" RPOGX="0.50921" RPOGY="0.09213" RPOGV="1" BPOGX="0.52570" BPOGY="0.12659" BPOGV="1" LPCX="0.44491" LPCY="0.50857" LPD="15.73508" LPS="1.24319" LPV="1" RPCX="0.70117" RPCY="0.49695" RPD="16.17361" RPS="1.24319" RPV="1" LEYEX="-0.01520" LEYEY="-0.00355" LEYEZ="0.73989" LPUPILD="0.00329" LPUPILV="1" REYEX="0.05684" REYEY="-0.00094" REYEZ="0.73738" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53685" FPOGY="0.11182" FPOGS="974.14587" FPOGD="0.03296" FPOGID="2892" FPOGV="1" LPOGX="0.54220" LPOGY="0.16104" LPOGV="1" RPOGX="0.50921" RPOGY="0.09213" RPOGV="1" BPOGX="0.52570" BPOGY="0.12659" BPOGV="1" LPCX="0.44426" LPCY="0.50873" LPD="15.84486" LPS="1.24319" LPV="1" RPCX="0.70078" RPCY="0.49654" RPD="16.88075" RPS="1.24319" RPV="1" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00326" LPUPILV="1" REYEX="0.05547" REYEY="-0.00087" REYEZ="0.72096" RPUPILD="0.00335" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53641" FPOGY="0.15454" FPOGS="974.14587" FPOGD="0.04022" FPOGID="2892" FPOGV="1" LPOGX="0.63618" LPOGY="0.47587" LPOGV="1" RPOGX="0.43141" RPOGY="0.34581" RPOGV="1" BPOGX="0.53379" BPOGY="0.41084" BPOGV="1" LPCX="0.44458" LPCY="0.50937" LPD="13.59584" LPS="1.24319" LPV="1" RPCX="0.70049" RPCY="0.49793" RPD="14.06336" RPS="1.24319" RPV="1" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00307" LPUPILV="1" REYEX="0.05547" REYEY="-0.00087" REYEZ="0.72096" RPUPILD="0.00301" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.53192" FPOGY="0.20640" FPOGS="974.14587" FPOGD="0.04663" FPOGID="2892" FPOGV="1" LPOGX="0.55481" LPOGY="0.60962" LPOGV="1" RPOGX="0.44622" RPOGY="0.52918" RPOGV="1" BPOGX="0.50051" BPOGY="0.56940" BPOGV="1" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.24319" LPV="1" RPCX="0.70054" RPCY="0.49874" RPD="11.59134" RPS="1.24319" RPV="1" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05547" REYEY="-0.00087" REYEZ="0.72096" RPUPILD="0.00266" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.52241" FPOGY="0.24165" FPOGS="974.14587" FPOGD="0.05414" FPOGID="2892" FPOGV="1" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="1" BPOGX="0.44631" BPOGY="0.52371" BPOGV="1" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.24319" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.25528" RPV="1" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.52241" FPOGY="0.24165" FPOGS="974.14587" FPOGD="0.06030" FPOGID="2892" FPOGV="1" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.25528" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.26737" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.52241" FPOGY="0.24165" FPOGS="974.14587" FPOGD="0.06677" FPOGID="2892" FPOGV="1" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.26737" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.27945" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.52241" FPOGY="0.24165" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="1" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.27945" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.51716" FPOGY="0.25856" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="0" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.29154" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.51716" FPOGY="0.25856" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="0" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.29154" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="203" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.51716" FPOGY="0.25856" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="0" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.29154" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="203" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="0" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.29154" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="203" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="0" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.29154" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="203" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="0" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.29154" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="203" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="0" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.29154" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="203" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="974.14587" FPOGD="0.08429" FPOGID="2892" FPOGV="0" LPOGX="0.55481" LPOGY="0.60962" LPOGV="0" RPOGX="0.44631" RPOGY="0.52371" RPOGV="0" BPOGX="0.44631" BPOGY="0.52371" BPOGV="0" LPCX="0.44391" LPCY="0.51157" LPD="10.01465" LPS="1.29154" LPV="0" RPCX="0.70049" RPCY="0.49987" RPD="10.86698" RPS="1.29154" RPV="0" LEYEX="-0.01532" LEYEY="-0.00342" LEYEZ="0.73470" LPUPILD="0.00228" LPUPILV="1" REYEX="0.05753" REYEY="-0.00079" REYEZ="0.74852" RPUPILD="0.00252" RPUPILV="1" BKID="203" BKDUR="0.00000" BKPMIN="12" />
