2025-05-27 15:37:15.164921
<ACK ID="ENABLE_SEND_POG_FIX" STATE="1" />
<ACK ID="ENABLE_SEND_POG_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_POG_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_POG_BEST" STATE="1" />
<ACK ID="ENABLE_SEND_PUPIL_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_PUPIL_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_EYE_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_EYE_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_BLINK" STATE="1" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.52595" FPOGY="0.44516" FPOGS="7146.24365" FPOGD="0.08154" FPOGID="16641" FPOGV="0" LPOGX="0.66363" LPOGY="0.47075" LPOGV="1" RPOGX="0.41673" RPOGY="0.35044" RPOGV="1" BPOGX="0.54018" BPOGY="0.41060" BPOGV="1" LPCX="0.23377" LPCY="0.54504" LPD="21.49933" LPS="1.05789" LPV="1" RPCX="0.46090" RPCY="0.54784" RPD="21.47687" RPS="1.05789" RPV="1" LEYEX="-0.06890" LEYEY="-0.01026" LEYEZ="0.67416" LPUPILD="0.00574" LPUPILV="1" REYEX="-0.01014" REYEY="-0.01107" REYEZ="0.68318" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.52948" FPOGY="0.43571" FPOGS="7146.48438" FPOGD="0.02002" FPOGID="16642" FPOGV="1" LPOGX="0.66363" LPOGY="0.47075" LPOGV="1" RPOGX="0.41656" RPOGY="0.34400" RPOGV="1" BPOGX="0.54010" BPOGY="0.40737" BPOGV="1" LPCX="0.23374" LPCY="0.54508" LPD="21.38208" LPS="1.05789" LPV="1" RPCX="0.46099" RPCY="0.54805" RPD="21.63361" RPS="1.06706" RPV="1" LEYEX="-0.06720" LEYEY="-0.01006" LEYEZ="0.65757" LPUPILD="0.00575" LPUPILV="1" REYEX="-0.01051" REYEY="-0.01162" REYEZ="0.70447" RPUPILD="0.00540" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.53301" FPOGY="0.43011" FPOGS="7146.48438" FPOGD="0.02686" FPOGID="16642" FPOGV="1" LPOGX="0.64606" LPOGY="0.45728" LPOGV="1" RPOGX="0.44819" RPOGY="0.35814" RPOGV="1" BPOGX="0.54713" BPOGY="0.40771" BPOGV="1" LPCX="0.23366" LPCY="0.54511" LPD="22.12796" LPS="1.06706" LPV="1" RPCX="0.46092" RPCY="0.54815" RPD="21.68283" RPS="1.07623" RPV="1" LEYEX="-0.06720" LEYEY="-0.01006" LEYEZ="0.65757" LPUPILD="0.00568" LPUPILV="1" REYEX="-0.01051" REYEY="-0.01162" REYEZ="0.70447" RPUPILD="0.00545" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.53815" FPOGY="0.43124" FPOGS="7146.48438" FPOGD="0.03369" FPOGID="16642" FPOGV="1" LPOGX="0.69327" LPOGY="0.50364" LPOGV="1" RPOGX="0.43441" RPOGY="0.37013" RPOGV="1" BPOGX="0.56384" BPOGY="0.43689" BPOGV="1" LPCX="0.23368" LPCY="0.54507" LPD="22.36446" LPS="1.07623" LPV="1" RPCX="0.46083" RPCY="0.54803" RPD="22.18959" RPS="1.08539" RPV="1" LEYEX="-0.06720" LEYEY="-0.01006" LEYEZ="0.65757" LPUPILD="0.00567" LPUPILV="1" REYEX="-0.01051" REYEY="-0.01162" REYEZ="0.70447" RPUPILD="0.00544" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.54183" FPOGY="0.43102" FPOGS="7146.48438" FPOGD="0.04053" FPOGID="16642" FPOGV="1" LPOGX="0.69345" LPOGY="0.49452" LPOGV="1" RPOGX="0.43440" RPOGY="0.36487" RPOGV="1" BPOGX="0.56392" BPOGY="0.42970" BPOGV="1" LPCX="0.23370" LPCY="0.54500" LPD="22.64081" LPS="1.09330" LPV="1" RPCX="0.46089" RPCY="0.54779" RPD="23.19150" RPS="1.09330" RPV="1" LEYEX="-0.06954" LEYEY="-0.01045" LEYEZ="0.67996" LPUPILD="0.00566" LPUPILV="1" REYEX="-0.01014" REYEY="-0.01116" REYEZ="0.67634" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.54325" FPOGY="0.42481" FPOGS="7146.48438" FPOGD="0.04785" FPOGID="16642" FPOGV="1" LPOGX="0.68820" LPOGY="0.46104" LPOGV="1" RPOGX="0.41814" RPOGY="0.30164" RPOGV="1" BPOGX="0.55317" BPOGY="0.38134" BPOGV="1" LPCX="0.23369" LPCY="0.54538" LPD="22.03622" LPS="1.10120" LPV="1" RPCX="0.46072" RPCY="0.54805" RPD="22.74366" RPS="1.09204" RPV="1" LEYEX="-0.06954" LEYEY="-0.01045" LEYEZ="0.67996" LPUPILD="0.00594" LPUPILV="1" REYEX="-0.01014" REYEY="-0.01116" REYEZ="0.67634" RPUPILD="0.00539" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.54412" FPOGY="0.41947" FPOGS="7146.48438" FPOGD="0.05371" FPOGID="16642" FPOGV="1" LPOGX="0.68349" LPOGY="0.42214" LPOGV="1" RPOGX="0.41865" RPOGY="0.33134" RPOGV="1" BPOGX="0.55107" BPOGY="0.37674" BPOGV="1" LPCX="0.23360" LPCY="0.54487" LPD="23.41550" LPS="1.09994" LPV="1" RPCX="0.46060" RPCY="0.54809" RPD="22.86128" RPS="1.09077" RPV="1" LEYEX="-0.06954" LEYEY="-0.01045" LEYEZ="0.67996" LPUPILD="0.00586" LPUPILV="1" REYEX="-0.01014" REYEY="-0.01116" REYEZ="0.67634" RPUPILD="0.00548" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.54482" FPOGY="0.41528" FPOGS="7146.48438" FPOGD="0.06055" FPOGID="16642" FPOGV="1" LPOGX="0.68349" LPOGY="0.42289" LPOGV="1" RPOGX="0.41867" RPOGY="0.33223" RPOGV="1" BPOGX="0.55108" BPOGY="0.37756" BPOGV="1" LPCX="0.23348" LPCY="0.54504" LPD="23.09240" LPS="1.09868" LPV="1" RPCX="0.46059" RPCY="0.54821" RPD="22.55253" RPS="1.08951" RPV="1" LEYEX="-0.06971" LEYEY="-0.01053" LEYEZ="0.68156" LPUPILD="0.00582" LPUPILV="1" REYEX="-0.01014" REYEY="-0.01116" REYEZ="0.67634" RPUPILD="0.00550" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.54430" FPOGY="0.40739" FPOGS="7146.48438" FPOGD="0.06689" FPOGID="16642" FPOGV="1" LPOGX="0.66678" LPOGY="0.34560" LPOGV="1" RPOGX="0.41140" RPOGY="0.31130" RPOGV="1" BPOGX="0.53909" BPOGY="0.32845" BPOGV="1" LPCX="0.23346" LPCY="0.54468" LPD="24.13600" LPS="1.08951" LPV="1" RPCX="0.46058" RPCY="0.54808" RPD="23.50812" RPS="1.08951" RPV="1" LEYEX="-0.06971" LEYEY="-0.01053" LEYEZ="0.68156" LPUPILD="0.00574" LPUPILV="1" REYEX="-0.01014" REYEY="-0.01116" REYEZ="0.67634" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.54368" FPOGY="0.40014" FPOGS="7146.48438" FPOGD="0.07373" FPOGID="16642" FPOGV="1" LPOGX="0.66718" LPOGY="0.31358" LPOGV="1" RPOGX="0.40667" RPOGY="0.32736" RPOGV="1" BPOGX="0.53693" BPOGY="0.32047" BPOGV="1" LPCX="0.23343" LPCY="0.54505" LPD="23.18607" LPS="1.08951" LPV="1" RPCX="0.46058" RPCY="0.54801" RPD="23.69581" RPS="1.08951" RPV="1" LEYEX="-0.06971" LEYEY="-0.01053" LEYEZ="0.68156" LPUPILD="0.00583" LPUPILV="1" REYEX="-0.01014" REYEY="-0.01116" REYEZ="0.67634" RPUPILD="0.00541" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.54316" FPOGY="0.39401" FPOGS="7146.48438" FPOGD="0.08057" FPOGID="16642" FPOGV="1" LPOGX="0.66718" LPOGY="0.31358" LPOGV="1" RPOGX="0.40667" RPOGY="0.32736" RPOGV="1" BPOGX="0.53693" BPOGY="0.32047" BPOGV="1" LPCX="0.23339" LPCY="0.54474" LPD="24.10678" LPS="1.08951" LPV="1" RPCX="0.46057" RPCY="0.54816" RPD="23.19419" RPS="1.08951" RPV="1" LEYEX="-0.06954" LEYEY="-0.01056" LEYEZ="0.67996" LPUPILD="0.00579" LPUPILV="1" REYEX="-0.01014" REYEY="-0.01116" REYEZ="0.67634" RPUPILD="0.00545" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
