2025-06-12 10:34:54.902625
YEZ="0.49326" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.57287" FPOGY="0.38943" FPOGS="1810.19678" FPOGD="1.65454" FPOGID="3916" FPOGV="1" LPOGX="0.59540" LPOGY="0.42662" LPOGV="1" RPOGX="0.55703" RPOGY="0.34499" RPOGV="1" BPOGX="0.57621" BPOGY="0.38581" BPOGV="1" LPCX="0.18474" LPCY="0.35320" LPD="19.84537" LPS="0.58992" LPV="1" RPCX="0.50122" RPCY="0.33336" RPD="18.89322" RPS="0.58992" RPV="1" LEYEX="-0.06212" LEYEY="0.02181" LEYEZ="0.51570" LPUPILD="0.00333" LPUPILV="1" REYEX="-0.00022" REYEY="0.02375" REYEZ="0.49326" RPUPILD="0.00330" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="7" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.56867" FPOGY="0.40130" FPOGS="1810.19678" FPOGD="2.56555" FPOGID="3916" FPOGV="1" LPOGX="0.57701" LPOGY="0.43021" LPOGV="1" RPOGX="0.54385" RPOGY="0.39941" RPOGV="1" BPOGX="0.56043" BPOGY="0.41481" BPOGV="1" LPCX="0.18430" LPCY="0.35196" LPD="19.63452" LPS="0.58004" LPV="1" RPCX="0.50131" RPCY="0.33204" RPD="18.93174" RPS="0.58004" RPV="1" LEYEX="-0.05927" LEYEY="0.02092" LEYEZ="0.49114" LPUPILD="0.00331" LPUPILV="1" REYEX="-0.00022" REYEY="0.02397" REYEZ="0.49325" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56868" FPOGY="0.40158" FPOGS="1810.19678" FPOGD="2.57764" FPOGID="3916" FPOGV="1" LPOGX="0.57787" LPOGY="0.42730" LPOGV="1" RPOGX="0.55882" RPOGY="0.40065" RPOGV="1" BPOGX="0.56834" BPOGY="0.41398" BPOGV="1" LPCX="0.18387" LPCY="0.35176" LPD="20.28506" LPS="0.58004" LPV="1" RPCX="0.50132" RPCY="0.33233" RPD="19.46710" RPS="0.58004" RPV="1" LEYEX="-0.05927" LEYEY="0.02092" LEYEZ="0.49114" LPUPILD="0.00321" LPUPILV="1" REYEX="-0.00022" REYEY="0.02397" REYEZ="0.49325" RPUPILD="0.00329" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56868" FPOGY="0.40192" FPOGS="1810.19678" FPOGD="2.58496" FPOGID="3916" FPOGV="1" LPOGX="0.57787" LPOGY="0.42730" LPOGV="1" RPOGX="0.55882" RPOGY="0.40065" RPOGV="1" BPOGX="0.56834" BPOGY="0.41398" BPOGV="1" LPCX="0.18392" LPCY="0.35170" LPD="20.32500" LPS="0.58004" LPV="1" RPCX="0.50115" RPCY="0.33195" RPD="19.29233" RPS="0.58004" RPV="1" LEYEX="-0.05927" LEYEY="0.02096" LEYEZ="0.49114" LPUPILD="0.00321" LPUPILV="1" REYEX="-0.00022" REYEY="0.02397" REYEZ="0.49325" RPUPILD="0.00329" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56881" FPOGY="0.40243" FPOGS="1810.19678" FPOGD="2.59070" FPOGID="3916" FPOGV="1" LPOGX="0.59285" LPOGY="0.42522" LPOGV="1" RPOGX="0.55182" RPOGY="0.38851" RPOGV="1" BPOGX="0.57234" BPOGY="0.40687" BPOGV="1" LPCX="0.18415" LPCY="0.35174" LPD="20.09506" LPS="0.58004" LPV="1" RPCX="0.50099" RPCY="0.33210" RPD="19.19048" RPS="0.58004" RPV="1" LEYEX="-0.05927" LEYEY="0.02096" LEYEZ="0.49114" LPUPILD="0.00325" LPUPILV="1" REYEX="-0.00022" REYEY="0.02397" REYEZ="0.49325" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56904" FPOGY="0.40288" FPOGS="1810.19678" FPOGD="2.59460" FPOGID="3916" FPOGV="1" LPOGX="0.60446" LPOGY="0.42193" LPOGV="1" RPOGX="0.55236" RPOGY="0.37943" RPOGV="1" BPOGX="0.57841" BPOGY="0.40068" BPOGV="1" LPCX="0.18399" LPCY="0.35180" LPD="20.04151" LPS="0.58004" LPV="1" RPCX="0.50102" RPCY="0.33201" RPD="18.98910" RPS="0.58004" RPV="1" LEYEX="-0.05927" LEYEY="0.02096" LEYEZ="0.49114" LPUPILD="0.00331" LPUPILV="1" REYEX="-0.00022" REYEY="0.02397" REYEZ="0.49325" RPUPILD="0.00341" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56926" FPOGY="0.40322" FPOGS="1810.19678" FPOGD="2.59961" FPOGID="3916" FPOGV="1" LPOGX="0.60415" LPOGY="0.41919" LPOGV="1" RPOGX="0.55283" RPOGY="0.37643" RPOGV="1" BPOGX="0.57849" BPOGY="0.39781" BPOGV="1" LPCX="0.18409" LPCY="0.35182" LPD="19.47397" LPS="0.58251" LPV="1" RPCX="0.50128" RPCY="0.33195" RPD="19.48684" RPS="0.58251" RPV="1" LEYEX="-0.06036" LEYEY="0.02137" LEYEZ="0.49988" LPUPILD="0.00343" LPUPILV="1" REYEX="-0.00022" REYEY="0.02397" REYEZ="0.49325" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56950" FPOGY="0.40337" FPOGS="1810.19678" FPOGD="2.60596" FPOGID="3916" FPOGV="1" LPOGX="0.60468" LPOGY="0.41343" LPOGV="1" RPOGX="0.54690" RPOGY="0.38303" RPOGV="1" BPOGX="0.57579" BPOGY="0.39823" BPOGV="1" LPCX="0.18427" LPCY="0.35180" LPD="19.31404" LPS="0.58498" LPV="1" RPCX="0.50107" RPCY="0.33173" RPD="19.12646" RPS="0.58498" RPV="1" LEYEX="-0.06036" LEYEY="0.02137" LEYEZ="0.49988" LPUPILD="0.00351" LPUPILV="1" REYEX="-0.00022" REYEY="0.02397" REYEZ="0.49325" RPUPILD="0.00329" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56986" FPOGY="0.40293" FPOGS="1810.19678" FPOGD="2.61243" FPOGID="3916" FPOGV="1" LPOGX="0.59875" LPOGY="0.41151" LPOGV="1" RPOGX="0.56506" RPOGY="0.37053" RPOGV="1" BPOGX="0.58191" BPOGY="0.39102" BPOGV="1" LPCX="0.18392" LPCY="0.35166" LPD="19.32103" LPS="0.58745" LPV="1" RPCX="0.50105" RPCY="0.33174" RPD="18.90100" RPS="0.58745" RPV="1" LEYEX="-0.06036" LEYEY="0.02137" LEYEZ="0.49988" LPUPILD="0.00339" LPUPILV="1" REYEX="-0.00022" REYEY="0.02397" REYEZ="0.49325" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
