FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.51842,0.19008,6553.77051,0.09668,18189,1,0.55116,0.23761,1,0.50991,0.14709,1,0.53053,0.19235,1,0.33363,0.73734,13.31534,1.09239,1,0.57270,0.72553,12.96571,1.09239,1,-0.04279,-0.05059,0.67458,0.00321,1,0.01793,-0.04611,0.64648,0.00303,1,0,0.00000,4
0.51918,0.19023,6553.77051,0.10010,18189,1,0.55116,0.23761,1,0.50991,0.14709,1,0.53053,0.19235,1,0.33364,0.73740,13.25543,1.09239,1,0.57278,0.72574,13.07147,1.09239,1,-0.04279,-0.05059,0.67458,0.00318,1,0.01910,-0.04922,0.68861,0.00294,1,0,0.00000,4
0.78913,1.02376,6554.67480,0.10840,18193,1,0.79746,1.11466,1,0.76789,0.90760,1,0.78267,1.01113,1,0.34072,0.74704,17.02678,1.06004,1,0.57992,0.73537,17.11391,1.06004,1,-0.04147,-0.05095,0.67126,0.00398,1,0.01947,-0.04816,0.66400,0.00368,1,0,0.00000,4
0.78978,1.02191,6554.67480,0.11426,18193,1,0.82879,1.06214,1,0.77276,0.91871,1,0.80077,0.99043,1,0.34073,0.74710,16.93525,1.06004,1,0.57991,0.73534,17.04644,1.06004,1,-0.04147,-0.05095,0.67126,0.00397,1,0.01947,-0.04816,0.66400,0.00368,1,0,0.00000,4
0.79042,1.02022,6554.67480,0.12061,18193,1,0.82879,1.06214,1,0.77529,0.91742,1,0.80204,0.98978,1,0.34059,0.74749,16.54263,1.06004,1,0.57979,0.73536,17.27263,1.06813,1,-0.04155,-0.05103,0.67094,0.00395,1,0.01986,-0.04926,0.67923,0.00369,1,0,0.00000,4
0.79028,1.02177,6554.67480,0.12744,18193,1,0.80823,1.09012,1,0.76675,1.01250,1,0.78749,1.05131,1,0.34050,0.74744,16.69009,1.06813,1,0.57973,0.73543,17.22401,1.07621,1,-0.04155,-0.05103,0.67094,0.00396,1,0.01986,-0.04926,0.67923,0.00373,1,0,0.00000,4
0.78992,1.02256,6554.67480,0.13428,18193,1,0.80830,1.10963,1,0.75737,0.96691,1,0.78284,1.03827,1,0.34051,0.74746,16.59460,1.07621,1,0.57973,0.73543,17.23136,1.08430,1,-0.04155,-0.05103,0.67094,0.00398,1,0.01986,-0.04926,0.67923,0.00373,1,0,0.00000,4
0.78962,1.02328,6554.67480,0.14062,18193,1,0.80926,1.10988,1,0.75737,0.96691,1,0.78331,1.03839,1,0.34047,0.74751,16.60545,1.08430,1,0.57961,0.73547,17.54041,1.08430,1,-0.04155,-0.05103,0.67094,0.00392,1,0.01916,-0.04765,0.65706,0.00371,1,0,0.00000,4
0.78912,1.02359,6554.67480,0.14697,18193,1,0.80993,1.10558,1,0.74625,0.95537,1,0.77809,1.03047,1,0.34042,0.74765,16.57928,1.08430,1,0.57961,0.73546,17.57756,1.07621,1,-0.04155,-0.05103,0.67094,0.00399,1,0.01916,-0.04765,0.65706,0.00371,1,0,0.00000,4
0.78864,1.02467,6554.67480,0.15381,18193,1,0.79916,1.12295,1,0.75584,0.97612,1,0.77750,1.04954,1,0.34040,0.74759,16.57275,1.07621,1,0.57955,0.73569,17.65580,1.06813,1,-0.04155,-0.05103,0.67094,0.00395,1,0.01916,-0.04765,0.65706,0.00374,1,0,0.00000,4
