FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.61775,0.31728,2714.24365,0.66357,5416,1,0.60394,0.34916,1,0.64200,0.28188,1,0.62297,0.31552,1,0.20025,0.47247,23.47026,0.60359,1,0.50992,0.46852,24.84287,0.60359,1,-0.05711,0.00262,0.49862,0.00410,1,0.00123,0.00323,0.51295,0.00457,1,0,0.00000,16
0.60310,0.68087,2715.73120,0.08325,5417,0,0.57459,0.81820,1,0.58235,0.80480,1,0.57847,0.81150,1,0.18251,0.49025,24.75019,0.60359,1,0.49254,0.47976,27.72512,0.60359,1,-0.06060,0.00098,0.50122,0.00420,1,-0.00216,0.00262,0.51430,0.00453,1,0,0.00000,16
0.59321,0.73732,2715.73120,0.08325,5417,0,0.57240,0.81270,1,0.59423,0.77482,1,0.58331,0.79376,1,0.18251,0.49027,24.65821,0.60606,1,0.49253,0.47982,27.96367,0.60606,1,-0.06060,0.00098,0.50122,0.00422,1,-0.00216,0.00262,0.51430,0.00457,1,0,0.00000,16
0.59149,0.75670,2715.73120,0.08325,5417,0,0.57812,0.81494,1,0.59800,0.77601,1,0.58806,0.79548,1,0.18243,0.49015,24.31381,0.60853,1,0.49265,0.47970,27.83165,0.60853,1,-0.06060,0.00098,0.50122,0.00424,1,-0.00216,0.00262,0.51430,0.00452,1,0,0.00000,16
0.58652,0.79452,2715.73120,0.08325,5417,0,0.57771,0.81390,1,0.59864,0.77475,1,0.58818,0.79432,1,0.18244,0.49012,24.18027,0.61100,1,0.49301,0.47955,27.54157,0.61100,1,-0.06060,0.00098,0.50122,0.00423,1,-0.00201,0.00248,0.51587,0.00448,1,0,0.00000,16
0.58341,0.78814,2715.73120,0.08325,5417,0,0.57718,0.81194,1,0.58343,0.75159,1,0.58031,0.78177,1,0.18256,0.49012,24.53440,0.61100,1,0.49312,0.47990,27.63581,0.61100,1,-0.06060,0.00098,0.50122,0.00424,1,-0.00201,0.00248,0.51587,0.00450,1,0,0.00000,16
0.58220,0.78684,2715.73120,0.08325,5417,0,0.57320,0.81490,1,0.58633,0.75357,1,0.57977,0.78423,1,0.18260,0.49017,24.55337,0.61100,1,0.49309,0.47989,27.70250,0.61100,1,-0.06060,0.00098,0.50122,0.00428,1,-0.00201,0.00248,0.51587,0.00449,1,0,0.00000,16
0.58159,0.78619,2715.83813,0.02026,5418,1,0.57320,0.81490,1,0.58633,0.75357,1,0.57977,0.78423,1,0.18265,0.49026,24.91754,0.61100,1,0.49309,0.47994,27.72210,0.61100,1,-0.06060,0.00098,0.50122,0.00418,1,-0.00201,0.00248,0.51587,0.00449,1,0,0.00000,16
0.57894,0.78648,2715.83813,0.02686,5418,1,0.54994,0.81182,1,0.58673,0.76350,1,0.56833,0.78766,1,0.18242,0.49025,24.56775,0.61100,1,0.49313,0.48003,27.74150,0.61100,1,-0.06060,0.00098,0.50122,0.00423,1,-0.00201,0.00248,0.51587,0.00449,1,0,0.00000,16
0.57726,0.78701,2715.83813,0.03320,5418,1,0.55126,0.81582,1,0.58650,0.76348,1,0.56888,0.78965,1,0.18238,0.49018,24.39416,0.61100,1,0.49313,0.48003,27.74150,0.61100,1,-0.06060,0.00098,0.50122,0.00424,1,-0.00201,0.00248,0.51587,0.00449,1,0,0.00000,16
0.57606,0.78739,2715.83813,0.04028,5418,1,0.55126,0.81582,1,0.58650,0.76348,1,0.56888,0.78965,1,0.18260,0.49021,25.02829,0.61100,1,0.49297,0.48010,27.83624,0.61100,1,-0.06060,0.00098,0.50122,0.00424,1,-0.00201,0.00248,0.51587,0.00453,1,0,0.00000,16
0.57605,0.78770,2715.83813,0.04688,5418,1,0.56384,0.81250,1,0.58811,0.76729,1,0.57597,0.78989,1,0.18250,0.49019,24.74928,0.61100,1,0.49296,0.48018,27.85630,0.61100,1,-0.06060,0.00098,0.50122,0.00423,1,-0.00201,0.00248,0.51587,0.00458,1,0,0.00000,16
