2025-05-28 12:22:38.667021
 REYEZ="0.72204" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.63388" FPOGY="0.13863" FPOGS="1945.00439" FPOGD="0.02698" FPOGID="4149" FPOGV="1" LPOGX="0.62484" LPOGY="0.13965" LPOGV="1" RPOGX="0.87775" RPOGY="0.72360" RPOGV="0" BPOGX="0.62484" BPOGY="0.13965" BPOGV="1" LPCX="0.31627" LPCY="0.50209" LPD="18.88988" LPS="1.16041" LPV="1" RPCX="0.24149" RPCY="0.52636" RPD="9.39549" RPS="1.16041" RPV="0" LEYEX="-0.04991" LEYEY="-0.00213" LEYEZ="0.71037" LPUPILD="0.00426" LPUPILV="1" REYEX="-0.07266" REYEY="-0.00655" REYEZ="0.72204" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.54877" FPOGY="0.21808" FPOGS="1945.90186" FPOGD="0.04688" FPOGID="4152" FPOGV="1" LPOGX="0.62462" LPOGY="0.21048" LPOGV="1" RPOGX="0.50503" RPOGY="0.25144" RPOGV="1" BPOGX="0.56482" BPOGY="0.23096" BPOGV="1" LPCX="0.30653" LPCY="0.45782" LPD="19.63973" LPS="1.23303" LPV="1" RPCX="0.56026" RPCY="0.51704" RPD="21.12877" RPS="1.23303" RPV="1" LEYEX="-0.05474" LEYEY="0.00775" LEYEZ="0.73811" LPUPILD="0.00397" LPUPILV="1" REYEX="0.01665" REYEY="-0.00522" REYEZ="0.72568" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.54933" FPOGY="0.21589" FPOGS="1945.90186" FPOGD="0.05286" FPOGID="4152" FPOGV="1" LPOGX="0.59963" LPOGY="0.13115" LPOGV="1" RPOGX="0.50801" RPOGY="0.26548" RPOGV="1" BPOGX="0.55382" BPOGY="0.19832" BPOGV="1" LPCX="0.30648" LPCY="0.45875" LPD="19.34945" LPS="1.22279" LPV="1" RPCX="0.55993" RPCY="0.51830" RPD="21.89247" RPS="1.22279" RPV="1" LEYEX="-0.05474" LEYEY="0.00775" LEYEZ="0.73811" LPUPILD="0.00403" LPUPILV="1" REYEX="0.01665" REYEY="-0.00522" REYEZ="0.72568" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.55128" FPOGY="0.21416" FPOGS="1945.90186" FPOGD="0.05957" FPOGID="4152" FPOGV="1" LPOGX="0.63440" LPOGY="0.11105" LPOGV="1" RPOGX="0.50318" RPOGY="0.28623" RPOGV="1" BPOGX="0.56879" BPOGY="0.19864" BPOGV="1" LPCX="0.30629" LPCY="0.45928" LPD="20.03036" LPS="1.21256" LPV="1" RPCX="0.55996" RPCY="0.51859" RPD="21.93695" RPS="1.21256" RPV="1" LEYEX="-0.05474" LEYEY="0.00775" LEYEZ="0.73811" LPUPILD="0.00397" LPUPILV="1" REYEX="0.01665" REYEY="-0.00522" REYEZ="0.72568" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.55287" FPOGY="0.21275" FPOGS="1945.90186" FPOGD="0.06775" FPOGID="4152" FPOGV="1" LPOGX="0.63440" LPOGY="0.11105" LPOGV="1" RPOGX="0.50318" RPOGY="0.28623" RPOGV="1" BPOGX="0.56879" BPOGY="0.19864" BPOGV="1" LPCX="0.30621" LPCY="0.45911" LPD="19.39853" LPS="1.21256" LPV="1" RPCX="0.56032" RPCY="0.51855" RPD="21.19458" RPS="1.21256" RPV="1" LEYEX="-0.04913" LEYEY="0.00665" LEYEZ="0.66189" LPUPILD="0.00390" LPUPILV="1" REYEX="0.01665" REYEY="-0.00555" REYEZ="0.72568" RPUPILD="0.00439" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.55267" FPOGY="0.21209" FPOGS="1945.90186" FPOGD="0.07520" FPOGID="4152" FPOGV="1" LPOGX="0.63314" LPOGY="0.15056" LPOGV="1" RPOGX="0.46782" RPOGY="0.25910" RPOGV="1" BPOGX="0.55048" BPOGY="0.20483" BPOGV="1" LPCX="0.30602" LPCY="0.46020" LPD="20.12941" LPS="1.22279" LPV="1" RPCX="0.55999" RPCY="0.51965" RPD="22.15724" RPS="1.22279" RPV="1" LEYEX="-0.04913" LEYEY="0.00665" LEYEZ="0.66189" LPUPILD="0.00398" LPUPILV="1" REYEX="0.01665" REYEY="-0.00555" REYEZ="0.72568" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.55147" FPOGY="0.21123" FPOGS="1945.90186" FPOGD="0.07996" FPOGID="4152" FPOGV="1" LPOGX="0.61703" LPOGY="0.14190" LPOGV="1" RPOGX="0.45713" RPOGY="0.25996" RPOGV="1" BPOGX="0.53708" BPOGY="0.20093" BPOGV="1" LPCX="0.30581" LPCY="0.46069" LPD="19.77453" LPS="1.23303" LPV="1" RPCX="0.56007" RPCY="0.52010" RPD="21.92212" RPS="1.23303" RPV="1" LEYEX="-0.04913" LEYEY="0.00665" LEYEZ="0.66189" LPUPILD="0.00405" LPUPILV="1" REYEX="0.01665" REYEY="-0.00555" REYEZ="0.72568" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.55043" FPOGY="0.20998" FPOGS="1945.90186" FPOGD="0.08655" FPOGID="4152" FPOGV="1" LPOGX="0.61653" LPOGY="0.13426" LPOGV="1" RPOGX="0.45729" RPOGY="0.25306" RPOGV="1" BPOGX="0.53691" BPOGY="0.19366" BPOGV="1" LPCX="0.30587" LPCY="0.46073" LPD="19.70840" LPS="1.24327" LPV="1" RPCX="0.56032" RPCY="0.51998" RPD="20.94845" RPS="1.24327" RPV="1" LEYEX="-0.05342" LEYEY="0.00702" LEYEZ="0.71955" LPUPILD="0.00403" LPUPILV="1" REYEX="0.01665" REYEY="-0.00588" REYEZ="0.72567" RPUPILD="0.00439" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.55021" FPOGY="0.20972" FPOGS="1945.90186" FPOGD="0.09351" FPOGID="4152" FPOGV="1" LPOGX="0.65043" LPOGY="0.12428" LPOGV="1" RPOGX="0.44390" RPOGY="0.28800" RPOGV="1" BPOGX="0.54717" BPOGY="0.20614" BPOGV="1" LPCX="0.30590" LPCY="0.46148" LPD="19.77136" LPS="1.24327" LPV="1" RPCX="0.56013" RPCY="0.52127" RPD="21.64220" RPS="1.24327" RPV="1" LEYEX="-0.05342" LEYEY="0.00702" LEYEZ="0.71955" LPUPILD="0.00396" LPUPILV="1" REYEX="0.01665" REYEY="-0.00588" REYEZ="0.72567" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
