2025-05-22 11:24:00.379719
598" LEYEZ="0.67840" LPUPILD="0.00644" LPUPILV="1" REYEX="0.03875" REYEY="0.01113" REYEZ="0.65674" RPUPILD="0.00636" RPUPILV="1" BKID="149" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1097.15283" FPOGD="0.20862" FPOGID="804" FPOGV="0" LPOGX="1.10116" LPOGY="1.32526" LPOGV="0" RPOGX="1.00067" RPOGY="0.48837" RPOGV="0" BPOGX="1.10116" BPOGY="1.32526" BPOGV="0" LPCX="0.40870" LPCY="0.42342" LPD="21.03071" LPS="1.05538" LPV="0" RPCX="0.66049" RPCY="0.44084" RPD="30.42287" RPS="1.05538" RPV="0" LEYEX="-0.02503" LEYEY="0.01598" LEYEZ="0.67840" LPUPILD="0.00644" LPUPILV="1" REYEX="0.03875" REYEY="0.01113" REYEZ="0.65674" RPUPILD="0.00636" RPUPILV="1" BKID="149" BKDUR="0.00000" BKPMIN="20" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.52667" FPOGY="0.46396" FPOGS="1100.36121" FPOGD="0.07422" FPOGID="813" FPOGV="1" LPOGX="0.57499" LPOGY="0.51970" LPOGV="1" RPOGX="0.50459" RPOGY="0.46404" RPOGV="1" BPOGX="0.53979" BPOGY="0.49187" BPOGV="1" LPCX="0.37379" LPCY="0.42323" LPD="32.08935" LPS="1.01993" LPV="1" RPCX="0.62648" RPCY="0.43601" RPD="32.91056" RPS="1.01184" RPV="1" LEYEX="-0.03064" LEYEY="0.01422" LEYEZ="0.64056" LPUPILD="0.00660" LPUPILV="1" REYEX="0.03185" REYEY="0.01192" REYEZ="0.65658" RPUPILD="0.00664" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.52571" FPOGY="0.46636" FPOGS="1100.36121" FPOGD="0.08093" FPOGID="813" FPOGV="1" LPOGX="0.55180" LPOGY="0.52177" LPOGV="1" RPOGX="0.47676" RPOGY="0.46851" RPOGV="1" BPOGX="0.51428" BPOGY="0.49514" BPOGV="1" LPCX="0.37354" LPCY="0.42327" LPD="32.11932" LPS="1.01184" LPV="1" RPCX="0.62624" RPCY="0.43604" RPD="32.91361" RPS="1.00375" RPV="1" LEYEX="-0.03064" LEYEY="0.01422" LEYEZ="0.64056" LPUPILD="0.00659" LPUPILV="1" REYEX="0.03185" REYEY="0.01192" REYEZ="0.65658" RPUPILD="0.00660" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.52490" FPOGY="0.46846" FPOGS="1100.36121" FPOGD="0.08752" FPOGID="813" FPOGV="1" LPOGX="0.55193" LPOGY="0.52234" LPOGV="1" RPOGX="0.47672" RPOGY="0.46917" RPOGV="1" BPOGX="0.51433" BPOGY="0.49575" BPOGV="1" LPCX="0.37348" LPCY="0.42327" LPD="32.20511" LPS="1.01077" LPV="1" RPCX="0.62617" RPCY="0.43601" RPD="33.01292" RPS="1.00269" RPV="1" LEYEX="-0.03169" LEYEY="0.01449" LEYEZ="0.65721" LPUPILD="0.00660" LPUPILV="1" REYEX="0.03176" REYEY="0.01204" REYEZ="0.66080" RPUPILD="0.00660" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.52551" FPOGY="0.47094" FPOGS="1100.36121" FPOGD="0.09399" FPOGID="813" FPOGV="1" LPOGX="0.56879" LPOGY="0.55523" LPOGV="1" RPOGX="0.49929" RPOGY="0.45594" RPOGV="1" BPOGX="0.53404" BPOGY="0.50559" BPOGV="1" LPCX="0.37295" LPCY="0.42346" LPD="32.18484" LPS="1.00971" LPV="1" RPCX="0.62564" RPCY="0.43604" RPD="32.90242" RPS="1.00971" RPV="1" LEYEX="-0.03169" LEYEY="0.01449" LEYEZ="0.65721" LPUPILD="0.00662" LPUPILV="1" REYEX="0.03176" REYEY="0.01204" REYEZ="0.66080" RPUPILD="0.00661" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.52422" FPOGY="0.47112" FPOGS="1100.36121" FPOGD="0.10071" FPOGID="813" FPOGV="1" LPOGX="0.53845" LPOGY="0.49086" LPOGV="1" RPOGX="0.47146" RPOGY="0.45686" RPOGV="1" BPOGX="0.50495" BPOGY="0.47386" BPOGV="1" LPCX="0.37268" LPCY="0.42350" LPD="32.26824" LPS="1.01674" LPV="1" RPCX="0.62542" RPCY="0.43600" RPD="33.04139" RPS="1.01674" RPV="1" LEYEX="-0.03169" LEYEY="0.01449" LEYEZ="0.65721" LPUPILD="0.00657" LPUPILV="1" REYEX="0.03176" REYEY="0.01204" REYEZ="0.66080" RPUPILD="0.00658" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.52305" FPOGY="0.47076" FPOGS="1100.36121" FPOGD="0.10742" FPOGID="813" FPOGV="1" LPOGX="0.53642" LPOGY="0.48254" LPOGV="1" RPOGX="0.47195" RPOGY="0.44755" RPOGV="1" BPOGX="0.50418" BPOGY="0.46505" BPOGV="1" LPCX="0.37255" LPCY="0.42359" LPD="32.17153" LPS="1.03167" LPV="1" RPCX="0.62531" RPCY="0.43600" RPD="32.94684" RPS="1.03167" RPV="1" LEYEX="-0.03301" LEYEY="0.01488" LEYEZ="0.67942" LPUPILD="0.00660" LPUPILV="1" REYEX="0.03146" REYEY="0.01201" REYEZ="0.65871" RPUPILD="0.00661" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.52321" FPOGY="0.46937" FPOGS="1100.36121" FPOGD="0.11401" FPOGID="813" FPOGV="1" LPOGX="0.55681" LPOGY="0.45144" LPOGV="1" RPOGX="0.49509" RPOGY="0.44001" RPOGV="1" BPOGX="0.52595" BPOGY="0.44572" BPOGV="1" LPCX="0.37209" LPCY="0.42378" LPD="32.05698" LPS="1.03957" LPV="1" RPCX="0.62479" RPCY="0.43604" RPD="32.99572" RPS="1.03957" RPV="1" LEYEX="-0.03301" LEYEY="0.01488" LEYEZ="0.67942" LPUPILD="0.00661" LPUPILV="1" REYEX="0.03146" REYEY="0.01201" REYEZ="0.65871" RPUPILD="0.00660" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.52189" FPOGY="0.46783" FPOGS="1100.36121" FPOGD="0.12073" FPOGID="813" FPOGV="1" LPOGX="0.53055" LPOGY="0.44755" LPOGV="1" RPOGX="0.46594" RPOGY="0.43272" RPOGV="1" BPOGX="0.49824" BPOGY="0.44014" BPOGV="1" LPCX="0.37180" LPCY="0.42386" LPD="32.40184" LPS="1.04748" LPV="1" RPCX="0.62455" RPCY="0.43597" RPD="32.83782" RPS="1.04748" RPV="1" LEYEX="-0.03301" LEYEY="0.01488" LEYEZ="0.67942" LPUPILD="0.00658" LPUPILV="1" REYEX="0.03146" REYEY="0.01201" REYEZ="0.65871" RPUPILD="0.00663" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
