2025-05-30 10:56:25.418725
 REYEZ="0.67675" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="1.09568" FPOGY="0.36400" FPOGS="3634.66284" FPOGD="0.13379" FPOGID="7422" FPOGV="1" LPOGX="1.21795" LPOGY="0.34454" LPOGV="1" RPOGX="0.98488" RPOGY="0.25325" RPOGV="1" BPOGX="1.10141" BPOGY="0.29889" BPOGV="1" LPCX="0.30809" LPCY="0.51521" LPD="23.88372" LPS="1.05756" LPV="1" RPCX="0.58856" RPCY="0.51916" RPD="24.38883" RPS="1.05756" RPV="1" LEYEX="-0.05038" LEYEY="-0.00438" LEYEZ="0.66327" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02141" REYEY="-0.00518" REYEZ="0.67675" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.56384" FPOGY="0.32138" FPOGS="3635.64771" FPOGD="0.06006" FPOGID="7426" FPOGV="1" LPOGX="0.68434" LPOGY="0.30130" LPOGV="1" RPOGX="0.45558" RPOGY="0.29663" RPOGV="1" BPOGX="0.56996" BPOGY="0.29896" BPOGV="1" LPCX="0.29613" LPCY="0.51626" LPD="24.84468" LPS="1.06399" LPV="1" RPCX="0.57748" RPCY="0.51995" RPD="24.80294" RPS="1.06399" RPV="1" LEYEX="-0.05166" LEYEY="-0.00451" LEYEZ="0.66059" LPUPILD="0.00454" LPUPILV="1" REYEX="0.02010" REYEY="-0.00533" REYEZ="0.67697" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56320" FPOGY="0.31952" FPOGS="3635.64771" FPOGD="0.06665" FPOGID="7426" FPOGV="1" LPOGX="0.65238" LPOGY="0.29619" LPOGV="1" RPOGX="0.46141" RPOGY="0.30571" RPOGV="1" BPOGX="0.55689" BPOGY="0.30095" BPOGV="1" LPCX="0.29616" LPCY="0.51627" LPD="24.84009" LPS="1.07101" LPV="1" RPCX="0.57751" RPCY="0.52001" RPD="24.95325" RPS="1.06185" RPV="1" LEYEX="-0.05166" LEYEY="-0.00451" LEYEZ="0.66059" LPUPILD="0.00454" LPUPILV="1" REYEX="0.02010" REYEY="-0.00533" REYEZ="0.67697" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56300" FPOGY="0.31914" FPOGS="3635.64771" FPOGD="0.07300" FPOGID="7426" FPOGV="1" LPOGX="0.65892" LPOGY="0.30766" LPOGV="1" RPOGX="0.46254" RPOGY="0.32229" RPOGV="1" BPOGX="0.56073" BPOGY="0.31498" BPOGV="1" LPCX="0.29616" LPCY="0.51627" LPD="24.84009" LPS="1.06887" LPV="1" RPCX="0.57753" RPCY="0.52000" RPD="24.74895" RPS="1.05971" RPV="1" LEYEX="-0.05166" LEYEY="-0.00451" LEYEZ="0.66059" LPUPILD="0.00454" LPUPILV="1" REYEX="0.02010" REYEY="-0.00533" REYEZ="0.67697" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56282" FPOGY="0.31933" FPOGS="3635.64771" FPOGD="0.08032" FPOGID="7426" FPOGV="1" LPOGX="0.65910" LPOGY="0.31423" LPOGV="1" RPOGX="0.46232" RPOGY="0.32894" RPOGV="1" BPOGX="0.56071" BPOGY="0.32158" BPOGV="1" LPCX="0.29623" LPCY="0.51630" LPD="24.98144" LPS="1.05971" LPV="1" RPCX="0.57759" RPCY="0.52001" RPD="25.01884" RPS="1.05054" RPV="1" LEYEX="-0.04988" LEYEY="-0.00441" LEYEZ="0.63843" LPUPILD="0.00453" LPUPILV="1" REYEX="0.02010" REYEY="-0.00543" REYEZ="0.67697" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56319" FPOGY="0.31794" FPOGS="3635.64771" FPOGD="0.08643" FPOGID="7426" FPOGV="1" LPOGX="0.67046" LPOGY="0.33755" LPOGV="1" RPOGX="0.46554" RPOGY="0.26217" RPOGV="1" BPOGX="0.56800" BPOGY="0.29986" BPOGV="1" LPCX="0.29632" LPCY="0.51639" LPD="24.78753" LPS="1.04351" LPV="1" RPCX="0.57763" RPCY="0.52006" RPD="24.92140" RPS="1.04351" RPV="1" LEYEX="-0.04988" LEYEY="-0.00441" LEYEZ="0.63843" LPUPILD="0.00455" LPUPILV="1" REYEX="0.02010" REYEY="-0.00543" REYEZ="0.67697" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56392" FPOGY="0.31699" FPOGS="3635.64771" FPOGD="0.09351" FPOGID="7426" FPOGV="1" LPOGX="0.67215" LPOGY="0.33956" LPOGV="1" RPOGX="0.47613" RPOGY="0.26783" RPOGV="1" BPOGX="0.57414" BPOGY="0.30369" BPOGV="1" LPCX="0.29641" LPCY="0.51643" LPD="24.91094" LPS="1.03649" LPV="1" RPCX="0.57768" RPCY="0.52011" RPD="24.74220" RPS="1.03649" RPV="1" LEYEX="-0.04988" LEYEY="-0.00441" LEYEZ="0.63843" LPUPILD="0.00458" LPUPILV="1" REYEX="0.02010" REYEY="-0.00543" REYEZ="0.67697" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56455" FPOGY="0.31669" FPOGS="3635.64771" FPOGD="0.10034" FPOGID="7426" FPOGV="1" LPOGX="0.67221" LPOGY="0.34455" LPOGV="1" RPOGX="0.47559" RPOGY="0.27981" RPOGV="1" BPOGX="0.57390" BPOGY="0.31218" BPOGV="1" LPCX="0.29644" LPCY="0.51643" LPD="24.94989" LPS="1.02946" LPV="1" RPCX="0.57769" RPCY="0.52012" RPD="24.73575" RPS="1.02137" RPV="1" LEYEX="-0.04988" LEYEY="-0.00441" LEYEZ="0.63843" LPUPILD="0.00456" LPUPILV="1" REYEX="0.01953" REYEY="-0.00521" REYEZ="0.65595" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56469" FPOGY="0.31732" FPOGS="3635.64771" FPOGD="0.10693" FPOGID="7426" FPOGV="1" LPOGX="0.65676" LPOGY="0.35551" LPOGV="1" RPOGX="0.47735" RPOGY="0.29936" RPOGV="1" BPOGX="0.56706" BPOGY="0.32744" BPOGV="1" LPCX="0.29649" LPCY="0.51638" LPD="24.78085" LPS="1.02137" LPV="1" RPCX="0.57771" RPCY="0.52014" RPD="24.80052" RPS="1.01328" RPV="1" LEYEX="-0.04988" LEYEY="-0.00441" LEYEZ="0.63843" LPUPILD="0.00457" LPUPILV="1" REYEX="0.01953" REYEY="-0.00521" REYEZ="0.65595" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
