2025-05-30 10:14:39.427215
4" REYEZ="0.59499" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="1.08105" FPOGY="0.50482" FPOGS="1128.73914" FPOGD="0.13318" FPOGID="1978" FPOGV="1" LPOGX="1.18817" LPOGY="0.65330" LPOGV="1" RPOGX="0.99519" RPOGY="0.32676" RPOGV="1" BPOGX="1.09168" BPOGY="0.49003" BPOGV="1" LPCX="0.26234" LPCY="0.59198" LPD="20.11912" LPS="0.84909" LPV="1" RPCX="0.50687" RPCY="0.60905" RPD="25.12126" RPS="0.84909" RPV="1" LEYEX="-0.05670" LEYEY="-0.01812" LEYEZ="0.60406" LPUPILD="0.00428" LPUPILV="1" REYEX="-0.00022" REYEY="-0.02124" REYEZ="0.59499" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.93453" FPOGY="0.31833" FPOGS="1129.06653" FPOGD="0.69666" FPOGID="1980" FPOGV="0" LPOGX="0.86488" LPOGY="0.39538" LPOGV="1" RPOGX="0.75551" RPOGY="0.12212" RPOGV="1" BPOGX="0.81020" BPOGY="0.25875" BPOGV="1" LPCX="0.27162" LPCY="0.58827" LPD="18.56707" LPS="0.87115" LPV="1" RPCX="0.51623" RPCY="0.60744" RPD="22.68406" RPS="0.88217" RPV="1" LEYEX="-0.05451" LEYEY="-0.01825" LEYEZ="0.61612" LPUPILD="0.00453" LPUPILV="1" REYEX="0.00317" REYEY="-0.02269" REYEZ="0.63031" RPUPILD="0.00523" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.82713" FPOGY="0.26104" FPOGS="1129.06653" FPOGD="0.69666" FPOGID="1980" FPOGV="0" LPOGX="0.86709" LPOGY="0.38636" LPOGV="1" RPOGX="0.76139" RPOGY="0.10353" RPOGV="1" BPOGX="0.81424" BPOGY="0.24495" BPOGV="1" LPCX="0.27065" LPCY="0.58826" LPD="19.70631" LPS="0.88217" LPV="1" RPCX="0.51522" RPCY="0.60757" RPD="23.58670" RPS="0.89963" RPV="1" LEYEX="-0.05502" LEYEY="-0.01802" LEYEZ="0.61463" LPUPILD="0.00428" LPUPILV="1" REYEX="0.00261" REYEY="-0.02298" REYEZ="0.64375" RPUPILD="0.00510" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.77090" FPOGY="0.22663" FPOGS="1129.06653" FPOGD="0.69666" FPOGID="1980" FPOGV="0" LPOGX="0.79136" LPOGY="0.30754" LPOGV="1" RPOGX="0.63797" RPOGY="0.07692" RPOGV="1" BPOGX="0.71467" BPOGY="0.19223" BPOGV="1" LPCX="0.26843" LPCY="0.58747" LPD="18.80166" LPS="0.89963" LPV="1" RPCX="0.51282" RPCY="0.60707" RPD="23.44510" RPS="0.90607" RPV="1" LEYEX="-0.05502" LEYEY="-0.01802" LEYEZ="0.61463" LPUPILD="0.00423" LPUPILV="1" REYEX="0.00261" REYEY="-0.02298" REYEZ="0.64375" RPUPILD="0.00508" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.73051" FPOGY="0.22453" FPOGS="1129.06653" FPOGD="0.69666" FPOGID="1980" FPOGV="0" LPOGX="0.71603" LPOGY="0.30775" LPOGV="1" RPOGX="0.58342" RPOGY="0.13292" RPOGV="1" BPOGX="0.64972" BPOGY="0.22033" BPOGV="1" LPCX="0.26735" LPCY="0.58744" LPD="18.57478" LPS="0.90607" LPV="1" RPCX="0.51132" RPCY="0.60686" RPD="22.77480" RPS="0.91250" RPV="1" LEYEX="-0.05502" LEYEY="-0.01802" LEYEZ="0.61463" LPUPILD="0.00436" LPUPILV="1" REYEX="0.00261" REYEY="-0.02298" REYEZ="0.64375" RPUPILD="0.00521" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.67194" FPOGY="0.20517" FPOGS="1129.06653" FPOGD="0.69666" FPOGID="1980" FPOGV="0" LPOGX="0.71669" LPOGY="0.29201" LPOGV="1" RPOGX="0.58618" RPOGY="0.11387" RPOGV="1" BPOGX="0.65143" BPOGY="0.20294" BPOGV="1" LPCX="0.26612" LPCY="0.58719" LPD="18.34021" LPS="0.92444" LPV="1" RPCX="0.51054" RPCY="0.60694" RPD="22.91932" RPS="0.93088" RPV="1" LEYEX="-0.05821" LEYEY="-0.01899" LEYEZ="0.64583" LPUPILD="0.00422" LPUPILV="1" REYEX="0.00192" REYEY="-0.02282" REYEZ="0.63917" RPUPILD="0.00516" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.61578" FPOGY="0.18667" FPOGS="1129.06653" FPOGD="0.69666" FPOGID="1980" FPOGV="0" LPOGX="0.63697" LPOGY="0.24866" LPOGV="1" RPOGX="0.48229" RPOGY="0.08771" RPOGV="1" BPOGX="0.55963" BPOGY="0.16818" BPOGV="1" LPCX="0.26418" LPCY="0.58737" LPD="18.52688" LPS="0.94282" LPV="1" RPCX="0.50831" RPCY="0.60705" RPD="22.53173" RPS="0.94282" RPV="1" LEYEX="-0.05821" LEYEY="-0.01899" LEYEZ="0.64583" LPUPILD="0.00418" LPUPILV="1" REYEX="0.00192" REYEY="-0.02282" REYEZ="0.63917" RPUPILD="0.00518" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.58558" FPOGY="0.17570" FPOGS="1129.06653" FPOGD="0.69666" FPOGID="1980" FPOGV="0" LPOGX="0.60601" LPOGY="0.26249" LPOGV="1" RPOGX="0.44433" RPOGY="0.04504" RPOGV="1" BPOGX="0.52517" BPOGY="0.15376" BPOGV="1" LPCX="0.26319" LPCY="0.58768" LPD="18.34746" LPS="0.95476" LPV="1" RPCX="0.50697" RPCY="0.60747" RPD="22.70850" RPS="0.95476" RPV="1" LEYEX="-0.05821" LEYEY="-0.01899" LEYEZ="0.64583" LPUPILD="0.00415" LPUPILV="1" REYEX="0.00192" REYEY="-0.02282" REYEZ="0.63917" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.53653" FPOGY="0.15340" FPOGS="1129.06653" FPOGD="0.69666" FPOGID="1980" FPOGV="0" LPOGX="0.60511" LPOGY="0.25249" LPOGV="1" RPOGX="0.44448" RPOGY="0.02404" RPOGV="1" BPOGX="0.52480" BPOGY="0.13826" BPOGV="1" LPCX="0.26235" LPCY="0.58794" LPD="18.53351" LPS="0.96671" LPV="1" RPCX="0.50642" RPCY="0.60747" RPD="23.21959" RPS="0.97390" RPV="1" LEYEX="-0.05688" LEYEY="-0.01853" LEYEZ="0.62695" LPUPILD="0.00410" LPUPILV="1" REYEX="0.00151" REYEY="-0.02335" REYEZ="0.65134" RPUPILD="0.00510" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
