2025-07-14 12:51:49.653281
0.53654" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.88137" FPOGY="0.18520" FPOGS="62.78270" FPOGD="0.38804" FPOGID="118" FPOGV="1" LPOGX="0.85564" LPOGY="0.21827" LPOGV="1" RPOGX="0.89736" RPOGY="0.15109" RPOGV="1" BPOGX="0.87650" BPOGY="0.18468" BPOGV="1" LPCX="0.16373" LPCY="0.35919" LPD="29.41502" LPS="0.65072" LPV="1" RPCX="0.48733" RPCY="0.38456" RPD="29.34108" RPS="0.65385" RPV="1" LEYEX="-0.06762" LEYEY="0.02062" LEYEZ="0.51875" LPUPILD="0.00491" LPUPILV="1" REYEX="-0.00434" REYEY="0.01726" REYEZ="0.53654" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.88099" FPOGY="0.18501" FPOGS="62.78270" FPOGD="0.39474" FPOGID="118" FPOGV="1" LPOGX="0.85643" LPOGY="0.21396" LPOGV="1" RPOGX="0.89736" RPOGY="0.15109" RPOGV="1" BPOGX="0.87690" BPOGY="0.18252" BPOGV="1" LPCX="0.16389" LPCY="0.35935" LPD="29.53578" LPS="0.65385" LPV="1" RPCX="0.48755" RPCY="0.38462" RPD="29.18750" RPS="0.65385" RPV="1" LEYEX="-0.06762" LEYEY="0.02062" LEYEZ="0.51875" LPUPILD="0.00491" LPUPILV="1" REYEX="-0.00415" REYEY="0.01652" REYEZ="0.51714" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.22302" FPOGY="0.29320" FPOGS="64.05527" FPOGD="0.02129" FPOGID="122" FPOGV="1" LPOGX="0.24551" LPOGY="0.61841" LPOGV="0" RPOGX="0.23866" RPOGY="0.31791" RPOGV="1" BPOGX="0.23866" BPOGY="0.31791" BPOGV="1" LPCX="0.08190" LPCY="0.37522" LPD="14.76547" LPS="0.64561" LPV="0" RPCX="0.40657" RPCY="0.37521" RPD="26.70499" RPS="0.64561" RPV="1" LEYEX="-0.07969" LEYEY="0.01859" LEYEZ="0.50676" LPUPILD="0.00438" LPUPILV="1" REYEX="-0.01815" REYEY="0.01864" REYEZ="0.52868" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.22615" FPOGY="0.29814" FPOGS="64.05527" FPOGD="0.02815" FPOGID="122" FPOGV="1" LPOGX="0.24551" LPOGY="0.61841" LPOGV="0" RPOGX="0.23866" RPOGY="0.31791" RPOGV="1" BPOGX="0.23866" BPOGY="0.31791" BPOGV="1" LPCX="0.08190" LPCY="0.37522" LPD="14.76547" LPS="0.64561" LPV="0" RPCX="0.40691" RPCY="0.37531" RPD="26.65343" RPS="0.64561" RPV="1" LEYEX="-0.07969" LEYEY="0.01859" LEYEZ="0.50676" LPUPILD="0.00438" LPUPILV="1" REYEX="-0.01838" REYEY="0.01883" REYEZ="0.53524" RPUPILD="0.00467" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.23195" FPOGY="0.27987" FPOGS="64.05527" FPOGD="0.03403" FPOGID="122" FPOGV="1" LPOGX="0.24551" LPOGY="0.61841" LPOGV="0" RPOGX="0.26097" RPOGY="0.18852" RPOGV="1" BPOGX="0.26097" BPOGY="0.18852" BPOGV="1" LPCX="0.08190" LPCY="0.37522" LPD="14.76547" LPS="0.64561" LPV="0" RPCX="0.40708" RPCY="0.37517" RPD="28.00071" RPS="0.64561" RPV="1" LEYEX="-0.07969" LEYEY="0.01859" LEYEZ="0.50676" LPUPILD="0.00438" LPUPILV="1" REYEX="-0.01838" REYEY="0.01883" REYEZ="0.53524" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.23861" FPOGY="0.26772" FPOGS="64.05527" FPOGD="0.04111" FPOGID="122" FPOGV="1" LPOGX="0.24551" LPOGY="0.61841" LPOGV="0" RPOGX="0.27855" RPOGY="0.19478" RPOGV="1" BPOGX="0.27855" BPOGY="0.19478" BPOGV="1" LPCX="0.08190" LPCY="0.37522" LPD="14.76547" LPS="0.64561" LPV="0" RPCX="0.40706" RPCY="0.37536" RPD="27.90215" RPS="0.64561" RPV="1" LEYEX="-0.07969" LEYEY="0.01859" LEYEZ="0.50676" LPUPILD="0.00438" LPUPILV="1" REYEX="-0.01838" REYEY="0.01883" REYEZ="0.53524" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.24350" FPOGY="0.25800" FPOGS="64.05527" FPOGD="0.04859" FPOGID="122" FPOGV="1" LPOGX="0.24551" LPOGY="0.61841" LPOGV="0" RPOGX="0.27777" RPOGY="0.19000" RPOGV="1" BPOGX="0.27777" BPOGY="0.19000" BPOGV="1" LPCX="0.08190" LPCY="0.37522" LPD="14.76547" LPS="0.64561" LPV="0" RPCX="0.40697" RPCY="0.37482" RPD="29.07829" RPS="0.64899" RPV="1" LEYEX="-0.07969" LEYEY="0.01859" LEYEZ="0.50676" LPUPILD="0.00438" LPUPILV="1" REYEX="-0.01848" REYEY="0.01873" REYEZ="0.53698" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.24640" FPOGY="0.25355" FPOGS="64.05527" FPOGD="0.05508" FPOGID="122" FPOGV="1" LPOGX="0.24551" LPOGY="0.61841" LPOGV="0" RPOGX="0.26959" RPOGY="0.21791" RPOGV="1" BPOGX="0.26959" BPOGY="0.21791" BPOGV="1" LPCX="0.08190" LPCY="0.37522" LPD="14.76547" LPS="0.64899" LPV="0" RPCX="0.40687" RPCY="0.37527" RPD="28.61413" RPS="0.65238" RPV="1" LEYEX="-0.07969" LEYEY="0.01859" LEYEZ="0.50676" LPUPILD="0.00438" LPUPILV="1" REYEX="-0.01848" REYEY="0.01873" REYEZ="0.53698" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.24640" FPOGY="0.25355" FPOGS="64.05527" FPOGD="0.06080" FPOGID="122" FPOGV="1" LPOGX="0.24551" LPOGY="0.61841" LPOGV="0" RPOGX="0.26959" RPOGY="0.21791" RPOGV="0" BPOGX="0.26959" BPOGY="0.21791" BPOGV="0" LPCX="0.08190" LPCY="0.37522" LPD="14.76547" LPS="0.65238" LPV="0" RPCX="0.40687" RPCY="0.37527" RPD="28.61413" RPS="0.65576" RPV="0" LEYEX="-0.07969" LEYEY="0.01859" LEYEZ="0.50676" LPUPILD="0.00438" LPUPILV="1" REYEX="-0.01848" REYEY="0.01873" REYEZ="0.53698" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
