2025-05-26 11:41:23.995998
-0.02381" REYEZ="0.63615" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.58803" FPOGY="-0.47319" FPOGS="4911.65283" FPOGD="0.16113" FPOGID="11039" FPOGV="1" LPOGX="0.64212" LPOGY="-0.42649" LPOGV="1" RPOGX="0.54677" RPOGY="-0.54288" RPOGV="1" BPOGX="0.59444" BPOGY="-0.48468" BPOGV="1" LPCX="0.37920" LPCY="0.61646" LPD="16.72780" LPS="0.94960" LPV="1" RPCX="0.63455" RPCY="0.60803" RPD="15.80566" RPS="0.95603" RPV="1" LEYEX="-0.02916" LEYEY="-0.02515" LEYEZ="0.63141" LPUPILD="0.00337" LPUPILV="1" REYEX="0.03243" REYEY="-0.02381" REYEZ="0.63615" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.58763" FPOGY="0.16164" FPOGS="4914.71484" FPOGD="0.02002" FPOGID="11051" FPOGV="1" LPOGX="0.61014" LPOGY="0.18777" LPOGV="1" RPOGX="0.56943" RPOGY="0.09812" RPOGV="1" BPOGX="0.58978" BPOGY="0.14294" BPOGV="1" LPCX="0.37931" LPCY="0.62618" LPD="19.60711" LPS="0.96875" LPV="1" RPCX="0.63579" RPCY="0.61723" RPD="18.74444" RPS="0.96875" RPV="1" LEYEX="-0.02930" LEYEY="-0.02616" LEYEZ="0.63645" LPUPILD="0.00379" LPUPILV="1" REYEX="0.03298" REYEY="-0.02460" REYEZ="0.63934" RPUPILD="0.00374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.58692" FPOGY="0.16971" FPOGS="4914.71484" FPOGD="0.02686" FPOGID="11051" FPOGV="1" LPOGX="0.60778" LPOGY="0.23057" LPOGV="1" RPOGX="0.56039" RPOGY="0.17339" RPOGV="1" BPOGX="0.58408" BPOGY="0.20198" BPOGV="1" LPCX="0.37921" LPCY="0.62612" LPD="19.40657" LPS="0.96875" LPV="1" RPCX="0.63577" RPCY="0.61721" RPD="18.88234" RPS="0.96875" RPV="1" LEYEX="-0.02930" LEYEY="-0.02616" LEYEZ="0.63645" LPUPILD="0.00387" LPUPILV="1" REYEX="0.03298" REYEY="-0.02460" REYEZ="0.63934" RPUPILD="0.00371" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.58631" FPOGY="0.17379" FPOGS="4914.71484" FPOGD="0.03320" FPOGID="11051" FPOGV="1" LPOGX="0.60118" LPOGY="0.23480" LPOGV="1" RPOGX="0.56542" RPOGY="0.15354" RPOGV="1" BPOGX="0.58330" BPOGY="0.19417" BPOGV="1" LPCX="0.37927" LPCY="0.62610" LPD="19.39322" LPS="0.96875" LPV="1" RPCX="0.63579" RPCY="0.61714" RPD="18.99615" RPS="0.96875" RPV="1" LEYEX="-0.02930" LEYEY="-0.02616" LEYEZ="0.63645" LPUPILD="0.00383" LPUPILV="1" REYEX="0.03298" REYEY="-0.02460" REYEZ="0.63934" RPUPILD="0.00369" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.58583" FPOGY="0.17714" FPOGS="4914.71484" FPOGD="0.04004" FPOGID="11051" FPOGV="1" LPOGX="0.60118" LPOGY="0.23480" LPOGV="1" RPOGX="0.56462" RPOGY="0.15970" RPOGV="1" BPOGX="0.58290" BPOGY="0.19725" BPOGV="1" LPCX="0.37911" LPCY="0.62607" LPD="19.47512" LPS="0.96875" LPV="1" RPCX="0.63580" RPCY="0.61713" RPD="18.89872" RPS="0.96232" RPV="1" LEYEX="-0.02930" LEYEY="-0.02616" LEYEZ="0.63645" LPUPILD="0.00389" LPUPILV="1" REYEX="0.03188" REYEY="-0.02381" REYEZ="0.61886" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.58696" FPOGY="0.18434" FPOGS="4914.71484" FPOGD="0.04639" FPOGID="11051" FPOGV="1" LPOGX="0.59334" LPOGY="0.25325" LPOGV="1" RPOGX="0.59638" RPOGY="0.21617" RPOGV="1" BPOGX="0.59486" BPOGY="0.23471" BPOGV="1" LPCX="0.37910" LPCY="0.62606" LPD="19.47801" LPS="0.96232" LPV="1" RPCX="0.63579" RPCY="0.61713" RPD="18.91410" RPS="0.95588" RPV="1" LEYEX="-0.02930" LEYEY="-0.02616" LEYEZ="0.63645" LPUPILD="0.00390" LPUPILV="1" REYEX="0.03188" REYEY="-0.02381" REYEZ="0.61886" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.58757" FPOGY="0.18520" FPOGS="4914.71484" FPOGD="0.05273" FPOGID="11051" FPOGV="1" LPOGX="0.59820" LPOGY="0.20901" LPOGV="1" RPOGX="0.58672" RPOGY="0.17519" RPOGV="1" BPOGX="0.59246" BPOGY="0.19210" BPOGV="1" LPCX="0.37913" LPCY="0.62612" LPD="19.53549" LPS="0.95588" LPV="1" RPCX="0.63578" RPCY="0.61716" RPD="18.82171" RPS="0.94945" RPV="1" LEYEX="-0.02930" LEYEY="-0.02616" LEYEZ="0.63645" LPUPILD="0.00385" LPUPILV="1" REYEX="0.03188" REYEY="-0.02381" REYEZ="0.61886" RPUPILD="0.00370" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.58802" FPOGY="0.18706" FPOGS="4914.71484" FPOGD="0.05957" FPOGID="11051" FPOGV="1" LPOGX="0.59925" LPOGY="0.22034" LPOGV="1" RPOGX="0.58484" RPOGY="0.18731" RPOGV="1" BPOGX="0.59205" BPOGY="0.20382" BPOGV="1" LPCX="0.37907" LPCY="0.62615" LPD="19.49500" LPS="0.94316" LPV="1" RPCX="0.63566" RPCY="0.61700" RPD="18.71197" RPS="0.93673" RPV="1" LEYEX="-0.02919" LEYEY="-0.02606" LEYEZ="0.63293" LPUPILD="0.00385" LPUPILV="1" REYEX="0.03225" REYEY="-0.02404" REYEZ="0.62603" RPUPILD="0.00366" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.58795" FPOGY="0.19070" FPOGS="4914.71484" FPOGD="0.06689" FPOGID="11051" FPOGV="1" LPOGX="0.59073" LPOGY="0.27640" LPOGV="1" RPOGX="0.58395" RPOGY="0.17782" RPOGV="1" BPOGX="0.58734" BPOGY="0.22711" BPOGV="1" LPCX="0.37897" LPCY="0.62611" LPD="19.74428" LPS="0.93044" LPV="1" RPCX="0.63562" RPCY="0.61683" RPD="18.40591" RPS="0.93044" RPV="1" LEYEX="-0.02919" LEYEY="-0.02606" LEYEZ="0.63293" LPUPILD="0.00384" LPUPILV="1" REYEX="0.03225" REYEY="-0.02404" REYEZ="0.62603" RPUPILD="0.00368" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
