2025-06-11 11:49:40.906119
0.64394" RPUPILD="0.00449" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="40" />
<REC FPOGX="0.93130" FPOGY="0.34062" FPOGS="198.94814" FPOGD="0.11354" FPOGID="627" FPOGV="1" LPOGX="0.88343" LPOGY="0.39163" LPOGV="1" RPOGX="0.94952" RPOGY="0.30224" RPOGV="1" BPOGX="0.91648" BPOGY="0.34693" BPOGV="1" LPCX="0.45639" LPCY="0.44709" LPD="20.83889" LPS="0.96681" LPV="1" RPCX="0.72253" RPCY="0.44470" RPD="21.51485" RPS="0.96681" RPV="1" LEYEX="-0.01167" LEYEY="0.00914" LEYEZ="0.64844" LPUPILD="0.00404" LPUPILV="1" REYEX="0.05350" REYEY="0.00947" REYEZ="0.64394" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="40" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.69972" FPOGY="0.30434" FPOGS="199.85222" FPOGD="0.12019" FPOGID="630" FPOGV="1" LPOGX="0.67548" LPOGY="0.32690" LPOGV="1" RPOGX="0.73805" RPOGY="0.23710" RPOGV="1" BPOGX="0.70677" BPOGY="0.28200" BPOGV="1" LPCX="0.44255" LPCY="0.44826" LPD="20.00891" LPS="0.98174" LPV="1" RPCX="0.70957" RPCY="0.44422" RPD="23.59388" RPS="0.98174" RPV="1" LEYEX="-0.01514" LEYEY="0.00938" LEYEZ="0.68697" LPUPILD="0.00391" LPUPILV="1" REYEX="0.05107" REYEY="0.00972" REYEZ="0.64501" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="39" />
<REC FPOGX="0.70006" FPOGY="0.30320" FPOGS="199.85222" FPOGD="0.12682" FPOGID="630" FPOGV="1" LPOGX="0.68966" LPOGY="0.32586" LPOGV="1" RPOGX="0.72334" RPOGY="0.23741" RPOGV="1" BPOGX="0.70650" BPOGY="0.28163" BPOGV="1" LPCX="0.44276" LPCY="0.44837" LPD="19.63614" LPS="0.99667" LPV="1" RPCX="0.70964" RPCY="0.44424" RPD="24.15447" RPS="0.99667" RPV="1" LEYEX="-0.01514" LEYEY="0.00938" LEYEZ="0.68697" LPUPILD="0.00394" LPUPILV="1" REYEX="0.05107" REYEY="0.00972" REYEZ="0.64501" RPUPILD="0.00468" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="39" />
<REC FPOGX="0.70063" FPOGY="0.30078" FPOGS="199.85222" FPOGD="0.13393" FPOGID="630" FPOGV="1" LPOGX="0.69429" LPOGY="0.29674" LPOGV="1" RPOGX="0.72982" RPOGY="0.20785" RPOGV="1" BPOGX="0.71206" BPOGY="0.25230" BPOGV="1" LPCX="0.44278" LPCY="0.44826" LPD="19.64987" LPS="1.01160" LPV="1" RPCX="0.70971" RPCY="0.44429" RPD="24.02297" RPS="1.01160" RPV="1" LEYEX="-0.01514" LEYEY="0.00938" LEYEZ="0.68697" LPUPILD="0.00390" LPUPILV="1" REYEX="0.05107" REYEY="0.00972" REYEZ="0.64501" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="39" />
<REC FPOGX="0.70115" FPOGY="0.29857" FPOGS="199.85222" FPOGD="0.14052" FPOGID="630" FPOGV="1" LPOGX="0.69429" LPOGY="0.29674" LPOGV="1" RPOGX="0.72982" RPOGY="0.20785" RPOGV="1" BPOGX="0.71206" BPOGY="0.25230" BPOGV="1" LPCX="0.44277" LPCY="0.44816" LPD="19.61792" LPS="1.01160" LPV="1" RPCX="0.70981" RPCY="0.44418" RPD="23.98557" RPS="1.01160" RPV="1" LEYEX="-0.01402" LEYEY="0.00874" LEYEZ="0.64050" LPUPILD="0.00393" LPUPILV="1" REYEX="0.05107" REYEY="0.00972" REYEZ="0.64501" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="39" />
<REC FPOGX="0.70121" FPOGY="0.29688" FPOGS="199.85222" FPOGD="0.14713" FPOGID="630" FPOGV="1" LPOGX="0.70297" LPOGY="0.29927" LPOGV="1" RPOGX="0.70233" RPOGY="0.22006" RPOGV="1" BPOGX="0.70265" BPOGY="0.25967" BPOGV="1" LPCX="0.44286" LPCY="0.44819" LPD="19.67477" LPS="0.99667" LPV="1" RPCX="0.70977" RPCY="0.44424" RPD="24.27341" RPS="0.99667" RPV="1" LEYEX="-0.01402" LEYEY="0.00874" LEYEZ="0.64050" LPUPILD="0.00385" LPUPILV="1" REYEX="0.05107" REYEY="0.00972" REYEZ="0.64501" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="39" />
<REC FPOGX="0.70097" FPOGY="0.29603" FPOGS="199.85222" FPOGD="0.15361" FPOGID="630" FPOGV="1" LPOGX="0.69124" LPOGY="0.32236" LPOGV="1" RPOGX="0.69940" RPOGY="0.23056" RPOGV="1" BPOGX="0.69532" BPOGY="0.27646" BPOGV="1" LPCX="0.44282" LPCY="0.44816" LPD="19.62915" LPS="0.98174" LPV="1" RPCX="0.70979" RPCY="0.44423" RPD="24.30947" RPS="0.98174" RPV="1" LEYEX="-0.01402" LEYEY="0.00874" LEYEZ="0.64050" LPUPILD="0.00390" LPUPILV="1" REYEX="0.05107" REYEY="0.00972" REYEZ="0.64501" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="39" />
<REC FPOGX="0.70070" FPOGY="0.29561" FPOGS="199.85222" FPOGD="0.16083" FPOGID="630" FPOGV="1" LPOGX="0.69110" LPOGY="0.33386" LPOGV="1" RPOGX="0.69745" RPOGY="0.23719" RPOGV="1" BPOGX="0.69427" BPOGY="0.28552" BPOGV="1" LPCX="0.44274" LPCY="0.44813" LPD="19.82154" LPS="0.96681" LPV="1" RPCX="0.70992" RPCY="0.44414" RPD="23.96384" RPS="0.97400" RPV="1" LEYEX="-0.01402" LEYEY="0.00874" LEYEZ="0.64050" LPUPILD="0.00387" LPUPILV="1" REYEX="0.05496" REYEY="0.01045" REYEZ="0.69344" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="39" />
<REC FPOGX="0.70097" FPOGY="0.29540" FPOGS="199.85222" FPOGD="0.16763" FPOGID="630" FPOGV="1" LPOGX="0.70548" LPOGY="0.30182" LPOGV="1" RPOGX="0.70998" RPOGY="0.27849" RPOGV="1" BPOGX="0.70773" BPOGY="0.29015" BPOGV="1" LPCX="0.44278" LPCY="0.44811" LPD="19.87007" LPS="0.97400" LPV="1" RPCX="0.70986" RPCY="0.44419" RPD="24.31894" RPS="0.98119" RPV="1" LEYEX="-0.01402" LEYEY="0.00874" LEYEZ="0.64050" LPUPILD="0.00389" LPUPILV="1" REYEX="0.05496" REYEY="0.01045" REYEZ="0.69344" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="39" />
