2025-05-28 15:19:00.181326
EZ="0.61252" RPUPILD="0.00630" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.90900" FPOGY="0.21445" FPOGS="4799.70996" FPOGD="0.21387" FPOGID="9733" FPOGV="1" LPOGX="0.92836" LPOGY="0.17954" LPOGV="1" RPOGX="0.84629" RPOGY="0.21053" RPOGV="1" BPOGX="0.88733" BPOGY="0.19503" BPOGV="1" LPCX="0.33091" LPCY="0.42260" LPD="19.57512" LPS="0.89412" LPV="1" RPCX="0.56436" RPCY="0.47427" RPD="28.30424" RPS="0.89412" RPV="1" LEYEX="-0.04186" LEYEY="0.01325" LEYEZ="0.63300" LPUPILD="0.00450" LPUPILV="1" REYEX="0.01387" REYEY="0.00335" REYEZ="0.61252" RPUPILD="0.00633" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="1.10819" FPOGY="0.21709" FPOGS="4800.66113" FPOGD="0.17480" FPOGID="9736" FPOGV="1" LPOGX="1.16671" LPOGY="0.17834" LPOGV="1" RPOGX="1.06265" RPOGY="0.23382" RPOGV="1" BPOGX="1.11468" BPOGY="0.20608" BPOGV="1" LPCX="0.32288" LPCY="0.42094" LPD="18.79643" LPS="0.88720" LPV="1" RPCX="0.55679" RPCY="0.46691" RPD="28.24822" RPS="0.88720" RPV="1" LEYEX="-0.04340" LEYEY="0.01345" LEYEZ="0.61645" LPUPILD="0.00458" LPUPILV="1" REYEX="0.01128" REYEY="0.00478" REYEZ="0.60666" RPUPILD="0.00607" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="1.10848" FPOGY="0.21658" FPOGS="4800.66113" FPOGD="0.18115" FPOGID="9736" FPOGV="1" LPOGX="1.16962" LPOGY="0.17191" LPOGV="1" RPOGX="1.06293" RPOGY="0.23344" RPOGV="1" BPOGX="1.11627" BPOGY="0.20267" BPOGV="1" LPCX="0.32290" LPCY="0.42067" LPD="18.97873" LPS="0.89286" LPV="1" RPCX="0.55693" RPCY="0.46682" RPD="27.77346" RPS="0.88762" RPV="1" LEYEX="-0.04435" LEYEY="0.01382" LEYEZ="0.63128" LPUPILD="0.00453" LPUPILV="1" REYEX="0.01084" REYEY="0.00461" REYEZ="0.58044" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="1.10859" FPOGY="0.21698" FPOGS="4800.66113" FPOGD="0.18750" FPOGID="9736" FPOGV="1" LPOGX="1.15139" LPOGY="0.22158" LPOGV="1" RPOGX="1.07190" RPOGY="0.23514" RPOGV="1" BPOGX="1.11165" BPOGY="0.22836" BPOGV="1" LPCX="0.32301" LPCY="0.42038" LPD="18.45431" LPS="0.88762" LPV="1" RPCX="0.55694" RPCY="0.46674" RPD="28.02750" RPS="0.88238" RPV="1" LEYEX="-0.04435" LEYEY="0.01382" LEYEZ="0.63128" LPUPILD="0.00453" LPUPILV="1" REYEX="0.01084" REYEY="0.00461" REYEZ="0.58044" RPUPILD="0.00614" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="1.10886" FPOGY="0.21764" FPOGS="4800.66113" FPOGD="0.19385" FPOGID="9736" FPOGV="1" LPOGX="1.16224" LPOGY="0.23225" LPOGV="1" RPOGX="1.07126" RPOGY="0.24111" RPOGV="1" BPOGX="1.11675" BPOGY="0.23668" BPOGV="1" LPCX="0.32328" LPCY="0.42014" LPD="18.51996" LPS="0.88238" LPV="1" RPCX="0.55702" RPCY="0.46678" RPD="27.99201" RPS="0.87715" RPV="1" LEYEX="-0.04435" LEYEY="0.01382" LEYEZ="0.63128" LPUPILD="0.00447" LPUPILV="1" REYEX="0.01084" REYEY="0.00461" REYEZ="0.58044" RPUPILD="0.00619" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="1.10891" FPOGY="0.21860" FPOGS="4800.66113" FPOGD="0.20068" FPOGID="9736" FPOGV="1" LPOGX="1.15664" LPOGY="0.24392" LPOGV="1" RPOGX="1.06383" RPOGY="0.25104" RPOGV="1" BPOGX="1.11024" BPOGY="0.24748" BPOGV="1" LPCX="0.32315" LPCY="0.42028" LPD="18.70232" LPS="0.87149" LPV="1" RPCX="0.55705" RPCY="0.46677" RPD="27.95562" RPS="0.86625" RPV="1" LEYEX="-0.04248" LEYEY="0.01330" LEYEZ="0.60529" LPUPILD="0.00447" LPUPILV="1" REYEX="0.01109" REYEY="0.00469" REYEZ="0.58948" RPUPILD="0.00620" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="1.10920" FPOGY="0.21938" FPOGS="4800.66113" FPOGD="0.20752" FPOGID="9736" FPOGV="1" LPOGX="1.16016" LPOGY="0.22427" LPOGV="1" RPOGX="1.07658" RPOGY="0.26230" RPOGV="1" BPOGX="1.11837" BPOGY="0.24329" BPOGV="1" LPCX="0.32377" LPCY="0.42019" LPD="19.30815" LPS="0.86059" LPV="1" RPCX="0.55767" RPCY="0.46696" RPD="27.94798" RPS="0.86059" RPV="1" LEYEX="-0.04248" LEYEY="0.01330" LEYEZ="0.60529" LPUPILD="0.00438" LPUPILV="1" REYEX="0.01109" REYEY="0.00469" REYEZ="0.58948" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="1.10992" FPOGY="0.21999" FPOGS="4800.66113" FPOGD="0.21436" FPOGID="9736" FPOGV="1" LPOGX="1.15871" LPOGY="0.22625" LPOGV="1" RPOGX="1.10688" RPOGY="0.25285" RPOGV="1" BPOGX="1.13280" BPOGY="0.23955" BPOGV="1" LPCX="0.32425" LPCY="0.41998" LPD="18.17037" LPS="0.85493" LPV="1" RPCX="0.55843" RPCY="0.46706" RPD="28.13559" RPS="0.85493" RPV="1" LEYEX="-0.04248" LEYEY="0.01330" LEYEZ="0.60529" LPUPILD="0.00436" LPUPILV="1" REYEX="0.01109" REYEY="0.00469" REYEZ="0.58948" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="1.11076" FPOGY="0.22030" FPOGS="4800.66113" FPOGD="0.22217" FPOGID="9736" FPOGV="1" LPOGX="1.16202" LPOGY="0.21924" LPOGV="1" RPOGX="1.11540" RPOGY="0.24228" RPOGV="1" BPOGX="1.13871" BPOGY="0.23076" BPOGV="1" LPCX="0.32484" LPCY="0.42056" LPD="18.90832" LPS="0.86122" LPV="1" RPCX="0.55877" RPCY="0.46691" RPD="27.40644" RPS="0.86646" RPV="1" LEYEX="-0.04441" LEYEY="0.01400" LEYEZ="0.63696" LPUPILD="0.00455" LPUPILV="1" REYEX="0.01162" REYEY="0.00472" REYEZ="0.60539" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
