2025-07-14 11:18:57.537368
 REYEZ="0.65627" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.51658" FPOGY="0.11577" FPOGS="548.11908" FPOGD="0.12018" FPOGID="1904" FPOGV="1" LPOGX="0.53275" LPOGY="0.21916" LPOGV="1" RPOGX="0.48529" RPOGY="0.11046" RPOGV="1" BPOGX="0.50902" BPOGY="0.16481" BPOGV="1" LPCX="0.27381" LPCY="0.93102" LPD="22.58087" LPS="0.99744" LPV="1" RPCX="0.50547" RPCY="0.96202" RPD="20.57302" RPS="0.99744" RPV="1" LEYEX="-0.05853" LEYEY="-0.09158" LEYEZ="0.67992" LPUPILD="0.00538" LPUPILV="1" REYEX="-0.00300" REYEY="-0.09367" REYEZ="0.65627" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.51470" FPOGY="0.10419" FPOGS="548.98969" FPOGD="0.16779" FPOGID="1906" FPOGV="1" LPOGX="0.54790" LPOGY="0.17151" LPOGV="1" RPOGX="0.46861" RPOGY="0.18314" RPOGV="1" BPOGX="0.50825" BPOGY="0.17733" BPOGV="1" LPCX="0.25258" LPCY="0.90022" LPD="23.82813" LPS="0.97426" LPV="1" RPCX="0.48450" RPCY="0.94356" RPD="20.93221" RPS="0.97426" RPV="1" LEYEX="-0.05932" LEYEY="-0.07904" LEYEZ="0.62995" LPUPILD="0.00552" LPUPILV="1" REYEX="-0.00391" REYEY="-0.08826" REYEZ="0.63543" RPUPILD="0.00468" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.51448" FPOGY="0.10701" FPOGS="548.98969" FPOGD="0.17352" FPOGID="1906" FPOGV="1" LPOGX="0.54881" LPOGY="0.17784" LPOGV="1" RPOGX="0.46861" RPOGY="0.18299" RPOGV="1" BPOGX="0.50871" BPOGY="0.18041" BPOGV="1" LPCX="0.25243" LPCY="0.90012" LPD="23.91415" LPS="0.96723" LPV="1" RPCX="0.48453" RPCY="0.94375" RPD="21.11837" RPS="0.97442" RPV="1" LEYEX="-0.06046" LEYEY="-0.08038" LEYEZ="0.64098" LPUPILD="0.00551" LPUPILV="1" REYEX="-0.00421" REYEY="-0.09171" REYEZ="0.66065" RPUPILD="0.00474" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.51764" FPOGY="0.13378" FPOGS="548.98969" FPOGD="0.17352" FPOGID="1906" FPOGV="0" LPOGX="0.55345" LPOGY="0.16237" LPOGV="1" RPOGX="0.47680" RPOGY="0.13473" RPOGV="1" BPOGX="0.51512" BPOGY="0.14855" BPOGV="1" LPCX="0.25205" LPCY="0.90008" LPD="23.76026" LPS="0.97442" LPV="1" RPCX="0.48416" RPCY="0.94318" RPD="21.01629" RPS="0.98161" RPV="1" LEYEX="-0.06046" LEYEY="-0.08038" LEYEZ="0.64098" LPUPILD="0.00552" LPUPILV="1" REYEX="-0.00421" REYEY="-0.09171" REYEZ="0.66065" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.52280" FPOGY="0.13408" FPOGS="548.98969" FPOGD="0.17352" FPOGID="1906" FPOGV="0" LPOGX="0.54709" LPOGY="0.15657" LPOGV="1" RPOGX="0.50883" RPOGY="0.11221" RPOGV="1" BPOGX="0.52796" BPOGY="0.13439" BPOGV="1" LPCX="0.25204" LPCY="0.90000" LPD="23.81278" LPS="0.98161" LPV="1" RPCX="0.48411" RPCY="0.94319" RPD="21.23482" RPS="0.98880" RPV="1" LEYEX="-0.06046" LEYEY="-0.08038" LEYEZ="0.64098" LPUPILD="0.00555" LPUPILV="1" REYEX="-0.00421" REYEY="-0.09171" REYEZ="0.66065" RPUPILD="0.00467" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.52457" FPOGY="0.12687" FPOGS="548.98969" FPOGD="0.17352" FPOGID="1906" FPOGV="0" LPOGX="0.54526" LPOGY="0.14367" LPOGV="1" RPOGX="0.51098" RPOGY="0.08122" RPOGV="1" BPOGX="0.52812" BPOGY="0.11244" BPOGV="1" LPCX="0.25189" LPCY="0.89990" LPD="23.77611" LPS="0.99583" LPV="1" RPCX="0.48416" RPCY="0.94285" RPD="20.36977" RPS="1.02027" RPV="1" LEYEX="-0.06211" LEYEY="-0.08238" LEYEZ="0.65690" LPUPILD="0.00560" LPUPILV="1" REYEX="-0.00443" REYEY="-0.09647" REYEZ="0.69527" RPUPILD="0.00469" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.52312" FPOGY="0.11377" FPOGS="549.17084" FPOGD="0.01953" FPOGID="1907" FPOGV="1" LPOGX="0.54268" LPOGY="0.09681" LPOGV="1" RPOGX="0.49488" RPOGY="0.05209" RPOGV="1" BPOGX="0.51878" BPOGY="0.07445" BPOGV="1" LPCX="0.25161" LPCY="0.89976" LPD="23.75360" LPS="1.02730" LPV="1" RPCX="0.48375" RPCY="0.94280" RPD="20.88373" RPS="1.04455" RPV="1" LEYEX="-0.06211" LEYEY="-0.08238" LEYEZ="0.65690" LPUPILD="0.00551" LPUPILV="1" REYEX="-0.00443" REYEY="-0.09647" REYEZ="0.69527" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.52015" FPOGY="0.10219" FPOGS="549.17084" FPOGD="0.02618" FPOGID="1907" FPOGV="1" LPOGX="0.53313" LPOGY="0.06405" LPOGV="1" RPOGX="0.48333" RPOGY="0.04773" RPOGV="1" BPOGX="0.50823" BPOGY="0.05589" BPOGV="1" LPCX="0.25150" LPCY="0.89961" LPD="23.23752" LPS="1.05158" LPV="1" RPCX="0.48373" RPCY="0.94277" RPD="20.81360" RPS="1.06883" RPV="1" LEYEX="-0.06211" LEYEY="-0.08238" LEYEZ="0.65690" LPUPILD="0.00554" LPUPILV="1" REYEX="-0.00443" REYEY="-0.09647" REYEZ="0.69527" RPUPILD="0.00469" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.51795" FPOGY="0.09137" FPOGS="549.17084" FPOGD="0.03351" FPOGID="1907" FPOGV="1" LPOGX="0.52993" LPOGY="0.04150" LPOGV="1" RPOGX="0.48395" RPOGY="0.03302" RPOGV="1" BPOGX="0.50694" BPOGY="0.03726" BPOGV="1" LPCX="0.25152" LPCY="0.89969" LPD="23.65850" LPS="1.07586" LPV="1" RPCX="0.48361" RPCY="0.94267" RPD="20.98751" RPS="1.08395" RPV="1" LEYEX="-0.06211" LEYEY="-0.08205" LEYEZ="0.65588" LPUPILD="0.00550" LPUPILV="1" REYEX="-0.00446" REYEY="-0.09567" REYEZ="0.69104" RPUPILD="0.00468" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
