2025-07-15 10:20:18.493542
"0.58953" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.45129" FPOGY="0.22129" FPOGS="508.27921" FPOGD="0.01987" FPOGID="1833" FPOGV="1" LPOGX="0.45228" LPOGY="0.14788" LPOGV="1" RPOGX="0.45913" RPOGY="0.29639" RPOGV="1" BPOGX="0.45571" BPOGY="0.22213" BPOGV="1" LPCX="0.43100" LPCY="0.47814" LPD="22.04450" LPS="0.83369" LPV="1" RPCX="0.71955" RPCY="0.47261" RPD="19.72314" RPS="0.83369" RPV="1" LEYEX="-0.01504" LEYEY="0.00224" LEYEZ="0.59704" LPUPILD="0.00410" LPUPILV="1" REYEX="0.05029" REYEY="0.00354" REYEZ="0.59729" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.59875" FPOGY="0.29154" FPOGS="509.07642" FPOGD="0.12732" FPOGID="1835" FPOGV="1" LPOGX="0.60323" LPOGY="0.20730" LPOGV="1" RPOGX="0.61343" RPOGY="0.35250" RPOGV="1" BPOGX="0.60833" BPOGY="0.27990" BPOGV="1" LPCX="0.43807" LPCY="0.47705" LPD="21.15573" LPS="0.84952" LPV="1" RPCX="0.72673" RPCY="0.47312" RPD="20.21632" RPS="0.84429" RPV="1" LEYEX="-0.01378" LEYEY="0.00248" LEYEZ="0.59093" LPUPILD="0.00404" LPUPILV="1" REYEX="0.05117" REYEY="0.00356" REYEZ="0.59298" RPUPILD="0.00421" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.59914" FPOGY="0.29088" FPOGS="509.07642" FPOGD="0.13342" FPOGID="1835" FPOGV="1" LPOGX="0.60447" LPOGY="0.19945" LPOGV="1" RPOGX="0.60936" RPOGY="0.35617" RPOGV="1" BPOGX="0.60692" BPOGY="0.27781" BPOGV="1" LPCX="0.43809" LPCY="0.47699" LPD="20.92980" LPS="0.84429" LPV="1" RPCX="0.72667" RPCY="0.47309" RPD="20.28561" RPS="0.83905" RPV="1" LEYEX="-0.01378" LEYEY="0.00248" LEYEZ="0.59093" LPUPILD="0.00407" LPUPILV="1" REYEX="0.05117" REYEY="0.00356" REYEZ="0.59298" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.59966" FPOGY="0.29070" FPOGS="509.07642" FPOGD="0.14053" FPOGID="1835" FPOGV="1" LPOGX="0.60435" LPOGY="0.21807" LPOGV="1" RPOGX="0.61716" RPOGY="0.35548" RPOGV="1" BPOGX="0.61075" BPOGY="0.28677" BPOGV="1" LPCX="0.43801" LPCY="0.47712" LPD="21.20812" LPS="0.83905" LPV="1" RPCX="0.72656" RPCY="0.47296" RPD="20.38546" RPS="0.83381" RPV="1" LEYEX="-0.01378" LEYEY="0.00248" LEYEZ="0.59093" LPUPILD="0.00403" LPUPILV="1" REYEX="0.05117" REYEY="0.00356" REYEZ="0.59298" RPUPILD="0.00406" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.60011" FPOGY="0.29083" FPOGS="509.07642" FPOGD="0.14761" FPOGID="1835" FPOGV="1" LPOGX="0.60481" LPOGY="0.22333" LPOGV="1" RPOGX="0.61510" RPOGY="0.36417" RPOGV="1" BPOGX="0.60995" BPOGY="0.29375" BPOGV="1" LPCX="0.43801" LPCY="0.47712" LPD="21.20812" LPS="0.83381" LPV="1" RPCX="0.72652" RPCY="0.47292" RPD="20.39609" RPS="0.82381" RPV="1" LEYEX="-0.01378" LEYEY="0.00248" LEYEZ="0.59093" LPUPILD="0.00403" LPUPILV="1" REYEX="0.05007" REYEY="0.00348" REYEZ="0.58074" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.59987" FPOGY="0.29118" FPOGS="509.07642" FPOGD="0.15424" FPOGID="1835" FPOGV="1" LPOGX="0.60379" LPOGY="0.23290" LPOGV="1" RPOGX="0.58488" RPOGY="0.36546" RPOGV="1" BPOGX="0.59434" BPOGY="0.29918" BPOGV="1" LPCX="0.43797" LPCY="0.47724" LPD="21.57516" LPS="0.82381" LPV="1" RPCX="0.72651" RPCY="0.47295" RPD="20.24944" RPS="0.81905" RPV="1" LEYEX="-0.01378" LEYEY="0.00248" LEYEZ="0.59093" LPUPILD="0.00399" LPUPILV="1" REYEX="0.05007" REYEY="0.00348" REYEZ="0.58074" RPUPILD="0.00405" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.59960" FPOGY="0.29152" FPOGS="509.07642" FPOGD="0.16101" FPOGID="1835" FPOGV="1" LPOGX="0.60732" LPOGY="0.23397" LPOGV="1" RPOGX="0.57880" RPOGY="0.36565" RPOGV="1" BPOGX="0.59306" BPOGY="0.29981" BPOGV="1" LPCX="0.43803" LPCY="0.47714" LPD="21.22980" LPS="0.81905" LPV="1" RPCX="0.72653" RPCY="0.47295" RPD="20.24767" RPS="0.81429" RPV="1" LEYEX="-0.01378" LEYEY="0.00248" LEYEZ="0.59093" LPUPILD="0.00400" LPUPILV="1" REYEX="0.05007" REYEY="0.00348" REYEZ="0.58074" RPUPILD="0.00406" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.59937" FPOGY="0.29185" FPOGS="509.07642" FPOGD="0.16766" FPOGID="1835" FPOGV="1" LPOGX="0.60773" LPOGY="0.23879" LPOGV="1" RPOGX="0.57967" RPOGY="0.36104" RPOGV="1" BPOGX="0.59370" BPOGY="0.29991" BPOGV="1" LPCX="0.43797" LPCY="0.47716" LPD="21.31018" LPS="0.81429" LPV="1" RPCX="0.72653" RPCY="0.47296" RPD="20.25805" RPS="0.81952" RPV="1" LEYEX="-0.01378" LEYEY="0.00248" LEYEZ="0.59093" LPUPILD="0.00397" LPUPILV="1" REYEX="0.05283" REYEY="0.00368" REYEZ="0.61269" RPUPILD="0.00405" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.59935" FPOGY="0.29202" FPOGS="509.07642" FPOGD="0.17435" FPOGID="1835" FPOGV="1" LPOGX="0.60796" LPOGY="0.23332" LPOGV="1" RPOGX="0.58982" RPOGY="0.35954" RPOGV="1" BPOGX="0.59889" BPOGY="0.29643" BPOGV="1" LPCX="0.43802" LPCY="0.47719" LPD="21.38232" LPS="0.81952" LPV="1" RPCX="0.72654" RPCY="0.47296" RPD="20.52932" RPS="0.82952" RPV="1" LEYEX="-0.01378" LEYEY="0.00248" LEYEZ="0.59093" LPUPILD="0.00398" LPUPILV="1" REYEX="0.05283" REYEY="0.00368" REYEZ="0.61269" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
