2025-05-30 10:02:14.620639
YEZ="0.59158" RPUPILD="0.00564" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.22238" FPOGY="0.66734" FPOGS="383.78799" FPOGD="0.28848" FPOGID="363" FPOGV="1" LPOGX="0.25781" LPOGY="0.66898" LPOGV="1" RPOGX="0.17808" RPOGY="0.71181" RPOGV="1" BPOGX="0.21795" BPOGY="0.69039" BPOGV="1" LPCX="0.15952" LPCY="0.55965" LPD="30.97169" LPS="0.80998" LPV="1" RPCX="0.43524" RPCY="0.51569" RPD="30.70640" RPS="0.80998" RPV="1" LEYEX="-0.07452" LEYEY="-0.01114" LEYEZ="0.57995" LPUPILD="0.00577" LPUPILV="1" REYEX="-0.01388" REYEY="-0.00355" REYEZ="0.59158" RPUPILD="0.00563" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.45949" FPOGY="0.71115" FPOGS="384.82651" FPOGD="0.16122" FPOGID="366" FPOGV="1" LPOGX="0.50372" LPOGY="0.74792" LPOGV="1" RPOGX="0.40677" RPOGY="0.72310" RPOGV="1" BPOGX="0.45524" BPOGY="0.73551" BPOGV="1" LPCX="0.17912" LPCY="0.55857" LPD="30.49493" LPS="0.83442" LPV="1" RPCX="0.45536" RPCY="0.51989" RPD="31.20638" RPS="0.83966" RPV="1" LEYEX="-0.07276" LEYEY="-0.01128" LEYEZ="0.59427" LPUPILD="0.00574" LPUPILV="1" REYEX="-0.01046" REYEY="-0.00441" REYEZ="0.61192" RPUPILD="0.00565" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.45928" FPOGY="0.71198" FPOGS="384.82651" FPOGD="0.16837" FPOGID="366" FPOGV="1" LPOGX="0.50165" LPOGY="0.74417" LPOGV="1" RPOGX="0.40661" RPOGY="0.72105" RPOGV="1" BPOGX="0.45413" BPOGY="0.73261" BPOGV="1" LPCX="0.17918" LPCY="0.55857" LPD="30.44442" LPS="0.84431" LPV="1" RPCX="0.45544" RPCY="0.51997" RPD="31.18445" RPS="0.84431" RPV="1" LEYEX="-0.07075" LEYEY="-0.01098" LEYEZ="0.57863" LPUPILD="0.00574" LPUPILV="1" REYEX="-0.01007" REYEY="-0.00434" REYEZ="0.59673" RPUPILD="0.00564" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.45970" FPOGY="0.71052" FPOGS="384.82651" FPOGD="0.17450" FPOGID="366" FPOGV="1" LPOGX="0.51607" LPOGY="0.65950" LPOGV="1" RPOGX="0.42498" RPOGY="0.68583" RPOGV="1" BPOGX="0.47052" BPOGY="0.67266" BPOGV="1" LPCX="0.17940" LPCY="0.55865" LPD="30.40794" LPS="0.84431" LPV="1" RPCX="0.45564" RPCY="0.52003" RPD="31.14730" RPS="0.83907" RPV="1" LEYEX="-0.07075" LEYEY="-0.01098" LEYEZ="0.57863" LPUPILD="0.00572" LPUPILV="1" REYEX="-0.01007" REYEY="-0.00434" REYEZ="0.59673" RPUPILD="0.00568" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.45952" FPOGY="0.70948" FPOGS="384.82651" FPOGD="0.18100" FPOGID="366" FPOGV="1" LPOGX="0.49819" LPOGY="0.66591" LPOGV="1" RPOGX="0.41113" RPOGY="0.69666" RPOGV="1" BPOGX="0.45466" BPOGY="0.68128" BPOGV="1" LPCX="0.17950" LPCY="0.55874" LPD="30.44053" LPS="0.83907" LPV="1" RPCX="0.45575" RPCY="0.52019" RPD="31.11283" RPS="0.83383" RPV="1" LEYEX="-0.07075" LEYEY="-0.01098" LEYEZ="0.57863" LPUPILD="0.00573" LPUPILV="1" REYEX="-0.01007" REYEY="-0.00434" REYEZ="0.59673" RPUPILD="0.00568" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.45937" FPOGY="0.70859" FPOGS="384.82651" FPOGD="0.18762" FPOGID="366" FPOGV="1" LPOGX="0.49930" LPOGY="0.66838" LPOGV="1" RPOGX="0.41129" RPOGY="0.69915" RPOGV="1" BPOGX="0.45530" BPOGY="0.68376" BPOGV="1" LPCX="0.17953" LPCY="0.55877" LPD="30.34802" LPS="0.83383" LPV="1" RPCX="0.45579" RPCY="0.52021" RPD="31.09517" RPS="0.82860" RPV="1" LEYEX="-0.07165" LEYEY="-0.01118" LEYEZ="0.58667" LPUPILD="0.00573" LPUPILV="1" REYEX="-0.01007" REYEY="-0.00443" REYEZ="0.59673" RPUPILD="0.00566" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.45940" FPOGY="0.70751" FPOGS="384.82651" FPOGD="0.19476" FPOGID="366" FPOGV="1" LPOGX="0.50205" LPOGY="0.68272" LPOGV="1" RPOGX="0.41823" RPOGY="0.66963" RPOGV="1" BPOGX="0.46014" BPOGY="0.67618" BPOGV="1" LPCX="0.17953" LPCY="0.55887" LPD="30.54121" LPS="0.82860" LPV="1" RPCX="0.45591" RPCY="0.52036" RPD="31.17907" RPS="0.82860" RPV="1" LEYEX="-0.07165" LEYEY="-0.01118" LEYEZ="0.58667" LPUPILD="0.00572" LPUPILV="1" REYEX="-0.01007" REYEY="-0.00443" REYEZ="0.59673" RPUPILD="0.00564" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.45875" FPOGY="0.70675" FPOGS="384.82651" FPOGD="0.20148" FPOGID="366" FPOGV="1" LPOGX="0.48616" LPOGY="0.68674" LPOGV="1" RPOGX="0.39273" RPOGY="0.68091" RPOGV="1" BPOGX="0.43944" BPOGY="0.68383" BPOGV="1" LPCX="0.17930" LPCY="0.55896" LPD="30.41659" LPS="0.82860" LPV="1" RPCX="0.45558" RPCY="0.52038" RPD="31.05056" RPS="0.82860" RPV="1" LEYEX="-0.07165" LEYEY="-0.01118" LEYEZ="0.58667" LPUPILD="0.00574" LPUPILV="1" REYEX="-0.01007" REYEY="-0.00443" REYEZ="0.59673" RPUPILD="0.00564" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.45815" FPOGY="0.70603" FPOGS="384.82651" FPOGD="0.20822" FPOGID="366" FPOGV="1" LPOGX="0.48616" LPOGY="0.68674" LPOGV="1" RPOGX="0.39273" RPOGY="0.68091" RPOGV="1" BPOGX="0.43944" BPOGY="0.68383" BPOGV="1" LPCX="0.17932" LPCY="0.55897" LPD="30.38859" LPS="0.82860" LPV="1" RPCX="0.45556" RPCY="0.52042" RPD="31.07199" RPS="0.82860" RPV="1" LEYEX="-0.07165" LEYEY="-0.01126" LEYEZ="0.58667" LPUPILD="0.00577" LPUPILV="1" REYEX="-0.01007" REYEY="-0.00448" REYEZ="0.59673" RPUPILD="0.00563" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
