2025-06-09 11:30:43.707145
0.59294" RPUPILD="0.00495" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<REC FPOGX="0.56310" FPOGY="0.17966" FPOGS="160.85014" FPOGD="0.07999" FPOGID="591" FPOGV="1" LPOGX="0.54898" LPOGY="0.24182" LPOGV="1" RPOGX="0.57999" RPOGY="0.19433" RPOGV="1" BPOGX="0.56448" BPOGY="0.21808" BPOGV="1" LPCX="0.43488" LPCY="0.37142" LPD="22.58074" LPS="0.84393" LPV="1" RPCX="0.72272" RPCY="0.37475" RPD="27.20183" RPS="0.84393" RPV="1" LEYEX="-0.01477" LEYEY="0.02220" LEYEZ="0.60415" LPUPILD="0.00439" LPUPILV="1" REYEX="0.05019" REYEY="0.02135" REYEZ="0.59294" RPUPILD="0.00495" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="22" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.79486" FPOGY="0.32945" FPOGS="161.57986" FPOGD="0.11432" FPOGID="596" FPOGV="0" LPOGX="0.80086" LPOGY="0.33683" LPOGV="1" RPOGX="0.99249" RPOGY="0.91970" RPOGV="0" BPOGX="0.80086" BPOGY="0.33683" BPOGV="1" LPCX="0.73153" LPCY="0.37545" LPD="27.46981" LPS="0.87000" LPV="1" RPCX="0.73549" RPCY="0.38057" RPD="6.53370" RPS="0.87000" RPV="0" LEYEX="0.05306" LEYEY="0.02162" LEYEZ="0.60183" LPUPILD="0.00504" LPUPILV="1" REYEX="0.05257" REYEY="0.02178" REYEZ="0.60137" RPUPILD="0.00216" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.79443" FPOGY="0.32941" FPOGS="161.83446" FPOGD="0.02042" FPOGID="597" FPOGV="1" LPOGX="0.79316" LPOGY="0.32927" LPOGV="1" RPOGX="0.99249" RPOGY="0.91970" RPOGV="0" BPOGX="0.79316" BPOGY="0.32927" BPOGV="1" LPCX="0.73155" LPCY="0.37556" LPD="27.50813" LPS="0.87000" LPV="1" RPCX="0.73549" RPCY="0.38057" RPD="6.53370" RPS="0.87000" RPV="0" LEYEX="0.05306" LEYEY="0.02162" LEYEZ="0.60183" LPUPILD="0.00502" LPUPILV="1" REYEX="0.05257" REYEY="0.02178" REYEZ="0.60137" RPUPILD="0.00216" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.79418" FPOGY="0.32938" FPOGS="161.83446" FPOGD="0.02696" FPOGID="597" FPOGV="1" LPOGX="0.79316" LPOGY="0.32927" LPOGV="1" RPOGX="0.99249" RPOGY="0.91970" RPOGV="0" BPOGX="0.79316" BPOGY="0.32927" BPOGV="1" LPCX="0.73158" LPCY="0.37563" LPD="27.15955" LPS="0.87000" LPV="1" RPCX="0.73549" RPCY="0.38057" RPD="6.53370" RPS="0.87000" RPV="0" LEYEX="0.05306" LEYEY="0.02153" LEYEZ="0.60183" LPUPILD="0.00504" LPUPILV="1" REYEX="0.05257" REYEY="0.02178" REYEZ="0.60137" RPUPILD="0.00216" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.79502" FPOGY="0.32516" FPOGS="161.83446" FPOGD="0.03374" FPOGID="597" FPOGV="1" LPOGX="0.79923" LPOGY="0.30406" LPOGV="1" RPOGX="0.99249" RPOGY="0.91970" RPOGV="0" BPOGX="0.79923" BPOGY="0.30406" BPOGV="1" LPCX="0.73155" LPCY="0.37586" LPD="27.23209" LPS="0.87000" LPV="1" RPCX="0.73549" RPCY="0.38057" RPD="6.53370" RPS="0.87000" RPV="0" LEYEX="0.05306" LEYEY="0.02153" LEYEZ="0.60183" LPUPILD="0.00505" LPUPILV="1" REYEX="0.05257" REYEY="0.02178" REYEZ="0.60137" RPUPILD="0.00216" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.79588" FPOGY="0.32365" FPOGS="161.83446" FPOGD="0.04001" FPOGID="597" FPOGV="1" LPOGX="0.80105" LPOGY="0.31457" LPOGV="1" RPOGX="0.99249" RPOGY="0.91970" RPOGV="0" BPOGX="0.80105" BPOGY="0.31457" BPOGV="1" LPCX="0.73159" LPCY="0.37589" LPD="27.29130" LPS="0.87000" LPV="1" RPCX="0.73549" RPCY="0.38057" RPD="6.53370" RPS="0.87000" RPV="0" LEYEX="0.05306" LEYEY="0.02153" LEYEZ="0.60183" LPUPILD="0.00502" LPUPILV="1" REYEX="0.05257" REYEY="0.02178" REYEZ="0.60137" RPUPILD="0.00216" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.79653" FPOGY="0.32251" FPOGS="161.83446" FPOGD="0.04710" FPOGID="597" FPOGV="1" LPOGX="0.80105" LPOGY="0.31457" LPOGV="1" RPOGX="0.99249" RPOGY="0.91970" RPOGV="0" BPOGX="0.80105" BPOGY="0.31457" BPOGV="1" LPCX="0.73158" LPCY="0.37587" LPD="27.40199" LPS="0.87000" LPV="1" RPCX="0.73549" RPCY="0.38057" RPD="6.53370" RPS="0.87000" RPV="0" LEYEX="0.05306" LEYEY="0.02149" LEYEZ="0.60183" LPUPILD="0.00501" LPUPILV="1" REYEX="0.05257" REYEY="0.02178" REYEZ="0.60137" RPUPILD="0.00216" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.79705" FPOGY="0.31985" FPOGS="161.83446" FPOGD="0.05338" FPOGID="597" FPOGV="1" LPOGX="0.80120" LPOGY="0.29857" LPOGV="1" RPOGX="0.99249" RPOGY="0.91970" RPOGV="0" BPOGX="0.80120" BPOGY="0.29857" BPOGV="1" LPCX="0.73159" LPCY="0.37584" LPD="27.29889" LPS="0.87000" LPV="1" RPCX="0.73549" RPCY="0.38057" RPD="6.53370" RPS="0.87000" RPV="0" LEYEX="0.05306" LEYEY="0.02149" LEYEZ="0.60183" LPUPILD="0.00502" LPUPILV="1" REYEX="0.05257" REYEY="0.02178" REYEZ="0.60137" RPUPILD="0.00216" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.77456" FPOGY="0.31937" FPOGS="161.83446" FPOGD="0.05986" FPOGID="597" FPOGV="1" LPOGX="0.57534" LPOGY="0.38064" LPOGV="1" RPOGX="0.56905" RPOGY="0.24938" RPOGV="1" BPOGX="0.57220" BPOGY="0.31501" BPOGV="1" LPCX="0.44368" LPCY="0.37087" LPD="21.81534" LPS="0.87000" LPV="1" RPCX="0.73161" RPCY="0.37583" RPD="27.19304" RPS="0.87000" RPV="1" LEYEX="0.05306" LEYEY="0.02149" LEYEZ="0.60183" LPUPILD="0.00456" LPUPILV="1" REYEX="0.05257" REYEY="0.02178" REYEZ="0.60137" RPUPILD="0.00498" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
