2025-06-03 16:01:43.717231
REYEZ="0.68731" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.55475" FPOGY="0.16247" FPOGS="333.23398" FPOGD="0.18915" FPOGID="1157" FPOGV="1" LPOGX="0.55482" LPOGY="0.27090" LPOGV="1" RPOGX="0.55722" RPOGY="0.07670" RPOGV="1" BPOGX="0.55602" BPOGY="0.17380" BPOGV="1" LPCX="0.23950" LPCY="0.81738" LPD="22.36733" LPS="1.05622" LPV="1" RPCX="0.48642" RPCY="0.80675" RPD="25.84625" RPS="1.05622" RPV="1" LEYEX="-0.06514" LEYEY="-0.06525" LEYEZ="0.65565" LPUPILD="0.00493" LPUPILV="1" REYEX="-0.00381" REYEY="-0.06639" REYEZ="0.68731" RPUPILD="0.00527" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.55696" FPOGY="0.20521" FPOGS="334.15863" FPOGD="0.18063" FPOGID="1159" FPOGV="1" LPOGX="0.58867" LPOGY="0.26423" LPOGV="1" RPOGX="0.54510" RPOGY="0.01104" RPOGV="1" BPOGX="0.56688" BPOGY="0.13763" BPOGV="1" LPCX="0.28923" LPCY="0.82267" LPD="26.45231" LPS="1.07184" LPV="1" RPCX="0.53794" RPCY="0.81821" RPD="28.60010" RPS="1.07184" RPV="1" LEYEX="-0.05366" LEYEY="-0.06755" LEYEZ="0.66818" LPUPILD="0.00541" LPUPILV="1" REYEX="0.00928" REYEY="-0.06561" REYEZ="0.65477" RPUPILD="0.00580" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.55666" FPOGY="0.20385" FPOGS="334.15863" FPOGD="0.18753" FPOGID="1159" FPOGV="1" LPOGX="0.54911" LPOGY="0.28226" LPOGV="1" RPOGX="0.54743" RPOGY="0.04973" RPOGV="1" BPOGX="0.54827" BPOGY="0.16599" BPOGV="1" LPCX="0.28946" LPCY="0.82280" LPD="26.65362" LPS="1.06394" LPV="1" RPCX="0.53830" RPCY="0.81835" RPD="28.57233" RPS="1.05585" RPV="1" LEYEX="-0.05366" LEYEY="-0.06755" LEYEZ="0.66818" LPUPILD="0.00537" LPUPILV="1" REYEX="0.00928" REYEY="-0.06561" REYEZ="0.65477" RPUPILD="0.00582" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.55685" FPOGY="0.20290" FPOGS="334.15863" FPOGD="0.19409" FPOGID="1159" FPOGV="1" LPOGX="0.56057" LPOGY="0.28248" LPOGV="1" RPOGX="0.56416" RPOGY="0.06783" RPOGV="1" BPOGX="0.56236" BPOGY="0.17516" BPOGV="1" LPCX="0.28956" LPCY="0.82275" LPD="26.48523" LPS="1.04795" LPV="1" RPCX="0.53842" RPCY="0.81833" RPD="28.76086" RPS="1.03986" RPV="1" LEYEX="-0.05366" LEYEY="-0.06755" LEYEZ="0.66818" LPUPILD="0.00541" LPUPILV="1" REYEX="0.00928" REYEY="-0.06561" REYEZ="0.65477" RPUPILD="0.00580" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.55704" FPOGY="0.20210" FPOGS="334.15863" FPOGD="0.20105" FPOGID="1159" FPOGV="1" LPOGX="0.56146" LPOGY="0.28844" LPOGV="1" RPOGX="0.56416" RPOGY="0.06783" RPOGV="1" BPOGX="0.56281" BPOGY="0.17813" BPOGV="1" LPCX="0.28969" LPCY="0.82277" LPD="26.52559" LPS="1.03986" LPV="1" RPCX="0.53850" RPCY="0.81838" RPD="28.63260" RPS="1.03986" RPV="1" LEYEX="-0.05457" LEYEY="-0.06877" LEYEZ="0.68018" LPUPILD="0.00540" LPUPILV="1" REYEX="0.00991" REYEY="-0.06896" REYEZ="0.68826" RPUPILD="0.00580" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.55758" FPOGY="0.20160" FPOGS="334.15863" FPOGD="0.20749" FPOGID="1159" FPOGV="1" LPOGX="0.59037" LPOGY="0.32896" LPOGV="1" RPOGX="0.55833" RPOGY="0.04321" RPOGV="1" BPOGX="0.57435" BPOGY="0.18609" BPOGV="1" LPCX="0.28988" LPCY="0.82256" LPD="26.75481" LPS="1.04776" LPV="1" RPCX="0.53874" RPCY="0.81824" RPD="28.79918" RPS="1.05585" RPV="1" LEYEX="-0.05457" LEYEY="-0.06877" LEYEZ="0.68018" LPUPILD="0.00541" LPUPILV="1" REYEX="0.00991" REYEY="-0.06896" REYEZ="0.68826" RPUPILD="0.00578" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.55797" FPOGY="0.20004" FPOGS="334.15863" FPOGD="0.21472" FPOGID="1159" FPOGV="1" LPOGX="0.58166" LPOGY="0.29181" LPOGV="1" RPOGX="0.55871" RPOGY="0.00850" RPOGV="1" BPOGX="0.57018" BPOGY="0.15016" BPOGV="1" LPCX="0.28984" LPCY="0.82244" LPD="26.75413" LPS="1.06375" LPV="1" RPCX="0.53878" RPCY="0.81819" RPD="28.81916" RPS="1.07184" RPV="1" LEYEX="-0.05457" LEYEY="-0.06877" LEYEZ="0.68018" LPUPILD="0.00541" LPUPILV="1" REYEX="0.00991" REYEY="-0.06896" REYEZ="0.68826" RPUPILD="0.00579" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.55830" FPOGY="0.19859" FPOGS="334.15863" FPOGD="0.22064" FPOGID="1159" FPOGV="1" LPOGX="0.58094" LPOGY="0.28599" LPOGV="1" RPOGX="0.55795" RPOGY="0.01569" RPOGV="1" BPOGX="0.56944" BPOGY="0.15084" BPOGV="1" LPCX="0.28983" LPCY="0.82241" LPD="26.68503" LPS="1.07184" LPV="1" RPCX="0.53882" RPCY="0.81814" RPD="28.79543" RPS="1.06465" RPV="1" LEYEX="-0.05351" LEYEY="-0.06739" LEYEZ="0.66758" LPUPILD="0.00541" LPUPILV="1" REYEX="0.00919" REYEY="-0.06394" REYEZ="0.63816" RPUPILD="0.00581" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.55857" FPOGY="0.19857" FPOGS="334.15863" FPOGD="0.22739" FPOGID="1159" FPOGV="1" LPOGX="0.57934" LPOGY="0.26346" LPOGV="1" RPOGX="0.55565" RPOGY="0.13230" RPOGV="1" BPOGX="0.56749" BPOGY="0.19788" BPOGV="1" LPCX="0.28989" LPCY="0.82205" LPD="26.78132" LPS="1.05675" LPV="1" RPCX="0.53883" RPCY="0.81797" RPD="28.83182" RPS="1.04147" RPV="1" LEYEX="-0.05351" LEYEY="-0.06739" LEYEZ="0.66758" LPUPILD="0.00539" LPUPILV="1" REYEX="0.00919" REYEY="-0.06394" REYEZ="0.63816" RPUPILD="0.00580" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
