2025-05-28 14:29:17.103061
Z="0.66685" RPUPILD="0.00309" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.50341" FPOGY="0.40779" FPOGS="1816.62109" FPOGD="0.20044" FPOGID="3354" FPOGV="0" LPOGX="0.53895" LPOGY="0.43240" LPOGV="1" RPOGX="0.46596" RPOGY="0.38145" RPOGV="1" BPOGX="0.50246" BPOGY="0.40692" BPOGV="1" LPCX="0.28569" LPCY="0.46127" LPD="16.19407" LPS="1.00219" LPV="1" RPCX="0.53497" RPCY="0.45631" RPD="15.31351" RPS="1.00938" RPV="1" LEYEX="-0.05373" LEYEY="0.00655" LEYEZ="0.65681" LPUPILD="0.00328" LPUPILV="1" REYEX="0.00875" REYEY="0.00765" REYEZ="0.66685" RPUPILD="0.00313" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.84384" FPOGY="0.39577" FPOGS="1817.43225" FPOGD="0.32727" FPOGID="3357" FPOGV="1" LPOGX="0.89303" LPOGY="0.47345" LPOGV="1" RPOGX="0.80913" RPOGY="0.36660" RPOGV="1" BPOGX="0.85108" BPOGY="0.42002" BPOGV="1" LPCX="0.29475" LPCY="0.45991" LPD="15.41433" LPS="0.96673" LPV="1" RPCX="0.54378" RPCY="0.45578" RPD="14.53391" RPS="0.96673" RPV="1" LEYEX="-0.05116" LEYEY="0.00673" LEYEZ="0.64127" LPUPILD="0.00325" LPUPILV="1" REYEX="0.00989" REYEY="0.00761" REYEZ="0.64655" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.84376" FPOGY="0.39698" FPOGS="1817.43225" FPOGD="0.33386" FPOGID="3357" FPOGV="1" LPOGX="0.85884" LPOGY="0.52026" LPOGV="1" RPOGX="0.81975" RPOGY="0.34186" RPOGV="1" BPOGX="0.83930" BPOGY="0.43106" BPOGV="1" LPCX="0.29473" LPCY="0.45989" LPD="15.52135" LPS="0.96673" LPV="1" RPCX="0.54385" RPCY="0.45568" RPD="14.67136" RPS="0.96673" RPV="1" LEYEX="-0.05116" LEYEY="0.00673" LEYEZ="0.64127" LPUPILD="0.00323" LPUPILV="1" REYEX="0.00989" REYEY="0.00761" REYEZ="0.64655" RPUPILD="0.00344" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.84364" FPOGY="0.39776" FPOGS="1817.43225" FPOGD="0.34094" FPOGID="3357" FPOGV="1" LPOGX="0.86622" LPOGY="0.49056" LPOGV="1" RPOGX="0.81328" RPOGY="0.34851" RPOGV="1" BPOGX="0.83975" BPOGY="0.41954" BPOGV="1" LPCX="0.29472" LPCY="0.45986" LPD="15.58945" LPS="0.96673" LPV="1" RPCX="0.54384" RPCY="0.45573" RPD="14.75677" RPS="0.96673" RPV="1" LEYEX="-0.05116" LEYEY="0.00673" LEYEZ="0.64127" LPUPILD="0.00320" LPUPILV="1" REYEX="0.00989" REYEY="0.00761" REYEZ="0.64655" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.84355" FPOGY="0.39844" FPOGS="1817.43225" FPOGD="0.34741" FPOGID="3357" FPOGV="1" LPOGX="0.86622" LPOGY="0.49056" LPOGV="1" RPOGX="0.81328" RPOGY="0.34851" RPOGV="1" BPOGX="0.83975" BPOGY="0.41954" BPOGV="1" LPCX="0.29475" LPCY="0.45975" LPD="15.41579" LPS="0.96673" LPV="1" RPCX="0.54384" RPCY="0.45569" RPD="14.81934" RPS="0.96673" RPV="1" LEYEX="-0.05116" LEYEY="0.00673" LEYEZ="0.64127" LPUPILD="0.00328" LPUPILV="1" REYEX="0.00976" REYEY="0.00756" REYEZ="0.63835" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.84367" FPOGY="0.39925" FPOGS="1817.43225" FPOGD="0.35388" FPOGID="3357" FPOGV="1" LPOGX="0.86724" LPOGY="0.48732" LPOGV="1" RPOGX="0.82026" RPOGY="0.33819" RPOGV="1" BPOGX="0.84375" BPOGY="0.41276" BPOGV="1" LPCX="0.29485" LPCY="0.45963" LPD="15.63283" LPS="0.96673" LPV="1" RPCX="0.54413" RPCY="0.45552" RPD="14.84416" RPS="0.96673" RPV="1" LEYEX="-0.05116" LEYEY="0.00673" LEYEZ="0.64127" LPUPILD="0.00321" LPUPILV="1" REYEX="0.00976" REYEY="0.00756" REYEZ="0.63835" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.84408" FPOGY="0.39991" FPOGS="1817.43225" FPOGD="0.36096" FPOGID="3357" FPOGV="1" LPOGX="0.87565" LPOGY="0.49189" LPOGV="1" RPOGX="0.83306" RPOGY="0.32875" RPOGV="1" BPOGX="0.85436" BPOGY="0.41032" BPOGV="1" LPCX="0.29484" LPCY="0.45963" LPD="15.64271" LPS="0.96673" LPV="1" RPCX="0.54402" RPCY="0.45540" RPD="14.62297" RPS="0.96673" RPV="1" LEYEX="-0.05116" LEYEY="0.00673" LEYEZ="0.64127" LPUPILD="0.00324" LPUPILV="1" REYEX="0.00976" REYEY="0.00756" REYEZ="0.63835" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.84456" FPOGY="0.40042" FPOGS="1817.43225" FPOGD="0.36743" FPOGID="3357" FPOGV="1" LPOGX="0.87565" LPOGY="0.49189" LPOGV="1" RPOGX="0.83306" RPOGY="0.32875" RPOGV="1" BPOGX="0.85436" BPOGY="0.41032" BPOGV="1" LPCX="0.29482" LPCY="0.45959" LPD="15.50797" LPS="0.96673" LPV="1" RPCX="0.54404" RPCY="0.45551" RPD="14.82885" RPS="0.96673" RPV="1" LEYEX="-0.05046" LEYEY="0.00669" LEYEZ="0.63250" LPUPILD="0.00325" LPUPILV="1" REYEX="0.00976" REYEY="0.00756" REYEZ="0.63835" RPUPILD="0.00328" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.84454" FPOGY="0.40074" FPOGS="1817.43225" FPOGD="0.37512" FPOGID="3357" FPOGV="1" LPOGX="0.87108" LPOGY="0.49161" LPOGV="1" RPOGX="0.78956" RPOGY="0.33634" RPOGV="1" BPOGX="0.83032" BPOGY="0.41397" BPOGV="1" LPCX="0.29483" LPCY="0.45964" LPD="15.38554" LPS="0.96673" LPV="1" RPCX="0.54407" RPCY="0.45558" RPD="14.92582" RPS="0.96673" RPV="1" LEYEX="-0.05046" LEYEY="0.00669" LEYEZ="0.63250" LPUPILD="0.00326" LPUPILV="1" REYEX="0.00976" REYEY="0.00756" REYEZ="0.63835" RPUPILD="0.00327" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
