2025-07-14 10:28:36.313802
="0.66288" RPUPILD="0.00380" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.56793" FPOGY="0.26070" FPOGS="635.26416" FPOGD="0.13672" FPOGID="1574" FPOGV="1" LPOGX="0.69870" LPOGY="0.28252" LPOGV="1" RPOGX="0.44699" RPOGY="0.23667" RPOGV="1" BPOGX="0.57285" BPOGY="0.25959" BPOGV="1" LPCX="0.30050" LPCY="0.46545" LPD="21.45662" LPS="0.99546" LPV="1" RPCX="0.59674" RPCY="0.47958" RPD="20.45813" RPS="0.99546" RPV="1" LEYEX="-0.04905" LEYEY="0.00537" LEYEZ="0.63890" LPUPILD="0.00393" LPUPILV="1" REYEX="0.02460" REYEY="0.00268" REYEZ="0.66288" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.55713" FPOGY="0.27901" FPOGS="636.04382" FPOGD="0.27448" FPOGID="1576" FPOGV="1" LPOGX="0.67672" LPOGY="0.31638" LPOGV="1" RPOGX="0.44842" RPOGY="0.32443" RPOGV="1" BPOGX="0.56257" BPOGY="0.32041" BPOGV="1" LPCX="0.30546" LPCY="0.46536" LPD="22.96661" LPS="0.96223" LPV="1" RPCX="0.60197" RPCY="0.48042" RPD="21.93875" RPS="0.96942" RPV="1" LEYEX="-0.04640" LEYEY="0.00531" LEYEZ="0.62076" LPUPILD="0.00408" LPUPILV="1" REYEX="0.02597" REYEY="0.00268" REYEZ="0.66216" RPUPILD="0.00389" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.56457" FPOGY="0.30668" FPOGS="636.04382" FPOGD="0.27448" FPOGID="1576" FPOGV="0" LPOGX="0.67668" LPOGY="0.31071" LPOGV="1" RPOGX="0.44860" RPOGY="0.31233" RPOGV="1" BPOGX="0.56264" BPOGY="0.31152" BPOGV="1" LPCX="0.30542" LPCY="0.46533" LPD="22.86672" LPS="0.96942" LPV="1" RPCX="0.60184" RPCY="0.48049" RPD="21.85698" RPS="0.98469" RPV="1" LEYEX="-0.04854" LEYEY="0.00555" LEYEZ="0.64868" LPUPILD="0.00405" LPUPILV="1" REYEX="0.02673" REYEY="0.00277" REYEZ="0.68287" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.55718" FPOGY="0.30374" FPOGS="636.04382" FPOGD="0.27448" FPOGID="1576" FPOGV="0" LPOGX="0.66743" LPOGY="0.30240" LPOGV="1" RPOGX="0.43217" RPOGY="0.29921" RPOGV="1" BPOGX="0.54980" BPOGY="0.30081" BPOGV="1" LPCX="0.30538" LPCY="0.46536" LPD="22.74870" LPS="0.99098" LPV="1" RPCX="0.60174" RPCY="0.48049" RPD="21.81991" RPS="0.99907" RPV="1" LEYEX="-0.04854" LEYEY="0.00555" LEYEZ="0.64868" LPUPILD="0.00407" LPUPILV="1" REYEX="0.02673" REYEY="0.00277" REYEZ="0.68287" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.55234" FPOGY="0.29241" FPOGS="636.04382" FPOGD="0.27448" FPOGID="1576" FPOGV="0" LPOGX="0.66093" LPOGY="0.29245" LPOGV="1" RPOGX="0.42437" RPOGY="0.24703" RPOGV="1" BPOGX="0.54265" BPOGY="0.26974" BPOGV="1" LPCX="0.30533" LPCY="0.46548" LPD="22.96742" LPS="1.00536" LPV="1" RPCX="0.60171" RPCY="0.48049" RPD="21.92241" RPS="1.01344" RPV="1" LEYEX="-0.04854" LEYEY="0.00555" LEYEZ="0.64868" LPUPILD="0.00409" LPUPILV="1" REYEX="0.02673" REYEY="0.00277" REYEZ="0.68287" RPUPILD="0.00392" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.54988" FPOGY="0.28544" FPOGS="636.32507" FPOGD="0.02124" FPOGID="1577" FPOGV="1" LPOGX="0.66065" LPOGY="0.28129" LPOGV="1" RPOGX="0.42438" RPOGY="0.24779" RPOGV="1" BPOGX="0.54251" BPOGY="0.26454" BPOGV="1" LPCX="0.30525" LPCY="0.46554" LPD="22.98758" LPS="1.01973" LPV="1" RPCX="0.60169" RPCY="0.48055" RPD="21.92013" RPS="1.01254" RPV="1" LEYEX="-0.04854" LEYEY="0.00555" LEYEZ="0.64868" LPUPILD="0.00407" LPUPILV="1" REYEX="0.02478" REYEY="0.00257" REYEZ="0.63550" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.55031" FPOGY="0.27772" FPOGS="636.32507" FPOGD="0.02704" FPOGID="1577" FPOGV="1" LPOGX="0.65499" LPOGY="0.23600" LPOGV="1" RPOGX="0.44908" RPOGY="0.25773" RPOGV="1" BPOGX="0.55204" BPOGY="0.24687" BPOGV="1" LPCX="0.30522" LPCY="0.46562" LPD="23.16131" LPS="1.01254" LPV="1" RPCX="0.60164" RPCY="0.48058" RPD="21.94196" RPS="0.99726" RPV="1" LEYEX="-0.04854" LEYEY="0.00555" LEYEZ="0.64868" LPUPILD="0.00403" LPUPILV="1" REYEX="0.02478" REYEY="0.00257" REYEZ="0.63550" RPUPILD="0.00391" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.54915" FPOGY="0.27470" FPOGS="636.32507" FPOGD="0.03375" FPOGID="1577" FPOGV="1" LPOGX="0.65057" LPOGY="0.24128" LPOGV="1" RPOGX="0.43606" RPOGY="0.27784" RPOGV="1" BPOGX="0.54332" BPOGY="0.25956" BPOGV="1" LPCX="0.30520" LPCY="0.46563" LPD="23.11153" LPS="0.99726" LPV="1" RPCX="0.60165" RPCY="0.48059" RPD="21.94802" RPS="0.98198" RPV="1" LEYEX="-0.04854" LEYEY="0.00555" LEYEZ="0.64868" LPUPILD="0.00405" LPUPILV="1" REYEX="0.02478" REYEY="0.00257" REYEZ="0.63550" RPUPILD="0.00392" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.54835" FPOGY="0.27435" FPOGS="636.32507" FPOGD="0.03986" FPOGID="1577" FPOGV="1" LPOGX="0.65102" LPOGY="0.25399" LPOGV="1" RPOGX="0.43607" RPOGY="0.29053" RPOGV="1" BPOGX="0.54355" BPOGY="0.27226" BPOGV="1" LPCX="0.30511" LPCY="0.46563" LPD="22.94916" LPS="0.98198" LPV="1" RPCX="0.60153" RPCY="0.48062" RPD="22.06180" RPS="0.96671" RPV="1" LEYEX="-0.04791" LEYEY="0.00543" LEYEZ="0.64029" LPUPILD="0.00407" LPUPILV="1" REYEX="0.02478" REYEY="0.00257" REYEZ="0.63550" RPUPILD="0.00392" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
