2025-05-29 11:08:10.978478
0.00400" REYEZ="0.57989" RPUPILD="0.00373" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="28" />
<REC FPOGX="0.76224" FPOGY="-0.40990" FPOGS="3841.88208" FPOGD="0.13965" FPOGID="9476" FPOGV="0" LPOGX="0.82505" LPOGY="-0.29572" LPOGV="1" RPOGX="0.70840" RPOGY="-0.52248" RPOGV="1" BPOGX="0.76672" BPOGY="-0.40910" BPOGV="1" LPCX="0.30999" LPCY="0.51051" LPD="17.01446" LPS="0.81100" LPV="1" RPCX="0.57714" RPCY="0.50666" RPD="17.71209" RPS="0.81100" RPV="1" LEYEX="-0.17719" LEYEY="-0.01836" LEYEZ="2.44863" LPUPILD="0.00354" LPUPILV="0" REYEX="0.01639" REYEY="-0.00400" REYEZ="0.57989" RPUPILD="0.00374" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="28" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.24009" FPOGY="-0.22835" FPOGS="3842.81250" FPOGD="0.14087" FPOGID="9484" FPOGV="1" LPOGX="0.32917" LPOGY="-0.23637" LPOGV="1" RPOGX="0.13999" RPOGY="-0.21008" RPOGV="1" BPOGX="0.23458" BPOGY="-0.22323" BPOGV="1" LPCX="0.28546" LPCY="0.51398" LPD="17.45014" LPS="0.80568" LPV="1" RPCX="0.55313" RPCY="0.51270" RPD="19.85681" RPS="0.80170" RPV="1" LEYEX="-0.04848" LEYEY="-0.00507" LEYEZ="0.60325" LPUPILD="0.00361" LPUPILV="1" REYEX="0.01224" REYEY="-0.00411" REYEZ="0.55894" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="27" />
<REC FPOGX="0.23985" FPOGY="-0.22816" FPOGS="3842.81250" FPOGD="0.14844" FPOGID="9484" FPOGV="1" LPOGX="0.33077" LPOGY="-0.23043" LPOGV="1" RPOGX="0.13853" RPOGY="-0.21737" RPOGV="1" BPOGX="0.23465" BPOGY="-0.22390" BPOGV="1" LPCX="0.28546" LPCY="0.51402" LPD="17.34551" LPS="0.80170" LPV="1" RPCX="0.55322" RPCY="0.51222" RPD="19.33438" RPS="0.80604" RPV="1" LEYEX="-0.04921" LEYEY="-0.00510" LEYEZ="0.61224" LPUPILD="0.00361" LPUPILV="1" REYEX="0.01293" REYEY="-0.00431" REYEZ="0.58673" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="27" />
<REC FPOGX="0.23978" FPOGY="-0.22831" FPOGS="3842.81250" FPOGD="0.15405" FPOGID="9484" FPOGV="1" LPOGX="0.33894" LPOGY="-0.23660" LPOGV="1" RPOGX="0.13738" RPOGY="-0.22690" RPOGV="1" BPOGX="0.23816" BPOGY="-0.23175" BPOGV="1" LPCX="0.28565" LPCY="0.51394" LPD="17.53766" LPS="0.80604" LPV="1" RPCX="0.55323" RPCY="0.51213" RPD="19.27770" RPS="0.81438" RPV="1" LEYEX="-0.04921" LEYEY="-0.00510" LEYEZ="0.61224" LPUPILD="0.00362" LPUPILV="1" REYEX="0.01293" REYEY="-0.00431" REYEZ="0.58673" RPUPILD="0.00494" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="27" />
<REC FPOGX="0.23951" FPOGY="-0.22834" FPOGS="3842.81250" FPOGD="0.16064" FPOGID="9484" FPOGV="1" LPOGX="0.32964" LPOGY="-0.21606" LPOGV="1" RPOGX="0.13652" RPOGY="-0.24215" RPOGV="1" BPOGX="0.23308" BPOGY="-0.22911" BPOGV="1" LPCX="0.28561" LPCY="0.51388" LPD="17.32454" LPS="0.81438" LPV="1" RPCX="0.55315" RPCY="0.51199" RPD="19.41447" RPS="0.82271" RPV="1" LEYEX="-0.04921" LEYEY="-0.00510" LEYEZ="0.61224" LPUPILD="0.00359" LPUPILV="1" REYEX="0.01293" REYEY="-0.00431" REYEZ="0.58673" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="27" />
<REC FPOGX="0.23922" FPOGY="-0.22856" FPOGS="3842.81250" FPOGD="0.16699" FPOGID="9484" FPOGV="1" LPOGX="0.32837" LPOGY="-0.22073" LPOGV="1" RPOGX="0.13547" RPOGY="-0.24753" RPOGV="1" BPOGX="0.23192" BPOGY="-0.23413" BPOGV="1" LPCX="0.28572" LPCY="0.51393" LPD="17.44337" LPS="0.81759" LPV="1" RPCX="0.55361" RPCY="0.51230" RPD="19.29491" RPS="0.82593" RPV="1" LEYEX="-0.04614" LEYEY="-0.00474" LEYEZ="0.57460" LPUPILD="0.00360" LPUPILV="1" REYEX="0.01293" REYEY="-0.00431" REYEZ="0.58673" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="27" />
<REC FPOGX="0.23922" FPOGY="-0.22945" FPOGS="3842.81250" FPOGD="0.17383" FPOGID="9484" FPOGV="1" LPOGX="0.32974" LPOGY="-0.26760" LPOGV="1" RPOGX="0.14884" RPOGY="-0.23749" RPOGV="1" BPOGX="0.23929" BPOGY="-0.25255" BPOGV="1" LPCX="0.28574" LPCY="0.51390" LPD="17.63146" LPS="0.82081" LPV="1" RPCX="0.55354" RPCY="0.51224" RPD="19.17912" RPS="0.82081" RPV="1" LEYEX="-0.04614" LEYEY="-0.00474" LEYEZ="0.57460" LPUPILD="0.00357" LPUPILV="1" REYEX="0.01293" REYEY="-0.00431" REYEZ="0.58673" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="27" />
<REC FPOGX="0.23927" FPOGY="-0.22885" FPOGS="3842.81250" FPOGD="0.18042" FPOGID="9484" FPOGV="1" LPOGX="0.33275" LPOGY="-0.20209" LPOGV="1" RPOGX="0.14829" RPOGY="-0.22342" RPOGV="1" BPOGX="0.24052" BPOGY="-0.21275" BPOGV="1" LPCX="0.28577" LPCY="0.51385" LPD="17.25521" LPS="0.81569" LPV="1" RPCX="0.55365" RPCY="0.51241" RPD="19.20744" RPS="0.81569" RPV="1" LEYEX="-0.04614" LEYEY="-0.00474" LEYEZ="0.57460" LPUPILD="0.00356" LPUPILV="1" REYEX="0.01293" REYEY="-0.00431" REYEZ="0.58673" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="27" />
<REC FPOGX="0.23938" FPOGY="-0.22803" FPOGS="3842.81250" FPOGD="0.18750" FPOGID="9484" FPOGV="1" LPOGX="0.33476" LPOGY="-0.19474" LPOGV="1" RPOGX="0.14992" RPOGY="-0.21491" RPOGV="1" BPOGX="0.24234" BPOGY="-0.20482" BPOGV="1" LPCX="0.28582" LPCY="0.51393" LPD="17.47242" LPS="0.81057" LPV="1" RPCX="0.55352" RPCY="0.51275" RPD="18.91106" RPS="0.81057" RPV="1" LEYEX="-0.04678" LEYEY="-0.00486" LEYEZ="0.58371" LPUPILD="0.00358" LPUPILV="1" REYEX="0.01282" REYEY="-0.00425" REYEZ="0.57759" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="27" />
