2025-05-29 11:07:33.342364
 REYEZ="0.57755" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.40100" FPOGY="0.45008" FPOGS="3803.96802" FPOGD="0.44849" FPOGID="9330" FPOGV="1" LPOGX="0.48994" LPOGY="0.49424" LPOGV="1" RPOGX="0.32863" RPOGY="0.41067" RPOGV="1" BPOGX="0.40928" BPOGY="0.45245" BPOGV="1" LPCX="0.38587" LPCY="0.50023" LPD="20.26771" LPS="0.78862" LPV="1" RPCX="0.65719" RPCY="0.51193" RPD="21.31112" RPS="0.78386" RPV="1" LEYEX="-0.02552" LEYEY="-0.00112" LEYEZ="0.59811" LPUPILD="0.00392" LPUPILV="1" REYEX="0.03552" REYEY="-0.00350" REYEZ="0.58354" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.78030" FPOGY="0.51828" FPOGS="3805.27466" FPOGD="0.04688" FPOGID="9334" FPOGV="1" LPOGX="0.87400" LPOGY="0.64386" LPOGV="1" RPOGX="0.70200" RPOGY="0.38371" RPOGV="1" BPOGX="0.78800" BPOGY="0.51378" BPOGV="1" LPCX="0.39196" LPCY="0.49488" LPD="20.80500" LPS="0.79196" LPV="1" RPCX="0.66430" RPCY="0.50604" RPD="21.85382" RPS="0.79196" RPV="1" LEYEX="-0.02455" LEYEY="-0.00009" LEYEZ="0.57454" LPUPILD="0.00389" LPUPILV="1" REYEX="0.03593" REYEY="-0.00232" REYEZ="0.58445" RPUPILD="0.00399" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.78158" FPOGY="0.51607" FPOGS="3805.27466" FPOGD="0.05396" FPOGID="9334" FPOGV="1" LPOGX="0.86053" LPOGY="0.63558" LPOGV="1" RPOGX="0.72310" RPOGY="0.36122" RPOGV="1" BPOGX="0.79182" BPOGY="0.49840" BPOGV="1" LPCX="0.39170" LPCY="0.49499" LPD="20.47586" LPS="0.79196" LPV="1" RPCX="0.66394" RPCY="0.50605" RPD="21.68551" RPS="0.79196" RPV="1" LEYEX="-0.02455" LEYEY="-0.00009" LEYEZ="0.57454" LPUPILD="0.00389" LPUPILV="1" REYEX="0.03593" REYEY="-0.00232" REYEZ="0.58445" RPUPILD="0.00405" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.78181" FPOGY="0.51422" FPOGS="3805.27466" FPOGD="0.06006" FPOGID="9334" FPOGV="1" LPOGX="0.86982" LPOGY="0.63378" LPOGV="1" RPOGX="0.69802" RPOGY="0.36144" RPOGV="1" BPOGX="0.78392" BPOGY="0.49761" BPOGV="1" LPCX="0.39143" LPCY="0.49486" LPD="20.81933" LPS="0.79196" LPV="1" RPCX="0.66376" RPCY="0.50597" RPD="21.69414" RPS="0.79196" RPV="1" LEYEX="-0.02455" LEYEY="-0.00009" LEYEZ="0.57454" LPUPILD="0.00387" LPUPILV="1" REYEX="0.03593" REYEY="-0.00232" REYEZ="0.58445" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.78200" FPOGY="0.51271" FPOGS="3805.27466" FPOGD="0.06689" FPOGID="9334" FPOGV="1" LPOGX="0.86982" LPOGY="0.63378" LPOGV="1" RPOGX="0.69802" RPOGY="0.36144" RPOGV="1" BPOGX="0.78392" BPOGY="0.49761" BPOGV="1" LPCX="0.39115" LPCY="0.49487" LPD="20.38091" LPS="0.79196" LPV="1" RPCX="0.66351" RPCY="0.50598" RPD="21.64181" RPS="0.79196" RPV="1" LEYEX="-0.02537" LEYEY="-0.00009" LEYEZ="0.58961" LPUPILD="0.00387" LPUPILV="1" REYEX="0.03536" REYEY="-0.00221" REYEZ="0.57797" RPUPILD="0.00399" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.78365" FPOGY="0.51108" FPOGS="3805.27466" FPOGD="0.07349" FPOGID="9334" FPOGV="1" LPOGX="0.88160" LPOGY="0.65398" LPOGV="1" RPOGX="0.72187" RPOGY="0.33237" RPOGV="1" BPOGX="0.80173" BPOGY="0.49317" BPOGV="1" LPCX="0.39074" LPCY="0.49499" LPD="20.75768" LPS="0.79196" LPV="1" RPCX="0.66314" RPCY="0.50588" RPD="21.51273" RPS="0.79196" RPV="1" LEYEX="-0.02537" LEYEY="-0.00009" LEYEZ="0.58961" LPUPILD="0.00387" LPUPILV="1" REYEX="0.03536" REYEY="-0.00221" REYEZ="0.57797" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.78380" FPOGY="0.50964" FPOGS="3805.27466" FPOGD="0.08032" FPOGID="9334" FPOGV="1" LPOGX="0.86588" LPOGY="0.59707" LPOGV="1" RPOGX="0.70538" RPOGY="0.38756" RPOGV="1" BPOGX="0.78563" BPOGY="0.49231" BPOGV="1" LPCX="0.39050" LPCY="0.49497" LPD="20.44176" LPS="0.79196" LPV="1" RPCX="0.66293" RPCY="0.50599" RPD="21.84521" RPS="0.79196" RPV="1" LEYEX="-0.02537" LEYEY="-0.00009" LEYEZ="0.58961" LPUPILD="0.00388" LPUPILV="1" REYEX="0.03536" REYEY="-0.00221" REYEZ="0.57797" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.78393" FPOGY="0.50840" FPOGS="3805.27466" FPOGD="0.08691" FPOGID="9334" FPOGV="1" LPOGX="0.86588" LPOGY="0.59707" LPOGV="1" RPOGX="0.70538" RPOGY="0.38756" RPOGV="1" BPOGX="0.78563" BPOGY="0.49231" BPOGV="1" LPCX="0.39022" LPCY="0.49506" LPD="20.68256" LPS="0.79196" LPV="1" RPCX="0.66267" RPCY="0.50586" RPD="21.75500" RPS="0.79196" RPV="1" LEYEX="-0.02528" LEYEY="-0.00009" LEYEZ="0.58145" LPUPILD="0.00389" LPUPILV="1" REYEX="0.03536" REYEY="-0.00222" REYEZ="0.58086" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.78459" FPOGY="0.50974" FPOGS="3805.27466" FPOGD="0.09351" FPOGID="9334" FPOGV="1" LPOGX="0.86700" LPOGY="0.64013" LPOGV="1" RPOGX="0.72079" RPOGY="0.41681" RPOGV="1" BPOGX="0.79389" BPOGY="0.52847" BPOGV="1" LPCX="0.38973" LPCY="0.49505" LPD="20.76050" LPS="0.79196" LPV="1" RPCX="0.66243" RPCY="0.50567" RPD="21.76526" RPS="0.79196" RPV="1" LEYEX="-0.02528" LEYEY="-0.00009" LEYEZ="0.58145" LPUPILD="0.00391" LPUPILV="1" REYEX="0.03536" REYEY="-0.00222" REYEZ="0.58086" RPUPILD="0.00399" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
