2025-05-27 12:40:32.782680
" REYEZ="0.63162" RPUPILD="0.00476" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.87283" FPOGY="0.62393" FPOGS="1221.63342" FPOGD="0.04016" FPOGID="3802" FPOGV="1" LPOGX="0.92754" LPOGY="0.51546" LPOGV="1" RPOGX="0.80767" RPOGY="0.73520" RPOGV="1" BPOGX="0.86761" BPOGY="0.62533" BPOGV="1" LPCX="0.18882" LPCY="0.90560" LPD="20.20680" LPS="0.97372" LPV="1" RPCX="0.42749" RPCY="0.87825" RPD="17.86619" RPS="0.97372" RPV="1" LEYEX="-0.07926" LEYEY="-0.08287" LEYEZ="0.65612" LPUPILD="0.00449" LPUPILV="1" REYEX="-0.01925" REYEY="-0.07530" REYEZ="0.64195" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.57941" FPOGY="0.49780" FPOGS="1222.37695" FPOGD="0.20789" FPOGID="3804" FPOGV="1" LPOGX="0.60214" LPOGY="0.46622" LPOGV="1" RPOGX="0.56833" RPOGY="0.49511" RPOGV="1" BPOGX="0.58523" BPOGY="0.48066" BPOGV="1" LPCX="0.19791" LPCY="0.90007" LPD="19.32306" LPS="1.00231" LPV="1" RPCX="0.43781" RPCY="0.87854" RPD="19.22456" RPS="0.99512" RPV="1" LEYEX="-0.07598" LEYEY="-0.08197" LEYEZ="0.65758" LPUPILD="0.00462" LPUPILV="1" REYEX="-0.01555" REYEY="-0.07440" REYEZ="0.63226" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57922" FPOGY="0.49791" FPOGS="1222.37695" FPOGD="0.21460" FPOGID="3804" FPOGV="1" LPOGX="0.61292" LPOGY="0.47159" LPOGV="1" RPOGX="0.53364" RPOGY="0.53123" RPOGV="1" BPOGX="0.57328" BPOGY="0.50141" BPOGV="1" LPCX="0.19813" LPCY="0.90015" LPD="19.17289" LPS="1.00215" LPV="1" RPCX="0.43773" RPCY="0.87875" RPD="18.92194" RPS="0.99496" RPV="1" LEYEX="-0.07598" LEYEY="-0.08197" LEYEZ="0.65758" LPUPILD="0.00463" LPUPILV="1" REYEX="-0.01555" REYEY="-0.07440" REYEZ="0.63226" RPUPILD="0.00488" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57907" FPOGY="0.49789" FPOGS="1222.37695" FPOGD="0.22131" FPOGID="3804" FPOGV="1" LPOGX="0.61293" LPOGY="0.47168" LPOGV="1" RPOGX="0.53505" RPOGY="0.52279" RPOGV="1" BPOGX="0.57399" BPOGY="0.49723" BPOGV="1" LPCX="0.19802" LPCY="0.90008" LPD="18.83781" LPS="1.00199" LPV="1" RPCX="0.43795" RPCY="0.87882" RPD="18.75460" RPS="1.01007" RPV="1" LEYEX="-0.07713" LEYEY="-0.08341" LEYEZ="0.66836" LPUPILD="0.00456" LPUPILV="1" REYEX="-0.01649" REYEY="-0.07956" REYEZ="0.67478" RPUPILD="0.00505" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57899" FPOGY="0.49766" FPOGS="1222.37695" FPOGD="0.22791" FPOGID="3804" FPOGV="1" LPOGX="0.57409" LPOGY="0.42303" LPOGV="1" RPOGX="0.57885" RPOGY="0.55672" RPOGV="1" BPOGX="0.57647" BPOGY="0.48988" BPOGV="1" LPCX="0.19832" LPCY="0.90049" LPD="19.38186" LPS="1.01007" LPV="1" RPCX="0.43820" RPCY="0.87922" RPD="19.48432" RPS="1.02535" RPV="1" LEYEX="-0.07713" LEYEY="-0.08341" LEYEZ="0.66836" LPUPILD="0.00458" LPUPILV="1" REYEX="-0.01649" REYEY="-0.07956" REYEZ="0.67478" RPUPILD="0.00495" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57863" FPOGY="0.49760" FPOGS="1222.37695" FPOGD="0.23450" FPOGID="3804" FPOGV="1" LPOGX="0.59156" LPOGY="0.43614" LPOGV="1" RPOGX="0.53996" RPOGY="0.55465" RPOGV="1" BPOGX="0.56576" BPOGY="0.49539" BPOGV="1" LPCX="0.19860" LPCY="0.90056" LPD="19.46038" LPS="1.02535" LPV="1" RPCX="0.43844" RPCY="0.87929" RPD="19.57384" RPS="1.04063" RPV="1" LEYEX="-0.07713" LEYEY="-0.08341" LEYEZ="0.66836" LPUPILD="0.00470" LPUPILV="1" REYEX="-0.01649" REYEY="-0.07956" REYEZ="0.67478" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57827" FPOGY="0.49736" FPOGS="1222.37695" FPOGD="0.24194" FPOGID="3804" FPOGV="1" LPOGX="0.59027" LPOGY="0.42680" LPOGV="1" RPOGX="0.54065" RPOGY="0.55097" RPOGV="1" BPOGX="0.56546" BPOGY="0.48888" BPOGV="1" LPCX="0.19881" LPCY="0.90067" LPD="19.59402" LPS="1.04063" LPV="1" RPCX="0.43851" RPCY="0.87944" RPD="19.19674" RPS="1.04782" RPV="1" LEYEX="-0.07545" LEYEY="-0.08186" LEYEZ="0.65551" LPUPILD="0.00457" LPUPILV="1" REYEX="-0.01607" REYEY="-0.07839" REYEZ="0.66365" RPUPILD="0.00495" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57784" FPOGY="0.49564" FPOGS="1222.37695" FPOGD="0.24768" FPOGID="3804" FPOGV="1" LPOGX="0.57702" LPOGY="0.40667" LPOGV="1" RPOGX="0.54647" RPOGY="0.45738" RPOGV="1" BPOGX="0.56175" BPOGY="0.43203" BPOGV="1" LPCX="0.19898" LPCY="0.90072" LPD="19.64664" LPS="1.04782" LPV="1" RPCX="0.43880" RPCY="0.87962" RPD="18.97997" RPS="1.03973" RPV="1" LEYEX="-0.07545" LEYEY="-0.08186" LEYEZ="0.65551" LPUPILD="0.00459" LPUPILV="1" REYEX="-0.01607" REYEY="-0.07839" REYEZ="0.66365" RPUPILD="0.00495" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57782" FPOGY="0.49455" FPOGS="1222.37695" FPOGD="0.25476" FPOGID="3804" FPOGV="1" LPOGX="0.59816" LPOGY="0.42765" LPOGV="1" RPOGX="0.55596" RPOGY="0.47843" RPOGV="1" BPOGX="0.57706" BPOGY="0.45304" BPOGV="1" LPCX="0.19914" LPCY="0.90065" LPD="19.53447" LPS="1.03973" LPV="1" RPCX="0.43902" RPCY="0.87957" RPD="18.98423" RPS="1.03164" RPV="1" LEYEX="-0.07545" LEYEY="-0.08186" LEYEZ="0.65551" LPUPILD="0.00459" LPUPILV="1" REYEX="-0.01607" REYEY="-0.07839" REYEZ="0.66365" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
