2025-05-27 11:34:06.742077
X="-0.03593" LEYEY="-0.00962" LEYEZ="0.56983" LPUPILD="0.00447" LPUPILV="1" REYEX="0.02224" REYEY="-0.00502" REYEZ="0.56722" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.50117" FPOGY="-0.30396" FPOGS="4965.51660" FPOGD="0.14746" FPOGID="14303" FPOGV="0" LPOGX="0.49177" LPOGY="-0.24798" LPOGV="1" RPOGX="0.51301" RPOGY="-0.38393" RPOGV="1" BPOGX="0.50239" BPOGY="-0.31596" BPOGV="1" LPCX="0.33148" LPCY="0.54274" LPD="23.07889" LPS="0.75659" LPV="1" RPCX="0.60200" RPCY="0.51342" RPD="21.55552" RPS="0.76094" RPV="1" LEYEX="-0.03537" LEYEY="-0.00955" LEYEZ="0.55373" LPUPILD="0.00454" LPUPILV="1" REYEX="0.02251" REYEY="-0.00513" REYEZ="0.58413" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.72636" FPOGY="-0.20991" FPOGS="4966.74902" FPOGD="0.06055" FPOGID="14307" FPOGV="1" LPOGX="0.71956" LPOGY="-0.12376" LPOGV="1" RPOGX="0.74769" RPOGY="-0.27750" RPOGV="1" BPOGX="0.73362" BPOGY="-0.20063" BPOGV="1" LPCX="0.30992" LPCY="0.50895" LPD="24.23203" LPS="0.72186" LPV="1" RPCX="0.58347" RPCY="0.46545" RPD="22.08626" RPS="0.72186" RPV="1" LEYEX="-0.04198" LEYEY="-0.00385" LEYEZ="0.57074" LPUPILD="0.00444" LPUPILV="1" REYEX="0.01634" REYEY="0.00345" REYEZ="0.54749" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.72792" FPOGY="-0.20997" FPOGS="4966.74902" FPOGD="0.06738" FPOGID="14307" FPOGV="1" LPOGX="0.74532" LPOGY="-0.11907" LPOGV="1" RPOGX="0.74175" RPOGY="-0.30212" RPOGV="1" BPOGX="0.74354" BPOGY="-0.21059" BPOGV="1" LPCX="0.30885" LPCY="0.50859" LPD="23.79240" LPS="0.72575" LPV="1" RPCX="0.58211" RPCY="0.46324" RPD="21.97115" RPS="0.72942" RPV="1" LEYEX="-0.04198" LEYEY="-0.00385" LEYEZ="0.57074" LPUPILD="0.00459" LPUPILV="1" REYEX="0.01634" REYEY="0.00345" REYEZ="0.54749" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.72948" FPOGY="-0.20934" FPOGS="4966.74902" FPOGD="0.07373" FPOGID="14307" FPOGV="1" LPOGX="0.73887" LPOGY="-0.12425" LPOGV="1" RPOGX="0.75444" RPOGY="-0.28047" RPOGV="1" BPOGX="0.74665" BPOGY="-0.20236" BPOGV="1" LPCX="0.30807" LPCY="0.50812" LPD="23.73102" LPS="0.73332" LPV="1" RPCX="0.58129" RPCY="0.46186" RPD="21.85293" RPS="0.73698" RPV="1" LEYEX="-0.04198" LEYEY="-0.00385" LEYEZ="0.57074" LPUPILD="0.00452" LPUPILV="1" REYEX="0.01634" REYEY="0.00345" REYEZ="0.54749" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.73087" FPOGY="-0.20929" FPOGS="4966.74902" FPOGD="0.08008" FPOGID="14307" FPOGV="1" LPOGX="0.73913" LPOGY="-0.13035" LPOGV="1" RPOGX="0.75587" RPOGY="-0.28708" RPOGV="1" BPOGX="0.74750" BPOGY="-0.20872" BPOGV="1" LPCX="0.30743" LPCY="0.50773" LPD="23.72977" LPS="0.73698" LPV="1" RPCX="0.58064" RPCY="0.46074" RPD="21.86742" RPS="0.74065" RPV="1" LEYEX="-0.04153" LEYEY="-0.00351" LEYEZ="0.55726" LPUPILD="0.00442" LPUPILV="1" REYEX="0.01602" REYEY="0.00436" REYEZ="0.55928" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.73131" FPOGY="-0.20948" FPOGS="4966.74902" FPOGD="0.08691" FPOGID="14307" FPOGV="1" LPOGX="0.72196" LPOGY="-0.13847" LPOGV="1" RPOGX="0.75211" RPOGY="-0.28554" RPOGV="1" BPOGX="0.73703" BPOGY="-0.21201" BPOGV="1" LPCX="0.30601" LPCY="0.50692" LPD="23.46545" LPS="0.73675" LPV="1" RPCX="0.57902" RPCY="0.45849" RPD="21.95909" RPS="0.73675" RPV="1" LEYEX="-0.04153" LEYEY="-0.00351" LEYEZ="0.55726" LPUPILD="0.00452" LPUPILV="1" REYEX="0.01602" REYEY="0.00436" REYEZ="0.55928" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.73224" FPOGY="-0.21059" FPOGS="4966.74902" FPOGD="0.09424" FPOGID="14307" FPOGV="1" LPOGX="0.73706" LPOGY="-0.12895" LPOGV="1" RPOGX="0.75351" RPOGY="-0.32333" RPOGV="1" BPOGX="0.74528" BPOGY="-0.22614" BPOGV="1" LPCX="0.30520" LPCY="0.50675" LPD="23.44347" LPS="0.73286" LPV="1" RPCX="0.57759" RPCY="0.45876" RPD="23.74364" RPS="0.73286" RPV="1" LEYEX="-0.04153" LEYEY="-0.00351" LEYEZ="0.55726" LPUPILD="0.00459" LPUPILV="1" REYEX="0.01602" REYEY="0.00436" REYEZ="0.55928" RPUPILD="0.00498" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.73300" FPOGY="-0.21113" FPOGS="4966.74902" FPOGD="0.10059" FPOGID="14307" FPOGV="1" LPOGX="0.73679" LPOGY="-0.12245" LPOGV="1" RPOGX="0.75199" RPOGY="-0.31604" RPOGV="1" BPOGX="0.74439" BPOGY="-0.21925" BPOGV="1" LPCX="0.30457" LPCY="0.50640" LPD="23.40417" LPS="0.72896" LPV="1" RPCX="0.57753" RPCY="0.45651" RPD="21.84417" RPS="0.72896" RPV="1" LEYEX="-0.04229" LEYEY="-0.00332" LEYEZ="0.55959" LPUPILD="0.00465" LPUPILV="1" REYEX="0.01522" REYEY="0.00504" REYEZ="0.55486" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.73369" FPOGY="-0.21085" FPOGS="4966.74902" FPOGD="0.10693" FPOGID="14307" FPOGV="1" LPOGX="0.74289" LPOGY="-0.13448" LPOGV="1" RPOGX="0.74654" RPOGY="-0.27804" RPOGV="1" BPOGX="0.74471" BPOGY="-0.20626" BPOGV="1" LPCX="0.30327" LPCY="0.50560" LPD="23.43326" LPS="0.72896" LPV="1" RPCX="0.57596" RPCY="0.45473" RPD="22.08271" RPS="0.72896" RPV="1" LEYEX="-0.04229" LEYEY="-0.00332" LEYEZ="0.55959" LPUPILD="0.00468" LPUPILV="1" REYEX="0.01522" REYEY="0.00504" REYEZ="0.55486" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
