2025-07-10 10:40:39.164782
EYEZ="0.59101" RPUPILD="0.00383" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.27260" FPOGY="0.01038" FPOGS="390.38727" FPOGD="0.02637" FPOGID="822" FPOGV="1" LPOGX="0.28515" LPOGY="0.05154" LPOGV="1" RPOGX="0.24283" RPOGY="-0.03716" RPOGV="1" BPOGX="0.26399" BPOGY="0.00719" BPOGV="1" LPCX="0.35551" LPCY="0.72208" LPD="17.16391" LPS="0.80508" LPV="1" RPCX="0.61079" RPCY="0.71708" RPD="16.22781" RPS="0.80984" RPV="1" LEYEX="-0.03095" LEYEY="-0.04125" LEYEZ="0.58136" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02574" REYEY="-0.04105" REYEZ="0.59101" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.27125" FPOGY="0.01039" FPOGS="390.38727" FPOGD="0.03342" FPOGID="822" FPOGV="1" LPOGX="0.28510" LPOGY="0.05141" LPOGV="1" RPOGX="0.24385" RPOGY="-0.03054" RPOGV="1" BPOGX="0.26448" BPOGY="0.01044" BPOGV="1" LPCX="0.35552" LPCY="0.72195" LPD="16.75780" LPS="0.80518" LPV="1" RPCX="0.61072" RPCY="0.71719" RPD="16.15139" RPS="0.80518" RPV="1" LEYEX="-0.03095" LEYEY="-0.04125" LEYEZ="0.58136" LPUPILD="0.00432" LPUPILV="1" REYEX="0.02575" REYEY="-0.04098" REYEZ="0.59003" RPUPILD="0.00390" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.38686" FPOGY="0.04867" FPOGS="391.15781" FPOGD="0.17383" FPOGID="826" FPOGV="1" LPOGX="0.39246" LPOGY="0.10825" LPOGV="1" RPOGX="0.37524" RPOGY="0.02918" RPOGV="1" BPOGX="0.38385" BPOGY="0.06871" BPOGV="1" LPCX="0.35873" LPCY="0.72178" LPD="16.72085" LPS="0.82856" LPV="1" RPCX="0.61535" RPCY="0.71721" RPD="15.66442" RPS="0.82856" RPV="1" LEYEX="-0.03101" LEYEY="-0.04174" LEYEZ="0.58836" LPUPILD="0.00394" LPUPILV="1" REYEX="0.02627" REYEY="-0.04099" REYEZ="0.58897" RPUPILD="0.00381" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.38684" FPOGY="0.04961" FPOGS="391.15781" FPOGD="0.18063" FPOGID="826" FPOGV="1" LPOGX="0.39711" LPOGY="0.09839" LPOGV="1" RPOGX="0.37592" RPOGY="0.05170" RPOGV="1" BPOGX="0.38651" BPOGY="0.07504" BPOGV="1" LPCX="0.35895" LPCY="0.72222" LPD="16.91450" LPS="0.82856" LPV="1" RPCX="0.61529" RPCY="0.71731" RPD="15.97017" RPS="0.82856" RPV="1" LEYEX="-0.03101" LEYEY="-0.04174" LEYEZ="0.58836" LPUPILD="0.00412" LPUPILV="1" REYEX="0.02627" REYEY="-0.04099" REYEZ="0.58897" RPUPILD="0.00383" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.38683" FPOGY="0.05037" FPOGS="391.15781" FPOGD="0.18756" FPOGID="826" FPOGV="1" LPOGX="0.39711" LPOGY="0.09839" LPOGV="1" RPOGX="0.37557" RPOGY="0.04508" RPOGV="1" BPOGX="0.38634" BPOGY="0.07173" BPOGV="1" LPCX="0.35880" LPCY="0.72203" LPD="17.41848" LPS="0.82856" LPV="1" RPCX="0.61531" RPCY="0.71696" RPD="15.78046" RPS="0.83380" RPV="1" LEYEX="-0.03101" LEYEY="-0.04174" LEYEZ="0.58836" LPUPILD="0.00391" LPUPILV="1" REYEX="0.02704" REYEY="-0.04226" REYEZ="0.60716" RPUPILD="0.00399" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.38711" FPOGY="0.05002" FPOGS="391.15781" FPOGD="0.19452" FPOGID="826" FPOGV="1" LPOGX="0.39672" LPOGY="0.10786" LPOGV="1" RPOGX="0.39381" RPOGY="-0.02813" RPOGV="1" BPOGX="0.39527" BPOGY="0.03986" BPOGV="1" LPCX="0.35861" LPCY="0.72208" LPD="17.17048" LPS="0.83380" LPV="1" RPCX="0.61548" RPCY="0.71686" RPD="15.65476" RPS="0.83904" RPV="1" LEYEX="-0.03101" LEYEY="-0.04174" LEYEZ="0.58836" LPUPILD="0.00408" LPUPILV="1" REYEX="0.02704" REYEY="-0.04226" REYEZ="0.60716" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.38697" FPOGY="0.04967" FPOGS="391.15781" FPOGD="0.20126" FPOGID="826" FPOGV="1" LPOGX="0.37723" LPOGY="0.09460" LPOGV="1" RPOGX="0.38843" RPOGY="-0.01651" RPOGV="1" BPOGX="0.38283" BPOGY="0.03905" BPOGV="1" LPCX="0.35869" LPCY="0.72208" LPD="16.74742" LPS="0.83904" LPV="1" RPCX="0.61520" RPCY="0.71692" RPD="15.89583" RPS="0.84428" RPV="1" LEYEX="-0.03101" LEYEY="-0.04174" LEYEZ="0.58836" LPUPILD="0.00403" LPUPILV="1" REYEX="0.02704" REYEY="-0.04226" REYEZ="0.60716" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.38681" FPOGY="0.04914" FPOGS="391.15781" FPOGD="0.20834" FPOGID="826" FPOGV="1" LPOGX="0.37544" LPOGY="0.08891" LPOGV="1" RPOGX="0.38816" RPOGY="-0.02343" RPOGV="1" BPOGX="0.38180" BPOGY="0.03274" BPOGV="1" LPCX="0.35856" LPCY="0.72218" LPD="17.29523" LPS="0.84428" LPV="1" RPCX="0.61536" RPCY="0.71710" RPD="16.01866" RPS="0.84951" RPV="1" LEYEX="-0.03101" LEYEY="-0.04174" LEYEZ="0.58836" LPUPILD="0.00413" LPUPILV="1" REYEX="0.02704" REYEY="-0.04226" REYEZ="0.60716" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.38817" FPOGY="0.04910" FPOGS="391.15781" FPOGD="0.21506" FPOGID="826" FPOGV="1" LPOGX="0.44539" LPOGY="0.08905" LPOGV="1" RPOGX="0.41810" RPOGY="0.00660" RPOGV="1" BPOGX="0.43175" BPOGY="0.04783" BPOGV="1" LPCX="0.35920" LPCY="0.72199" LPD="17.33265" LPS="0.84951" LPV="1" RPCX="0.61598" RPCY="0.71678" RPD="15.63734" RPS="0.84951" RPV="1" LEYEX="-0.03101" LEYEY="-0.04174" LEYEZ="0.58836" LPUPILD="0.00377" LPUPILV="1" REYEX="0.02704" REYEY="-0.04226" REYEZ="0.60716" RPUPILD="0.00405" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
