2025-06-26 13:21:30.050599
="0.51259" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.85643" FPOGY="0.29809" FPOGS="481.46991" FPOGD="0.22052" FPOGID="660" FPOGV="1" LPOGX="0.90861" LPOGY="0.28919" LPOGV="1" RPOGX="0.77096" RPOGY="0.33032" RPOGV="1" BPOGX="0.83979" BPOGY="0.30975" BPOGV="1" LPCX="0.36524" LPCY="0.45910" LPD="28.07698" LPS="0.56366" LPV="1" RPCX="0.73039" RPCY="0.51095" RPD="26.59808" RPS="0.56129" RPV="1" LEYEX="-0.02610" LEYEY="0.00433" LEYEZ="0.48561" LPUPILD="0.00396" LPUPILV="1" REYEX="0.04196" REYEY="-0.00354" REYEZ="0.51259" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.95108" FPOGY="0.46734" FPOGS="482.62924" FPOGD="0.03262" FPOGID="664" FPOGV="1" LPOGX="1.03388" LPOGY="0.47712" LPOGV="1" RPOGX="0.83308" RPOGY="0.49814" RPOGV="1" BPOGX="0.93348" BPOGY="0.48763" BPOGV="1" LPCX="0.53806" LPCY="0.46695" LPD="27.95196" LPS="0.58000" LPV="1" RPCX="0.86563" RPCY="0.58546" RPD="28.59347" RPS="0.58000" RPV="1" LEYEX="0.00583" LEYEY="0.00350" LEYEZ="0.49190" LPUPILD="0.00431" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95009" FPOGY="0.46579" FPOGS="482.62924" FPOGD="0.03946" FPOGID="664" FPOGV="1" LPOGX="1.03096" LPOGY="0.45716" LPOGV="1" RPOGX="0.85726" RPOGY="0.45575" RPOGV="1" BPOGX="0.94411" BPOGY="0.45646" BPOGV="1" LPCX="0.53795" LPCY="0.46676" LPD="28.00807" LPS="0.58000" LPV="1" RPCX="0.86564" RPCY="0.58524" RPD="28.55170" RPS="0.58000" RPV="1" LEYEX="0.00583" LEYEY="0.00350" LEYEZ="0.49190" LPUPILD="0.00419" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.94934" FPOGY="0.46462" FPOGS="482.62924" FPOGD="0.04654" FPOGID="664" FPOGV="1" LPOGX="1.03096" LPOGY="0.45716" LPOGV="1" RPOGX="0.85726" RPOGY="0.45575" RPOGV="1" BPOGX="0.94411" BPOGY="0.45646" BPOGV="1" LPCX="0.53780" LPCY="0.46661" LPD="28.40674" LPS="0.58000" LPV="1" RPCX="0.86578" RPCY="0.58474" RPD="28.30754" RPS="0.58000" RPV="1" LEYEX="0.00571" LEYEY="0.00367" LEYEZ="0.49448" LPUPILD="0.00411" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.94887" FPOGY="0.46326" FPOGS="482.62924" FPOGD="0.05350" FPOGID="664" FPOGV="1" LPOGX="1.03155" LPOGY="0.44915" LPOGV="1" RPOGX="0.85868" RPOGY="0.45548" RPOGV="1" BPOGX="0.94512" BPOGY="0.45232" BPOGV="1" LPCX="0.53752" LPCY="0.46644" LPD="27.65524" LPS="0.58000" LPV="1" RPCX="0.86529" RPCY="0.58417" RPD="28.92155" RPS="0.58000" RPV="1" LEYEX="0.00571" LEYEY="0.00367" LEYEZ="0.49448" LPUPILD="0.00415" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.94930" FPOGY="0.46140" FPOGS="482.62924" FPOGD="0.06253" FPOGID="664" FPOGV="1" LPOGX="1.03502" LPOGY="0.42899" LPOGV="1" RPOGX="0.87135" RPOGY="0.46037" RPOGV="1" BPOGX="0.95319" BPOGY="0.44468" BPOGV="1" LPCX="0.53729" LPCY="0.46546" LPD="26.68266" LPS="0.58000" LPV="1" RPCX="0.86529" RPCY="0.58382" RPD="29.44082" RPS="0.58000" RPV="1" LEYEX="0.00571" LEYEY="0.00367" LEYEZ="0.49448" LPUPILD="0.00409" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.94965" FPOGY="0.45988" FPOGS="482.62924" FPOGD="0.06924" FPOGID="664" FPOGV="1" LPOGX="1.03502" LPOGY="0.42899" LPOGV="1" RPOGX="0.87135" RPOGY="0.46037" RPOGV="1" BPOGX="0.95319" BPOGY="0.44468" BPOGV="1" LPCX="0.53707" LPCY="0.46551" LPD="26.96048" LPS="0.58000" LPV="1" RPCX="0.86517" RPCY="0.58349" RPD="28.81450" RPS="0.58000" RPV="1" LEYEX="0.00552" LEYEY="0.00380" LEYEZ="0.49737" LPUPILD="0.00412" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00439" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95082" FPOGY="0.45914" FPOGS="482.62924" FPOGD="0.07843" FPOGID="664" FPOGV="1" LPOGX="1.04988" LPOGY="0.44667" LPOGV="1" RPOGX="0.87740" RPOGY="0.45536" RPOGV="1" BPOGX="0.96364" BPOGY="0.45101" BPOGV="1" LPCX="0.53631" LPCY="0.46476" LPD="26.73531" LPS="0.58000" LPV="1" RPCX="0.86445" RPCY="0.58301" RPD="28.84335" RPS="0.58000" RPV="1" LEYEX="0.00552" LEYEY="0.00380" LEYEZ="0.49737" LPUPILD="0.00416" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95228" FPOGY="0.45814" FPOGS="482.62924" FPOGD="0.08484" FPOGID="664" FPOGV="1" LPOGX="1.06175" LPOGY="0.43049" LPOGV="1" RPOGX="0.87795" RPOGY="0.46192" RPOGV="1" BPOGX="0.96985" BPOGY="0.44620" BPOGV="1" LPCX="0.53587" LPCY="0.46442" LPD="26.75510" LPS="0.58000" LPV="1" RPCX="0.86418" RPCY="0.58208" RPD="26.89155" RPS="0.58000" RPV="1" LEYEX="0.00552" LEYEY="0.00380" LEYEZ="0.49737" LPUPILD="0.00415" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95354" FPOGY="0.45729" FPOGS="482.62924" FPOGD="0.09024" FPOGID="664" FPOGV="1" LPOGX="1.06175" LPOGY="0.43049" LPOGV="1" RPOGX="0.87795" RPOGY="0.46192" RPOGV="1" BPOGX="0.96985" BPOGY="0.44620" BPOGV="1" LPCX="0.53552" LPCY="0.46434" LPD="26.77533" LPS="0.58000" LPV="1" RPCX="0.86405" RPCY="0.58211" RPD="28.24832" RPS="0.58000" RPV="1" LEYEX="0.00522" LEYEY="0.00388" LEYEZ="0.49717" LPUPILD="0.00420" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95336" FPOGY="0.45699" FPOGS="482.62924" FPOGD="0.09445" FPOGID="664" FPOGV="1" LPOGX="1.03623" LPOGY="0.46001" LPOGV="1" RPOGX="0.86544" RPOGY="0.44558" RPOGV="1" BPOGX="0.95083" BPOGY="0.45279" BPOGV="1" LPCX="0.53460" LPCY="0.46395" LPD="27.03010" LPS="0.58000" LPV="1" RPCX="0.86317" RPCY="0.58140" RPD="28.25103" RPS="0.58000" RPV="1" LEYEX="0.00522" LEYEY="0.00388" LEYEZ="0.49717" LPUPILD="0.00422" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95337" FPOGY="0.45573" FPOGS="482.62924" FPOGD="0.09998" FPOGID="664" FPOGV="1" LPOGX="1.03706" LPOGY="0.41742" LPOGV="1" RPOGX="0.86993" RPOGY="0.45612" RPOGV="1" BPOGX="0.95349" BPOGY="0.43677" BPOGV="1" LPCX="0.53410" LPCY="0.46377" LPD="27.08945" LPS="0.58000" LPV="1" RPCX="0.86278" RPCY="0.58108" RPD="28.22031" RPS="0.58000" RPV="1" LEYEX="0.00522" LEYEY="0.00388" LEYEZ="0.49717" LPUPILD="0.00415" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95337" FPOGY="0.45461" FPOGS="482.62924" FPOGD="0.10678" FPOGID="664" FPOGV="1" LPOGX="1.03706" LPOGY="0.41742" LPOGV="1" RPOGX="0.86993" RPOGY="0.45612" RPOGV="1" BPOGX="0.95349" BPOGY="0.43677" BPOGV="1" LPCX="0.53379" LPCY="0.46356" LPD="26.94177" LPS="0.58000" LPV="1" RPCX="0.86264" RPCY="0.58096" RPD="28.44822" RPS="0.58000" RPV="1" LEYEX="0.00475" LEYEY="0.00398" LEYEZ="0.49537" LPUPILD="0.00409" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95313" FPOGY="0.45366" FPOGS="482.62924" FPOGD="0.11340" FPOGID="664" FPOGV="1" LPOGX="1.03115" LPOGY="0.42232" LPOGV="1" RPOGX="0.86678" RPOGY="0.45245" RPOGV="1" BPOGX="0.94896" BPOGY="0.43738" BPOGV="1" LPCX="0.53257" LPCY="0.46356" LPD="26.64252" LPS="0.58000" LPV="1" RPCX="0.86144" RPCY="0.58046" RPD="28.36127" RPS="0.58000" RPV="1" LEYEX="0.00475" LEYEY="0.00398" LEYEZ="0.49537" LPUPILD="0.00414" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95267" FPOGY="0.45401" FPOGS="482.62924" FPOGD="0.12015" FPOGID="664" FPOGV="1" LPOGX="1.03849" LPOGY="0.44851" LPOGV="1" RPOGX="0.85029" RPOGY="0.47244" RPOGV="1" BPOGX="0.94439" BPOGY="0.46047" BPOGV="1" LPCX="0.53133" LPCY="0.46465" LPD="27.90764" LPS="0.58000" LPV="1" RPCX="0.86103" RPCY="0.58022" RPD="28.02064" RPS="0.58000" RPV="1" LEYEX="0.00475" LEYEY="0.00398" LEYEZ="0.49537" LPUPILD="0.00420" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95225" FPOGY="0.45434" FPOGS="482.62924" FPOGD="0.12680" FPOGID="664" FPOGV="1" LPOGX="1.03849" LPOGY="0.44851" LPOGV="1" RPOGX="0.85029" RPOGY="0.47244" RPOGV="1" BPOGX="0.94439" BPOGY="0.46047" BPOGV="1" LPCX="0.53093" LPCY="0.46429" LPD="27.49919" LPS="0.58000" LPV="1" RPCX="0.86082" RPCY="0.58016" RPD="28.41978" RPS="0.58000" RPV="1" LEYEX="0.00432" LEYEY="0.00388" LEYEZ="0.49731" LPUPILD="0.00412" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95222" FPOGY="0.45429" FPOGS="482.62924" FPOGD="0.13348" FPOGID="664" FPOGV="1" LPOGX="1.03149" LPOGY="0.45209" LPOGV="1" RPOGX="0.87153" RPOGY="0.45454" RPOGV="1" BPOGX="0.95151" BPOGY="0.45331" BPOGV="1" LPCX="0.52917" LPCY="0.46505" LPD="27.83064" LPS="0.58000" LPV="1" RPCX="0.85929" RPCY="0.57992" RPD="28.84317" RPS="0.58000" RPV="1" LEYEX="0.00432" LEYEY="0.00388" LEYEZ="0.49731" LPUPILD="0.00405" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95250" FPOGY="0.45448" FPOGS="482.62924" FPOGD="0.14029" FPOGID="664" FPOGV="1" LPOGX="1.05099" LPOGY="0.45681" LPOGV="1" RPOGX="0.86595" RPOGY="0.46016" RPOGV="1" BPOGX="0.95847" BPOGY="0.45849" BPOGV="1" LPCX="0.52813" LPCY="0.46511" LPD="27.63200" LPS="0.58000" LPV="1" RPCX="0.85860" RPCY="0.57956" RPD="28.83850" RPS="0.58000" RPV="1" LEYEX="0.00432" LEYEY="0.00388" LEYEZ="0.49731" LPUPILD="0.00407" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95276" FPOGY="0.45465" FPOGS="482.62924" FPOGD="0.14688" FPOGID="664" FPOGV="1" LPOGX="1.05099" LPOGY="0.45681" LPOGV="1" RPOGX="0.86595" RPOGY="0.46016" RPOGV="1" BPOGX="0.95847" BPOGY="0.45849" BPOGV="1" LPCX="0.52751" LPCY="0.46467" LPD="27.13344" LPS="0.58000" LPV="1" RPCX="0.85827" RPCY="0.57943" RPD="28.46397" RPS="0.58000" RPV="1" LEYEX="0.00355" LEYEY="0.00381" LEYEZ="0.49278" LPUPILD="0.00400" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95249" FPOGY="0.45538" FPOGS="482.62924" FPOGD="0.15356" FPOGID="664" FPOGV="1" LPOGX="1.03802" LPOGY="0.48669" LPOGV="1" RPOGX="0.85440" RPOGY="0.45772" RPOGV="1" BPOGX="0.94621" BPOGY="0.47220" BPOGV="1" LPCX="0.52505" LPCY="0.46521" LPD="27.84972" LPS="0.58000" LPV="1" RPCX="0.85630" RPCY="0.57861" RPD="28.92055" RPS="0.58000" RPV="1" LEYEX="0.00355" LEYEY="0.00381" LEYEZ="0.49278" LPUPILD="0.00403" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95243" FPOGY="0.45587" FPOGS="482.62924" FPOGD="0.16028" FPOGID="664" FPOGV="1" LPOGX="1.04669" LPOGY="0.45249" LPOGV="1" RPOGX="0.85544" RPOGY="0.48235" RPOGV="1" BPOGX="0.95106" BPOGY="0.46742" BPOGV="1" LPCX="0.52362" LPCY="0.46518" LPD="27.35639" LPS="0.58000" LPV="1" RPCX="0.85465" RPCY="0.57816" RPD="28.67929" RPS="0.58000" RPV="1" LEYEX="0.00355" LEYEY="0.00381" LEYEZ="0.49278" LPUPILD="0.00402" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95248" FPOGY="0.45616" FPOGS="482.62924" FPOGD="0.16696" FPOGID="664" FPOGV="1" LPOGX="1.04818" LPOGY="0.44959" LPOGV="1" RPOGX="0.85890" RPOGY="0.47730" RPOGV="1" BPOGX="0.95354" BPOGY="0.46344" BPOGV="1" LPCX="0.52272" LPCY="0.46477" LPD="26.93956" LPS="0.58247" LPV="1" RPCX="0.85441" RPCY="0.57787" RPD="28.71732" RPS="0.58500" RPV="1" LEYEX="0.00253" LEYEY="0.00393" LEYEZ="0.50403" LPUPILD="0.00402" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.95180" FPOGY="0.45560" FPOGS="482.62924" FPOGD="0.17374" FPOGID="664" FPOGV="1" LPOGX="1.02791" LPOGY="0.41853" LPOGV="1" RPOGX="0.84050" RPOGY="0.46353" RPOGV="1" BPOGX="0.93421" BPOGY="0.44103" BPOGV="1" LPCX="0.51754" LPCY="0.46441" LPD="26.24703" LPS="0.58747" LPV="1" RPCX="0.84991" RPCY="0.57625" RPD="28.09957" RPS="0.59000" RPV="1" LEYEX="0.00253" LEYEY="0.00393" LEYEZ="0.50403" LPUPILD="0.00416" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.94893" FPOGY="0.45443" FPOGS="482.62924" FPOGD="0.18060" FPOGID="664" FPOGV="1" LPOGX="0.95136" LPOGY="0.40016" LPOGV="1" RPOGX="0.79157" RPOGY="0.44556" RPOGV="1" BPOGX="0.87147" BPOGY="0.42286" BPOGV="1" LPCX="0.51236" LPCY="0.46450" LPD="25.93479" LPS="0.59247" LPV="1" RPCX="0.84615" RPCY="0.57403" RPD="25.87415" RPS="0.59500" RPV="1" LEYEX="0.00253" LEYEY="0.00393" LEYEZ="0.50403" LPUPILD="0.00432" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.94635" FPOGY="0.45314" FPOGS="482.62924" FPOGD="0.18674" FPOGID="664" FPOGV="1" LPOGX="0.95354" LPOGY="0.39407" LPOGV="1" RPOGX="0.79442" RPOGY="0.44030" RPOGV="1" BPOGX="0.87398" BPOGY="0.41719" BPOGV="1" LPCX="0.51100" LPCY="0.46498" LPD="27.87223" LPS="0.59747" LPV="1" RPCX="0.84574" RPCY="0.57432" RPD="26.95432" RPS="0.60000" RPV="1" LEYEX="0.00253" LEYEY="0.00393" LEYEZ="0.50403" LPUPILD="0.00410" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.93963" FPOGY="0.45232" FPOGS="482.62924" FPOGD="0.19342" FPOGID="664" FPOGV="1" LPOGX="0.82527" LPOGY="0.43042" LPOGV="1" RPOGX="0.66455" RPOGY="0.42642" RPOGV="1" BPOGX="0.74491" BPOGY="0.42842" BPOGV="1" LPCX="0.50317" LPCY="0.46363" LPD="25.47402" LPS="0.60000" LPV="1" RPCX="0.83835" RPCY="0.57064" RPD="25.71399" RPS="0.60000" RPV="1" LEYEX="0.00253" LEYEY="0.00393" LEYEZ="0.50403" LPUPILD="0.00398" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.90181" FPOGY="0.44634" FPOGS="482.62924" FPOGD="0.19342" FPOGID="664" FPOGV="0" LPOGX="0.82641" LPOGY="0.40280" LPOGV="1" RPOGX="0.64065" RPOGY="0.42278" RPOGV="1" BPOGX="0.73353" BPOGY="0.41279" BPOGV="1" LPCX="0.49823" LPCY="0.46356" LPD="25.66682" LPS="0.60000" LPV="1" RPCX="0.83409" RPCY="0.56969" RPD="26.53791" RPS="0.60000" RPV="1" LEYEX="0.00253" LEYEY="0.00393" LEYEZ="0.50403" LPUPILD="0.00410" LPUPILV="1" REYEX="0.04203" REYEY="-0.00369" REYEZ="0.48724" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
