2025-05-27 11:21:27.997807
 REYEZ="0.48626" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.62900" FPOGY="0.30839" FPOGS="4207.06201" FPOGD="0.10059" FPOGID="11598" FPOGV="1" LPOGX="0.66328" LPOGY="0.33219" LPOGV="1" RPOGX="0.60758" RPOGY="0.25807" RPOGV="1" BPOGX="0.63543" BPOGY="0.29513" BPOGV="1" LPCX="0.07926" LPCY="0.41524" LPD="28.80502" LPS="0.55454" LPV="1" RPCX="0.40255" RPCY="0.39656" RPD="29.24033" RPS="0.55217" RPV="1" LEYEX="-0.07520" LEYEY="0.01058" LEYEZ="0.46691" LPUPILD="0.00511" LPUPILV="1" REYEX="-0.01877" REYEY="0.01368" REYEZ="0.48626" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77223" FPOGY="0.32166" FPOGS="4207.93311" FPOGD="0.19336" FPOGID="11601" FPOGV="1" LPOGX="0.78931" LPOGY="0.36376" LPOGV="1" RPOGX="0.74379" RPOGY="0.25561" RPOGV="1" BPOGX="0.76655" BPOGY="0.30969" BPOGV="1" LPCX="0.08976" LPCY="0.41545" LPD="28.74787" LPS="0.57694" LPV="1" RPCX="0.40896" RPCY="0.40589" RPD="28.53036" RPS="0.57441" RPV="1" LEYEX="-0.07766" LEYEY="0.01102" LEYEZ="0.48805" LPUPILD="0.00504" LPUPILV="1" REYEX="-0.01875" REYEY="0.01256" REYEZ="0.49239" RPUPILD="0.00473" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77202" FPOGY="0.32139" FPOGS="4207.93311" FPOGD="0.20068" FPOGID="11601" FPOGV="1" LPOGX="0.78886" LPOGY="0.36696" LPOGV="1" RPOGX="0.74252" RPOGY="0.25919" RPOGV="1" BPOGX="0.76569" BPOGY="0.31308" BPOGV="1" LPCX="0.09060" LPCY="0.41478" LPD="27.65639" LPS="0.57441" LPV="1" RPCX="0.41011" RPCY="0.40591" RPD="27.69454" RPS="0.57188" RPV="1" LEYEX="-0.07558" LEYEY="0.01085" LEYEZ="0.47881" LPUPILD="0.00507" LPUPILV="1" REYEX="-0.01823" REYEY="0.01251" REYEZ="0.49647" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77174" FPOGY="0.32129" FPOGS="4207.93311" FPOGD="0.20752" FPOGID="11601" FPOGV="1" LPOGX="0.78781" LPOGY="0.35864" LPOGV="1" RPOGX="0.73813" RPOGY="0.27769" RPOGV="1" BPOGX="0.76297" BPOGY="0.31816" BPOGV="1" LPCX="0.09244" LPCY="0.41518" LPD="28.99367" LPS="0.56971" LPV="1" RPCX="0.41161" RPCY="0.40651" RPD="28.23642" RPS="0.56971" RPV="1" LEYEX="-0.07558" LEYEY="0.01085" LEYEZ="0.47881" LPUPILD="0.00500" LPUPILV="1" REYEX="-0.01823" REYEY="0.01251" REYEZ="0.49647" RPUPILD="0.00473" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77148" FPOGY="0.32081" FPOGS="4207.93311" FPOGD="0.21387" FPOGID="11601" FPOGV="1" LPOGX="0.76995" LPOGY="0.35138" LPOGV="1" RPOGX="0.75629" RPOGY="0.25943" RPOGV="1" BPOGX="0.76312" BPOGY="0.30540" BPOGV="1" LPCX="0.09318" LPCY="0.41521" LPD="28.99503" LPS="0.56755" LPV="1" RPCX="0.41251" RPCY="0.40664" RPD="28.30004" RPS="0.56755" RPV="1" LEYEX="-0.07558" LEYEY="0.01085" LEYEZ="0.47881" LPUPILD="0.00505" LPUPILV="1" REYEX="-0.01823" REYEY="0.01251" REYEZ="0.49647" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77121" FPOGY="0.32044" FPOGS="4207.93311" FPOGD="0.22021" FPOGID="11601" FPOGV="1" LPOGX="0.76962" LPOGY="0.35421" LPOGV="1" RPOGX="0.75514" RPOGY="0.26251" RPOGV="1" BPOGX="0.76238" BPOGY="0.30836" BPOGV="1" LPCX="0.09409" LPCY="0.41465" LPD="27.85911" LPS="0.56538" LPV="1" RPCX="0.41343" RPCY="0.40694" RPD="27.92033" RPS="0.56538" RPV="1" LEYEX="-0.07400" LEYEY="0.01076" LEYEZ="0.47332" LPUPILD="0.00509" LPUPILV="1" REYEX="-0.01740" REYEY="0.01224" REYEZ="0.49175" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77182" FPOGY="0.32095" FPOGS="4207.93311" FPOGD="0.22705" FPOGID="11601" FPOGV="1" LPOGX="0.81190" LPOGY="0.39550" LPOGV="1" RPOGX="0.77325" RPOGY="0.28104" RPOGV="1" BPOGX="0.79258" BPOGY="0.33827" BPOGV="1" LPCX="0.09666" LPCY="0.41516" LPD="29.13775" LPS="0.56538" LPV="1" RPCX="0.41556" RPCY="0.40778" RPD="28.78624" RPS="0.56538" RPV="1" LEYEX="-0.07400" LEYEY="0.01076" LEYEZ="0.47332" LPUPILD="0.00502" LPUPILV="1" REYEX="-0.01740" REYEY="0.01224" REYEZ="0.49175" RPUPILD="0.00474" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77249" FPOGY="0.32141" FPOGS="4207.93311" FPOGD="0.23389" FPOGID="11601" FPOGV="1" LPOGX="0.80915" LPOGY="0.40088" LPOGV="1" RPOGX="0.78296" RPOGY="0.27410" RPOGV="1" BPOGX="0.79605" BPOGY="0.33749" BPOGV="1" LPCX="0.09774" LPCY="0.41517" LPD="28.80356" LPS="0.56538" LPV="1" RPCX="0.41686" RPCY="0.40776" RPD="28.10285" RPS="0.56538" RPV="1" LEYEX="-0.07400" LEYEY="0.01076" LEYEZ="0.47332" LPUPILD="0.00509" LPUPILV="1" REYEX="-0.01740" REYEY="0.01224" REYEZ="0.49175" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77313" FPOGY="0.32184" FPOGS="4207.93311" FPOGD="0.24072" FPOGID="11601" FPOGV="1" LPOGX="0.80915" LPOGY="0.40088" LPOGV="1" RPOGX="0.78296" RPOGY="0.27410" RPOGV="1" BPOGX="0.79605" BPOGY="0.33749" BPOGV="1" LPCX="0.09881" LPCY="0.41469" LPD="28.07969" LPS="0.56538" LPV="1" RPCX="0.41767" RPCY="0.40826" RPD="27.92020" RPS="0.56538" RPV="1" LEYEX="-0.07448" LEYEY="0.01093" LEYEZ="0.48099" LPUPILD="0.00510" LPUPILV="1" REYEX="-0.01675" REYEY="0.01216" REYEZ="0.49446" RPUPILD="0.00492" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77370" FPOGY="0.32229" FPOGS="4207.93311" FPOGD="0.24756" FPOGID="11601" FPOGV="1" LPOGX="0.81170" LPOGY="0.38064" LPOGV="1" RPOGX="0.77782" RPOGY="0.29693" RPOGV="1" BPOGX="0.79476" BPOGY="0.33878" BPOGV="1" LPCX="0.10067" LPCY="0.41503" LPD="29.30849" LPS="0.56538" LPV="1" RPCX="0.41962" RPCY="0.40862" RPD="28.42672" RPS="0.56538" RPV="1" LEYEX="-0.07448" LEYEY="0.01093" LEYEZ="0.48099" LPUPILD="0.00502" LPUPILV="1" REYEX="-0.01675" REYEY="0.01216" REYEZ="0.49446" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77451" FPOGY="0.32249" FPOGS="4207.93311" FPOGD="0.25391" FPOGID="11601" FPOGV="1" LPOGX="0.82812" LPOGY="0.39387" LPOGV="1" RPOGX="0.78274" RPOGY="0.26629" RPOGV="1" BPOGX="0.80543" BPOGY="0.33008" BPOGV="1" LPCX="0.10153" LPCY="0.41504" LPD="29.08921" LPS="0.56538" LPV="1" RPCX="0.42026" RPCY="0.40896" RPD="28.92355" RPS="0.56538" RPV="1" LEYEX="-0.07448" LEYEY="0.01093" LEYEZ="0.48099" LPUPILD="0.00505" LPUPILV="1" REYEX="-0.01675" REYEY="0.01216" REYEZ="0.49446" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77529" FPOGY="0.32265" FPOGS="4207.93311" FPOGD="0.26074" FPOGID="11601" FPOGV="1" LPOGX="0.82866" LPOGY="0.39116" LPOGV="1" RPOGX="0.78263" RPOGY="0.26657" RPOGV="1" BPOGX="0.80564" BPOGY="0.32886" BPOGV="1" LPCX="0.10227" LPCY="0.41451" LPD="27.88690" LPS="0.56755" LPV="1" RPCX="0.42130" RPCY="0.40923" RPD="28.43439" RPS="0.56518" RPV="1" LEYEX="-0.07445" LEYEY="0.01106" LEYEZ="0.48527" LPUPILD="0.00509" LPUPILV="1" REYEX="-0.01593" REYEY="0.01187" REYEZ="0.48852" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77583" FPOGY="0.32290" FPOGS="4207.93311" FPOGD="0.26709" FPOGID="11601" FPOGV="1" LPOGX="0.81218" LPOGY="0.38556" LPOGV="1" RPOGX="0.78247" RPOGY="0.28072" RPOGV="1" BPOGX="0.79733" BPOGY="0.33314" BPOGV="1" LPCX="0.10419" LPCY="0.41505" LPD="29.20691" LPS="0.56735" LPV="1" RPCX="0.42300" RPCY="0.40942" RPD="28.37319" RPS="0.56498" RPV="1" LEYEX="-0.07445" LEYEY="0.01106" LEYEZ="0.48527" LPUPILD="0.00501" LPUPILV="1" REYEX="-0.01593" REYEY="0.01187" REYEZ="0.48852" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77634" FPOGY="0.32343" FPOGS="4207.93311" FPOGD="0.27441" FPOGID="11601" FPOGV="1" LPOGX="0.81377" LPOGY="0.39055" LPOGV="1" RPOGX="0.78105" RPOGY="0.29909" RPOGV="1" BPOGX="0.79741" BPOGY="0.34482" BPOGV="1" LPCX="0.10496" LPCY="0.41509" LPD="29.25956" LPS="0.56715" LPV="1" RPCX="0.42395" RPCY="0.40988" RPD="28.79314" RPS="0.56478" RPV="1" LEYEX="-0.07445" LEYEY="0.01106" LEYEZ="0.48527" LPUPILD="0.00502" LPUPILV="1" REYEX="-0.01593" REYEY="0.01187" REYEZ="0.48852" RPUPILD="0.00469" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77683" FPOGY="0.32396" FPOGS="4207.93311" FPOGD="0.28027" FPOGID="11601" FPOGV="1" LPOGX="0.81324" LPOGY="0.39350" LPOGV="1" RPOGX="0.78105" RPOGY="0.29909" RPOGV="1" BPOGX="0.79715" BPOGY="0.34630" BPOGV="1" LPCX="0.10580" LPCY="0.41447" LPD="27.89460" LPS="0.56478" LPV="1" RPCX="0.42495" RPCY="0.41005" RPD="28.11243" RPS="0.56478" RPV="1" LEYEX="-0.07274" LEYEY="0.01090" LEYEZ="0.47805" LPUPILD="0.00500" LPUPILV="1" REYEX="-0.01549" REYEY="0.01192" REYEZ="0.49662" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77729" FPOGY="0.32424" FPOGS="4207.93311" FPOGD="0.28760" FPOGID="11601" FPOGV="1" LPOGX="0.81705" LPOGY="0.38466" LPOGV="1" RPOGX="0.77690" RPOGY="0.28812" RPOGV="1" BPOGX="0.79698" BPOGY="0.33639" BPOGV="1" LPCX="0.10781" LPCY="0.41494" LPD="29.11426" LPS="0.56262" LPV="1" RPCX="0.42656" RPCY="0.41054" RPD="28.43685" RPS="0.56498" RPV="1" LEYEX="-0.07274" LEYEY="0.01090" LEYEZ="0.47805" LPUPILD="0.00500" LPUPILV="1" REYEX="-0.01549" REYEY="0.01192" REYEZ="0.49662" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77763" FPOGY="0.32470" FPOGS="4207.93311" FPOGD="0.29443" FPOGID="11601" FPOGV="1" LPOGX="0.80294" LPOGY="0.38753" LPOGV="1" RPOGX="0.78288" RPOGY="0.30253" RPOGV="1" BPOGX="0.79291" BPOGY="0.34503" BPOGV="1" LPCX="0.10870" LPCY="0.41494" LPD="29.26890" LPS="0.56282" LPV="1" RPCX="0.42728" RPCY="0.41089" RPD="28.76219" RPS="0.56518" RPV="1" LEYEX="-0.07274" LEYEY="0.01090" LEYEZ="0.47805" LPUPILD="0.00501" LPUPILV="1" REYEX="-0.01549" REYEY="0.01192" REYEZ="0.49662" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77797" FPOGY="0.32511" FPOGS="4207.93311" FPOGD="0.30078" FPOGID="11601" FPOGV="1" LPOGX="0.80342" LPOGY="0.38455" LPOGV="1" RPOGX="0.78288" RPOGY="0.30253" RPOGV="1" BPOGX="0.79315" BPOGY="0.34354" BPOGV="1" LPCX="0.10951" LPCY="0.41444" LPD="28.02308" LPS="0.56518" LPV="1" RPCX="0.42846" RPCY="0.41082" RPD="28.06198" RPS="0.56518" RPV="1" LEYEX="-0.07181" LEYEY="0.01090" LEYEZ="0.47645" LPUPILD="0.00505" LPUPILV="1" REYEX="-0.01446" REYEY="0.01150" REYEZ="0.48353" RPUPILD="0.00470" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77835" FPOGY="0.32543" FPOGS="4207.93311" FPOGD="0.30762" FPOGID="11601" FPOGV="1" LPOGX="0.80852" LPOGY="0.39968" LPOGV="1" RPOGX="0.78343" RPOGY="0.28082" RPOGV="1" BPOGX="0.79597" BPOGY="0.34025" BPOGV="1" LPCX="0.11144" LPCY="0.41478" LPD="28.99219" LPS="0.56735" LPV="1" RPCX="0.42995" RPCY="0.41140" RPD="28.54275" RPS="0.56498" RPV="1" LEYEX="-0.07181" LEYEY="0.01090" LEYEZ="0.47645" LPUPILD="0.00503" LPUPILV="1" REYEX="-0.01446" REYEY="0.01150" REYEZ="0.48353" RPUPILD="0.00474" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77869" FPOGY="0.32578" FPOGS="4207.93311" FPOGD="0.31445" FPOGID="11601" FPOGV="1" LPOGX="0.82739" LPOGY="0.40231" LPOGV="1" RPOGX="0.76176" RPOGY="0.28153" RPOGV="1" BPOGX="0.79457" BPOGY="0.34192" BPOGV="1" LPCX="0.11230" LPCY="0.41475" LPD="29.05348" LPS="0.56715" LPV="1" RPCX="0.43094" RPCY="0.41143" RPD="28.06902" RPS="0.56478" RPV="1" LEYEX="-0.07181" LEYEY="0.01090" LEYEZ="0.47645" LPUPILD="0.00505" LPUPILV="1" REYEX="-0.01446" REYEY="0.01150" REYEZ="0.48353" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.77943" FPOGY="0.32574" FPOGS="4207.93311" FPOGD="0.32080" FPOGID="11601" FPOGV="1" LPOGX="0.82791" LPOGY="0.39971" LPOGV="1" RPOGX="0.76419" RPOGY="0.27530" RPOGV="1" BPOGX="0.79605" BPOGY="0.33751" BPOGV="1" LPCX="0.11359" LPCY="0.41452" LPD="28.89618" LPS="0.56926" LPV="1" RPCX="0.43193" RPCY="0.41177" RPD="28.18696" RPS="0.56926" RPV="1" LEYEX="-0.07370" LEYEY="0.01137" LEYEZ="0.49361" LPUPILD="0.00504" LPUPILV="1" REYEX="-0.01418" REYEY="0.01173" REYEZ="0.49796" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.78001" FPOGY="0.32529" FPOGS="4207.93311" FPOGD="0.32764" FPOGID="11601" FPOGV="1" LPOGX="0.79914" LPOGY="0.36559" LPOGV="1" RPOGX="0.78860" RPOGY="0.26759" RPOGV="1" BPOGX="0.79387" BPOGY="0.31659" BPOGV="1" LPCX="0.11513" LPCY="0.41454" LPD="29.06024" LPS="0.57158" LPV="1" RPCX="0.43363" RPCY="0.41198" RPD="28.50777" RPS="0.57394" RPV="1" LEYEX="-0.07370" LEYEY="0.01137" LEYEZ="0.49361" LPUPILD="0.00503" LPUPILV="1" REYEX="-0.01418" REYEY="0.01173" REYEZ="0.49796" RPUPILD="0.00469" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.78062" FPOGY="0.32478" FPOGS="4207.93311" FPOGD="0.33447" FPOGID="11601" FPOGV="1" LPOGX="0.81638" LPOGY="0.38221" LPOGV="1" RPOGX="0.78546" RPOGY="0.25057" RPOGV="1" BPOGX="0.80092" BPOGY="0.31639" BPOGV="1" LPCX="0.11604" LPCY="0.41444" LPD="29.06832" LPS="0.57625" LPV="1" RPCX="0.43455" RPCY="0.41219" RPD="28.38351" RPS="0.57862" RPV="1" LEYEX="-0.07370" LEYEY="0.01137" LEYEZ="0.49361" LPUPILD="0.00503" LPUPILV="1" REYEX="-0.01418" REYEY="0.01173" REYEZ="0.49796" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.78121" FPOGY="0.32436" FPOGS="4207.93311" FPOGD="0.34082" FPOGID="11601" FPOGV="1" LPOGX="0.81691" LPOGY="0.37926" LPOGV="1" RPOGX="0.78546" RPOGY="0.25057" RPOGV="1" BPOGX="0.80119" BPOGY="0.31492" BPOGV="1" LPCX="0.11699" LPCY="0.41420" LPD="29.07051" LPS="0.57862" LPV="1" RPCX="0.43540" RPCY="0.41227" RPD="28.19230" RPS="0.57862" RPV="1" LEYEX="-0.07169" LEYEY="0.01116" LEYEZ="0.48477" LPUPILD="0.00503" LPUPILV="1" REYEX="-0.01327" REYEY="0.01141" REYEZ="0.48769" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.78184" FPOGY="0.32457" FPOGS="4207.93311" FPOGD="0.34766" FPOGID="11601" FPOGV="1" LPOGX="0.81767" LPOGY="0.37503" LPOGV="1" RPOGX="0.79033" RPOGY="0.27882" RPOGV="1" BPOGX="0.80400" BPOGY="0.32692" BPOGV="1" LPCX="0.11873" LPCY="0.41409" LPD="29.24757" LPS="0.57631" LPV="1" RPCX="0.43700" RPCY="0.41275" RPD="28.87581" RPS="0.57394" RPV="1" LEYEX="-0.07169" LEYEY="0.01116" LEYEZ="0.48477" LPUPILD="0.00502" LPUPILV="1" REYEX="-0.01327" REYEY="0.01141" REYEZ="0.48769" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.78213" FPOGY="0.32423" FPOGS="4207.93311" FPOGD="0.35449" FPOGID="11601" FPOGV="1" LPOGX="0.80644" LPOGY="0.36067" LPOGV="1" RPOGX="0.77706" RPOGY="0.26322" RPOGV="1" BPOGX="0.79175" BPOGY="0.31195" BPOGV="1" LPCX="0.11966" LPCY="0.41392" LPD="29.29908" LPS="0.57163" LPV="1" RPCX="0.43803" RPCY="0.41277" RPD="28.39555" RPS="0.56926" RPV="1" LEYEX="-0.07169" LEYEY="0.01116" LEYEZ="0.48477" LPUPILD="0.00502" LPUPILV="1" REYEX="-0.01327" REYEY="0.01141" REYEZ="0.48769" RPUPILD="0.00469" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.78237" FPOGY="0.32408" FPOGS="4207.93311" FPOGD="0.36084" FPOGID="11601" FPOGV="1" LPOGX="0.80501" LPOGY="0.36950" LPOGV="1" RPOGX="0.77453" RPOGY="0.26953" RPOGV="1" BPOGX="0.78977" BPOGY="0.31952" BPOGV="1" LPCX="0.12063" LPCY="0.41368" LPD="28.84989" LPS="0.56478" LPV="1" RPCX="0.43868" RPCY="0.41308" RPD="28.30492" RPS="0.56478" RPV="1" LEYEX="-0.06952" LEYEY="0.01104" LEYEZ="0.47470" LPUPILD="0.00501" LPUPILV="1" REYEX="-0.01269" REYEY="0.01141" REYEZ="0.49231" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
