2025-05-27 11:20:50.363272
 REYEZ="0.49604" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.42401" FPOGY="0.13286" FPOGS="4169.24219" FPOGD="0.28223" FPOGID="11470" FPOGV="1" LPOGX="0.52249" LPOGY="0.15779" LPOGV="1" RPOGX="0.51103" RPOGY="0.09466" RPOGV="1" BPOGX="0.51676" BPOGY="0.12623" BPOGV="1" LPCX="0.03651" LPCY="0.39842" LPD="27.44056" LPS="0.58958" LPV="1" RPCX="0.34743" RPCY="0.37387" RPD="27.74857" RPS="0.58687" RPV="1" LEYEX="-0.08559" LEYEY="0.01337" LEYEZ="0.48327" LPUPILD="0.00497" LPUPILV="1" REYEX="-0.02948" REYEY="0.01741" REYEZ="0.49604" RPUPILD="0.00488" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.42613" FPOGY="0.13281" FPOGS="4169.24219" FPOGD="0.28857" FPOGID="11470" FPOGV="1" LPOGX="0.52318" LPOGY="0.16186" LPOGV="1" RPOGX="0.51071" RPOGY="0.09924" RPOGV="1" BPOGX="0.51694" BPOGY="0.13055" BPOGV="1" LPCX="0.03786" LPCY="0.39905" LPD="27.77070" LPS="0.58687" LPV="1" RPCX="0.34850" RPCY="0.37467" RPD="27.85939" RPS="0.58416" RPV="1" LEYEX="-0.08476" LEYEY="0.01296" LEYEZ="0.48143" LPUPILD="0.00495" LPUPILV="1" REYEX="-0.02934" REYEY="0.01714" REYEZ="0.50111" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.42924" FPOGY="0.13297" FPOGS="4169.24219" FPOGD="0.29541" FPOGID="11470" FPOGV="1" LPOGX="0.57591" LPOGY="0.18788" LPOGV="1" RPOGX="0.55699" RPOGY="0.09244" RPOGV="1" BPOGX="0.56645" BPOGY="0.14016" BPOGV="1" LPCX="0.03947" LPCY="0.40031" LPD="27.73639" LPS="0.58416" LPV="1" RPCX="0.34969" RPCY="0.37609" RPD="27.90433" RPS="0.58416" RPV="1" LEYEX="-0.08476" LEYEY="0.01296" LEYEZ="0.48143" LPUPILD="0.00493" LPUPILV="1" REYEX="-0.02934" REYEY="0.01714" REYEZ="0.50111" RPUPILD="0.00476" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.74653" FPOGY="0.16074" FPOGS="4170.34814" FPOGD="0.10059" FPOGID="11474" FPOGV="1" LPOGX="0.74032" LPOGY="0.18198" LPOGV="1" RPOGX="0.74078" RPOGY="0.09610" RPOGV="1" BPOGX="0.74055" BPOGY="0.13904" BPOGV="1" LPCX="0.08926" LPCY="0.41630" LPD="27.33208" LPS="0.59345" LPV="1" RPCX="0.40078" RPCY="0.41653" RPD="27.73251" RPS="0.59092" RPV="1" LEYEX="-0.07898" LEYEY="0.01080" LEYEZ="0.49819" LPUPILD="0.00500" LPUPILV="1" REYEX="-0.02027" REYEY="0.01086" REYEZ="0.50082" RPUPILD="0.00475" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.74614" FPOGY="0.15970" FPOGS="4170.34814" FPOGD="0.10645" FPOGID="11474" FPOGV="1" LPOGX="0.74009" LPOGY="0.18584" LPOGV="1" RPOGX="0.73957" RPOGY="0.10024" RPOGV="1" BPOGX="0.73983" BPOGY="0.14304" BPOGV="1" LPCX="0.08954" LPCY="0.41617" LPD="27.28100" LPS="0.59092" LPV="1" RPCX="0.40109" RPCY="0.41680" RPD="28.13202" RPS="0.58839" RPV="1" LEYEX="-0.07712" LEYEY="0.01065" LEYEZ="0.48785" LPUPILD="0.00501" LPUPILV="1" REYEX="-0.01968" REYEY="0.01066" REYEZ="0.49170" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.74669" FPOGY="0.16072" FPOGS="4170.34814" FPOGD="0.11377" FPOGID="11474" FPOGV="1" LPOGX="0.77704" LPOGY="0.21608" LPOGV="1" RPOGX="0.73513" RPOGY="0.14007" RPOGV="1" BPOGX="0.75608" BPOGY="0.17807" BPOGV="1" LPCX="0.09018" LPCY="0.41612" LPD="27.66672" LPS="0.58361" LPV="1" RPCX="0.40159" RPCY="0.41662" RPD="27.81942" RPS="0.58361" RPV="1" LEYEX="-0.07712" LEYEY="0.01065" LEYEZ="0.48785" LPUPILD="0.00500" LPUPILV="1" REYEX="-0.01968" REYEY="0.01066" REYEZ="0.49170" RPUPILD="0.00475" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.74690" FPOGY="0.16215" FPOGS="4170.34814" FPOGD="0.12012" FPOGID="11474" FPOGV="1" LPOGX="0.75286" LPOGY="0.23709" LPOGV="1" RPOGX="0.74840" RPOGY="0.13869" RPOGV="1" BPOGX="0.75063" BPOGY="0.18789" BPOGV="1" LPCX="0.09045" LPCY="0.41595" LPD="28.02866" LPS="0.57882" LPV="1" RPCX="0.40187" RPCY="0.41663" RPD="28.62785" RPS="0.57882" RPV="1" LEYEX="-0.07712" LEYEY="0.01065" LEYEZ="0.48785" LPUPILD="0.00497" LPUPILV="1" REYEX="-0.01968" REYEY="0.01066" REYEZ="0.49170" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.74711" FPOGY="0.16334" FPOGS="4170.34814" FPOGD="0.12695" FPOGID="11474" FPOGV="1" LPOGX="0.75286" LPOGY="0.23709" LPOGV="1" RPOGX="0.74967" RPOGY="0.13465" RPOGV="1" BPOGX="0.75127" BPOGY="0.18587" BPOGV="1" LPCX="0.09071" LPCY="0.41566" LPD="27.92535" LPS="0.57882" LPV="1" RPCX="0.40214" RPCY="0.41665" RPD="28.74072" RPS="0.58135" RPV="1" LEYEX="-0.07904" LEYEY="0.01106" LEYEZ="0.50138" LPUPILD="0.00495" LPUPILV="1" REYEX="-0.01982" REYEY="0.01084" REYEZ="0.49996" RPUPILD="0.00467" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.74716" FPOGY="0.16341" FPOGS="4170.34814" FPOGD="0.13330" FPOGID="11474" FPOGV="1" LPOGX="0.75469" LPOGY="0.23757" LPOGV="1" RPOGX="0.74132" RPOGY="0.09229" RPOGV="1" BPOGX="0.74800" BPOGY="0.16493" BPOGV="1" LPCX="0.09124" LPCY="0.41507" LPD="27.74963" LPS="0.58614" LPV="1" RPCX="0.40259" RPCY="0.41633" RPD="28.06664" RPS="0.58867" RPV="1" LEYEX="-0.07904" LEYEY="0.01106" LEYEZ="0.50138" LPUPILD="0.00496" LPUPILV="1" REYEX="-0.01982" REYEY="0.01084" REYEZ="0.49996" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.74667" FPOGY="0.16238" FPOGS="4170.34814" FPOGD="0.14014" FPOGID="11474" FPOGV="1" LPOGX="0.75361" LPOGY="0.18340" LPOGV="1" RPOGX="0.71945" RPOGY="0.09792" RPOGV="1" BPOGX="0.73653" BPOGY="0.14066" BPOGV="1" LPCX="0.09152" LPCY="0.41457" LPD="27.79459" LPS="0.59345" LPV="1" RPCX="0.40277" RPCY="0.41624" RPD="28.02958" RPS="0.59598" RPV="1" LEYEX="-0.07904" LEYEY="0.01106" LEYEZ="0.50138" LPUPILD="0.00496" LPUPILV="1" REYEX="-0.01982" REYEY="0.01084" REYEZ="0.49996" RPUPILD="0.00462" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.74626" FPOGY="0.16126" FPOGS="4170.34814" FPOGD="0.14746" FPOGID="11474" FPOGV="1" LPOGX="0.75390" LPOGY="0.17953" LPOGV="1" RPOGX="0.72057" RPOGY="0.09382" RPOGV="1" BPOGX="0.73724" BPOGY="0.13667" BPOGV="1" LPCX="0.09168" LPCY="0.41400" LPD="27.34555" LPS="0.59598" LPV="1" RPCX="0.40287" RPCY="0.41596" RPD="27.67544" RPS="0.59851" RPV="1" LEYEX="-0.07652" LEYEY="0.01099" LEYEZ="0.48684" LPUPILD="0.00500" LPUPILV="1" REYEX="-0.01994" REYEY="0.01113" REYEZ="0.50665" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.74687" FPOGY="0.16084" FPOGS="4170.34814" FPOGD="0.15381" FPOGID="11474" FPOGV="1" LPOGX="0.77438" LPOGY="0.20864" LPOGV="1" RPOGX="0.74732" RPOGY="0.09391" RPOGV="1" BPOGX="0.76085" BPOGY="0.15127" BPOGV="1" LPCX="0.09244" LPCY="0.41336" LPD="27.88999" LPS="0.59372" LPV="1" RPCX="0.40323" RPCY="0.41571" RPD="28.17921" RPS="0.59372" RPV="1" LEYEX="-0.07652" LEYEY="0.01099" LEYEZ="0.48684" LPUPILD="0.00493" LPUPILV="1" REYEX="-0.01994" REYEY="0.01113" REYEZ="0.50665" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
