2025-05-29 10:56:40.068535
0.03954" REYEZ="0.59704" RPUPILD="0.00510" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.46863" FPOGY="-0.17269" FPOGS="3151.13306" FPOGD="0.04688" FPOGID="7648" FPOGV="1" LPOGX="0.50594" LPOGY="-0.18456" LPOGV="1" RPOGX="0.43975" RPOGY="-0.14999" RPOGV="1" BPOGX="0.47285" BPOGY="-0.16727" BPOGV="1" LPCX="0.38247" LPCY="0.66996" LPD="26.22385" LPS="0.81097" LPV="1" RPCX="0.63578" RPCY="0.70315" RPD="25.69204" RPS="0.80621" RPV="1" LEYEX="-0.02540" LEYEY="-0.03232" LEYEZ="0.57617" LPUPILD="0.00535" LPUPILV="1" REYEX="0.02959" REYEY="-0.03755" REYEZ="0.56701" RPUPILD="0.00510" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.20099" FPOGY="-0.03773" FPOGS="3152.02417" FPOGD="0.06812" FPOGID="7653" FPOGV="1" LPOGX="0.23602" LPOGY="-0.06667" LPOGV="1" RPOGX="0.14799" RPOGY="0.00587" RPOGV="1" BPOGX="0.19201" BPOGY="-0.03040" BPOGV="1" LPCX="0.37601" LPCY="0.67071" LPD="25.05380" LPS="0.77563" LPV="1" RPCX="0.63018" RPCY="0.70562" RPD="25.58613" RPS="0.77563" RPV="1" LEYEX="-0.02471" LEYEY="-0.03092" LEYEZ="0.55111" LPUPILD="0.00500" LPUPILV="1" REYEX="0.02963" REYEY="-0.03819" REYEZ="0.57282" RPUPILD="0.00518" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.20078" FPOGY="-0.03588" FPOGS="3152.02417" FPOGD="0.07373" FPOGID="7653" FPOGV="1" LPOGX="0.23180" LPOGY="-0.04770" LPOGV="1" RPOGX="0.16509" RPOGY="0.01660" RPOGV="1" BPOGX="0.19845" BPOGY="-0.01555" BPOGV="1" LPCX="0.37600" LPCY="0.67091" LPD="24.91379" LPS="0.76749" LPV="1" RPCX="0.63008" RPCY="0.70564" RPD="25.49947" RPS="0.76749" RPV="1" LEYEX="-0.02471" LEYEY="-0.03092" LEYEZ="0.55111" LPUPILD="0.00512" LPUPILV="1" REYEX="0.02963" REYEY="-0.03819" REYEZ="0.57282" RPUPILD="0.00516" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.20074" FPOGY="-0.03387" FPOGS="3152.02417" FPOGD="0.08032" FPOGID="7653" FPOGV="1" LPOGX="0.23412" LPOGY="-0.04213" LPOGV="1" RPOGX="0.16647" RPOGY="0.02273" RPOGV="1" BPOGX="0.20029" BPOGY="-0.00970" BPOGV="1" LPCX="0.37591" LPCY="0.67075" LPD="25.55059" LPS="0.76324" LPV="1" RPCX="0.63012" RPCY="0.70561" RPD="25.40559" RPS="0.76324" RPV="1" LEYEX="-0.02563" LEYEY="-0.03195" LEYEZ="0.56884" LPUPILD="0.00496" LPUPILV="1" REYEX="0.02997" REYEY="-0.03879" REYEZ="0.58113" RPUPILD="0.00517" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.20096" FPOGY="-0.03279" FPOGS="3152.02417" FPOGD="0.08716" FPOGID="7653" FPOGV="1" LPOGX="0.23475" LPOGY="-0.02986" LPOGV="1" RPOGX="0.17299" RPOGY="-0.00786" RPOGV="1" BPOGX="0.20387" BPOGY="-0.01886" BPOGV="1" LPCX="0.37586" LPCY="0.67112" LPD="25.69071" LPS="0.76713" LPV="1" RPCX="0.62979" RPCY="0.70569" RPD="25.06580" RPS="0.76713" RPV="1" LEYEX="-0.02563" LEYEY="-0.03195" LEYEZ="0.56884" LPUPILD="0.00510" LPUPILV="1" REYEX="0.02997" REYEY="-0.03879" REYEZ="0.58113" RPUPILD="0.00521" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.20074" FPOGY="-0.03184" FPOGS="3152.02417" FPOGD="0.09351" FPOGID="7653" FPOGV="1" LPOGX="0.22613" LPOGY="-0.02478" LPOGV="1" RPOGX="0.16914" RPOGY="-0.01228" RPOGV="1" BPOGX="0.19763" BPOGY="-0.01853" BPOGV="1" LPCX="0.37565" LPCY="0.67116" LPD="25.22071" LPS="0.77103" LPV="1" RPCX="0.62968" RPCY="0.70576" RPD="25.14846" RPS="0.77103" RPV="1" LEYEX="-0.02563" LEYEY="-0.03195" LEYEZ="0.56884" LPUPILD="0.00513" LPUPILV="1" REYEX="0.02997" REYEY="-0.03879" REYEZ="0.58113" RPUPILD="0.00521" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.20059" FPOGY="-0.03081" FPOGS="3152.02417" FPOGD="0.10083" FPOGID="7653" FPOGV="1" LPOGX="0.22613" LPOGY="-0.02478" LPOGV="1" RPOGX="0.17052" RPOGY="-0.00588" RPOGV="1" BPOGX="0.19833" BPOGY="-0.01533" BPOGV="1" LPCX="0.37560" LPCY="0.67137" LPD="25.05599" LPS="0.77103" LPV="1" RPCX="0.62962" RPCY="0.70582" RPD="25.23599" RPS="0.76668" RPV="1" LEYEX="-0.02496" LEYEY="-0.03111" LEYEZ="0.55312" LPUPILD="0.00514" LPUPILV="1" REYEX="0.02902" REYEY="-0.03772" REYEZ="0.56510" RPUPILD="0.00518" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.20047" FPOGY="-0.02997" FPOGS="3152.02417" FPOGD="0.10742" FPOGID="7653" FPOGV="1" LPOGX="0.24418" LPOGY="-0.04480" LPOGV="1" RPOGX="0.15299" RPOGY="0.01186" RPOGV="1" BPOGX="0.19858" BPOGY="-0.01647" BPOGV="1" LPCX="0.37557" LPCY="0.67141" LPD="25.21507" LPS="0.76279" LPV="1" RPCX="0.62945" RPCY="0.70578" RPD="25.08321" RPS="0.75844" RPV="1" LEYEX="-0.02496" LEYEY="-0.03111" LEYEZ="0.55312" LPUPILD="0.00518" LPUPILV="1" REYEX="0.02902" REYEY="-0.03772" REYEZ="0.56510" RPUPILD="0.00516" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.20085" FPOGY="-0.02898" FPOGS="3152.02417" FPOGD="0.11426" FPOGID="7653" FPOGV="1" LPOGX="0.24002" LPOGY="-0.06052" LPOGV="1" RPOGX="0.17473" RPOGY="0.03623" RPOGV="1" BPOGX="0.20737" BPOGY="-0.01214" BPOGV="1" LPCX="0.37532" LPCY="0.67132" LPD="25.53644" LPS="0.75454" LPV="1" RPCX="0.62941" RPCY="0.70581" RPD="25.08432" RPS="0.75020" RPV="1" LEYEX="-0.02496" LEYEY="-0.03111" LEYEZ="0.55312" LPUPILD="0.00503" LPUPILV="1" REYEX="0.02902" REYEY="-0.03772" REYEZ="0.56510" RPUPILD="0.00517" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
