2025-06-12 10:51:32.832402
0031" LEYEZ="0.68496" LPUPILD="0.00760" LPUPILV="1" REYEX="-0.00318" REYEY="0.00195" REYEZ="0.68507" RPUPILD="0.00810" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.91280" FPOGY="0.54977" FPOGS="2809.74194" FPOGD="0.22876" FPOGID="7031" FPOGV="0" LPOGX="0.91097" LPOGY="0.49700" LPOGV="1" RPOGX="0.97633" RPOGY="0.57627" RPOGV="1" BPOGX="0.94365" BPOGY="0.53663" BPOGV="1" LPCX="0.24599" LPCY="0.49412" LPD="37.54262" LPS="1.08766" LPV="1" RPCX="0.49548" RPCY="0.48865" RPD="37.96254" RPS="1.08766" RPV="1" LEYEX="-0.06749" LEYEY="0.00031" LEYEZ="0.68496" LPUPILD="0.00759" LPUPILV="1" REYEX="-0.00318" REYEY="0.00195" REYEZ="0.68507" RPUPILD="0.00809" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88707" FPOGY="0.65641" FPOGS="2810.90381" FPOGD="0.04248" FPOGID="7036" FPOGV="1" LPOGX="0.85480" LPOGY="0.60934" LPOGV="1" RPOGX="0.92702" RPOGY="0.63345" RPOGV="1" BPOGX="0.89091" BPOGY="0.62140" BPOGV="1" LPCX="0.23716" LPCY="0.49491" LPD="37.77681" LPS="1.08766" LPV="1" RPCX="0.48714" RPCY="0.48774" RPD="38.53398" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00756" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00789" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88755" FPOGY="0.65203" FPOGS="2810.90381" FPOGD="0.04883" FPOGID="7036" FPOGV="1" LPOGX="0.85480" LPOGY="0.60934" LPOGV="1" RPOGX="0.92702" RPOGY="0.63345" RPOGV="1" BPOGX="0.89091" BPOGY="0.62140" BPOGV="1" LPCX="0.23719" LPCY="0.49481" LPD="37.71444" LPS="1.08766" LPV="1" RPCX="0.48715" RPCY="0.48774" RPD="38.57140" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00763" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00788" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88746" FPOGY="0.64735" FPOGS="2810.90381" FPOGD="0.05444" FPOGID="7036" FPOGV="1" LPOGX="0.86855" LPOGY="0.59488" LPOGV="1" RPOGX="0.90493" RPOGY="0.62493" RPOGV="1" BPOGX="0.88674" BPOGY="0.60991" BPOGV="1" LPCX="0.23730" LPCY="0.49511" LPD="37.22379" LPS="1.08766" LPV="1" RPCX="0.48724" RPCY="0.48771" RPD="38.67115" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00762" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00791" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88597" FPOGY="0.64349" FPOGS="2810.90381" FPOGD="0.06006" FPOGID="7036" FPOGV="1" LPOGX="0.83937" LPOGY="0.58773" LPOGV="1" RPOGX="0.90580" RPOGY="0.62973" RPOGV="1" BPOGX="0.87259" BPOGY="0.60873" BPOGV="1" LPCX="0.23733" LPCY="0.49508" LPD="37.25866" LPS="1.08766" LPV="1" RPCX="0.48733" RPCY="0.48767" RPD="38.38672" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00763" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00795" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88476" FPOGY="0.64033" FPOGS="2810.90381" FPOGD="0.06616" FPOGID="7036" FPOGV="1" LPOGX="0.83937" LPOGY="0.58773" LPOGV="1" RPOGX="0.90580" RPOGY="0.62973" RPOGV="1" BPOGX="0.87259" BPOGY="0.60873" BPOGV="1" LPCX="0.23737" LPCY="0.49497" LPD="37.39524" LPS="1.08766" LPV="1" RPCX="0.48734" RPCY="0.48767" RPD="38.42419" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00760" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00795" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88498" FPOGY="0.63701" FPOGS="2810.90381" FPOGD="0.07471" FPOGID="7036" FPOGV="1" LPOGX="0.85316" LPOGY="0.56258" LPOGV="1" RPOGX="0.92180" RPOGY="0.63844" RPOGV="1" BPOGX="0.88748" BPOGY="0.60051" BPOGV="1" LPCX="0.23740" LPCY="0.49490" LPD="37.77282" LPS="1.08766" LPV="1" RPCX="0.48746" RPCY="0.48767" RPD="38.36847" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00752" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00797" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88518" FPOGY="0.63421" FPOGS="2810.90381" FPOGD="0.08447" FPOGID="7036" FPOGV="1" LPOGX="0.85316" LPOGY="0.56258" LPOGV="1" RPOGX="0.92180" RPOGY="0.63844" RPOGV="1" BPOGX="0.88748" BPOGY="0.60051" BPOGV="1" LPCX="0.23745" LPCY="0.49492" LPD="37.76999" LPS="1.08766" LPV="1" RPCX="0.48748" RPCY="0.48768" RPD="38.40870" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00751" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00797" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88511" FPOGY="0.63116" FPOGS="2810.90381" FPOGD="0.09521" FPOGID="7036" FPOGV="1" LPOGX="0.86829" LPOGY="0.54582" LPOGV="1" RPOGX="0.90027" RPOGY="0.63738" RPOGV="1" BPOGX="0.88428" BPOGY="0.59160" BPOGV="1" LPCX="0.23765" LPCY="0.49488" LPD="37.69728" LPS="1.08766" LPV="1" RPCX="0.48765" RPCY="0.48773" RPD="38.33254" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00759" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00794" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88506" FPOGY="0.62853" FPOGS="2810.90381" FPOGD="0.10596" FPOGID="7036" FPOGV="1" LPOGX="0.86829" LPOGY="0.54582" LPOGV="1" RPOGX="0.90027" RPOGY="0.63738" RPOGV="1" BPOGX="0.88428" BPOGY="0.59160" BPOGV="1" LPCX="0.23767" LPCY="0.49486" LPD="37.71480" LPS="1.08766" LPV="1" RPCX="0.48765" RPCY="0.48773" RPD="38.33254" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00758" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00794" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88555" FPOGY="0.62815" FPOGS="2810.90381" FPOGD="0.11523" FPOGID="7036" FPOGV="1" LPOGX="0.85688" LPOGY="0.58929" LPOGV="1" RPOGX="0.92902" RPOGY="0.65575" RPOGV="1" BPOGX="0.89295" BPOGY="0.62252" BPOGV="1" LPCX="0.23797" LPCY="0.49465" LPD="37.86058" LPS="1.08766" LPV="1" RPCX="0.48790" RPCY="0.48775" RPD="38.32360" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00766" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00799" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88495" FPOGY="0.62745" FPOGS="2810.90381" FPOGD="0.12329" FPOGID="7036" FPOGV="1" LPOGX="0.84756" LPOGY="0.56218" LPOGV="1" RPOGX="0.90300" RPOGY="0.67022" RPOGV="1" BPOGX="0.87528" BPOGY="0.61620" BPOGV="1" LPCX="0.23812" LPCY="0.49458" LPD="37.96233" LPS="1.08766" LPV="1" RPCX="0.48805" RPCY="0.48775" RPD="38.23932" RPS="1.08766" RPV="1" LEYEX="-0.06903" LEYEY="0.00031" LEYEZ="0.67997" LPUPILD="0.00761" LPUPILV="1" REYEX="-0.00462" REYEY="0.00195" REYEZ="0.68415" RPUPILD="0.00801" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88441" FPOGY="0.62682" FPOGS="2810.90381" FPOGD="0.13013" FPOGID="7036" FPOGV="1" LPOGX="0.84756" LPOGY="0.56218" LPOGV="1" RPOGX="0.90300" RPOGY="0.67022" RPOGV="1" BPOGX="0.87528" BPOGY="0.61620" BPOGV="1" LPCX="0.23818" LPCY="0.49454" LPD="37.90980" LPS="1.08766" LPV="1" RPCX="0.48807" RPCY="0.48777" RPD="38.20076" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00762" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00802" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88494" FPOGY="0.62380" FPOGS="2810.90381" FPOGD="0.13672" FPOGID="7036" FPOGV="1" LPOGX="0.87050" LPOGY="0.55698" LPOGV="1" RPOGX="0.91844" RPOGY="0.58193" RPOGV="1" BPOGX="0.89447" BPOGY="0.56946" BPOGV="1" LPCX="0.23838" LPCY="0.49466" LPD="37.76640" LPS="1.08766" LPV="1" RPCX="0.48829" RPCY="0.48768" RPD="38.22603" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00754" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00805" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88471" FPOGY="0.62094" FPOGS="2810.90381" FPOGD="0.14331" FPOGID="7036" FPOGV="1" LPOGX="0.87151" LPOGY="0.54081" LPOGV="1" RPOGX="0.88931" RPOGY="0.59238" RPOGV="1" BPOGX="0.88041" BPOGY="0.56660" BPOGV="1" LPCX="0.23843" LPCY="0.49462" LPD="37.95290" LPS="1.08766" LPV="1" RPCX="0.48836" RPCY="0.48762" RPD="38.14370" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00758" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00806" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88451" FPOGY="0.61835" FPOGS="2810.90381" FPOGD="0.15015" FPOGID="7036" FPOGV="1" LPOGX="0.87151" LPOGY="0.54081" LPOGV="1" RPOGX="0.88931" RPOGY="0.59238" RPOGV="1" BPOGX="0.88041" BPOGY="0.56660" BPOGV="1" LPCX="0.23843" LPCY="0.49459" LPD="37.98674" LPS="1.08766" LPV="1" RPCX="0.48838" RPCY="0.48768" RPD="38.09568" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00759" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00804" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88484" FPOGY="0.61577" FPOGS="2810.90381" FPOGD="0.15625" FPOGID="7036" FPOGV="1" LPOGX="0.87940" LPOGY="0.52478" LPOGV="1" RPOGX="0.90411" RPOGY="0.59816" RPOGV="1" BPOGX="0.89176" BPOGY="0.56147" BPOGV="1" LPCX="0.23858" LPCY="0.49458" LPD="37.78872" LPS="1.08766" LPV="1" RPCX="0.48852" RPCY="0.48774" RPD="38.21648" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00765" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00805" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88460" FPOGY="0.58746" FPOGS="2810.90381" FPOGD="0.15625" FPOGID="7036" FPOGV="0" LPOGX="0.85483" LPOGY="0.51071" LPOGV="1" RPOGX="0.90744" RPOGY="0.58180" RPOGV="1" BPOGX="0.88114" BPOGY="0.54625" BPOGV="1" LPCX="0.23864" LPCY="0.49449" LPD="37.91257" LPS="1.08766" LPV="1" RPCX="0.48854" RPCY="0.48769" RPD="38.16577" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00763" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00808" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88287" FPOGY="0.56686" FPOGS="2810.90381" FPOGD="0.15625" FPOGID="7036" FPOGV="0" LPOGX="0.85483" LPOGY="0.51071" LPOGV="1" RPOGX="0.90744" RPOGY="0.58180" RPOGV="1" BPOGX="0.88114" BPOGY="0.54625" BPOGV="1" LPCX="0.23863" LPCY="0.49446" LPD="37.85993" LPS="1.08766" LPV="1" RPCX="0.48850" RPCY="0.48769" RPD="38.31884" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00762" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00807" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88536" FPOGY="0.55519" FPOGS="2810.90381" FPOGD="0.15625" FPOGID="7036" FPOGV="0" LPOGX="0.86514" LPOGY="0.49741" LPOGV="1" RPOGX="0.91553" RPOGY="0.56629" RPOGV="1" BPOGX="0.89033" BPOGY="0.53185" BPOGV="1" LPCX="0.23868" LPCY="0.49441" LPD="37.85349" LPS="1.08766" LPV="1" RPCX="0.48864" RPCY="0.48765" RPD="38.14563" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00763" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00810" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88758" FPOGY="0.54907" FPOGS="2811.06592" FPOGD="0.01733" FPOGID="7037" FPOGV="1" LPOGX="0.86772" LPOGY="0.49670" LPOGV="1" RPOGX="0.92082" RPOGY="0.56471" RPOGV="1" BPOGX="0.89427" BPOGY="0.53071" BPOGV="1" LPCX="0.23880" LPCY="0.49444" LPD="38.04586" LPS="1.08766" LPV="1" RPCX="0.48866" RPCY="0.48765" RPD="38.16190" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00765" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00810" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88892" FPOGY="0.54539" FPOGS="2811.06592" FPOGD="0.02368" FPOGID="7037" FPOGV="1" LPOGX="0.86772" LPOGY="0.49670" LPOGV="1" RPOGX="0.92082" RPOGY="0.56471" RPOGV="1" BPOGX="0.89427" BPOGY="0.53071" BPOGV="1" LPCX="0.23883" LPCY="0.49448" LPD="38.16959" LPS="1.08766" LPV="1" RPCX="0.48868" RPCY="0.48764" RPD="38.23092" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00765" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00810" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.89109" FPOGY="0.55260" FPOGS="2811.06592" FPOGD="0.02979" FPOGID="7037" FPOGV="1" LPOGX="0.87239" LPOGY="0.54590" LPOGV="1" RPOGX="0.93142" RPOGY="0.63136" RPOGV="1" BPOGX="0.90190" BPOGY="0.58863" BPOGV="1" LPCX="0.23887" LPCY="0.49447" LPD="37.98877" LPS="1.08766" LPV="1" RPCX="0.48871" RPCY="0.48765" RPD="38.22113" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00766" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00810" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.89041" FPOGY="0.55381" FPOGS="2811.06592" FPOGD="0.03662" FPOGID="7037" FPOGV="1" LPOGX="0.86812" LPOGY="0.50518" LPOGV="1" RPOGX="0.90459" RPOGY="0.61697" RPOGV="1" BPOGX="0.88635" BPOGY="0.56108" BPOGV="1" LPCX="0.23847" LPCY="0.49442" LPD="38.12225" LPS="1.08766" LPV="1" RPCX="0.48852" RPCY="0.48756" RPD="38.52193" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00768" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00807" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88990" FPOGY="0.55472" FPOGS="2811.06592" FPOGD="0.04321" FPOGID="7037" FPOGV="1" LPOGX="0.86812" LPOGY="0.50518" LPOGV="1" RPOGX="0.90459" RPOGY="0.61697" RPOGV="1" BPOGX="0.88635" BPOGY="0.56108" BPOGV="1" LPCX="0.23836" LPCY="0.49443" LPD="38.27014" LPS="1.08766" LPV="1" RPCX="0.48842" RPCY="0.48749" RPD="38.69060" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00767" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00807" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
<REC FPOGX="0.88023" FPOGY="0.55848" FPOGS="2811.06592" FPOGD="0.05298" FPOGID="7037" FPOGV="1" LPOGX="0.76628" LPOGY="0.57112" LPOGV="1" RPOGX="0.83938" RPOGY="0.60594" RPOGV="1" BPOGX="0.80283" BPOGY="0.58853" BPOGV="1" LPCX="0.23529" LPCY="0.49498" LPD="37.41209" LPS="1.08766" LPV="1" RPCX="0.48548" RPCY="0.48740" RPD="40.10831" RPS="1.08766" RPV="1" LEYEX="-0.06765" LEYEY="0.00030" LEYEZ="0.66833" LPUPILD="0.00795" LPUPILV="1" REYEX="-0.00439" REYEY="0.00194" REYEZ="0.68045" RPUPILD="0.00805" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="48" />
