2025-06-26 13:27:38.300860
REYEZ="0.61010" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.58627" FPOGY="0.60231" FPOGS="849.68225" FPOGD="0.26208" FPOGID="1869" FPOGV="1" LPOGX="0.65462" LPOGY="0.62382" LPOGV="1" RPOGX="0.46139" RPOGY="0.68381" RPOGV="1" BPOGX="0.55801" BPOGY="0.65381" BPOGV="1" LPCX="0.18608" LPCY="0.77792" LPD="20.39858" LPS="0.84021" LPV="1" RPCX="0.49613" RPCY="0.81536" RPD="17.95594" RPS="0.84021" RPV="1" LEYEX="-0.07061" LEYEY="-0.05103" LEYEZ="0.58751" LPUPILD="0.00365" LPUPILV="1" REYEX="-0.00110" REYEY="-0.05990" REYEZ="0.61010" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.53324" FPOGY="-0.00429" FPOGS="850.56689" FPOGD="0.28760" FPOGID="1872" FPOGV="1" LPOGX="0.61129" LPOGY="-0.06082" LPOGV="1" RPOGX="0.45564" RPOGY="0.00819" RPOGV="1" BPOGX="0.53347" BPOGY="-0.02631" BPOGV="1" LPCX="0.18396" LPCY="0.76850" LPD="22.26449" LPS="0.83439" LPV="1" RPCX="0.49336" RPCY="0.80616" RPD="20.82687" RPS="0.82915" RPV="1" LEYEX="-0.07140" LEYEY="-0.05060" LEYEZ="0.58970" LPUPILD="0.00366" LPUPILV="1" REYEX="-0.00154" REYEY="-0.05704" REYEZ="0.58776" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53324" FPOGY="-0.00462" FPOGS="850.56689" FPOGD="0.29987" FPOGID="1872" FPOGV="1" LPOGX="0.61170" LPOGY="-0.05379" LPOGV="1" RPOGX="0.45553" RPOGY="0.01504" RPOGV="1" BPOGX="0.53361" BPOGY="-0.01938" BPOGV="1" LPCX="0.18389" LPCY="0.76858" LPD="22.12981" LPS="0.82915" LPV="1" RPCX="0.49332" RPCY="0.80615" RPD="20.81072" RPS="0.82391" RPV="1" LEYEX="-0.06962" LEYEY="-0.04936" LEYEZ="0.57532" LPUPILD="0.00371" LPUPILV="1" REYEX="-0.00154" REYEY="-0.05704" REYEZ="0.58776" RPUPILD="0.00342" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53330" FPOGY="-0.00469" FPOGS="850.56689" FPOGD="0.30206" FPOGID="1872" FPOGV="1" LPOGX="0.62938" LPOGY="-0.03182" LPOGV="1" RPOGX="0.44252" RPOGY="0.01629" RPOGV="1" BPOGX="0.53595" BPOGY="-0.00777" BPOGV="1" LPCX="0.18402" LPCY="0.76845" LPD="21.61132" LPS="0.81926" LPV="1" RPCX="0.49361" RPCY="0.80620" RPD="20.90845" RPS="0.81926" RPV="1" LEYEX="-0.06962" LEYEY="-0.04936" LEYEZ="0.57532" LPUPILD="0.00372" LPUPILV="1" REYEX="-0.00154" REYEY="-0.05704" REYEZ="0.58776" RPUPILD="0.00344" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53323" FPOGY="-0.00452" FPOGS="850.56689" FPOGD="0.30774" FPOGID="1872" FPOGV="1" LPOGX="0.61151" LPOGY="-0.02553" LPOGV="1" RPOGX="0.44812" RPOGY="0.03235" RPOGV="1" BPOGX="0.52982" BPOGY="0.00341" BPOGV="1" LPCX="0.18412" LPCY="0.76837" LPD="21.99372" LPS="0.81460" LPV="1" RPCX="0.49368" RPCY="0.80619" RPD="21.27658" RPS="0.81460" RPV="1" LEYEX="-0.06962" LEYEY="-0.04936" LEYEZ="0.57532" LPUPILD="0.00363" LPUPILV="1" REYEX="-0.00154" REYEY="-0.05704" REYEZ="0.58776" RPUPILD="0.00340" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53316" FPOGY="-0.00423" FPOGS="850.56689" FPOGD="0.31396" FPOGID="1872" FPOGV="1" LPOGX="0.61188" LPOGY="-0.01934" LPOGV="1" RPOGX="0.44806" RPOGY="0.03840" RPOGV="1" BPOGX="0.52997" BPOGY="0.00953" BPOGV="1" LPCX="0.18426" LPCY="0.76841" LPD="21.81459" LPS="0.80995" LPV="1" RPCX="0.49371" RPCY="0.80616" RPD="21.30385" RPS="0.80995" RPV="1" LEYEX="-0.06992" LEYEY="-0.04964" LEYEZ="0.57854" LPUPILD="0.00369" LPUPILV="1" REYEX="-0.00138" REYEY="-0.05782" REYEZ="0.59577" RPUPILD="0.00339" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53301" FPOGY="-0.00644" FPOGS="850.56689" FPOGD="0.32068" FPOGID="1872" FPOGV="1" LPOGX="0.62503" LPOGY="-0.01559" LPOGV="1" RPOGX="0.45779" RPOGY="0.05067" RPOGV="1" BPOGX="0.54141" BPOGY="0.01754" BPOGV="1" LPCX="0.18445" LPCY="0.76829" LPD="21.57531" LPS="0.80995" LPV="1" RPCX="0.49401" RPCY="0.80625" RPD="20.64778" RPS="0.80995" RPV="1" LEYEX="-0.06992" LEYEY="-0.04964" LEYEZ="0.57854" LPUPILD="0.00367" LPUPILV="1" REYEX="-0.00138" REYEY="-0.05782" REYEZ="0.59577" RPUPILD="0.00350" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53296" FPOGY="-0.00745" FPOGS="850.56689" FPOGD="0.32758" FPOGID="1872" FPOGV="1" LPOGX="0.62732" LPOGY="-0.02132" LPOGV="1" RPOGX="0.46503" RPOGY="0.00731" RPOGV="1" BPOGX="0.54618" BPOGY="-0.00700" BPOGV="1" LPCX="0.18463" LPCY="0.76838" LPD="22.02577" LPS="0.80995" LPV="1" RPCX="0.49410" RPCY="0.80606" RPD="20.56575" RPS="0.80995" RPV="1" LEYEX="-0.06992" LEYEY="-0.04964" LEYEZ="0.57854" LPUPILD="0.00369" LPUPILV="1" REYEX="-0.00138" REYEY="-0.05782" REYEZ="0.59577" RPUPILD="0.00351" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
<REC FPOGX="0.53290" FPOGY="-0.00844" FPOGS="850.56689" FPOGD="0.33411" FPOGID="1872" FPOGV="1" LPOGX="0.62732" LPOGY="-0.02132" LPOGV="1" RPOGX="0.46503" RPOGY="0.00731" RPOGV="1" BPOGX="0.54618" BPOGY="-0.00700" BPOGV="1" LPCX="0.18473" LPCY="0.76845" LPD="22.28054" LPS="0.80995" LPV="1" RPCX="0.49407" RPCY="0.80625" RPD="20.78044" RPS="0.80995" RPV="1" LEYEX="-0.06972" LEYEY="-0.04956" LEYEZ="0.57763" LPUPILD="0.00368" LPUPILV="1" REYEX="-0.00137" REYEY="-0.05720" REYEZ="0.58892" RPUPILD="0.00339" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="9" />
