2025-06-03 15:58:02.268577
44" REYEZ="0.64744" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.69608" FPOGY="-0.37144" FPOGS="111.87721" FPOGD="0.09404" FPOGID="391" FPOGV="1" LPOGX="0.72098" LPOGY="-0.24474" LPOGV="1" RPOGX="0.67548" RPOGY="-0.49724" RPOGV="1" BPOGX="0.69823" BPOGY="-0.37099" BPOGV="1" LPCX="0.32758" LPCY="0.73954" LPD="20.67675" LPS="0.99663" LPV="1" RPCX="0.57762" RPCY="0.72613" RPD="21.80251" RPS="0.99663" RPV="1" LEYEX="-0.04504" LEYEY="-0.05217" LEYEZ="0.67792" LPUPILD="0.00444" LPUPILV="1" REYEX="0.01864" REYEY="-0.04744" REYEZ="0.64744" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.18771" FPOGY="-0.27905" FPOGS="112.87518" FPOGD="0.01984" FPOGID="396" FPOGV="1" LPOGX="0.20028" LPOGY="-0.14812" LPOGV="1" RPOGX="0.16335" RPOGY="-0.39773" RPOGV="1" BPOGX="0.18181" BPOGY="-0.27292" BPOGV="1" LPCX="0.30229" LPCY="0.74501" LPD="20.88134" LPS="0.97396" LPV="1" RPCX="0.55225" RPCY="0.72739" RPD="24.20739" RPS="0.98115" RPV="1" LEYEX="-0.04695" LEYEY="-0.04982" LEYEZ="0.63633" LPUPILD="0.00465" LPUPILV="1" REYEX="0.01432" REYEY="-0.04897" REYEZ="0.66562" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.18698" FPOGY="-0.28093" FPOGS="112.87518" FPOGD="0.02687" FPOGID="396" FPOGV="1" LPOGX="0.19408" LPOGY="-0.15807" LPOGV="1" RPOGX="0.17405" RPOGY="-0.41886" RPOGV="1" BPOGX="0.18407" BPOGY="-0.28846" BPOGV="1" LPCX="0.30228" LPCY="0.74501" LPD="20.75127" LPS="0.98115" LPV="1" RPCX="0.55210" RPCY="0.72730" RPD="24.29395" RPS="0.98834" RPV="1" LEYEX="-0.04695" LEYEY="-0.04982" LEYEZ="0.63633" LPUPILD="0.00468" LPUPILV="1" REYEX="0.01432" REYEY="-0.04897" REYEZ="0.66562" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.18582" FPOGY="-0.28442" FPOGS="112.87518" FPOGD="0.03347" FPOGID="396" FPOGV="1" LPOGX="0.18759" LPOGY="-0.17381" LPOGV="1" RPOGX="0.17240" RPOGY="-0.42991" RPOGV="1" BPOGX="0.17999" BPOGY="-0.30186" BPOGV="1" LPCX="0.30208" LPCY="0.74497" LPD="20.87725" LPS="0.99536" LPV="1" RPCX="0.55213" RPCY="0.72739" RPD="24.38376" RPS="0.99536" RPV="1" LEYEX="-0.04718" LEYEY="-0.05002" LEYEZ="0.63887" LPUPILD="0.00465" LPUPILV="1" REYEX="0.01385" REYEY="-0.04784" REYEZ="0.65029" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.18409" FPOGY="-0.28700" FPOGS="112.87518" FPOGD="0.04016" FPOGID="396" FPOGV="1" LPOGX="0.19144" LPOGY="-0.17266" LPOGV="1" RPOGX="0.15593" RPOGY="-0.43227" RPOGV="1" BPOGX="0.17369" BPOGY="-0.30247" BPOGV="1" LPCX="0.30171" LPCY="0.74505" LPD="21.03989" LPS="1.00239" LPV="1" RPCX="0.55196" RPCY="0.72743" RPD="24.54004" RPS="0.99520" RPV="1" LEYEX="-0.04718" LEYEY="-0.05002" LEYEZ="0.63887" LPUPILD="0.00472" LPUPILV="1" REYEX="0.01385" REYEY="-0.04784" REYEZ="0.65029" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.18157" FPOGY="-0.28875" FPOGS="112.87518" FPOGD="0.04674" FPOGID="396" FPOGV="1" LPOGX="0.18049" LPOGY="-0.17071" LPOGV="1" RPOGX="0.14743" RPOGY="-0.43124" RPOGV="1" BPOGX="0.16396" BPOGY="-0.30098" BPOGV="1" LPCX="0.30165" LPCY="0.74506" LPD="20.92160" LPS="1.00223" LPV="1" RPCX="0.55185" RPCY="0.72732" RPD="24.40351" RPS="0.99504" RPV="1" LEYEX="-0.04718" LEYEY="-0.05002" LEYEZ="0.63887" LPUPILD="0.00467" LPUPILV="1" REYEX="0.01385" REYEY="-0.04784" REYEZ="0.65029" RPUPILD="0.00487" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.17980" FPOGY="-0.28967" FPOGS="112.87518" FPOGD="0.05343" FPOGID="396" FPOGV="1" LPOGX="0.18379" LPOGY="-0.16285" LPOGV="1" RPOGX="0.14743" RPOGY="-0.43124" RPOGV="1" BPOGX="0.16561" BPOGY="-0.29704" BPOGV="1" LPCX="0.30170" LPCY="0.74502" LPD="21.30499" LPS="0.99504" LPV="1" RPCX="0.55183" RPCY="0.72731" RPD="24.40414" RPS="0.99504" RPV="1" LEYEX="-0.04886" LEYEY="-0.05169" LEYEZ="0.65948" LPUPILD="0.00460" LPUPILV="1" REYEX="0.01408" REYEY="-0.04883" REYEZ="0.66374" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.17829" FPOGY="-0.29011" FPOGS="112.87518" FPOGD="0.06022" FPOGID="396" FPOGV="1" LPOGX="0.20126" LPOGY="-0.15478" LPOGV="1" RPOGX="0.12826" RPOGY="-0.43333" RPOGV="1" BPOGX="0.16476" BPOGY="-0.29406" BPOGV="1" LPCX="0.30159" LPCY="0.74503" LPD="21.26744" LPS="0.98801" LPV="1" RPCX="0.55161" RPCY="0.72730" RPD="24.10963" RPS="0.99520" RPV="1" LEYEX="-0.04886" LEYEY="-0.05169" LEYEZ="0.65948" LPUPILD="0.00471" LPUPILV="1" REYEX="0.01408" REYEY="-0.04883" REYEZ="0.66374" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.17751" FPOGY="-0.29082" FPOGS="112.87518" FPOGD="0.06711" FPOGID="396" FPOGV="1" LPOGX="0.18981" LPOGY="-0.16747" LPOGV="1" RPOGX="0.14962" RPOGY="-0.42844" RPOGV="1" BPOGX="0.16971" BPOGY="-0.29796" BPOGV="1" LPCX="0.30160" LPCY="0.74489" LPD="20.72807" LPS="0.98818" LPV="1" RPCX="0.55143" RPCY="0.72722" RPD="24.08121" RPS="0.99536" RPV="1" LEYEX="-0.04886" LEYEY="-0.05169" LEYEZ="0.65948" LPUPILD="0.00473" LPUPILV="1" REYEX="0.01408" REYEY="-0.04883" REYEZ="0.66374" RPUPILD="0.00491" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
