2025-05-28 15:19:03.103835
EYEZ="0.58725" RPUPILD="0.00693" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.56469" FPOGY="0.20602" FPOGS="4802.57715" FPOGD="0.26758" FPOGID="9743" FPOGV="1" LPOGX="0.58857" LPOGY="0.16670" LPOGV="1" RPOGX="0.50892" RPOGY="0.21577" RPOGV="1" BPOGX="0.54875" BPOGY="0.19123" BPOGV="1" LPCX="0.25487" LPCY="0.34317" LPD="22.30279" LPS="0.83950" LPV="1" RPCX="0.49962" RPCY="0.36888" RPD="32.45654" RPS="0.83950" RPV="1" LEYEX="-0.05680" LEYEY="0.02714" LEYEZ="0.60510" LPUPILD="0.00488" LPUPILV="1" REYEX="-0.00048" REYEY="0.02207" REYEZ="0.58725" RPUPILD="0.00697" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="0.56430" FPOGY="0.20572" FPOGS="4802.57715" FPOGD="0.27393" FPOGID="9743" FPOGV="1" LPOGX="0.58857" LPOGY="0.16670" LPOGV="1" RPOGX="0.50854" RPOGY="0.22071" RPOGV="1" BPOGX="0.54855" BPOGY="0.19371" BPOGV="1" LPCX="0.25493" LPCY="0.34276" LPD="22.14911" LPS="0.83950" LPV="1" RPCX="0.49974" RPCY="0.36874" RPD="32.62910" RPS="0.83474" RPV="1" LEYEX="-0.05443" LEYEY="0.02622" LEYEZ="0.58081" LPUPILD="0.00482" LPUPILV="1" REYEX="-0.00026" REYEY="0.02183" REYEZ="0.57527" RPUPILD="0.00695" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.54675" FPOGY="0.14388" FPOGS="4803.49365" FPOGD="0.26904" FPOGID="9746" FPOGV="1" LPOGX="0.67307" LPOGY="0.20178" LPOGV="1" RPOGX="0.60763" RPOGY="0.26648" RPOGV="1" BPOGX="0.64035" BPOGY="0.23413" BPOGV="1" LPCX="0.21313" LPCY="0.35280" LPD="24.27491" LPS="0.84044" LPV="1" RPCX="0.46143" RPCY="0.36029" RPD="33.44521" RPS="0.84044" RPV="1" LEYEX="-0.06544" LEYEY="0.02516" LEYEZ="0.59260" LPUPILD="0.00527" LPUPILV="1" REYEX="-0.00970" REYEY="0.02477" REYEZ="0.60476" RPUPILD="0.00714" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.56428" FPOGY="0.17262" FPOGS="4803.49365" FPOGD="0.26904" FPOGID="9746" FPOGV="0" LPOGX="0.70535" LPOGY="0.26968" LPOGV="1" RPOGX="0.66038" RPOGY="0.34348" RPOGV="1" BPOGX="0.68287" BPOGY="0.30658" BPOGV="1" LPCX="0.21558" LPCY="0.35415" LPD="23.69864" LPS="0.84510" LPV="1" RPCX="0.46397" RPCY="0.36187" RPD="32.80933" RPS="0.84510" RPV="1" LEYEX="-0.06544" LEYEY="0.02516" LEYEZ="0.59260" LPUPILD="0.00535" LPUPILV="1" REYEX="-0.00970" REYEY="0.02477" REYEZ="0.60476" RPUPILD="0.00725" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.62425" FPOGY="0.23514" FPOGS="4803.49365" FPOGD="0.26904" FPOGID="9746" FPOGV="0" LPOGX="0.70561" LPOGY="0.26030" LPOGV="1" RPOGX="0.66284" RPOGY="0.33500" RPOGV="1" BPOGX="0.68422" BPOGY="0.29765" BPOGV="1" LPCX="0.21640" LPCY="0.35412" LPD="23.75649" LPS="0.85487" LPV="1" RPCX="0.46423" RPCY="0.36250" RPD="33.70839" RPS="0.85487" RPV="1" LEYEX="-0.06592" LEYEY="0.02550" LEYEZ="0.60724" LPUPILD="0.00526" LPUPILV="1" REYEX="-0.00891" REYEY="0.02438" REYEZ="0.61223" RPUPILD="0.00716" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.67594" FPOGY="0.30925" FPOGS="4803.49365" FPOGD="0.26904" FPOGID="9746" FPOGV="0" LPOGX="0.80167" LPOGY="0.42000" LPOGV="1" RPOGX="0.75696" RPOGY="0.49493" RPOGV="1" BPOGX="0.77931" BPOGY="0.45746" BPOGV="1" LPCX="0.22074" LPCY="0.35697" LPD="24.36306" LPS="0.85999" LPV="1" RPCX="0.46817" RPCY="0.36588" RPD="32.46695" RPS="0.85999" RPV="1" LEYEX="-0.06592" LEYEY="0.02550" LEYEZ="0.60724" LPUPILD="0.00530" LPUPILV="1" REYEX="-0.00891" REYEY="0.02438" REYEZ="0.61223" RPUPILD="0.00714" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.76557" FPOGY="0.44352" FPOGS="4803.49365" FPOGD="0.26904" FPOGID="9746" FPOGV="0" LPOGX="0.86337" LPOGY="0.54361" LPOGV="1" RPOGX="0.80296" RPOGY="0.60728" RPOGV="1" BPOGX="0.83316" BPOGY="0.57544" BPOGV="1" LPCX="0.22298" LPCY="0.35861" LPD="24.30644" LPS="0.86511" LPV="1" RPCX="0.46968" RPCY="0.36812" RPD="33.03538" RPS="0.86511" RPV="1" LEYEX="-0.06592" LEYEY="0.02550" LEYEZ="0.60724" LPUPILD="0.00532" LPUPILV="1" REYEX="-0.00891" REYEY="0.02438" REYEZ="0.61223" RPUPILD="0.00725" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.79936" FPOGY="0.50948" FPOGS="4803.49365" FPOGD="0.26904" FPOGID="9746" FPOGV="0" LPOGX="0.86337" LPOGY="0.54361" LPOGV="1" RPOGX="0.80296" RPOGY="0.60728" RPOGV="1" BPOGX="0.83316" BPOGY="0.57544" BPOGV="1" LPCX="0.22403" LPCY="0.35920" LPD="24.52280" LPS="0.86511" LPV="1" RPCX="0.47000" RPCY="0.36868" RPD="33.72231" RPS="0.86511" RPV="1" LEYEX="-0.06322" LEYEY="0.02444" LEYEZ="0.59253" LPUPILD="0.00543" LPUPILV="1" REYEX="-0.00803" REYEY="0.02379" REYEZ="0.61586" RPUPILD="0.00714" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="0.83706" FPOGY="0.56669" FPOGS="4803.49365" FPOGD="0.26904" FPOGID="9746" FPOGV="0" LPOGX="0.92625" LPOGY="0.66759" LPOGV="1" RPOGX="0.89865" RPOGY="0.69460" RPOGV="1" BPOGX="0.91245" BPOGY="0.68110" BPOGV="1" LPCX="0.22735" LPCY="0.36186" LPD="24.92982" LPS="0.85999" LPV="1" RPCX="0.47334" RPCY="0.37231" RPD="33.32374" RPS="0.85999" RPV="1" LEYEX="-0.06322" LEYEY="0.02444" LEYEZ="0.59253" LPUPILD="0.00538" LPUPILV="1" REYEX="-0.00803" REYEY="0.02379" REYEZ="0.61586" RPUPILD="0.00723" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
