2025-06-03 14:32:38.528107
EYEZ="0.64445" RPUPILD="0.00599" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="1.01952" FPOGY="0.50041" FPOGS="1680.73718" FPOGD="0.44897" FPOGID="2453" FPOGV="1" LPOGX="1.05668" LPOGY="0.56254" LPOGV="1" RPOGX="0.91525" RPOGY="0.49322" RPOGV="1" BPOGX="0.98596" BPOGY="0.52788" BPOGV="1" LPCX="0.31865" LPCY="0.47749" LPD="32.62614" LPS="0.96730" LPV="1" RPCX="0.57391" RPCY="0.49866" RPD="28.95074" RPS="0.96730" RPV="1" LEYEX="-0.04614" LEYEY="0.00349" LEYEZ="0.64646" LPUPILD="0.00655" LPUPILV="1" REYEX="0.01682" REYEY="-0.00068" REYEZ="0.64445" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.70955" FPOGY="0.43358" FPOGS="1682.00342" FPOGD="0.09387" FPOGID="2456" FPOGV="1" LPOGX="0.74734" LPOGY="0.48240" LPOGV="1" RPOGX="0.64929" RPOGY="0.40813" RPOGV="1" BPOGX="0.69832" BPOGY="0.44526" BPOGV="1" LPCX="0.30785" LPCY="0.47745" LPD="32.50105" LPS="1.02841" LPV="1" RPCX="0.56299" RPCY="0.49720" RPD="29.80746" RPS="1.02841" RPV="1" LEYEX="-0.04714" LEYEY="0.00348" LEYEZ="0.63634" LPUPILD="0.00645" LPUPILV="1" REYEX="0.01575" REYEY="-0.00051" REYEZ="0.67763" RPUPILD="0.00587" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.70892" FPOGY="0.43390" FPOGS="1682.00342" FPOGD="0.10034" FPOGID="2456" FPOGV="1" LPOGX="0.74826" LPOGY="0.47363" LPOGV="1" RPOGX="0.65064" RPOGY="0.40367" RPOGV="1" BPOGX="0.69945" BPOGY="0.43865" BPOGV="1" LPCX="0.30784" LPCY="0.47743" LPD="32.45829" LPS="1.04334" LPV="1" RPCX="0.56294" RPCY="0.49718" RPD="29.86448" RPS="1.03525" RPV="1" LEYEX="-0.05031" LEYEY="0.00366" LEYEZ="0.67767" LPUPILD="0.00645" LPUPILV="1" REYEX="0.01520" REYEY="-0.00049" REYEZ="0.65592" RPUPILD="0.00583" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.70936" FPOGY="0.43415" FPOGS="1682.00342" FPOGD="0.10718" FPOGID="2456" FPOGV="1" LPOGX="0.78021" LPOGY="0.47609" LPOGV="1" RPOGX="0.65281" RPOGY="0.40051" RPOGV="1" BPOGX="0.71651" BPOGY="0.43830" BPOGV="1" LPCX="0.30778" LPCY="0.47746" LPD="32.53231" LPS="1.05018" LPV="1" RPCX="0.56286" RPCY="0.49722" RPD="29.90053" RPS="1.04210" RPV="1" LEYEX="-0.05031" LEYEY="0.00366" LEYEZ="0.67767" LPUPILD="0.00645" LPUPILV="1" REYEX="0.01520" REYEY="-0.00049" REYEZ="0.65592" RPUPILD="0.00587" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.70930" FPOGY="0.43426" FPOGS="1682.00342" FPOGD="0.11389" FPOGID="2456" FPOGV="1" LPOGX="0.76942" LPOGY="0.47735" LPOGV="1" RPOGX="0.64719" RPOGY="0.39475" RPOGV="1" BPOGX="0.70830" BPOGY="0.43605" BPOGV="1" LPCX="0.30769" LPCY="0.47751" LPD="32.49819" LPS="1.05703" LPV="1" RPCX="0.56285" RPCY="0.49724" RPD="29.68119" RPS="1.04894" RPV="1" LEYEX="-0.05031" LEYEY="0.00366" LEYEZ="0.67767" LPUPILD="0.00648" LPUPILV="1" REYEX="0.01520" REYEY="-0.00049" REYEZ="0.65592" RPUPILD="0.00588" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.70930" FPOGY="0.43413" FPOGS="1682.00342" FPOGD="0.12061" FPOGID="2456" FPOGV="1" LPOGX="0.76996" LPOGY="0.47339" LPOGV="1" RPOGX="0.64850" RPOGY="0.39029" RPOGV="1" BPOGX="0.70923" BPOGY="0.43184" BPOGV="1" LPCX="0.30766" LPCY="0.47754" LPD="32.45104" LPS="1.06387" LPV="1" RPCX="0.56285" RPCY="0.49722" RPD="29.91663" RPS="1.05578" RPV="1" LEYEX="-0.05031" LEYEY="0.00366" LEYEZ="0.67767" LPUPILD="0.00646" LPUPILV="1" REYEX="0.01520" REYEY="-0.00049" REYEZ="0.65592" RPUPILD="0.00586" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.70991" FPOGY="0.43453" FPOGS="1682.00342" FPOGD="0.12708" FPOGID="2456" FPOGV="1" LPOGX="0.76313" LPOGY="0.49041" LPOGV="1" RPOGX="0.68001" RPOGY="0.39384" RPOGV="1" BPOGX="0.72157" BPOGY="0.44213" BPOGV="1" LPCX="0.30759" LPCY="0.47761" LPD="32.54115" LPS="1.05578" LPV="1" RPCX="0.56280" RPCY="0.49724" RPD="29.94529" RPS="1.05578" RPV="1" LEYEX="-0.05031" LEYEY="0.00366" LEYEZ="0.67767" LPUPILD="0.00647" LPUPILV="1" REYEX="0.01520" REYEY="-0.00049" REYEZ="0.65592" RPUPILD="0.00585" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.70997" FPOGY="0.43502" FPOGS="1682.00342" FPOGD="0.13379" FPOGID="2456" FPOGV="1" LPOGX="0.75390" LPOGY="0.49022" LPOGV="1" RPOGX="0.66850" RPOGY="0.39947" RPOGV="1" BPOGX="0.71120" BPOGY="0.44484" BPOGV="1" LPCX="0.30754" LPCY="0.47765" LPD="32.36950" LPS="1.05578" LPV="1" RPCX="0.56274" RPCY="0.49727" RPD="29.75274" RPS="1.05578" RPV="1" LEYEX="-0.05031" LEYEY="0.00366" LEYEZ="0.67767" LPUPILD="0.00648" LPUPILV="1" REYEX="0.01520" REYEY="-0.00049" REYEZ="0.65592" RPUPILD="0.00585" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="0.70994" FPOGY="0.43588" FPOGS="1682.00342" FPOGD="0.14038" FPOGID="2456" FPOGV="1" LPOGX="0.75292" LPOGY="0.49865" LPOGV="1" RPOGX="0.66537" RPOGY="0.40906" RPOGV="1" BPOGX="0.70914" BPOGY="0.45385" BPOGV="1" LPCX="0.30754" LPCY="0.47765" LPD="32.36950" LPS="1.04085" LPV="1" RPCX="0.56276" RPCY="0.49717" RPD="29.82939" RPS="1.04085" RPV="1" LEYEX="-0.04789" LEYEY="0.00348" LEYEZ="0.64393" LPUPILD="0.00648" LPUPILV="1" REYEX="0.01509" REYEY="-0.00049" REYEZ="0.65570" RPUPILD="0.00585" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
