2025-06-09 10:28:21.056496
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.23180" FPOGY="0.35748" FPOGS="56.50756" FPOGD="0.31499" FPOGID="218" FPOGV="1" LPOGX="0.34904" LPOGY="0.31516" LPOGV="1" RPOGX="0.08647" RPOGY="0.29925" RPOGV="1" BPOGX="0.21776" BPOGY="0.30720" BPOGV="1" LPCX="0.26440" LPCY="0.74602" LPD="21.39491" LPS="1.21541" LPV="1" RPCX="0.51442" RPCY="0.73954" RPD="22.89733" RPS="1.19285" RPV="1" LEYEX="-0.06156" LEYEY="-0.05338" LEYEZ="0.69167" LPUPILD="0.00499" LPUPILV="1" REYEX="0.00492" REYEY="-0.05308" REYEZ="0.70486" RPUPILD="0.00493" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.23159" FPOGY="0.35741" FPOGS="56.50756" FPOGD="0.32125" FPOGID="218" FPOGV="1" LPOGX="0.35996" LPOGY="0.33944" LPOGV="1" RPOGX="0.09806" RPOGY="0.32798" RPOGV="1" BPOGX="0.22901" BPOGY="0.33371" BPOGV="1" LPCX="0.26432" LPCY="0.74587" LPD="21.45853" LPS="1.17365" LPV="1" RPCX="0.51440" RPCY="0.73944" RPD="22.92664" RPS="1.15109" RPV="1" LEYEX="-0.06059" LEYEY="-0.05245" LEYEZ="0.68022" LPUPILD="0.00489" LPUPILV="1" REYEX="0.00498" REYEY="-0.05372" REYEZ="0.71419" RPUPILD="0.00499" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.23172" FPOGY="0.35721" FPOGS="56.50756" FPOGD="0.32795" FPOGID="218" FPOGV="1" LPOGX="0.35452" LPOGY="0.39341" LPOGV="1" RPOGX="0.08887" RPOGY="0.30457" RPOGV="1" BPOGX="0.22170" BPOGY="0.34899" BPOGV="1" LPCX="0.26428" LPCY="0.74589" LPD="21.43865" LPS="1.14213" LPV="1" RPCX="0.51430" RPCY="0.73927" RPD="22.84170" RPS="1.14213" RPV="1" LEYEX="-0.06059" LEYEY="-0.05245" LEYEZ="0.68022" LPUPILD="0.00497" LPUPILV="1" REYEX="0.00498" REYEY="-0.05372" REYEZ="0.71419" RPUPILD="0.00498" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.23227" FPOGY="0.35817" FPOGS="56.50756" FPOGD="0.33461" FPOGID="218" FPOGV="1" LPOGX="0.36103" LPOGY="0.36703" LPOGV="1" RPOGX="0.13488" RPOGY="0.43583" RPOGV="1" BPOGX="0.24795" BPOGY="0.40143" BPOGV="1" LPCX="0.26431" LPCY="0.74577" LPD="21.46134" LPS="1.13317" LPV="1" RPCX="0.51435" RPCY="0.73905" RPD="22.84871" RPS="1.13317" RPV="1" LEYEX="-0.06059" LEYEY="-0.05245" LEYEZ="0.68022" LPUPILD="0.00491" LPUPILV="1" REYEX="0.00498" REYEY="-0.05372" REYEZ="0.71419" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.23279" FPOGY="0.35906" FPOGS="56.50756" FPOGD="0.34155" FPOGID="218" FPOGV="1" LPOGX="0.36103" LPOGY="0.36703" LPOGV="1" RPOGX="0.13721" RPOGY="0.44130" RPOGV="1" BPOGX="0.24912" BPOGY="0.40417" BPOGV="1" LPCX="0.26432" LPCY="0.74575" LPD="21.51573" LPS="1.13317" LPV="1" RPCX="0.51435" RPCY="0.73877" RPD="23.03809" RPS="1.12401" RPV="1" LEYEX="-0.06300" LEYEY="-0.05442" LEYEZ="0.70786" LPUPILD="0.00479" LPUPILV="1" REYEX="0.00473" REYEY="-0.05034" REYEZ="0.67125" RPUPILD="0.00496" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.23447" FPOGY="0.36570" FPOGS="56.50756" FPOGD="0.34836" FPOGID="218" FPOGV="1" LPOGX="0.44455" LPOGY="0.71031" LPOGV="1" RPOGX="0.17501" RPOGY="0.70699" RPOGV="1" BPOGX="0.30978" BPOGY="0.70865" BPOGV="1" LPCX="0.26466" LPCY="0.74688" LPD="17.10075" LPS="1.13296" LPV="1" RPCX="0.51493" RPCY="0.73962" RPD="19.11457" RPS="1.12380" RPV="1" LEYEX="-0.06300" LEYEY="-0.05442" LEYEZ="0.70786" LPUPILD="0.00413" LPUPILV="1" REYEX="0.00473" REYEY="-0.05034" REYEZ="0.67125" RPUPILD="0.00452" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.21760" FPOGY="0.44132" FPOGS="56.50756" FPOGD="0.34836" FPOGID="218" FPOGV="0" LPOGX="0.44455" LPOGY="0.71031" LPOGV="0" RPOGX="0.04050" RPOGY="1.27293" RPOGV="1" BPOGX="0.04050" BPOGY="1.27293" BPOGV="1" LPCX="0.26466" LPCY="0.74688" LPD="17.10075" LPS="1.13276" LPV="0" RPCX="0.51320" RPCY="0.74385" RPD="7.40982" RPS="1.12359" RPV="1" LEYEX="-0.06300" LEYEY="-0.05442" LEYEZ="0.70786" LPUPILD="0.00413" LPUPILV="1" REYEX="0.00473" REYEY="-0.05034" REYEZ="0.67125" RPUPILD="0.00244" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.12746" FPOGY="0.85786" FPOGS="56.50756" FPOGD="0.34836" FPOGID="218" FPOGV="0" LPOGX="0.44455" LPOGY="0.71031" LPOGV="0" RPOGX="0.03732" RPOGY="1.27441" RPOGV="1" BPOGX="0.03732" BPOGY="1.27441" BPOGV="1" LPCX="0.26466" LPCY="0.74688" LPD="17.10075" LPS="1.13255" LPV="0" RPCX="0.51564" RPCY="0.74349" RPD="8.22607" RPS="1.13255" RPV="1" LEYEX="-0.06300" LEYEY="-0.05442" LEYEZ="0.70786" LPUPILD="0.00413" LPUPILV="1" REYEX="0.00473" REYEY="-0.05034" REYEZ="0.67125" RPUPILD="0.00264" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.12746" FPOGY="0.85786" FPOGS="56.50756" FPOGD="0.34836" FPOGID="218" FPOGV="0" LPOGX="0.44455" LPOGY="0.71031" LPOGV="0" RPOGX="0.03732" RPOGY="1.27441" RPOGV="0" BPOGX="0.03732" BPOGY="1.27441" BPOGV="0" LPCX="0.26466" LPCY="0.74688" LPD="17.10075" LPS="1.13255" LPV="0" RPCX="0.51564" RPCY="0.74349" RPD="8.22607" RPS="1.14171" RPV="0" LEYEX="-0.06300" LEYEY="-0.05442" LEYEZ="0.70786" LPUPILD="0.00413" LPUPILV="1" REYEX="0.00473" REYEY="-0.05034" REYEZ="0.67125" RPUPILD="0.00264" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.03732" FPOGY="1.27441" FPOGS="56.50756" FPOGD="0.34836" FPOGID="218" FPOGV="0" LPOGX="0.44455" LPOGY="0.71031" LPOGV="0" RPOGX="0.03732" RPOGY="1.27441" RPOGV="0" BPOGX="0.03732" BPOGY="1.27441" BPOGV="0" LPCX="0.26466" LPCY="0.74688" LPD="17.10075" LPS="1.14171" LPV="0" RPCX="0.51564" RPCY="0.74349" RPD="8.22607" RPS="1.15088" RPV="0" LEYEX="-0.06300" LEYEY="-0.05442" LEYEZ="0.70786" LPUPILD="0.00413" LPUPILV="1" REYEX="0.00473" REYEY="-0.05034" REYEZ="0.67125" RPUPILD="0.00264" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.03732" FPOGY="1.27441" FPOGS="56.50756" FPOGD="0.34836" FPOGID="218" FPOGV="0" LPOGX="0.44455" LPOGY="0.71031" LPOGV="0" RPOGX="0.03732" RPOGY="1.27441" RPOGV="0" BPOGX="0.03732" BPOGY="1.27441" BPOGV="0" LPCX="0.26466" LPCY="0.74688" LPD="17.10075" LPS="1.15088" LPV="0" RPCX="0.51564" RPCY="0.74349" RPD="8.22607" RPS="1.16005" RPV="0" LEYEX="-0.06300" LEYEY="-0.05442" LEYEZ="0.70786" LPUPILD="0.00413" LPUPILV="1" REYEX="0.00473" REYEY="-0.05034" REYEZ="0.67125" RPUPILD="0.00264" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
