2025-05-28 15:40:58.182239
EYEZ="0.69637" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="1.02260" FPOGY="0.43463" FPOGS="6117.66406" FPOGD="0.26123" FPOGID="12847" FPOGV="1" LPOGX="0.99514" LPOGY="0.53224" LPOGV="1" RPOGX="1.05676" RPOGY="0.30295" RPOGV="1" BPOGX="1.02595" BPOGY="0.41760" BPOGV="1" LPCX="0.36261" LPCY="0.48207" LPD="23.86338" LPS="1.20175" LPV="1" RPCX="0.62747" RPCY="0.48230" RPD="23.25212" RPS="1.20175" RPV="1" LEYEX="-0.03902" LEYEY="0.00304" LEYEZ="0.72279" LPUPILD="0.00452" LPUPILV="1" REYEX="0.03253" REYEY="0.00272" REYEZ="0.69637" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="1.08236" FPOGY="0.44162" FPOGS="6118.46045" FPOGD="0.37598" FPOGID="12850" FPOGV="1" LPOGX="1.10036" LPOGY="0.49489" LPOGV="1" RPOGX="1.11359" RPOGY="0.36199" RPOGV="1" BPOGX="1.10697" BPOGY="0.42844" BPOGV="1" LPCX="0.36800" LPCY="0.48423" LPD="21.24805" LPS="1.11539" LPV="1" RPCX="0.63141" RPCY="0.48526" RPD="22.44869" RPS="1.12455" RPV="1" LEYEX="-0.03554" LEYEY="0.00229" LEYEZ="0.67713" LPUPILD="0.00415" LPUPILV="1" REYEX="0.03379" REYEY="0.00212" REYEZ="0.70514" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="1.08308" FPOGY="0.44038" FPOGS="6118.46045" FPOGD="0.38232" FPOGID="12850" FPOGV="1" LPOGX="1.10411" LPOGY="0.50788" LPOGV="1" RPOGX="1.11285" RPOGY="0.32925" RPOGV="1" BPOGX="1.10848" BPOGY="0.41857" BPOGV="1" LPCX="0.36801" LPCY="0.48424" LPD="21.32709" LPS="1.11559" LPV="1" RPCX="0.63151" RPCY="0.48522" RPD="22.18427" RPS="1.12476" RPV="1" LEYEX="-0.03554" LEYEY="0.00229" LEYEZ="0.67713" LPUPILD="0.00411" LPUPILV="1" REYEX="0.03379" REYEY="0.00212" REYEZ="0.70514" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="1.08400" FPOGY="0.43885" FPOGS="6118.46045" FPOGD="0.38916" FPOGID="12850" FPOGV="1" LPOGX="1.10744" LPOGY="0.50269" LPOGV="1" RPOGX="1.11808" RPOGY="0.32344" RPOGV="1" BPOGX="1.11276" BPOGY="0.41307" BPOGV="1" LPCX="0.36801" LPCY="0.48424" LPD="21.31329" LPS="1.12476" LPV="1" RPCX="0.63151" RPCY="0.48522" RPD="22.18427" RPS="1.13393" RPV="1" LEYEX="-0.03709" LEYEY="0.00239" LEYEZ="0.70756" LPUPILD="0.00410" LPUPILV="1" REYEX="0.03379" REYEY="0.00212" REYEZ="0.70514" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="1.08476" FPOGY="0.43817" FPOGS="6118.46045" FPOGD="0.39551" FPOGID="12850" FPOGV="1" LPOGX="1.08119" LPOGY="0.51558" LPOGV="1" RPOGX="1.14233" RPOGY="0.31976" RPOGV="1" BPOGX="1.11176" BPOGY="0.41767" BPOGV="1" LPCX="0.36799" LPCY="0.48414" LPD="21.31053" LPS="1.14289" LPV="1" RPCX="0.63161" RPCY="0.48517" RPD="22.53877" RPS="1.14289" RPV="1" LEYEX="-0.03709" LEYEY="0.00239" LEYEZ="0.70756" LPUPILD="0.00413" LPUPILV="1" REYEX="0.03379" REYEY="0.00212" REYEZ="0.70514" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="1.08491" FPOGY="0.43749" FPOGS="6118.46045" FPOGD="0.40234" FPOGID="12850" FPOGV="1" LPOGX="1.08296" LPOGY="0.51841" LPOGV="1" RPOGX="1.11123" RPOGY="0.31708" RPOGV="1" BPOGX="1.09709" BPOGY="0.41775" BPOGV="1" LPCX="0.36803" LPCY="0.48409" LPD="21.30621" LPS="1.15184" LPV="1" RPCX="0.63156" RPCY="0.48516" RPD="22.42646" RPS="1.15184" RPV="1" LEYEX="-0.03709" LEYEY="0.00239" LEYEZ="0.70756" LPUPILD="0.00414" LPUPILV="1" REYEX="0.03379" REYEY="0.00212" REYEZ="0.70514" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="1.10895" FPOGY="0.42928" FPOGS="6118.46045" FPOGD="0.40234" FPOGID="12850" FPOGV="0" LPOGX="1.08596" LPOGY="0.51362" LPOGV="1" RPOGX="1.11620" RPOGY="0.31144" RPOGV="1" BPOGX="1.10108" BPOGY="0.41253" BPOGV="1" LPCX="0.36797" LPCY="0.48414" LPD="21.51134" LPS="1.16080" LPV="1" RPCX="0.63157" RPCY="0.48513" RPD="22.39042" RPS="1.16080" RPV="1" LEYEX="-0.03709" LEYEY="0.00239" LEYEZ="0.70756" LPUPILD="0.00412" LPUPILV="1" REYEX="0.03379" REYEY="0.00212" REYEZ="0.70514" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="1.10603" FPOGY="0.43615" FPOGS="6118.46045" FPOGD="0.40234" FPOGID="12850" FPOGV="0" LPOGX="1.09129" LPOGY="0.51001" LPOGV="1" RPOGX="1.11493" RPOGY="0.37602" RPOGV="1" BPOGX="1.10311" BPOGY="0.44302" BPOGV="1" LPCX="0.36799" LPCY="0.48408" LPD="21.51419" LPS="1.16080" LPV="1" RPCX="0.63161" RPCY="0.48517" RPD="22.53877" RPS="1.16080" RPV="1" LEYEX="-0.03709" LEYEY="0.00239" LEYEZ="0.70756" LPUPILD="0.00410" LPUPILV="1" REYEX="0.03379" REYEY="0.00212" REYEZ="0.70514" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
<REC FPOGX="1.10680" FPOGY="0.43405" FPOGS="6118.46045" FPOGD="0.40234" FPOGID="12850" FPOGV="0" LPOGX="1.09406" LPOGY="0.49620" LPOGV="1" RPOGX="1.12265" RPOGY="0.36352" RPOGV="1" BPOGX="1.10835" BPOGY="0.42986" BPOGV="1" LPCX="0.36806" LPCY="0.48402" LPD="21.50489" LPS="1.16080" LPV="1" RPCX="0.63165" RPCY="0.48514" RPD="22.16468" RPS="1.16080" RPV="1" LEYEX="-0.03709" LEYEY="0.00239" LEYEZ="0.70756" LPUPILD="0.00406" LPUPILV="1" REYEX="0.03379" REYEY="0.00212" REYEZ="0.70514" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="19" />
