2025-06-04 14:57:37.807862
.00504" REYEZ="0.51307" RPUPILD="0.00528" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.66061" FPOGY="-0.23514" FPOGS="3078.69580" FPOGD="0.29517" FPOGID="6151" FPOGV="1" LPOGX="0.74027" LPOGY="-0.15747" LPOGV="1" RPOGX="0.56444" RPOGY="-0.29694" RPOGV="1" BPOGX="0.65235" BPOGY="-0.22721" BPOGV="1" LPCX="0.21931" LPCY="0.49367" LPD="34.01469" LPS="0.62672" LPV="1" RPCX="0.53449" RPCY="0.51494" RPD="30.55514" RPS="0.62381" RPV="1" LEYEX="-0.05518" LEYEY="-0.00164" LEYEZ="0.50912" LPUPILD="0.00552" LPUPILV="1" REYEX="0.00631" REYEY="-0.00504" REYEZ="0.51307" RPUPILD="0.00529" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.67502" FPOGY="0.01222" FPOGS="3079.73438" FPOGD="0.16089" FPOGID="6154" FPOGV="1" LPOGX="0.76651" LPOGY="0.10976" LPOGV="1" RPOGX="0.57191" RPOGY="-0.09620" RPOGV="1" BPOGX="0.66921" BPOGY="0.00678" BPOGV="1" LPCX="0.21653" LPCY="0.49447" LPD="30.72339" LPS="0.63228" LPV="1" RPCX="0.53145" RPCY="0.51487" RPD="30.13786" RPS="0.63228" RPV="1" LEYEX="-0.05596" LEYEY="-0.00134" LEYEZ="0.51100" LPUPILD="0.00531" LPUPILV="1" REYEX="0.00584" REYEY="-0.00471" REYEZ="0.51929" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.67479" FPOGY="0.01209" FPOGS="3079.73438" FPOGD="0.16724" FPOGID="6154" FPOGV="1" LPOGX="0.76615" LPOGY="0.11420" LPOGV="1" RPOGX="0.57193" RPOGY="-0.09633" RPOGV="1" BPOGX="0.66904" BPOGY="0.00893" BPOGV="1" LPCX="0.21649" LPCY="0.49446" LPD="30.88917" LPS="0.62944" LPV="1" RPCX="0.53136" RPCY="0.51461" RPD="30.01393" RPS="0.63235" RPV="1" LEYEX="-0.05550" LEYEY="-0.00133" LEYEZ="0.50643" LPUPILD="0.00529" LPUPILV="1" REYEX="0.00576" REYEY="-0.00467" REYEZ="0.52306" RPUPILD="0.00479" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.67464" FPOGY="0.01183" FPOGS="3079.73438" FPOGD="0.17383" FPOGID="6154" FPOGV="1" LPOGX="0.75969" LPOGY="0.11347" LPOGV="1" RPOGX="0.58158" RPOGY="-0.10355" RPOGV="1" BPOGX="0.67063" BPOGY="0.00496" BPOGV="1" LPCX="0.21643" LPCY="0.49445" LPD="30.66482" LPS="0.62950" LPV="1" RPCX="0.53131" RPCY="0.51463" RPD="30.02314" RPS="0.63241" RPV="1" LEYEX="-0.05550" LEYEY="-0.00133" LEYEZ="0.50643" LPUPILD="0.00534" LPUPILV="1" REYEX="0.00576" REYEY="-0.00467" REYEZ="0.52306" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.67475" FPOGY="0.01207" FPOGS="3079.73438" FPOGD="0.18213" FPOGID="6154" FPOGV="1" LPOGX="0.77783" LPOGY="0.11525" LPOGV="1" RPOGX="0.57785" RPOGY="-0.07840" RPOGV="1" BPOGX="0.67784" BPOGY="0.01842" BPOGV="1" LPCX="0.21636" LPCY="0.49438" LPD="30.99036" LPS="0.62957" LPV="1" RPCX="0.53129" RPCY="0.51452" RPD="29.89520" RPS="0.63248" RPV="1" LEYEX="-0.05550" LEYEY="-0.00133" LEYEZ="0.50643" LPUPILD="0.00533" LPUPILV="1" REYEX="0.00576" REYEY="-0.00467" REYEZ="0.52306" RPUPILD="0.00480" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.67483" FPOGY="0.01253" FPOGS="3079.73438" FPOGD="0.18799" FPOGID="6154" FPOGV="1" LPOGX="0.77746" LPOGY="0.11929" LPOGV="1" RPOGX="0.57672" RPOGY="-0.06837" RPOGV="1" BPOGX="0.67709" BPOGY="0.02546" BPOGV="1" LPCX="0.21630" LPCY="0.49419" LPD="30.44968" LPS="0.62699" LPV="1" RPCX="0.53123" RPCY="0.51461" RPD="29.94714" RPS="0.62699" RPV="1" LEYEX="-0.20617" LEYEY="-0.00502" LEYEZ="1.91424" LPUPILD="0.00536" LPUPILV="0" REYEX="0.00565" REYEY="-0.00460" REYEZ="0.51586" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.67472" FPOGY="0.01289" FPOGS="3079.73438" FPOGD="0.19385" FPOGID="6154" FPOGV="1" LPOGX="0.76973" LPOGY="0.13480" LPOGV="1" RPOGX="0.57295" RPOGY="-0.08775" RPOGV="1" BPOGX="0.67134" BPOGY="0.02353" BPOGV="1" LPCX="0.21625" LPCY="0.49420" LPD="30.44964" LPS="0.62434" LPV="1" RPCX="0.53101" RPCY="0.51464" RPD="30.23641" RPS="0.62143" RPV="1" LEYEX="-0.20617" LEYEY="-0.00502" LEYEZ="1.91424" LPUPILD="0.00536" LPUPILV="0" REYEX="0.00565" REYEY="-0.00460" REYEZ="0.51586" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.67477" FPOGY="0.01406" FPOGS="3079.73438" FPOGD="0.20068" FPOGID="6154" FPOGV="1" LPOGX="0.76332" LPOGY="0.13843" LPOGV="1" RPOGX="0.58921" RPOGY="-0.04005" RPOGV="1" BPOGX="0.67627" BPOGY="0.04919" BPOGV="1" LPCX="0.21627" LPCY="0.49435" LPD="30.73156" LPS="0.61878" LPV="1" RPCX="0.53096" RPCY="0.51460" RPD="30.16509" RPS="0.61587" RPV="1" LEYEX="-0.20617" LEYEY="-0.00502" LEYEZ="1.91424" LPUPILD="0.00533" LPUPILV="0" REYEX="0.00565" REYEY="-0.00460" REYEZ="0.51586" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.67481" FPOGY="0.01517" FPOGS="3079.73438" FPOGD="0.20776" FPOGID="6154" FPOGV="1" LPOGX="0.76331" LPOGY="0.13854" LPOGV="1" RPOGX="0.58920" RPOGY="-0.03993" RPOGV="1" BPOGX="0.67625" BPOGY="0.04930" BPOGV="1" LPCX="0.21627" LPCY="0.49434" LPD="30.75964" LPS="0.61871" LPV="1" RPCX="0.53096" RPCY="0.51460" RPD="30.16509" RPS="0.61580" RPV="1" LEYEX="-0.05747" LEYEY="-0.00137" LEYEZ="0.52336" LPUPILD="0.00534" LPUPILV="1" REYEX="0.00565" REYEY="-0.00457" REYEZ="0.51586" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
