2025-06-05 11:44:22.947618
="0.60131" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.51825" FPOGY="0.19856" FPOGS="654.43121" FPOGD="0.52252" FPOGID="1985" FPOGV="1" LPOGX="0.60966" LPOGY="0.15433" LPOGV="1" RPOGX="0.44047" RPOGY="0.24906" RPOGV="1" BPOGX="0.52506" BPOGY="0.20169" BPOGV="1" LPCX="0.49060" LPCY="0.39238" LPD="19.25318" LPS="0.91837" LPV="1" RPCX="0.78717" RPCY="0.44010" RPD="22.64229" RPS="0.91837" RPV="1" LEYEX="-0.00212" LEYEY="0.01957" LEYEZ="0.64275" LPUPILD="0.00337" LPUPILV="1" REYEX="0.06645" REYEY="0.00961" REYEZ="0.60131" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.52649" FPOGY="0.21273" FPOGS="654.43121" FPOGD="1.43317" FPOGID="1985" FPOGV="1" LPOGX="0.59802" LPOGY="0.17459" LPOGV="1" RPOGX="0.45136" RPOGY="0.23123" RPOGV="1" BPOGX="0.52469" BPOGY="0.20291" BPOGV="1" LPCX="0.49711" LPCY="0.38650" LPD="19.69016" LPS="0.91227" LPV="1" RPCX="0.79435" RPCY="0.43693" RPD="22.46381" RPS="0.90584" RPV="1" LEYEX="-0.00045" LEYEY="0.01952" LEYEZ="0.60534" LPUPILD="0.00351" LPUPILV="1" REYEX="0.07028" REYEY="0.01050" REYEZ="0.62201" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.52613" FPOGY="0.21222" FPOGS="654.43121" FPOGD="1.43958" FPOGID="1985" FPOGV="1" LPOGX="0.59858" LPOGY="0.18083" LPOGV="1" RPOGX="0.45127" RPOGY="0.23734" RPOGV="1" BPOGX="0.52492" BPOGY="0.20909" BPOGV="1" LPCX="0.49706" LPCY="0.38655" LPD="19.56906" LPS="0.90584" LPV="1" RPCX="0.79430" RPCY="0.43722" RPD="23.09475" RPS="0.89941" RPV="1" LEYEX="-0.00051" LEYEY="0.01986" LEYEZ="0.61715" LPUPILD="0.00347" LPUPILV="1" REYEX="0.07003" REYEY="0.01037" REYEZ="0.61977" RPUPILD="0.00393" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.52673" FPOGY="0.21218" FPOGS="654.43121" FPOGD="1.44690" FPOGID="1985" FPOGV="1" LPOGX="0.62353" LPOGY="0.20567" LPOGV="1" RPOGX="0.44166" RPOGY="0.21190" RPOGV="1" BPOGX="0.53260" BPOGY="0.20878" BPOGV="1" LPCX="0.49689" LPCY="0.38706" LPD="19.86250" LPS="0.90507" LPV="1" RPCX="0.79417" RPCY="0.43749" RPD="23.39684" RPS="0.90507" RPV="1" LEYEX="-0.00051" LEYEY="0.01986" LEYEZ="0.61715" LPUPILD="0.00352" LPUPILV="1" REYEX="0.07003" REYEY="0.01037" REYEZ="0.61977" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.52725" FPOGY="0.21185" FPOGS="654.43121" FPOGD="1.45300" FPOGID="1985" FPOGV="1" LPOGX="0.61500" LPOGY="0.18373" LPOGV="1" RPOGX="0.44504" RPOGY="0.21706" RPOGV="1" BPOGX="0.53002" BPOGY="0.20040" BPOGV="1" LPCX="0.49679" LPCY="0.38720" LPD="19.91140" LPS="0.91073" LPV="1" RPCX="0.79410" RPCY="0.43760" RPD="23.19937" RPS="0.91073" RPV="1" LEYEX="-0.00051" LEYEY="0.01986" LEYEZ="0.61715" LPUPILD="0.00345" LPUPILV="1" REYEX="0.07003" REYEY="0.01037" REYEZ="0.61977" RPUPILD="0.00397" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.52776" FPOGY="0.21145" FPOGS="654.43121" FPOGD="1.46008" FPOGID="1985" FPOGV="1" LPOGX="0.61417" LPOGY="0.17220" LPOGV="1" RPOGX="0.44509" RPOGY="0.21115" RPOGV="1" BPOGX="0.52963" BPOGY="0.19167" BPOGV="1" LPCX="0.49684" LPCY="0.38736" LPD="20.19205" LPS="0.92267" LPV="1" RPCX="0.79410" RPCY="0.43756" RPD="22.94878" RPS="0.91688" RPV="1" LEYEX="-0.00058" LEYEY="0.02048" LEYEZ="0.64087" LPUPILD="0.00347" LPUPILV="1" REYEX="0.06810" REYEY="0.01000" REYEZ="0.60314" RPUPILD="0.00396" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.52770" FPOGY="0.21058" FPOGS="654.43121" FPOGD="1.46637" FPOGID="1985" FPOGV="1" LPOGX="0.60150" LPOGY="0.17370" LPOGV="1" RPOGX="0.42378" RPOGY="0.18805" RPOGV="1" BPOGX="0.51264" BPOGY="0.18088" BPOGV="1" LPCX="0.49670" LPCY="0.38759" LPD="19.87980" LPS="0.92317" LPV="1" RPCX="0.79387" RPCY="0.43774" RPD="22.72739" RPS="0.91738" RPV="1" LEYEX="-0.00058" LEYEY="0.02048" LEYEZ="0.64087" LPUPILD="0.00348" LPUPILV="1" REYEX="0.06810" REYEY="0.01000" REYEZ="0.60314" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.52774" FPOGY="0.21080" FPOGS="654.43121" FPOGD="1.47339" FPOGID="1985" FPOGV="1" LPOGX="0.61725" LPOGY="0.20972" LPOGV="1" RPOGX="0.42151" RPOGY="0.22544" RPOGV="1" BPOGX="0.51938" BPOGY="0.21758" BPOGV="1" LPCX="0.49661" LPCY="0.38805" LPD="20.24872" LPS="0.92366" LPV="1" RPCX="0.79375" RPCY="0.43780" RPD="22.66328" RPS="0.91787" RPV="1" LEYEX="-0.00058" LEYEY="0.02048" LEYEZ="0.64087" LPUPILD="0.00347" LPUPILV="1" REYEX="0.06810" REYEY="0.01000" REYEZ="0.60314" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.52779" FPOGY="0.21112" FPOGS="654.43121" FPOGD="1.47980" FPOGID="1985" FPOGV="1" LPOGX="0.61800" LPOGY="0.22031" LPOGV="1" RPOGX="0.42150" RPOGY="0.22471" RPOGV="1" BPOGX="0.51975" BPOGY="0.22251" BPOGV="1" LPCX="0.49653" LPCY="0.38822" LPD="20.39260" LPS="0.91222" LPV="1" RPCX="0.79369" RPCY="0.43783" RPD="22.32397" RPS="0.91865" RPV="1" LEYEX="-0.00064" LEYEY="0.01917" LEYEZ="0.60556" LPUPILD="0.00346" LPUPILV="1" REYEX="0.07258" REYEY="0.01057" REYEZ="0.64361" RPUPILD="0.00402" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
