2025-07-15 11:37:34.669253
 LEYEZ="0.58694" LPUPILD="0.00433" LPUPILV="1" REYEX="-0.01138" REYEY="-0.02376" REYEZ="0.57928" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.31520" FPOGY="0.45436" FPOGS="63.97262" FPOGD="0.10669" FPOGID="175" FPOGV="1" LPOGX="0.33245" LPOGY="0.43374" LPOGV="1" RPOGX="0.29910" RPOGY="0.43059" RPOGV="1" BPOGX="0.31577" BPOGY="0.43216" BPOGV="1" LPCX="0.18610" LPCY="0.64536" LPD="21.41560" LPS="0.81905" LPV="1" RPCX="0.44626" RPCY="0.62715" RPD="21.77574" RPS="0.81429" RPV="1" LEYEX="-0.06966" LEYEY="-0.02729" LEYEZ="0.58694" LPUPILD="0.00426" LPUPILV="1" REYEX="-0.01138" REYEY="-0.02376" REYEZ="0.57928" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.71994" FPOGY="0.60527" FPOGS="64.81549" FPOGD="0.16818" FPOGID="178" FPOGV="1" LPOGX="0.74095" LPOGY="0.54291" LPOGV="1" RPOGX="0.67822" RPOGY="0.58179" RPOGV="1" BPOGX="0.70958" BPOGY="0.56235" BPOGV="1" LPCX="0.19460" LPCY="0.64427" LPD="22.19514" LPS="0.87000" LPV="1" RPCX="0.45498" RPCY="0.62676" RPD="21.77044" RPS="0.87000" RPV="1" LEYEX="-0.07086" LEYEY="-0.02763" LEYEZ="0.60198" LPUPILD="0.00457" LPUPILV="1" REYEX="-0.01147" REYEY="-0.02469" REYEZ="0.61192" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.71950" FPOGY="0.60385" FPOGS="64.81549" FPOGD="0.17487" FPOGID="178" FPOGV="1" LPOGX="0.74061" LPOGY="0.54609" LPOGV="1" RPOGX="0.67544" RPOGY="0.58773" RPOGV="1" BPOGX="0.70802" BPOGY="0.56691" BPOGV="1" LPCX="0.19459" LPCY="0.64430" LPD="22.26877" LPS="0.86488" LPV="1" RPCX="0.45493" RPCY="0.62662" RPD="21.77363" RPS="0.85964" RPV="1" LEYEX="-0.06933" LEYEY="-0.02705" LEYEZ="0.58941" LPUPILD="0.00456" LPUPILV="1" REYEX="-0.01127" REYEY="-0.02436" REYEZ="0.60383" RPUPILD="0.00476" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.71914" FPOGY="0.60273" FPOGS="64.81549" FPOGD="0.18168" FPOGID="178" FPOGV="1" LPOGX="0.72478" LPOGY="0.55101" LPOGV="1" RPOGX="0.69427" RPOGY="0.59363" RPOGV="1" BPOGX="0.70952" BPOGY="0.57232" BPOGV="1" LPCX="0.19472" LPCY="0.64422" LPD="22.29194" LPS="0.85452" LPV="1" RPCX="0.45513" RPCY="0.62685" RPD="21.31845" RPS="0.84929" RPV="1" LEYEX="-0.06933" LEYEY="-0.02705" LEYEZ="0.58941" LPUPILD="0.00464" LPUPILV="1" REYEX="-0.01127" REYEY="-0.02436" REYEZ="0.60383" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.71874" FPOGY="0.60209" FPOGS="64.81549" FPOGD="0.18954" FPOGID="178" FPOGV="1" LPOGX="0.73082" LPOGY="0.55910" LPOGV="1" RPOGX="0.68446" RPOGY="0.60923" RPOGV="1" BPOGX="0.70764" BPOGY="0.58417" BPOGV="1" LPCX="0.19481" LPCY="0.64421" LPD="22.26061" LPS="0.84417" LPV="1" RPCX="0.45518" RPCY="0.62684" RPD="21.41393" RPS="0.83893" RPV="1" LEYEX="-0.06933" LEYEY="-0.02705" LEYEZ="0.58941" LPUPILD="0.00460" LPUPILV="1" REYEX="-0.01127" REYEY="-0.02436" REYEZ="0.60383" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.71829" FPOGY="0.60174" FPOGS="64.81549" FPOGD="0.20048" FPOGID="178" FPOGV="1" LPOGX="0.73024" LPOGY="0.56553" LPOGV="1" RPOGX="0.68014" RPOGY="0.61774" RPOGV="1" BPOGX="0.70519" BPOGY="0.59163" BPOGV="1" LPCX="0.19482" LPCY="0.64423" LPD="22.31864" LPS="0.83381" LPV="1" RPCX="0.45542" RPCY="0.62681" RPD="21.41845" RPS="0.82381" RPV="1" LEYEX="-0.06919" LEYEY="-0.02703" LEYEZ="0.58896" LPUPILD="0.00459" LPUPILV="1" REYEX="-0.01069" REYEY="-0.02321" REYEZ="0.57510" RPUPILD="0.00469" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.71814" FPOGY="0.60221" FPOGS="64.81549" FPOGD="0.20581" FPOGID="178" FPOGV="1" LPOGX="0.73936" LPOGY="0.57664" LPOGV="1" RPOGX="0.68769" RPOGY="0.65620" RPOGV="1" BPOGX="0.71352" BPOGY="0.61642" BPOGV="1" LPCX="0.19499" LPCY="0.64418" LPD="22.32677" LPS="0.82381" LPV="1" RPCX="0.45549" RPCY="0.62696" RPD="21.27840" RPS="0.81905" RPV="1" LEYEX="-0.06919" LEYEY="-0.02703" LEYEZ="0.58896" LPUPILD="0.00459" LPUPILV="1" REYEX="-0.01069" REYEY="-0.02321" REYEZ="0.57510" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.71786" FPOGY="0.60220" FPOGS="64.81549" FPOGD="0.20900" FPOGID="178" FPOGV="1" LPOGX="0.74617" LPOGY="0.57872" LPOGV="1" RPOGX="0.67241" RPOGY="0.62515" RPOGV="1" BPOGX="0.70929" BPOGY="0.60194" BPOGV="1" LPCX="0.19507" LPCY="0.64416" LPD="22.30810" LPS="0.81905" LPV="1" RPCX="0.45563" RPCY="0.62705" RPD="21.34901" RPS="0.81429" RPV="1" LEYEX="-0.06919" LEYEY="-0.02703" LEYEZ="0.58896" LPUPILD="0.00459" LPUPILV="1" REYEX="-0.01069" REYEY="-0.02321" REYEZ="0.57510" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.71762" FPOGY="0.60215" FPOGS="64.81549" FPOGD="0.21520" FPOGID="178" FPOGV="1" LPOGX="0.74620" LPOGY="0.57850" LPOGV="1" RPOGX="0.67385" RPOGY="0.62228" RPOGV="1" BPOGX="0.71002" BPOGY="0.60039" BPOGV="1" LPCX="0.19509" LPCY="0.64418" LPD="22.32112" LPS="0.81940" LPV="1" RPCX="0.45564" RPCY="0.62707" RPD="21.55915" RPS="0.81940" RPV="1" LEYEX="-0.06894" LEYEY="-0.02695" LEYEZ="0.58721" LPUPILD="0.00460" LPUPILV="1" REYEX="-0.01096" REYEY="-0.02388" REYEZ="0.59191" RPUPILD="0.00468" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
