2025-05-22 11:33:49.703001
0" LEYEZ="0.67903" LPUPILD="0.00667" LPUPILV="1" REYEX="0.03264" REYEY="0.00417" REYEZ="0.66257" RPUPILD="0.00620" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.01175" FPOGY="0.59685" FPOGS="1686.78149" FPOGD="0.06653" FPOGID="2544" FPOGV="1" LPOGX="1.04973" LPOGY="0.64652" LPOGV="1" RPOGX="0.97297" RPOGY="0.54267" RPOGV="1" BPOGX="1.01135" BPOGY="0.59460" BPOGV="1" LPCX="0.38573" LPCY="0.46863" LPD="31.85908" LPS="1.05595" LPV="1" RPCX="0.63423" RPCY="0.47538" RPD="29.17102" RPS="1.05595" RPV="1" LEYEX="-0.03085" LEYEY="0.00570" LEYEZ="0.67903" LPUPILD="0.00667" LPUPILV="1" REYEX="0.03264" REYEY="0.00417" REYEZ="0.66257" RPUPILD="0.00623" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.50957" FPOGY="0.47415" FPOGS="1688.14783" FPOGD="1.62720" FPOGID="2549" FPOGV="1" LPOGX="0.55842" LPOGY="0.48075" LPOGV="1" RPOGX="0.47831" RPOGY="0.42407" RPOGV="1" BPOGX="0.51837" BPOGY="0.45241" BPOGV="1" LPCX="0.35263" LPCY="0.45888" LPD="30.40040" LPS="1.08831" LPV="1" RPCX="0.60071" RPCY="0.45670" RPD="29.26489" RPS="1.08831" RPV="1" LEYEX="-0.03825" LEYEY="0.00762" LEYEZ="0.68201" LPUPILD="0.00636" LPUPILV="1" REYEX="0.02607" REYEY="0.00801" REYEZ="0.67636" RPUPILD="0.00597" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.50976" FPOGY="0.47347" FPOGS="1688.14783" FPOGD="1.63440" FPOGID="2549" FPOGV="1" LPOGX="0.55842" LPOGY="0.48075" LPOGV="1" RPOGX="0.47831" RPOGY="0.42407" RPOGV="1" BPOGX="0.51837" BPOGY="0.45241" BPOGV="1" LPCX="0.35261" LPCY="0.45881" LPD="30.51518" LPS="1.08831" LPV="1" RPCX="0.60078" RPCY="0.45660" RPD="29.36932" RPS="1.08831" RPV="1" LEYEX="-0.03865" LEYEY="0.00785" LEYEZ="0.68902" LPUPILD="0.00636" LPUPILV="1" REYEX="0.02607" REYEY="0.00812" REYEZ="0.67636" RPUPILD="0.00595" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.50975" FPOGY="0.47375" FPOGS="1688.14783" FPOGD="1.64124" FPOGID="2549" FPOGV="1" LPOGX="0.54112" LPOGY="0.49627" LPOGV="1" RPOGX="0.48193" RPOGY="0.46755" RPOGV="1" BPOGX="0.51153" BPOGY="0.48191" BPOGV="1" LPCX="0.35281" LPCY="0.45858" LPD="30.54510" LPS="1.08831" LPV="1" RPCX="0.60090" RPCY="0.45637" RPD="29.52372" RPS="1.08831" RPV="1" LEYEX="-0.03865" LEYEY="0.00785" LEYEZ="0.68902" LPUPILD="0.00634" LPUPILV="1" REYEX="0.02607" REYEY="0.00812" REYEZ="0.67636" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.50970" FPOGY="0.47375" FPOGS="1688.14783" FPOGD="1.64746" FPOGID="2549" FPOGV="1" LPOGX="0.54317" LPOGY="0.48155" LPOGV="1" RPOGX="0.46099" RPOGY="0.45661" RPOGV="1" BPOGX="0.50208" BPOGY="0.46908" BPOGV="1" LPCX="0.35286" LPCY="0.45847" LPD="30.60332" LPS="1.08831" LPV="1" RPCX="0.60092" RPCY="0.45632" RPD="29.40986" RPS="1.08831" RPV="1" LEYEX="-0.03865" LEYEY="0.00785" LEYEZ="0.68902" LPUPILD="0.00637" LPUPILV="1" REYEX="0.02607" REYEY="0.00812" REYEZ="0.67636" RPUPILD="0.00598" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.50966" FPOGY="0.47374" FPOGS="1688.14783" FPOGD="1.65381" FPOGID="2549" FPOGV="1" LPOGX="0.54317" LPOGY="0.48155" LPOGV="1" RPOGX="0.46118" RPOGY="0.45126" RPOGV="1" BPOGX="0.50218" BPOGY="0.46640" BPOGV="1" LPCX="0.35285" LPCY="0.45843" LPD="30.51767" LPS="1.08831" LPV="1" RPCX="0.60093" RPCY="0.45636" RPD="29.26377" RPS="1.09748" RPV="1" LEYEX="-0.03687" LEYEY="0.00751" LEYEZ="0.65911" LPUPILD="0.00638" LPUPILV="1" REYEX="0.02689" REYEY="0.00841" REYEZ="0.69646" RPUPILD="0.00599" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.50982" FPOGY="0.47321" FPOGS="1688.14783" FPOGD="1.66052" FPOGID="2549" FPOGV="1" LPOGX="0.55791" LPOGY="0.46462" LPOGV="1" RPOGX="0.47157" RPOGY="0.43934" RPOGV="1" BPOGX="0.51474" BPOGY="0.45198" BPOGV="1" LPCX="0.35292" LPCY="0.45834" LPD="30.56088" LPS="1.09748" LPV="1" RPCX="0.60119" RPCY="0.45627" RPD="29.35041" RPS="1.10664" RPV="1" LEYEX="-0.03687" LEYEY="0.00751" LEYEZ="0.65911" LPUPILD="0.00634" LPUPILV="1" REYEX="0.02689" REYEY="0.00841" REYEZ="0.69646" RPUPILD="0.00602" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.50957" FPOGY="0.47239" FPOGS="1688.14783" FPOGD="1.66711" FPOGID="2549" FPOGV="1" LPOGX="0.55914" LPOGY="0.45640" LPOGV="1" RPOGX="0.43911" RPOGY="0.43682" RPOGV="1" BPOGX="0.49912" BPOGY="0.44661" BPOGV="1" LPCX="0.35301" LPCY="0.45828" LPD="30.65271" LPS="1.10664" LPV="1" RPCX="0.60121" RPCY="0.45628" RPD="29.34520" RPS="1.11581" RPV="1" LEYEX="-0.03687" LEYEY="0.00751" LEYEZ="0.65911" LPUPILD="0.00633" LPUPILV="1" REYEX="0.02689" REYEY="0.00841" REYEZ="0.69646" RPUPILD="0.00600" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.50931" FPOGY="0.47151" FPOGS="1688.14783" FPOGD="1.67480" FPOGID="2549" FPOGV="1" LPOGX="0.55816" LPOGY="0.45140" LPOGV="1" RPOGX="0.43911" RPOGY="0.43682" RPOGV="1" BPOGX="0.49864" BPOGY="0.44411" BPOGV="1" LPCX="0.35307" LPCY="0.45832" LPD="30.66761" LPS="1.11581" LPV="1" RPCX="0.60121" RPCY="0.45628" RPD="29.34520" RPS="1.11581" RPV="1" LEYEX="-0.03687" LEYEY="0.00751" LEYEZ="0.65911" LPUPILD="0.00636" LPUPILV="1" REYEX="0.02683" REYEY="0.00829" REYEZ="0.69070" RPUPILD="0.00600" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
