2025-05-27 11:18:49.931332
-0.03283" REYEZ="0.66214" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.38329" FPOGY="-0.19821" FPOGS="4048.97266" FPOGD="0.12061" FPOGID="11119" FPOGV="1" LPOGX="0.49675" LPOGY="-0.22609" LPOGV="1" RPOGX="0.24160" RPOGY="-0.16753" RPOGV="1" BPOGX="0.36918" BPOGY="-0.19681" BPOGV="1" LPCX="0.26648" LPCY="0.65041" LPD="23.73218" LPS="0.94221" LPV="1" RPCX="0.55981" RPCY="0.65022" RPD="25.37345" RPS="0.94940" RPV="1" LEYEX="-0.05347" LEYEY="-0.03000" LEYEZ="0.60235" LPUPILD="0.00500" LPUPILV="1" REYEX="0.01584" REYEY="-0.03283" REYEZ="0.66214" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.38255" FPOGY="-0.19837" FPOGS="4048.97266" FPOGD="0.12720" FPOGID="11119" FPOGV="1" LPOGX="0.49546" LPOGY="-0.23558" LPOGV="1" RPOGX="0.24160" RPOGY="-0.16753" RPOGV="1" BPOGX="0.36853" BPOGY="-0.20156" BPOGV="1" LPCX="0.26651" LPCY="0.65036" LPD="23.64166" LPS="0.94940" LPV="1" RPCX="0.55982" RPCY="0.65022" RPD="25.45017" RPS="0.94940" RPV="1" LEYEX="-0.05503" LEYEY="-0.03090" LEYEZ="0.62040" LPUPILD="0.00499" LPUPILV="1" REYEX="0.01514" REYEY="-0.03128" REYEZ="0.63100" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.74046" FPOGY="-0.20233" FPOGS="4049.77661" FPOGD="0.23535" FPOGID="11123" FPOGV="1" LPOGX="0.91735" LPOGY="-0.19213" LPOGV="1" RPOGX="0.66168" RPOGY="-0.17109" RPOGV="1" BPOGX="0.78951" BPOGY="-0.18161" BPOGV="1" LPCX="0.28476" LPCY="0.64744" LPD="25.39137" LPS="0.94481" LPV="1" RPCX="0.57681" RPCY="0.65024" RPD="24.76400" RPS="0.94481" RPV="1" LEYEX="-0.05264" LEYEY="-0.03058" LEYEZ="0.62634" LPUPILD="0.00481" LPUPILV="1" REYEX="0.01828" REYEY="-0.03193" REYEZ="0.64499" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.74218" FPOGY="-0.20112" FPOGS="4049.77661" FPOGD="0.24072" FPOGID="11123" FPOGV="1" LPOGX="0.92026" LPOGY="-0.15444" LPOGV="1" RPOGX="0.68791" RPOGY="-0.16104" RPOGV="1" BPOGX="0.80409" BPOGY="-0.15774" BPOGV="1" LPCX="0.28518" LPCY="0.64752" LPD="25.29519" LPS="0.94481" LPV="1" RPCX="0.57724" RPCY="0.65025" RPD="24.43859" RPS="0.94481" RPV="1" LEYEX="-0.05264" LEYEY="-0.03058" LEYEZ="0.62634" LPUPILD="0.00477" LPUPILV="1" REYEX="0.01828" REYEY="-0.03193" REYEZ="0.64499" RPUPILD="0.00473" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.74381" FPOGY="-0.19998" FPOGS="4049.77661" FPOGD="0.24756" FPOGID="11123" FPOGV="1" LPOGX="0.92026" LPOGY="-0.15444" LPOGV="1" RPOGX="0.68791" RPOGY="-0.16104" RPOGV="1" BPOGX="0.80409" BPOGY="-0.15774" BPOGV="1" LPCX="0.28530" LPCY="0.64747" LPD="25.48264" LPS="0.94481" LPV="1" RPCX="0.57727" RPCY="0.65031" RPD="24.31166" RPS="0.94481" RPV="1" LEYEX="-0.05200" LEYEY="-0.03031" LEYEZ="0.62089" LPUPILD="0.00481" LPUPILV="1" REYEX="0.01812" REYEY="-0.03153" REYEZ="0.63595" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.74546" FPOGY="-0.19893" FPOGS="4049.77661" FPOGD="0.25415" FPOGID="11123" FPOGV="1" LPOGX="0.93170" LPOGY="-0.15259" LPOGV="1" RPOGX="0.68514" RPOGY="-0.16562" RPOGV="1" BPOGX="0.80842" BPOGY="-0.15910" BPOGV="1" LPCX="0.28546" LPCY="0.64749" LPD="25.61403" LPS="0.94481" LPV="1" RPCX="0.57734" RPCY="0.65032" RPD="24.45489" RPS="0.94481" RPV="1" LEYEX="-0.05200" LEYEY="-0.03031" LEYEZ="0.62089" LPUPILD="0.00477" LPUPILV="1" REYEX="0.01812" REYEY="-0.03153" REYEZ="0.63595" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.74701" FPOGY="-0.19858" FPOGS="4049.77661" FPOGD="0.26074" FPOGID="11123" FPOGV="1" LPOGX="0.93489" LPOGY="-0.20676" LPOGV="1" RPOGX="0.67941" RPOGY="-0.16297" RPOGV="1" BPOGX="0.80715" BPOGY="-0.18486" BPOGV="1" LPCX="0.28548" LPCY="0.64755" LPD="25.46631" LPS="0.94481" LPV="1" RPCX="0.57728" RPCY="0.65031" RPD="24.39464" RPS="0.94481" RPV="1" LEYEX="-0.05200" LEYEY="-0.03031" LEYEZ="0.62089" LPUPILD="0.00478" LPUPILV="1" REYEX="0.01812" REYEY="-0.03153" REYEZ="0.63595" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.74844" FPOGY="-0.19806" FPOGS="4049.77661" FPOGD="0.26709" FPOGID="11123" FPOGV="1" LPOGX="0.93350" LPOGY="-0.19859" LPOGV="1" RPOGX="0.67809" RPOGY="-0.15563" RPOGV="1" BPOGX="0.80579" BPOGY="-0.17711" BPOGV="1" LPCX="0.28549" LPCY="0.64754" LPD="25.40225" LPS="0.93915" LPV="1" RPCX="0.57730" RPCY="0.65036" RPD="24.54793" RPS="0.93915" RPV="1" LEYEX="-0.05041" LEYEY="-0.02946" LEYEZ="0.60250" LPUPILD="0.00478" LPUPILV="1" REYEX="0.01812" REYEY="-0.03153" REYEZ="0.63595" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.77374" FPOGY="-0.18345" FPOGS="4049.77661" FPOGD="0.26709" FPOGID="11123" FPOGV="0" LPOGX="0.93494" LPOGY="-0.17613" LPOGV="1" RPOGX="0.68946" RPOGY="-0.15576" RPOGV="1" BPOGX="0.81220" BPOGY="-0.16595" BPOGV="1" LPCX="0.28550" LPCY="0.64753" LPD="25.41598" LPS="0.93349" LPV="1" RPCX="0.57737" RPCY="0.65037" RPD="24.54798" RPS="0.93349" RPV="1" LEYEX="-0.05041" LEYEY="-0.02946" LEYEZ="0.60250" LPUPILD="0.00478" LPUPILV="1" REYEX="0.01812" REYEY="-0.03153" REYEZ="0.63595" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
