2025-05-28 12:22:54.556500
0.01510" REYEZ="0.67091" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.31026" FPOGY="-0.11762" FPOGS="1960.71216" FPOGD="0.20081" FPOGID="4232" FPOGV="0" LPOGX="0.30436" LPOGY="-0.12401" LPOGV="1" RPOGX="0.14121" RPOGY="-0.02295" RPOGV="1" BPOGX="0.22279" BPOGY="-0.07348" BPOGV="1" LPCX="0.31056" LPCY="0.49181" LPD="19.22191" LPS="1.12721" LPV="1" RPCX="0.56431" RPCY="0.56493" RPD="20.15261" RPS="1.10757" RPV="1" LEYEX="-0.04861" LEYEY="-0.00010" LEYEZ="0.68391" LPUPILD="0.00394" LPUPILV="1" REYEX="0.01771" REYEY="-0.01510" REYEZ="0.67091" RPUPILD="0.00413" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.83217" FPOGY="-0.20451" FPOGS="1961.62988" FPOGD="0.18774" FPOGID="4236" FPOGV="0" LPOGX="0.93938" LPOGY="-0.25112" LPOGV="1" RPOGX="0.73730" RPOGY="-0.15556" RPOGV="1" BPOGX="0.83834" BPOGY="-0.20334" BPOGV="1" LPCX="0.32610" LPCY="0.49089" LPD="19.84765" LPS="1.21257" LPV="1" RPCX="0.58019" RPCY="0.56583" RPD="18.81238" RPS="1.20209" RPV="1" LEYEX="-0.04984" LEYEY="-0.00000" LEYEZ="0.73688" LPUPILD="0.00398" LPUPILV="1" REYEX="0.02075" REYEY="-0.01589" REYEZ="0.69692" RPUPILD="0.00377" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.83071" FPOGY="-0.19792" FPOGS="1961.62988" FPOGD="0.18774" FPOGID="4236" FPOGV="0" LPOGX="0.92773" LPOGY="-0.23802" LPOGV="1" RPOGX="0.73080" RPOGY="-0.14463" RPOGV="1" BPOGX="0.82926" BPOGY="-0.19133" BPOGV="1" LPCX="0.32638" LPCY="0.49075" LPD="19.69518" LPS="1.21233" LPV="1" RPCX="0.58053" RPCY="0.56596" RPD="18.89881" RPS="1.20185" RPV="1" LEYEX="-0.04984" LEYEY="-0.00000" LEYEZ="0.73688" LPUPILD="0.00405" LPUPILV="1" REYEX="0.02075" REYEY="-0.01589" REYEZ="0.69692" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.83514" FPOGY="-0.19440" FPOGS="1961.62988" FPOGD="0.18774" FPOGID="4236" FPOGV="0" LPOGX="0.93751" LPOGY="-0.23891" LPOGV="1" RPOGX="0.75048" RPOGY="-0.13579" RPOGV="1" BPOGX="0.84399" BPOGY="-0.18735" BPOGV="1" LPCX="0.32644" LPCY="0.49067" LPD="19.90057" LPS="1.21209" LPV="1" RPCX="0.58064" RPCY="0.56592" RPD="18.86452" RPS="1.20161" RPV="1" LEYEX="-0.04984" LEYEY="-0.00000" LEYEZ="0.73688" LPUPILD="0.00391" LPUPILV="1" REYEX="0.02075" REYEY="-0.01589" REYEZ="0.69692" RPUPILD="0.00376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.83765" FPOGY="-0.19387" FPOGS="1961.84412" FPOGD="0.02087" FPOGID="4237" FPOGV="1" LPOGX="0.93746" LPOGY="-0.23863" LPOGV="1" RPOGX="0.75292" RPOGY="-0.14593" RPOGV="1" BPOGX="0.84519" BPOGY="-0.19228" BPOGV="1" LPCX="0.32644" LPCY="0.49065" LPD="19.80160" LPS="1.21185" LPV="1" RPCX="0.58066" RPCY="0.56585" RPD="18.69688" RPS="1.21185" RPV="1" LEYEX="-0.04952" LEYEY="0.00011" LEYEZ="0.73210" LPUPILD="0.00390" LPUPILV="1" REYEX="0.02107" REYEY="-0.01610" REYEZ="0.70617" RPUPILD="0.00386" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.84539" FPOGY="-0.20009" FPOGS="1961.84412" FPOGD="0.02661" FPOGID="4237" FPOGV="1" LPOGX="0.96355" LPOGY="-0.27651" LPOGV="1" RPOGX="0.78917" RPOGY="-0.17340" RPOGV="1" BPOGX="0.87636" BPOGY="-0.22496" BPOGV="1" LPCX="0.32664" LPCY="0.49045" LPD="19.61501" LPS="1.21185" LPV="1" RPCX="0.58102" RPCY="0.56579" RPD="18.51142" RPS="1.22233" RPV="1" LEYEX="-0.04952" LEYEY="0.00011" LEYEZ="0.73210" LPUPILD="0.00390" LPUPILV="1" REYEX="0.02107" REYEY="-0.01610" REYEZ="0.70617" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.84957" FPOGY="-0.20196" FPOGS="1961.84412" FPOGD="0.03320" FPOGID="4237" FPOGV="1" LPOGX="0.92920" LPOGY="-0.27843" LPOGV="1" RPOGX="0.81166" RPOGY="-0.14424" RPOGV="1" BPOGX="0.87043" BPOGY="-0.21134" BPOGV="1" LPCX="0.32666" LPCY="0.49049" LPD="19.42382" LPS="1.22233" LPV="1" RPCX="0.58106" RPCY="0.56587" RPD="18.57950" RPS="1.23281" RPV="1" LEYEX="-0.04952" LEYEY="0.00011" LEYEZ="0.73210" LPUPILD="0.00391" LPUPILV="1" REYEX="0.02107" REYEY="-0.01610" REYEZ="0.70617" RPUPILD="0.00376" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85217" FPOGY="-0.20198" FPOGS="1961.84412" FPOGD="0.04028" FPOGID="4237" FPOGV="1" LPOGX="0.92925" LPOGY="-0.27871" LPOGV="1" RPOGX="0.80626" RPOGY="-0.12550" RPOGV="1" BPOGX="0.86776" BPOGY="-0.20210" BPOGV="1" LPCX="0.32665" LPCY="0.49042" LPD="19.39764" LPS="1.22257" LPV="1" RPCX="0.58113" RPCY="0.56577" RPD="18.71755" RPS="1.21340" RPV="1" LEYEX="-0.04739" LEYEY="0.00011" LEYEZ="0.70140" LPUPILD="0.00394" LPUPILV="1" REYEX="0.02049" REYEY="-0.01557" REYEZ="0.68301" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.85112" FPOGY="-0.19791" FPOGS="1961.84412" FPOGD="0.04688" FPOGID="4237" FPOGV="1" LPOGX="0.93483" LPOGY="-0.21988" LPOGV="1" RPOGX="0.75271" RPOGY="-0.11901" RPOGV="1" BPOGX="0.84377" BPOGY="-0.16944" BPOGV="1" LPCX="0.32686" LPCY="0.49039" LPD="19.46021" LPS="1.20316" LPV="1" RPCX="0.58123" RPCY="0.56596" RPD="18.88164" RPS="1.18352" RPV="1" LEYEX="-0.04739" LEYEY="0.00011" LEYEZ="0.70140" LPUPILD="0.00392" LPUPILV="1" REYEX="0.02049" REYEY="-0.01557" REYEZ="0.68301" RPUPILD="0.00382" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
