2025-05-26 12:37:45.184234
YEZ="2.37946" RPUPILD="0.00517" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.25098" FPOGY="0.40999" FPOGS="8292.96094" FPOGD="0.03320" FPOGID="19504" FPOGV="1" LPOGX="0.29536" LPOGY="0.37286" LPOGV="1" RPOGX="0.16491" RPOGY="0.47329" RPOGV="1" BPOGX="0.23013" BPOGY="0.42307" BPOGV="1" LPCX="0.44333" LPCY="0.45108" LPD="24.87377" LPS="0.73202" LPV="1" RPCX="0.72497" RPCY="0.45629" RPD="27.46550" RPS="0.73600" RPV="1" LEYEX="-0.01059" LEYEY="0.00706" LEYEZ="0.54761" LPUPILD="0.00476" LPUPILV="1" REYEX="0.20580" REYEY="0.02677" REYEZ="2.37946" RPUPILD="0.00516" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.51896" FPOGY="0.32688" FPOGS="8295.31250" FPOGD="0.60254" FPOGID="19509" FPOGV="1" LPOGX="0.58220" LPOGY="0.32934" LPOGV="1" RPOGX="0.46672" RPOGY="0.32217" RPOGV="1" BPOGX="0.52446" BPOGY="0.32576" BPOGV="1" LPCX="0.44283" LPCY="0.44919" LPD="27.84978" LPS="0.76433" LPV="1" RPCX="0.72657" RPCY="0.45342" RPD="31.34349" RPS="0.76034" RPV="1" LEYEX="-0.01233" LEYEY="0.00756" LEYEZ="0.58301" LPUPILD="0.00529" LPUPILV="1" REYEX="0.19544" REYEY="0.02720" REYEZ="2.29500" RPUPILD="0.00580" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.51881" FPOGY="0.32771" FPOGS="8295.31250" FPOGD="0.60938" FPOGID="19509" FPOGV="1" LPOGX="0.58269" LPOGY="0.33315" LPOGV="1" RPOGX="0.46657" RPOGY="0.32620" RPOGV="1" BPOGX="0.52463" BPOGY="0.32967" BPOGV="1" LPCX="0.44278" LPCY="0.44917" LPD="27.76449" LPS="0.76034" LPV="1" RPCX="0.72656" RPCY="0.45341" RPD="31.32563" RPS="0.75636" RPV="1" LEYEX="-0.01204" LEYEY="0.00736" LEYEZ="0.56757" LPUPILD="0.00529" LPUPILV="1" REYEX="0.19544" REYEY="0.02720" REYEZ="2.29500" RPUPILD="0.00582" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.51921" FPOGY="0.32866" FPOGS="8295.31250" FPOGD="0.61621" FPOGID="19509" FPOGV="1" LPOGX="0.58054" LPOGY="0.34559" LPOGV="1" RPOGX="0.49218" RPOGY="0.32373" RPOGV="1" BPOGX="0.53636" BPOGY="0.33466" BPOGV="1" LPCX="0.44268" LPCY="0.44922" LPD="27.85624" LPS="0.75211" LPV="1" RPCX="0.72644" RPCY="0.45328" RPD="31.42410" RPS="0.75211" RPV="1" LEYEX="-0.01204" LEYEY="0.00736" LEYEZ="0.56757" LPUPILD="0.00532" LPUPILV="1" REYEX="0.19544" REYEY="0.02720" REYEZ="2.29500" RPUPILD="0.00578" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.51931" FPOGY="0.32888" FPOGS="8295.31250" FPOGD="0.62305" FPOGID="19509" FPOGV="1" LPOGX="0.57569" LPOGY="0.34682" LPOGV="1" RPOGX="0.48674" RPOGY="0.32831" RPOGV="1" BPOGX="0.53121" BPOGY="0.33757" BPOGV="1" LPCX="0.44262" LPCY="0.44917" LPD="27.65767" LPS="0.74786" LPV="1" RPCX="0.72644" RPCY="0.45329" RPD="31.37315" RPS="0.74786" RPV="1" LEYEX="-0.01204" LEYEY="0.00736" LEYEZ="0.56757" LPUPILD="0.00534" LPUPILV="1" REYEX="0.19544" REYEY="0.02720" REYEZ="2.29500" RPUPILD="0.00580" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.51941" FPOGY="0.32895" FPOGS="8295.31250" FPOGD="0.62891" FPOGID="19509" FPOGV="1" LPOGX="0.57626" LPOGY="0.35087" LPOGV="1" RPOGX="0.48672" RPOGY="0.32858" RPOGV="1" BPOGX="0.53149" BPOGY="0.33973" BPOGV="1" LPCX="0.44255" LPCY="0.44920" LPD="27.76200" LPS="0.74361" LPV="1" RPCX="0.72638" RPCY="0.45328" RPD="31.41828" RPS="0.74760" RPV="1" LEYEX="-0.01220" LEYEY="0.00737" LEYEZ="0.57119" LPUPILD="0.00531" LPUPILV="1" REYEX="0.20411" REYEY="0.02840" REYEZ="2.39693" RPUPILD="0.00577" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.51957" FPOGY="0.32861" FPOGS="8295.31250" FPOGD="0.63574" FPOGID="19509" FPOGV="1" LPOGX="0.56733" LPOGY="0.31200" LPOGV="1" RPOGX="0.47895" RPOGY="0.32561" RPOGV="1" BPOGX="0.52314" BPOGY="0.31880" BPOGV="1" LPCX="0.44256" LPCY="0.44927" LPD="27.86696" LPS="0.74760" LPV="1" RPCX="0.72635" RPCY="0.45334" RPD="31.49332" RPS="0.75158" RPV="1" LEYEX="-0.01220" LEYEY="0.00737" LEYEZ="0.57119" LPUPILD="0.00532" LPUPILV="1" REYEX="0.20411" REYEY="0.02840" REYEZ="2.39693" RPUPILD="0.00578" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.51953" FPOGY="0.32823" FPOGS="8295.31250" FPOGD="0.64258" FPOGID="19509" FPOGV="1" LPOGX="0.56182" LPOGY="0.31306" LPOGV="1" RPOGX="0.47956" RPOGY="0.32600" RPOGV="1" BPOGX="0.52069" BPOGY="0.31953" BPOGV="1" LPCX="0.44252" LPCY="0.44926" LPD="27.86677" LPS="0.75158" LPV="1" RPCX="0.72633" RPCY="0.45334" RPD="31.61329" RPS="0.75557" RPV="1" LEYEX="-0.01220" LEYEY="0.00737" LEYEZ="0.57119" LPUPILD="0.00533" LPUPILV="1" REYEX="0.20411" REYEY="0.02840" REYEZ="2.39693" RPUPILD="0.00578" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.51949" FPOGY="0.32773" FPOGS="8295.31250" FPOGD="0.65039" FPOGID="19509" FPOGV="1" LPOGX="0.56122" LPOGY="0.30913" LPOGV="1" RPOGX="0.47977" RPOGY="0.32197" RPOGV="1" BPOGX="0.52049" BPOGY="0.31555" BPOGV="1" LPCX="0.44246" LPCY="0.44925" LPD="27.69213" LPS="0.75557" LPV="1" RPCX="0.72626" RPCY="0.45336" RPD="31.57516" RPS="0.75955" RPV="1" LEYEX="-0.01220" LEYEY="0.00737" LEYEZ="0.57119" LPUPILD="0.00533" LPUPILV="1" REYEX="0.20411" REYEY="0.02840" REYEZ="2.39693" RPUPILD="0.00580" RPUPILV="0" BKID="0" BKDUR="0.00000" BKPMIN="6" />
